Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C85;CTX_L30_1,CTX_L50_3;CTX_L50_6;0.0;
C86;CTX_L30_1,CTX_L50_3;CTX_L8_1;0.009;
C87;CTX_L30_1,CTX_L50_3;VSUBS;1.489;
C88;CTX_L30_4,CTX_L50_0;CTX_L30_7;0.01;
C89;CTX_L30_4,CTX_L50_0;CTX_L50_5;0.073;
C90;CTX_L30_4,CTX_L50_0;CTX_L50_6;0.135;
C91;CTX_L30_4,CTX_L50_0;CTX_L8_1;0.186;
C92;CTX_L30_4,CTX_L50_0;P;0.153;
C93;CTX_L30_4,CTX_L50_0;VSUBS;2.741;
C94;CTX_L30_5,CTX_L50_4;CTX_L30_7;0.237;
C95;CTX_L30_5,CTX_L50_4;CTX_L30_8;0.028;
C96;CTX_L30_5,CTX_L50_4;CTX_L30_9,CTX_L50_2;0.0;
C97;CTX_L30_5,CTX_L50_4;CTX_L50_5;0.292;
C98;CTX_L30_5,CTX_L50_4;CTX_L50_6;0.0;
C99;CTX_L30_5,CTX_L50_4;P;0.0;
C100;CTX_L30_5,CTX_L50_4;VSUBS;0.254;
C101;CTX_L30_7;CTX_L30_8;0.198;
C102;CTX_L30_7;CTX_L50_5;0.028;
C103;CTX_L30_7;CTX_L50_6;0.022;
C104;CTX_L30_7;CTX_L8_1;0.005;
C105;CTX_L30_7;P;0.029;
C106;CTX_L30_7;VSUBS;0.34;
C107;CTX_L30_8;CTX_L30_9,CTX_L50_2;0.054;
C108;CTX_L30_8;CTX_L50_5;0.028;
C109;CTX_L30_8;CTX_L50_6;0.022;
C110;CTX_L30_8;CTX_L8_1;0.001;
C111;CTX_L30_8;P;0.03;
C112;CTX_L30_8;VSUBS;0.567;
C113;CTX_L30_9,CTX_L50_2;VSUBS;0.29;
C114;CTX_L50_5;CTX_L50_6;8.615;
C115;CTX_L50_5;CTX_L8_1;0.02;
C116;CTX_L50_5;VSUBS;0.867;
C117;CTX_L50_6;CTX_L8_1;0.045;
C118;CTX_L50_6;P;8.615;
C119;CTX_L50_6;VSUBS;0.209;
C120;CTX_L8_1;P;0.107;
C121;CTX_L8_1;VSUBS;3.674;
C122;P;VSUBS;0.626;
