 time                   v(vdd)                 v(vdda)                i(vcored)              i(vcorea)              i(vpadd)               i(vpada)              
 3.857471201877544e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342937470667e-09  9.457669061968460e-11  6.878836022666159e-10  3.149919948893690e-04 
 3.858471201877544e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342926846975e-09  9.457674807072754e-11  6.878836128903079e-10  3.149919948928643e-04 
 3.859471201877543e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342796323182e-09  9.457667256670948e-11  6.878837434141007e-10  3.149919948893871e-04 
 3.860471201877543e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342652760134e-09  9.457671536726344e-11  6.878838869771490e-10  3.149919948928969e-04 
 3.861471201877542e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342938774174e-09  9.457669924249576e-11  6.878836009631089e-10  3.149919948893604e-04 
 3.862471201877542e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343189890486e-09  9.457671503403478e-11  6.878833498467970e-10  3.149919948911209e-04 
 3.863471201877542e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342757711631e-09  9.457672480540889e-11  6.878837820256520e-10  3.149919948946639e-04 
 3.864471201877541e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342964360317e-09  9.457663883647471e-11  6.878835753769661e-10  3.149919948894208e-04 
 3.865471201877541e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342864194611e-09  9.457673332887629e-11  6.878836755426721e-10  3.149919948911026e-04 
 3.866471201877541e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343223050495e-09  9.457670359267076e-11  6.878833166867885e-10  3.149919948893560e-04 
 3.867471201877540e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342827101297e-09  9.457676260899365e-11  6.878837126359859e-10  3.149919948928497e-04 
 3.868471201877540e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342710672754e-09  9.457667673856989e-11  6.878838290645295e-10  3.149919948947119e-04 
 3.869471201877540e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342431147880e-09  9.457678012709189e-11  6.878841085894029e-10  3.149919948910559e-04 
 3.870471201877539e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342623488750e-09  9.457672584480615e-11  6.878839162485333e-10  3.149919948964392e-04 
 3.871471201877539e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342971100668e-09  9.457670739700472e-11  6.878835686366145e-10  3.149919948929049e-04 
 3.872471201877539e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343318893009e-09  9.457678047379899e-11  6.878832208442741e-10  3.149919948910555e-04 
 3.873471201877538e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342944843951e-09  9.457670894065226e-11  6.878835948933321e-10  3.149919948911270e-04 
 3.874471201877538e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342860726990e-09  9.457667735735910e-11  6.878836790102928e-10  3.149919948964877e-04 
 3.875471201877538e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343150843516e-09  9.457676957376426e-11  6.878833888937668e-10  3.149919948928427e-04 
 3.876471201877537e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342664685330e-09  9.457673059112017e-11  6.878838750519535e-10  3.149919948911054e-04 
 3.877471201877537e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342491013127e-09  9.457668018496246e-11  6.878840487241557e-10  3.149919948911558e-04 
 3.878471201877537e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343210693550e-09  9.457669275439738e-11  6.878833290437325e-10  3.149919948911432e-04 
 3.879471201877536e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343166021212e-09  9.457667056160169e-11  6.878833737160713e-10  3.149919948947181e-04 
 3.880471201877536e-06  1.199999999135387e+00  3.299842503955264e+00  1.041342720414722e-09  9.457669505313058e-11  6.878838193225612e-10  3.149919948964700e-04 
 3.881471201877536e-06  1.199999999135387e+00  3.299842503955263e+00  1.041342592936518e-09  9.457674436877319e-11  6.878839468007650e-10  3.149919948964207e-04 
 3.882471201877535e-06  1.199999999135387e+00  3.299842503955264e+00  1.041342767684128e-09  9.457674130665108e-11  6.878837720531551e-10  3.149919948928710e-04 
 3.883471201877535e-06  1.199999999135387e+00  3.299842503955264e+00  1.041342653627832e-09  9.457670657106000e-11  6.878838861094506e-10  3.149919948964585e-04 
 3.884471201877534e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342864182093e-09  9.457670891886656e-11  6.878836755551900e-10  3.149919948929034e-04 
 3.885471201877534e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343148697222e-09  9.457668630543612e-11  6.878833910400612e-10  3.149919948929260e-04 
 3.886471201877534e-06  1.199999999135387e+00  3.299842503955264e+00  1.041343144988754e-09  9.457676776191162e-11  6.878833947485295e-10  3.149919948963973e-04 
 3.887471201877533e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342701549746e-09  9.457668655325340e-11  6.878838381875371e-10  3.149919948929258e-04 
 3.888471201877533e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342551064967e-09  9.457668292543935e-11  6.878839886723163e-10  3.149919948947058e-04 
 3.889471201877533e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342660999751e-09  9.457672230000667e-11  6.878838787375317e-10  3.149919948911136e-04 
 3.890471201877532e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342480175786e-09  9.457675699800461e-11  6.878840595614967e-10  3.149919948910790e-04 
 3.891471201877532e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342801079080e-09  9.457669486997469e-11  6.878837386582033e-10  3.149919948946938e-04 
 3.892471201877532e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343029197150e-09  9.457672806568964e-11  6.878835105401335e-10  3.149919948928843e-04 
 3.893471201877531e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342952432639e-09  9.457670359875813e-11  6.878835873046437e-10  3.149919948911323e-04 
 3.894471201877531e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342960913423e-09  9.457667242257844e-11  6.878835788238597e-10  3.149919948929399e-04 
 3.895471201877531e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342842927741e-09  9.457668668571918e-11  6.878836968095419e-10  3.149919948929256e-04 
 3.896471201877530e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342703286916e-09  9.457669591212389e-11  6.878838364503668e-10  3.149919948964691e-04 
 3.897471201877530e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342925113262e-09  9.457668533423938e-11  6.878836146240207e-10  3.149919948929270e-04 
 3.898471201877530e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342856389188e-09  9.457669230426066e-11  6.878836833480946e-10  3.149919948929200e-04 
 3.899471201877529e-06  1.199999999135387e+00  3.299842503955264e+00  1.041343143902441e-09  9.457669627171404e-11  6.878833958348416e-10  3.149919948964688e-04 
 3.900471201877529e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342679215571e-09  9.457671850530083e-11  6.878838605217118e-10  3.149919948928938e-04 
 3.901471201877529e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342468461066e-09  9.457675651996356e-11  6.878840712762169e-10  3.149919948910794e-04 
 3.902471201877528e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343196380646e-09  9.457662766146009e-11  6.878833433566374e-10  3.149919948912083e-04 
 3.903471201877528e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342769200699e-09  9.457667925549519e-11  6.878837705365844e-10  3.149919948911567e-04 
 3.904471201877527e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343041145182e-09  9.457668868955270e-11  6.878834985921009e-10  3.149919948893709e-04 
 3.905471201877527e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342543255839e-09  9.457673819319344e-11  6.878839964814443e-10  3.149919948910978e-04 
 3.906471201877527e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343136968246e-09  9.457675052235190e-11  6.878834027690369e-10  3.149919948910855e-04 
 3.907471201877526e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342686804809e-09  9.457668049203321e-11  6.878838529324739e-10  3.149919948893791e-04 
 3.908471201877526e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342416187149e-09  9.457670576270762e-11  6.878841235501339e-10  3.149919948911302e-04 
 3.909471201877526e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343056107633e-09  9.457670082192544e-11  6.878834836296500e-10  3.149919948911352e-04 
 3.910471201877525e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343082102989e-09  9.457668796999336e-11  6.878834576342945e-10  3.149919948893717e-04 
 3.911471201877525e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342974985498e-09  9.457674457667972e-11  6.878835647517848e-10  3.149919948928677e-04 
 3.912471201877525e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342919042368e-09  9.457673018422975e-11  6.878836206949145e-10  3.149919948946585e-04 
 3.913471201877524e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342753823255e-09  9.457672752953691e-11  6.878837859140277e-10  3.149919948893321e-04 
 3.914471201877524e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342620234246e-09  9.457669976588661e-11  6.878839195030369e-10  3.149919948893598e-04 
 3.915471201877524e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342920560659e-09  9.457673967975200e-11  6.878836191766237e-10  3.149919948946490e-04 
 3.916471201877523e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342845772039e-09  9.457669454938812e-11  6.878836939652439e-10  3.149919948911414e-04 
 3.917471201877523e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343174260492e-09  9.457673319669196e-11  6.878833654767907e-10  3.149919948875500e-04 
 3.918471201877523e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342680082295e-09  9.457672490334489e-11  6.878838596549885e-10  3.149919948928874e-04 
 3.919471201877522e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342466278123e-09  9.457673278702496e-11  6.878840734591604e-10  3.149919948911032e-04 
 3.920471201877522e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343166458368e-09  9.457668810267691e-11  6.878833732789150e-10  3.149919948947006e-04 
 3.921471201877522e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343642008891e-09  9.457666333114009e-11  6.878837859068115e-10  3.149919948893963e-04 
 3.922471201877521e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342872417473e-09  9.457676918887571e-11  6.878836673198102e-10  3.149919948892904e-04 
 3.923471201877521e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343134582576e-09  9.457675435488076e-11  6.878834051547073e-10  3.149919948946343e-04 
 3.924471201877521e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342711090335e-09  9.457664492385449e-11  6.878838286469480e-10  3.149919948911911e-04 
 3.925471201877520e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342411657277e-09  9.457676534425425e-11  6.878832399015867e-10  3.149919948892942e-04 
 3.926471201877520e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342986262655e-09  9.457673888901516e-11  6.878835534746282e-10  3.149919948893207e-04 
 3.927471201877519e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343002093656e-09  9.457677396155835e-11  6.878835376436275e-10  3.149919948946147e-04 
 3.928471201877519e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342406864588e-09  9.457674151282799e-11  6.878841328726948e-10  3.149919948893181e-04 
 3.929471201877519e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342992335251e-09  9.457675807674353e-11  6.878835474020323e-10  3.149919948928542e-04 
 3.930471201877518e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343026593593e-09  9.457665723492656e-11  6.878835131436902e-10  3.149919948894024e-04 
 3.931471201877518e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342937060125e-09  9.457667897124672e-11  6.878836026771585e-10  3.149919948947097e-04 
 3.932471201877518e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342916656095e-09  9.457676014391868e-11  6.878836230811879e-10  3.149919948892995e-04 
 3.933471201877517e-06  1.199999999135387e+00  3.299842503955268e+00  1.041342834690056e-09  9.457676008861550e-11  6.878837050472268e-10  3.149919948875231e-04 
 3.934471201877517e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342595297011e-09  9.457671670021036e-11  6.878839444402719e-10  3.149919948946720e-04 
 3.935471201877517e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342849892309e-09  9.457666120275716e-11  6.878836898449742e-10  3.149919948893984e-04 
 3.936471201877516e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342739060499e-09  9.457677853242237e-11  6.878838006767837e-10  3.149919948928338e-04 
 3.937471201877516e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342630861927e-09  9.457670807023801e-11  6.878839088753557e-10  3.149919948893515e-04 
 3.938471201877516e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342851606092e-09  9.457669207952120e-11  6.878836881311906e-10  3.149919948893675e-04 
 3.939471201877515e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343153894619e-09  9.457672502369535e-11  6.878833858426638e-10  3.149919948911109e-04 
 3.940471201877515e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343140650349e-09  9.457663119622350e-11  6.878833990869340e-10  3.149919948912048e-04 
 3.941471201877515e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342617197895e-09  9.457670027539449e-11  6.878839225393880e-10  3.149919948893594e-04 
 3.942471201877514e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342389950432e-09  9.457668762925583e-11  6.878841497868513e-10  3.149919948947011e-04 
 3.943471201877514e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343087767081e-09  9.457675928973829e-11  6.878834519702019e-10  3.149919948946294e-04 
 3.944471201877514e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343069091268e-09  9.457671020455725e-11  6.878834706460149e-10  3.149919948929021e-04 
 3.945471201877513e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343035484228e-09  9.457669192274283e-11  6.878835042530554e-10  3.149919948875913e-04 
 3.946471201877513e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343009462861e-09  9.457666371110673e-11  6.878835302744216e-10  3.149919948911722e-04 
 3.947471201877513e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342905617889e-09  9.457673061035201e-11  6.878836341193939e-10  3.149919948928817e-04 
 3.948471201877512e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342803031140e-09  9.457667485662461e-11  6.878837367061430e-10  3.149919948893848e-04 
 3.949471201877512e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342562987449e-09  9.457663193569555e-11  6.878839767498337e-10  3.149919948912040e-04 
 3.950471201877511e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342751857666e-09  9.457663383880984e-11  6.878837878796166e-10  3.149919948947548e-04 
 3.951471201877511e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343105762639e-09  9.457676547240052e-11  6.878834339746445e-10  3.149919948910705e-04 
 3.952471201877511e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342652542106e-09  9.457678134268258e-11  6.878838871951774e-10  3.149919948963837e-04 
 3.953471201877510e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342482107315e-09  9.457677613297828e-11  6.878840576299683e-10  3.149919948928362e-04 
 3.954471201877510e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343002957453e-09  9.457666538809667e-11  6.878835367798297e-10  3.149919948911706e-04 
 3.955471201877510e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343056540622e-09  9.457667842758864e-11  6.878834831966607e-10  3.149919948929339e-04 
 3.956471201877509e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343034832164e-09  9.457671132211529e-11  6.878835049051190e-10  3.149919948911247e-04 
 3.957471201877509e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342486010602e-09  9.457675847584018e-11  6.878840537266808e-10  3.149919948910775e-04 
 3.958471201877509e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342649943815e-09  9.457669546718556e-11  6.878838897934684e-10  3.149919948929168e-04 
 3.959471201877508e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342896056006e-09  9.457670033813814e-11  6.878836436812773e-10  3.149919948929120e-04 
 3.960471201877508e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343280968805e-09  9.457671201467681e-11  6.878832587684777e-10  3.149919948946767e-04 
 3.961471201877508e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342853985220e-09  9.457673925247143e-11  6.878836857520628e-10  3.149919948910967e-04 
 3.962471201877507e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342762482759e-09  9.457675107742562e-11  6.878837772545241e-10  3.149919948910849e-04 
 3.963471201877507e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342585973652e-09  9.457673183468926e-11  6.878839537636306e-10  3.149919948946569e-04 
 3.964471201877507e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342827339521e-09  9.457667027013240e-11  6.878837123977624e-10  3.149919948911657e-04 
 3.965471201877506e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343082753474e-09  9.457667012467861e-11  6.878834569838087e-10  3.149919948911658e-04 
 3.966471201877506e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342632596207e-09  9.457673442281953e-11  6.878839071410756e-10  3.149919948946543e-04 
 3.967471201877506e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342375205938e-09  9.457665623866993e-11  6.878841645313448e-10  3.149919948911797e-04 
 3.968471201877505e-06  1.199999999135387e+00  3.299842503955264e+00  1.041343030513902e-09  9.457669425032762e-11  6.878835092233815e-10  3.149919948982472e-04 
 3.969471201877505e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343016616716e-09  9.457677004293093e-11  6.878835231205666e-10  3.149919948928423e-04 
 3.970471201877505e-06  1.199999999135387e+00  3.299842503955264e+00  1.041342943541242e-09  9.457670057758669e-11  6.878835961960414e-10  3.149919948964645e-04 
 3.971471201877504e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342896946045e-09  9.457673542781147e-11  6.878836427912382e-10  3.149919948911005e-04 
 3.972471201877504e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342757276532e-09  9.457673702118103e-11  6.878837824607511e-10  3.149919948910990e-04 
 3.973471201877503e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343095984766e-09  9.457668723584241e-11  6.878834437525174e-10  3.149919948911487e-04 
 3.974471201877503e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342988429428e-09  9.457673219717019e-11  6.878835513078551e-10  3.149919948911038e-04 
 3.975471201877503e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342938774653e-09  9.457661423714241e-11  6.878836009626300e-10  3.149919948965508e-04 
 3.976471201877502e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342499260706e-09  9.457671540481195e-11  6.878840404765773e-10  3.149919948893442e-04 
 3.977471201877502e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343053480264e-09  9.457670959912727e-11  6.878834862570190e-10  3.149919948946791e-04 
 3.978471201877502e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343037436448e-09  9.457665585568807e-11  6.878835023008353e-10  3.149919948894038e-04 
 3.979471201877501e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342979107470e-09  9.457663640603315e-11  6.878835606298129e-10  3.149919948965286e-04 
 3.980471201877501e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342827748237e-09  9.457670547413653e-11  6.878837119890460e-10  3.149919948911305e-04 
 3.981471201877501e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342787875625e-09  9.457676399676014e-11  6.878837518616577e-10  3.149919948892956e-04 
 3.982471201877500e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343031797639e-09  9.457671610955953e-11  6.878835079396441e-10  3.149919948928962e-04 
 3.983471201877500e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342598983369e-09  9.457667436894103e-11  6.878839407539136e-10  3.149919948911616e-04 
 3.984471201877500e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343292224792e-09  9.457671044584555e-11  6.878832475124914e-10  3.149919948964546e-04 
 3.985471201877499e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343239985999e-09  9.457675062076909e-11  6.878832997512845e-10  3.149919948928617e-04 
 3.986471201877499e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342894971679e-09  9.457675703504946e-11  6.878836447656036e-10  3.149919948893026e-04 
 3.987471201877499e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342749905748e-09  9.457677498135790e-11  6.878837898315352e-10  3.149919948981664e-04 
 3.988471201877498e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342542822353e-09  9.457675191526245e-11  6.878839969149302e-10  3.149919948910840e-04 
 3.989471201877498e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342760761156e-09  9.457671588045097e-11  6.878837789761270e-10  3.149919948964492e-04 
 3.990471201877498e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343077550917e-09  9.457674149255897e-11  6.878834621863656e-10  3.149919948910945e-04 
 3.991471201877497e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343109427632e-09  9.457672805095794e-11  6.878834303096514e-10  3.149919948911079e-04 
 3.992471201877497e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342590115110e-09  9.457671115488919e-11  6.878839496221730e-10  3.149919948929012e-04 
 3.993471201877496e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342894971218e-09  9.457676784541116e-11  6.878836447660645e-10  3.149919948910681e-04 
 3.994471201877496e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343262951847e-09  9.457672793150346e-11  6.878832767854358e-10  3.149919948946608e-04 
 3.995471201877496e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342773322901e-09  9.457667104167259e-11  6.878837664143819e-10  3.149919948911649e-04 
 3.996471201877495e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342701334554e-09  9.457667115872652e-11  6.878838384027286e-10  3.149919948947175e-04 
 3.997471201877495e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342914287393e-09  9.457669009984155e-11  6.878836254498899e-10  3.149919948893695e-04 
 3.998471201877495e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342860925958e-09  9.457665466057030e-11  6.878836788113249e-10  3.149919948947340e-04 
 3.999471201877494e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343116798522e-09  9.457665460271545e-11  6.878834229387612e-10  3.149919948894050e-04 
 4.000471201877494e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343220465395e-09  9.457670340963757e-11  6.878833192718879e-10  3.149919948911326e-04 
 4.001471201877494e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343113112341e-09  9.457675007610793e-11  6.878834266249419e-10  3.149919948910859e-04 
 4.002471201877493e-06  1.199999999135387e+00  3.299842503955268e+00  1.041342679866110e-09  9.457672928126628e-11  6.878838598711728e-10  3.149919948875540e-04 
 4.003471201877493e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342877858040e-09  9.457669710384628e-11  6.878836618792428e-10  3.149919948929152e-04 
 4.004471201877493e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342637797772e-09  9.457670707709368e-11  6.878839019395114e-10  3.149919948893525e-04 
 4.005471201877492e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342458906098e-09  9.457669615323131e-11  6.878840808311855e-10  3.149919948929162e-04 
 4.006471201877492e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342717611417e-09  9.457666160362530e-11  6.878838221258663e-10  3.149919948911744e-04 
 4.007471201877492e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343020306390e-09  9.457668673874302e-11  6.878835194308928e-10  3.149919948911492e-04 
 4.008471201877491e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342975851974e-09  9.457673489956027e-11  6.878835638853094e-10  3.149919948928774e-04 
 4.009471201877491e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342790033941e-09  9.457666459383262e-11  6.878837497033421e-10  3.149919948911714e-04 
 4.010471201877491e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342679215607e-09  9.457669884484372e-11  6.878838605216763e-10  3.149919948911371e-04 
 4.011471201877490e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343083623868e-09  9.457669986864994e-11  6.878834561134148e-10  3.149919948893597e-04 
 4.012471201877490e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342985625502e-09  9.457674147242323e-11  6.878835541117806e-10  3.149919948893182e-04 
 4.013471201877490e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342416184454e-09  9.457664012510186e-11  6.878841235528291e-10  3.149919948911958e-04 
 4.014471201877489e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343124606604e-09  9.457661944787998e-11  6.878834151306794e-10  3.149919948947692e-04 
 4.015471201877489e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343113350937e-09  9.457672503003748e-11  6.878834263863462e-10  3.149919948911109e-04 
 4.016471201877488e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342694610267e-09  9.457668960216608e-11  6.878838451270162e-10  3.149919948929227e-04 
 4.017471201877488e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342341160465e-09  9.457677220912806e-11  6.878841985768180e-10  3.149919948892874e-04 
 4.018471201877488e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342969134406e-09  9.457672360579403e-11  6.878835706028770e-10  3.149919948928887e-04 
 4.019471201877487e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342961107108e-09  9.457671847663526e-11  6.878835786301752e-10  3.149919948893411e-04 
 4.020471201877487e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342963731728e-09  9.457670014638329e-11  6.878835760055547e-10  3.149919948911358e-04 
 4.021471201877487e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342740796003e-09  9.457674785004211e-11  6.878837989412802e-10  3.149919948928645e-04 
 4.022471201877486e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343033102281e-09  9.457672837709374e-11  6.878835066350020e-10  3.149919948893312e-04 
 4.023471201877486e-06  1.199999999135387e+00  3.299842503955265e+00  1.041343106393656e-09  9.457667659240772e-11  6.878834333436267e-10  3.149919948947121e-04 
 4.024471201877486e-06  1.199999999135387e+00  3.299842503955265e+00  1.041342605271458e-09  9.457660867117472e-11  6.878839344658249e-10  3.149919948930036e-04 
 4.025471201877485e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342860732877e-09  9.457672408293335e-11  6.878836790044064e-10  3.149919948893356e-04 
 4.026471201877485e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342715424519e-09  9.457667836712988e-11  6.878838243127635e-10  3.149919948911576e-04 
 4.027471201877485e-06  1.199999999135387e+00  3.299842503955267e+00  1.041343324532935e-09  9.457671271429649e-11  6.878841033827679e-10  3.149919948911232e-04 
 4.028471201877484e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342951350778e-09  9.457660288392929e-11  6.878835883865054e-10  3.149919948930094e-04 
 4.029471201877484e-06  1.199999999135387e+00  3.299842503955266e+00  1.041342881332080e-09  9.457670988452427e-11  6.878836584052035e-10  3.149919948911261e-04 
 4.030471201877484e-06  1.199999999135387e+00  3.299842503955267e+00  1.041342777876497e-09  9.457669795526057e-11  6.878837618607857e-10  3.149919948911380e-04 
 4.031471201877483e-06  1.199999999135387e+00  3.299842503955266e+00  1.041343081673421e-09  9.457673410988478e-11  6.878834580638618e-10  3.149919948928782e-04 
 4.032471201877483e-06  1.199999999135386e+00  3.299842503955266e+00  1.041343414522584e-09  9.457664473881115e-11  6.878840133931188e-10  3.149919948911912e-04 
