 frequency                ac_re                    ac_im                   
 1.81970085860994384e+07  2.43849181044900943e-04  3.94331848109357607e-05 
 1.86208713666282669e+07  2.44415111372113568e-04  3.74767589053480606e-05 
 1.90546071796320528e+07  2.44942136436173395e-04  3.55279619520047267e-05 
 1.94984459975800253e+07  2.45431266631557872e-04  3.35882584210787908e-05 
 1.99526231496883593e+07  2.45883680558389988e-04  3.16590115395429516e-05 
 2.04173794466948472e+07  2.46300713479846516e-04  2.97414685092873743e-05 
 2.08929613085399382e+07  2.46683845272356107e-04  2.78367472362343914e-05 
 2.13796208950218521e+07  2.47034688104428234e-04  2.59458246051543311e-05 
 2.18776162394950464e+07  2.47354974189091027e-04  2.40695257916883013e-05 
 2.23872113856829032e+07  2.47646543683401272e-04  2.22085144997492873e-05 
 2.29086765276772268e+07  2.47911332800710078e-04  2.03632837332818457e-05 
 2.34422881531987041e+07  2.48151362125901425e-04  1.85341465824858572e-05 
 2.39883291901943758e+07  2.48368724866714129e-04  1.67212268262353775e-05 
 2.45470891568497606e+07  2.48565574720500428e-04  1.49244488817802634e-05 
 2.51188643150952458e+07  2.48744112849059377e-04  1.31435269079789244e-05 
 2.57039578276880682e+07  2.48906573310528464e-04  1.13779529537824772e-05 
 2.63026799189532362e+07  2.49055206208595426e-04  9.62698422299255411e-06 
 2.69153480392685607e+07  2.49192257729984078e-04  7.88962981956958189e-06 
 2.75422870333810523e+07  2.49319946251956581e-04  6.16463759811288539e-06 
 2.81838293126439117e+07  2.49440433802727000e-04  4.45048208557348717e-06 
 2.88403150312654190e+07  2.49555792341469554e-04  2.74535474103560889e-06 
 2.95120922666632012e+07  2.49667964626853621e-04  1.04715817221675848e-06 
 3.01995172040194906e+07  2.49778719920300870e-04 -6.46493858710127892e-07 
 3.09029543251352161e+07  2.49889605266592101e-04 -2.33826878807520380e-06 
 3.16227766016830876e+07  2.50001893723776430e-04 -4.03109789868960852e-06 
 3.23593656929621026e+07  2.50116531580810825e-04 -5.72814775268538672e-06 
 3.31131121482583694e+07  2.50234087180097725e-04 -7.43277901484143037e-06 
 3.38844156139194965e+07  2.50354704542747923e-04 -9.14849207977540309e-06 
 3.46736850452523902e+07  2.50478065357826244e-04 -1.08788596199034389e-05 
 3.54813389233567566e+07  2.50603363134964982e-04 -1.26274471902669398e-05 
 3.63078054770093262e+07  2.50729293267257475e-04 -1.43977240388510483e-05 
 3.71535229097164273e+07  2.50854062439833530e-04 -1.61929674535315049e-05 
 3.80189396320552751e+07  2.50975420174669704e-04 -1.80161650547811711e-05 
 3.89045144994271919e+07  2.51090714285270454e-04 -1.98699205380659456e-05 
 3.98107170553488359e+07  2.51196970694667792e-04 -2.17563691378667781e-05 
 4.07380277804103643e+07  2.51290996341434203e-04 -2.36771096572316293e-05 
 4.16869383470326066e+07  2.51369501973294134e-04 -2.56331599267502418e-05 
 4.26579518801583126e+07  2.51429239502802798e-04 -2.76249421718828482e-05 
 4.36515832240156233e+07  2.51467146409062455e-04 -2.96523035388816111e-05 
 4.46683592150953114e+07  2.51480487662390393e-04 -3.17145753207386219e-05 
 4.57088189614864811e+07  2.51466984019834902e-04 -3.38106715323732571e-05 
 4.67735141287187710e+07  2.51424914657376948e-04 -3.59392242829250865e-05 
 4.78630092322627604e+07  2.51353182373967061e-04 -3.80987491075943422e-05 
 4.89778819368435219e+07  2.51251331362169715e-04 -4.02878292664599668e-05 
 5.01187233627261072e+07  2.51119511087042051e-04 -4.25053042582595786e-05 
 5.12861383991353363e+07  2.50958385016413518e-04 -4.47504450218843506e-05 
 5.24807460249760821e+07  2.50768989346050514e-04 -4.70230980037139836e-05 
 5.37031796370240673e+07  2.50552553456601860e-04 -4.93237823162676430e-05 
 5.49540873857612163e+07  2.50310299390335013e-04 -5.16537292546516625e-05 
 5.62341325190336406e+07  2.50043240827497624e-04 -5.40148604382766198e-05 
 5.75439937337143943e+07  2.49752002025011455e-04 -5.64097088865687029e-05 
 5.88843655355575681e+07  2.49436673790554345e-04 -5.88412946335720036e-05 
 6.02559586074344143e+07  2.49096717572343967e-04 -6.13129715374454489e-05 
 6.16595001861468256e+07  2.48730921279759036e-04 -6.38282640878999987e-05 
 6.30957344480179027e+07  2.48337403396409271e-04 -6.63907117369472849e-05 
 6.45654229034640938e+07  2.47913656265417765e-04 -6.90037345558110508e-05 
 6.60693448007581085e+07  2.47456616280198704e-04 -7.16705288099164388e-05 
 6.76082975391966552e+07  2.46962747886945934e-04 -7.43939955652152593e-05 
 6.91830970918920934e+07  2.46428129636054962e-04 -7.71767008133320974e-05 
 7.07945784384122044e+07  2.45848533074226100e-04 -8.00208622522494009e-05 
 7.24435960074973851e+07  2.45219488408147176e-04 -8.29283560772686392e-05 
 7.41310241300900877e+07  2.44536333865182358e-04 -8.59007366850633757e-05 
 7.58577575029166788e+07  2.43794248176621862e-04 -8.89392626983007720e-05 
 7.76247116628674269e+07  2.42988267398542299e-04 -9.20449238102520389e-05 
 7.94328234724263549e+07  2.42113288403134806e-04 -9.52184643166867112e-05 
 8.12830516164080799e+07  2.41164061876712342e-04 -9.84604004556404795e-05 
 8.31763771102652103e+07  2.40135177790160107e-04 -1.01771029850603541e-04 
 8.51138038202357143e+07  2.39021046074955822e-04 -1.05150432241442164e-04 
 8.70963589956060797e+07  2.37815874962215499e-04 -1.08598461302465268e-04 
 8.91250938133725226e+07  2.36513649036931720e-04 -1.12114727837772451e-04 
 9.12010839355888963e+07  2.35108108701775214e-04 -1.15698574837070430e-04 
 9.33254300796969682e+07  2.33592732429873745e-04 -1.19349045060843334e-04 
 9.54992586021414101e+07  2.31960722937676406e-04 -1.23064841850043357e-04 
 9.77237220955788344e+07  2.30204998221175553e-04 -1.26844283842031646e-04 
 9.99999999999977052e+07  2.28318188269262083e-04 -1.30685254313222296e-04 
 1.02329299228073061e+08  2.26292638205456969e-04 -1.34585145785262849e-04 
 1.04712854805087537e+08  2.24120418547397603e-04 -1.38540800577018021e-04 
 1.07151930523758158e+08  2.21793343300693831e-04 -1.42548447992978778e-04 
 1.09647819614315957e+08  2.19302996547523832e-04 -1.46603638856926893e-04 
 1.12201845430193737e+08  2.16640768303841052e-04 -1.50701178219871850e-04 
 1.14815362149685606e+08  2.13797900273890240e-04 -1.54835057137238982e-04 
 1.17489755493950218e+08  2.10765542292379912e-04 -1.58998384548724743e-04 
 1.20226443461738482e+08  2.07534820063198333e-04 -1.63183320491534529e-04 
 1.23026877081235275e+08  2.04096914857039129e-04 -1.67381011985949833e-04 
 1.25892541179413766e+08  2.00443155660619694e-04 -1.71581533210624304e-04 
 1.28824955169310361e+08  1.96565124149839768e-04 -1.75773831722700070e-04 
 1.31825673855637595e+08  1.92454772686478248e-04 -1.79945682749720000e-04 
 1.34896288259162158e+08  1.88104555239599171e-04 -1.84083653733220639e-04 
 1.38038426460285217e+08  1.83507570862286739e-04 -1.88173081516514949e-04 
 1.41253754462272078e+08  1.78657718953082622e-04 -1.92198064700949275e-04 
 1.44543977074589312e+08  1.73549865109634809e-04 -1.96141473809813288e-04 
 1.47910838816817224e+08  1.68180015856413410e-04 -1.99984981892325180e-04 
 1.51356124843617201e+08  1.62545500025347160e-04 -2.03709118189232324e-04 
 1.54881661891244441e+08  1.56645153941139392e-04 -2.07293347278297450e-04 
 1.58489319246107578e+08  1.50479506991301691e-04 -2.10716175850825065e-04 
 1.62181009735889137e+08  1.44050963548630266e-04 -2.13955288857408120e-04 
 1.65958690743752122e+08  1.37363976663664106e-04 -2.16987716173854217e-04 
 1.69824365246170402e+08  1.30425208455185661e-04 -2.19790030263321425e-04 
 1.73780082874933422e+08  1.23243671717015329e-04 -2.22338574392943837e-04 
 1.77827941003888041e+08  1.15830847072547001e-04 -2.24609720031717616e-04 
 1.81970085860994011e+08  1.08200769909678451e-04 -2.26580150938495930e-04 
 1.86208713666282296e+08  1.00370081520793618e-04 -2.28227170249253750e-04 
 1.90546071796320170e+08  9.23580393071776290e-05 -2.29529025754986377e-04 
 1.94984459975799859e+08  8.41864815517602018e-05 -2.30465247323454478e-04 
 1.99526231496883184e+08  7.58797432912995321e-05 -2.31016989428268197e-04 
 2.04173794466948032e+08  6.74645209526968234e-05 -2.31167370794295663e-04 
 2.08929613085398912e+08  5.89696849681629906e-05 -2.30901802570255199e-04 
 2.13796208950218052e+08  5.04260411204757121e-05 -2.30208296008016793e-04 
 2.18776162394949973e+08  4.18660431779546084e-05 -2.29077740666832691e-04 
 2.23872113856828541e+08  3.33234611172306681e-05 -2.27504144466167364e-04 
 2.29086765276771754e+08  2.48330109773425947e-05 -2.25484827699782138e-04 
 2.34422881531986535e+08  1.64299539171203209e-05 -2.23020564208303683e-04 
 2.39883291901943237e+08  8.14967340752927941e-06 -2.20115664423426084e-04 
 2.45470891568497092e+08  2.72404516516478764e-08 -2.16777996668641337e-04 
 2.51188643150951922e+08 -7.90302265721924760e-06 -2.13018945120382468e-04 
 2.57039578276880145e+08 -1.56079693628993727e-05 -2.08853304829059565e-04 
 2.63026799189531803e+08 -2.30560362229357574e-05 -2.04299116224617594e-04 
 2.69153480392684996e+08 -3.02176209430111127e-05 -1.99377443509926388e-04 
 2.75422870333809912e+08 -3.70654224197363750e-05 -1.94112103005983030e-04 
 2.81838293126438498e+08 -4.35747355746954668e-05 -1.88529348983554616e-04 
 2.88403150312653542e+08 -4.97236953919345039e-05 -1.82657525549135755e-04 
 2.95120922666631341e+08 -5.54934664032874500e-05 -1.76526693894770754e-04 
 3.01995172040194213e+08 -6.08683756566027017e-05 -1.70168244436424688e-04 
 3.09029543251351476e+08 -6.58359890664015024e-05 -1.63614503328770125e-04 
 3.16227766016830146e+08 -7.03871326803081081e-05 -1.56898342333655687e-04 
 3.23593656929620266e+08 -7.45158619021937953e-05 -1.50052800294949552e-04 
 3.31131121482582927e+08 -7.82193829352620227e-05 -1.43110723456162033e-04 
 3.38844156139194191e+08 -8.14979316894378486e-05 -1.36104430711972202e-04 
 3.46736850452523053e+08 -8.43546160525919953e-05 -1.29065408611524836e-04 
 3.54813389233566642e+08 -8.67952278236600006e-05 -1.22024039662645370e-04 
 3.63078054770092309e+08 -8.88280307580020318e-05 -1.15009366226539352e-04 
 3.71535229097163260e+08 -9.04635310130190017e-05 -1.08048891112696335e-04 
 3.80189396320551693e+08 -9.17142360609517069e-05 -1.01168414949690444e-04 
 3.89045144994270861e+08 -9.25944076169450003e-05 -9.43919094757808303e-05 
 3.98107170553487301e+08 -9.31198136150869249e-05 -8.77414251514153199e-05 
 4.07380277804102540e+08 -9.33074836078633834e-05 -8.12370309016364421e-05 
 4.16869383470324934e+08 -9.31754713095251004e-05 -7.48967833533560140e-05 
 4.26579518801581919e+08 -9.27426273221308202e-05 -6.87367226507027199e-05 
 4.36515832240154982e+08 -9.20283844522903769e-05 -6.27708917625480119e-05 
 4.46683592150951862e+08 -9.10525573974843783e-05 -5.70113761517755601e-05 
 4.57088189614863515e+08 -8.98351580386023155e-05 -5.14683607176222378e-05 
 4.67735141287186384e+08 -8.83962270777465247e-05 -4.61502010429124511e-05 
 4.78630092322626233e+08 -8.67556823435450345e-05 -4.10635061433114768e-05 
 4.89778819368433774e+08 -8.49331837084156077e-05 -3.62132301390175304e-05 
 5.01187233627259552e+08 -8.29480142957669824e-05 -3.16027704923438091e-05 
 5.12861383991351783e+08 -8.08189773945034373e-05 -2.72340707154258285e-05 
 5.24807460249759197e+08 -7.85643083399868188e-05 -2.31077256949163034e-05 
 5.37031796370239019e+08 -7.62016004786124422e-05 -1.92230880343392945e-05 
 5.49540873857610464e+08 -7.37477442575428129e-05 -1.55783740407932748e-05 
 5.62341325190334678e+08 -7.12188784162526815e-05 -1.21707682167408873e-05 
 5.75439937337142229e+08 -6.86303522490138915e-05 -8.99652530650684870e-06 
 5.88843655355573893e+08 -6.59966978996504879e-05 -6.05106914291633427e-06 
 6.02559586074342251e+08 -6.33316116772678989e-05 -3.32908769727007240e-06 
 6.16595001861466289e+08 -6.06479434153360498e-05 -8.24623886404440600e-07 
 6.30957344480176926e+08 -5.79576929447476105e-05  1.46883818826840934e-06 
 6.45654229034638762e+08 -5.52720128047010068e-05  3.55829177719199951e-06 
 6.60693448007578850e+08 -5.26012163758172202e-05  5.45113091815773270e-06 
 6.76082975391964197e+08 -4.99547906808635864e-05  7.15507880722658152e-06 
 6.91830970918918490e+08 -4.73414131619260173e-05  8.67812108291000223e-06 
 7.07945784384119511e+08 -4.47689718055173876e-05  1.00284439465721982e-05 
 7.24435960074971199e+08 -4.22445880470020404e-05  1.12143769960142282e-05 
 7.41310241300898194e+08 -3.97746419462444959e-05  1.22443406251706883e-05 
 7.58577575029163957e+08 -3.73647991802995711e-05  1.31267978065987415e-05 
 7.76247116628671408e+08 -3.50200394529764084e-05  1.38702100680952559e-05 
 7.94328234724260688e+08 -3.27446859691256695e-05  1.44829974518122312e-05 
 8.12830516164077878e+08 -3.05424356671430002e-05  1.49735022479446671e-05 
 8.31763771102649093e+08 -2.84163899448050162e-05  1.53499562848379288e-05 
 8.51138038202354074e+08 -2.63690856504793248e-05  1.56204515653676887e-05 
 8.70963589956057668e+08 -2.44025261463654705e-05  1.57929140399080327e-05 
 8.91250938133721948e+08 -2.25182122800491672e-05  1.58750803155493531e-05 
 9.12010839355885625e+08 -2.07171731275167800e-05  1.58744771081878446e-05 
 9.33254300796966314e+08 -1.89999963938485179e-05  1.57984032560414269e-05 
 9.54992586021410584e+08 -1.73668583776416332e-05  1.56539141229654477e-05 
 9.77237220955784678e+08 -1.58175534229376593e-05  1.54478082307802996e-05 
 9.99999999999973416e+08 -1.43515227949733688e-05  1.51866159742637730e-05 
