 time                   v(d)                   v(g)                  
 5.417536329917090e-06  8.627568715737680e-02  4.415257845983844e+00 
 5.418536329917089e-06  8.627155099338807e-02  4.415939125197011e+00 
 5.419536329917089e-06  8.626741675359823e-02  4.416620407006705e+00 
 5.420536329917088e-06  8.626328443675614e-02  4.417301691412081e+00 
 5.421536329917088e-06  8.625915404135896e-02  4.417982978412061e+00 
 5.422536329917088e-06  8.625502556629221e-02  4.418664268005935e+00 
 5.423536329917087e-06  8.625089901006246e-02  4.419345560192629e+00 
 5.424536329917087e-06  8.624677437147130e-02  4.420026854971359e+00 
 5.425536329917087e-06  8.624265164908737e-02  4.420708152341101e+00 
 5.426536329917086e-06  8.623853084164201e-02  4.421389452301002e+00 
 5.427536329917086e-06  8.623441194789251e-02  4.422070754850228e+00 
 5.428536329917086e-06  8.623029496631587e-02  4.422752059987666e+00 
 5.429536329917085e-06  8.622617989585241e-02  4.423433367712670e+00 
 5.430536329917085e-06  8.622206673496589e-02  4.424114678024110e+00 
 5.431536329917085e-06  8.621795548242853e-02  4.424795990921168e+00 
 5.432536329917084e-06  8.621384613699726e-02  4.425477306403009e+00 
 5.433536329917084e-06  8.620973869722144e-02  4.426158624468586e+00 
 5.434536329917084e-06  8.620563316190802e-02  4.426839945117118e+00 
 5.435536329917083e-06  8.620152952962216e-02  4.427521268347571e+00 
 5.436536329917083e-06  8.619742779921973e-02  4.428202594159210e+00 
 5.437536329917083e-06  8.619332796922594e-02  4.428883922550966e+00 
 5.438536329917082e-06  8.618923003846053e-02  4.429565253522060e+00 
 5.439536329917082e-06  8.618513400556103e-02  4.430246587071536e+00 
 5.440536329917082e-06  8.618103986919300e-02  4.430927923198462e+00 
 5.441536329917081e-06  8.617694762811332e-02  4.431609261901996e+00 
 5.442536329917081e-06  8.617285728099509e-02  4.432290603181213e+00 
 5.443536329917080e-06  8.616876882654838e-02  4.432971947035223e+00 
 5.444536329917080e-06  8.616468226344358e-02  4.433653293463100e+00 
 5.445536329917080e-06  8.616059759042842e-02  4.434334642463992e+00 
 5.446536329917079e-06  8.615651480615023e-02  4.435015994036943e+00 
 5.447536329917079e-06  8.615243390936328e-02  4.435697348181114e+00 
 5.448536329917079e-06  8.614835489874793e-02  4.436378704895573e+00 
 5.449536329917078e-06  8.614427777301946e-02  4.437060064179438e+00 
 5.450536329917078e-06  8.614020253088855e-02  4.437741426031814e+00 
 5.451536329917078e-06  8.613612917101193e-02  4.438422790451755e+00 
 5.452536329917077e-06  8.613205769217963e-02  4.439104157438450e+00 
 5.453536329917077e-06  8.612798809308686e-02  4.439785526990987e+00 
 5.454536329917077e-06  8.612392037239357e-02  4.440466899108423e+00 
 5.455536329917076e-06  8.611985452883616e-02  4.441148273789882e+00 
 5.456536329917076e-06  8.611579056115530e-02  4.441829651034507e+00 
 5.457536329917076e-06  8.611172846807810e-02  4.442511030841413e+00 
 5.458536329917075e-06  8.610766824821486e-02  4.443192413209604e+00 
 5.459536329917075e-06  8.610360990047206e-02  4.443873798138378e+00 
 5.460536329917075e-06  8.609955342338393e-02  4.444555185626655e+00 
 5.461536329917074e-06  8.609549881576750e-02  4.445236575673650e+00 
 5.462536329917074e-06  8.609144607628361e-02  4.445917968278411e+00 
 5.463536329917074e-06  8.608739520377241e-02  4.446599363440166e+00 
 5.464536329917073e-06  8.608334619681611e-02  4.447280761157890e+00 
 5.465536329917073e-06  8.607929905424246e-02  4.447962161430795e+00 
 5.466536329917072e-06  8.607525377471502e-02  4.448643564257934e+00 
 5.467536329917072e-06  8.607121035700827e-02  4.449324969638471e+00 
 5.468536329917072e-06  8.606716879978980e-02  4.450006377571455e+00 
 5.469536329917071e-06  8.606312910187723e-02  4.450687788056090e+00 
 5.470536329917071e-06  8.605909126192746e-02  4.451369201091421e+00 
 5.471536329917071e-06  8.605505527866109e-02  4.452050616676551e+00 
 5.472536329917070e-06  8.605102115092340e-02  4.452732034810710e+00 
 5.473536329917070e-06  8.604698887730965e-02  4.453413455492873e+00 
 5.474536329917070e-06  8.604295845664285e-02  4.454094878722256e+00 
 5.475536329917069e-06  8.603892988767377e-02  4.454776304497983e+00 
 5.476536329917069e-06  8.603490316901324e-02  4.455457732819051e+00 
 5.477536329917069e-06  8.603087829956893e-02  4.456139163684744e+00 
 5.478536329917068e-06  8.602685527796443e-02  4.456820597094070e+00 
 5.479536329917068e-06  8.602283410297819e-02  4.457502033046189e+00 
 5.480536329917068e-06  8.601881477337818e-02  4.458183471540246e+00 
 5.481536329917067e-06  8.601479728784416e-02  4.458864912575301e+00 
 5.482536329917067e-06  8.601078164518364e-02  4.459546356150536e+00 
 5.483536329917067e-06  8.600676784409254e-02  4.460227802265029e+00 
 5.484536329917066e-06  8.600275588338888e-02  4.460909250917974e+00 
 5.485536329917066e-06  8.599874576175669e-02  4.461590702108425e+00 
 5.486536329917065e-06  8.599473747791257e-02  4.462272155835485e+00 
 5.487536329917065e-06  8.599073103072306e-02  4.462953612098391e+00 
 5.488536329917065e-06  8.598672641884809e-02  4.463635070896178e+00 
 5.489536329917064e-06  8.598272364107724e-02  4.464316532228009e+00 
 5.490536329917064e-06  8.597872269615038e-02  4.464997996093002e+00 
 5.491536329917064e-06  8.597472358279412e-02  4.465679462490252e+00 
 5.492536329917063e-06  8.597072629983069e-02  4.466360931418955e+00 
 5.493536329917063e-06  8.596673084597686e-02  4.467042402878198e+00 
 5.494536329917063e-06  8.596273721998376e-02  4.467723876867106e+00 
 5.495536329917062e-06  8.595874542067637e-02  4.468405353384878e+00 
 5.496536329917062e-06  8.595475544667197e-02  4.469086832430493e+00 
 5.497536329917062e-06  8.595076729688317e-02  4.469768314003242e+00 
 5.498536329917061e-06  8.594678097002427e-02  4.470449798102202e+00 
 5.499536329917061e-06  8.594279646479895e-02  4.471131284726452e+00 
 5.500536329917061e-06  8.593881378004950e-02  4.471812773875195e+00 
 5.501536329917060e-06  8.593483291452388e-02  4.472494265547553e+00 
 5.502536329917060e-06  8.593085386697187e-02  4.473175759742636e+00 
 5.503536329917060e-06  8.592687663615210e-02  4.473857256459576e+00 
 5.504536329917059e-06  8.592290122084421e-02  4.474538755697519e+00 
 5.505536329917059e-06  8.591892761985831e-02  4.475220257455628e+00 
 5.506536329917059e-06  8.591495583192511e-02  4.475901761733011e+00 
 5.507536329917058e-06  8.591098585579179e-02  4.476583268528778e+00 
 5.508536329917058e-06  8.590701769033669e-02  4.477264777842162e+00 
 5.509536329917057e-06  8.590305133418105e-02  4.477946289672159e+00 
 5.510536329917057e-06  8.589908678623451e-02  4.478627804018034e+00 
 5.511536329917057e-06  8.589512404521987e-02  4.479309320878877e+00 
 5.512536329917056e-06  8.589116310989957e-02  4.479990840253802e+00 
 5.513536329917056e-06  8.588720397911487e-02  4.480672362142021e+00 
 5.514536329917056e-06  8.588324665151302e-02  4.481353886542538e+00 
 5.515536329917055e-06  8.587929112611445e-02  4.482035413454733e+00 
 5.516536329917055e-06  8.587533740141648e-02  4.482716942877460e+00 
 5.517536329917055e-06  8.587138547639664e-02  4.483398474810063e+00 
 5.518536329917054e-06  8.586743534980140e-02  4.484080009251636e+00 
 5.519536329917054e-06  8.586348702037090e-02  4.484761546201283e+00 
 5.520536329917054e-06  8.585954048694484e-02  4.485443085658200e+00 
 5.521536329917053e-06  8.585559574826217e-02  4.486124627621480e+00 
 5.522536329917053e-06  8.585165280315313e-02  4.486806172090312e+00 
 5.523536329917053e-06  8.584771165039257e-02  4.487487719063827e+00 
 5.524536329917052e-06  8.584377228876353e-02  4.488169268541159e+00 
 5.525536329917052e-06  8.583983471709584e-02  4.488850820521496e+00 
 5.526536329917052e-06  8.583589893411385e-02  4.489532375003916e+00 
 5.527536329917051e-06  8.583196493868617e-02  4.490213931987640e+00 
 5.528536329917051e-06  8.582803272954406e-02  4.490895491471750e+00 
 5.529536329917051e-06  8.582410230555967e-02  4.491577053455473e+00 
 5.530536329917050e-06  8.582017366545264e-02  4.492258617937876e+00 
 5.531536329917050e-06  8.581624680805880e-02  4.492940184918149e+00 
 5.532536329917049e-06  8.581232173217712e-02  4.493621754395442e+00 
 5.533536329917049e-06  8.580839843664261e-02  4.494303326368936e+00 
 5.534536329917049e-06  8.580447692016713e-02  4.494984900837697e+00 
 5.535536329917048e-06  8.580055718164610e-02  4.495666477800967e+00 
 5.536536329917048e-06  8.579663921984315e-02  4.496348057257856e+00 
 5.537536329917048e-06  8.579272303358929e-02  4.497029639207549e+00 
 5.538536329917047e-06  8.578880862160695e-02  4.497711223649110e+00 
 5.539536329917047e-06  8.578489598281908e-02  4.498392810581817e+00 
 5.540536329917047e-06  8.578098511597959e-02  4.499074400004759e+00 
 5.541536329917046e-06  8.577707601987326e-02  4.499755991917068e+00 
 5.542536329917046e-06  8.577316869339079e-02  4.500437586317983e+00 
 5.543536329917046e-06  8.576926313522026e-02  4.501119183206542e+00 
 5.544536329917045e-06  8.576535934429023e-02  4.501800782582007e+00 
 5.545536329917045e-06  8.576145731939465e-02  4.502482384443523e+00 
 5.546536329917045e-06  8.575755705929103e-02  4.503163988790189e+00 
 5.547536329917044e-06  8.575365856281732e-02  4.503845595621183e+00 
 5.548536329917044e-06  8.574976182881947e-02  4.504527204935695e+00 
 5.549536329917044e-06  8.574586685611101e-02  4.505208816732884e+00 
 5.550536329917043e-06  8.574197364349950e-02  4.505890431011895e+00 
 5.551536329917043e-06  8.573808218976067e-02  4.506572047771843e+00 
 5.552536329917043e-06  8.573419249383481e-02  4.507253667012006e+00 
 5.553536329917042e-06  8.573030455442295e-02  4.507935288731428e+00 
 5.554536329917042e-06  8.572641837038869e-02  4.508616912929311e+00 
 5.555536329917041e-06  8.572253394059536e-02  4.509298539604856e+00 
 5.556536329917041e-06  8.571865126384391e-02  4.509980168757204e+00 
 5.557536329917041e-06  8.571477033888915e-02  4.510661800385442e+00 
 5.558536329917040e-06  8.571089116469635e-02  4.511343434488877e+00 
 5.559536329917040e-06  8.570701373999906e-02  4.512025071066574e+00 
 5.560536329917040e-06  8.570313806363516e-02  4.512706710117713e+00 
 5.561536329917039e-06  8.569926413444696e-02  4.513388351641463e+00 
 5.562536329917039e-06  8.569539195135448e-02  4.514069995637089e+00 
 5.563536329917039e-06  8.569152151298465e-02  4.514751642103547e+00 
 5.564536329917038e-06  8.568765281833154e-02  4.515433291040164e+00 
 5.565536329917038e-06  8.568378586624092e-02  4.516114942446121e+00 
 5.566536329917038e-06  8.567992065545953e-02  4.516796596320490e+00 
 5.567536329917037e-06  8.567605718487065e-02  4.517478252662497e+00 
 5.568536329917037e-06  8.567219545329641e-02  4.518159911471289e+00 
 5.569536329917037e-06  8.566833545961766e-02  4.518841572746081e+00 
 5.570536329917036e-06  8.566447720262410e-02  4.519523236485989e+00 
 5.571536329917036e-06  8.566062068116556e-02  4.520204902690200e+00 
 5.572536329917036e-06  8.565676589412625e-02  4.520886571357919e+00 
 5.573536329917035e-06  8.565291284027775e-02  4.521568242488255e+00 
 5.574536329917035e-06  8.564906151853224e-02  4.522249916080439e+00 
 5.575536329917034e-06  8.564521192770055e-02  4.522931592133621e+00 
 5.576536329917034e-06  8.564136406665086e-02  4.523613270646991e+00 
 5.577536329917034e-06  8.563751793418094e-02  4.524294951619673e+00 
 5.578536329917033e-06  8.563367352922883e-02  4.524976635050937e+00 
 5.579536329917033e-06  8.562983085053828e-02  4.525658320939846e+00 
 5.580536329917033e-06  8.562598989705876e-02  4.526340009285678e+00 
 5.581536329917032e-06  8.562215066753297e-02  4.527021700087495e+00 
 5.582536329917032e-06  8.561831316091814e-02  4.527703393344588e+00 
 5.583536329917032e-06  8.561447737602161e-02  4.528385089056086e+00 
 5.584536329917031e-06  8.561064331169170e-02  4.529066787221157e+00 
 5.585536329917031e-06  8.560681096683206e-02  4.529748487839028e+00 
 5.586536329917031e-06  8.560298034017945e-02  4.530430190908763e+00 
 5.587536329917030e-06  8.559915143072785e-02  4.531111896429673e+00 
 5.588536329917030e-06  8.559532423729968e-02  4.531793604400901e+00 
 5.589536329917030e-06  8.559149875869068e-02  4.532475314821572e+00 
 5.590536329917029e-06  8.558767499378434e-02  4.533157027690879e+00 
 5.591536329917029e-06  8.558385294157024e-02  4.533838743008140e+00 
 5.592536329917029e-06  8.558003260072536e-02  4.534520460772345e+00 
 5.593536329917028e-06  8.557621397018679e-02  4.535202180982759e+00 
 5.594536329917028e-06  8.557239704888074e-02  4.535883903638616e+00 
 5.595536329917028e-06  8.556858183556067e-02  4.536565628738996e+00 
 5.596536329917027e-06  8.556476832916174e-02  4.537247356283149e+00 
 5.597536329917027e-06  8.556095652857271e-02  4.537929086270280e+00 
 5.598536329917026e-06  8.555714643261896e-02  4.538610818699530e+00 
 5.599536329917026e-06  8.555333804015167e-02  4.539292553570070e+00 
 5.600536329917026e-06  8.554953135012752e-02  4.539974290881165e+00 
 5.601536329917025e-06  8.554572636128907e-02  4.540656030631879e+00 
 5.602536329917025e-06  8.554192307263411e-02  4.541337772821524e+00 
 5.603536329917025e-06  8.553812148297739e-02  4.542019517449223e+00 
 5.604536329917024e-06  8.553432159121532e-02  4.542701264514194e+00 
 5.605536329917024e-06  8.553052339615826e-02  4.543383014015552e+00 
 5.606536329917024e-06  8.552672689677461e-02  4.544064765952587e+00 
 5.607536329917023e-06  8.552293209190130e-02  4.544746520324444e+00 
 5.608536329917023e-06  8.551913898039809e-02  4.545428277130294e+00 
 5.609536329917023e-06  8.551534756117787e-02  4.546110036369357e+00 
 5.610536329917022e-06  8.551155783308018e-02  4.546791798040789e+00 
 5.611536329917022e-06  8.550776979503769e-02  4.547473562143831e+00 
 5.612536329917022e-06  8.550398344591982e-02  4.548155328677662e+00 
 5.613536329917021e-06  8.550019878456604e-02  4.548837097641430e+00 
 5.614536329917021e-06  8.549641580992635e-02  4.549518869034400e+00 
 5.615536329917021e-06  8.549263452081399e-02  4.550200642855681e+00 
 5.616536329917020e-06  8.548885491620478e-02  4.550882419104567e+00 
 5.617536329917020e-06  8.548507699492125e-02  4.551564197780182e+00 
 5.618536329917020e-06  8.548130075581238e-02  4.552245978881686e+00 
 5.619536329917019e-06  8.547752619790557e-02  4.552927762408408e+00 
 5.620536329917019e-06  8.547375331997467e-02  4.553609548359432e+00 
 5.621536329917018e-06  8.546998212092752e-02  4.554291336733970e+00 
 5.622536329917018e-06  8.546621259969302e-02  4.554973127531258e+00 
 5.623536329917018e-06  8.546244475515584e-02  4.555654920750480e+00 
 5.624536329917017e-06  8.545867858614110e-02  4.556336716390769e+00 
 5.625536329917017e-06  8.545491409168518e-02  4.557018514451464e+00 
 5.626536329917017e-06  8.545115127056736e-02  4.557700314931640e+00 
 5.627536329917016e-06  8.544739012170260e-02  4.558382117830524e+00 
 5.628536329917016e-06  8.544363064401692e-02  4.559063923147343e+00 
 5.629536329917016e-06  8.543987283644576e-02  4.559745730881332e+00 
 5.630536329917015e-06  8.543611669776002e-02  4.560427541031563e+00 
 5.631536329917015e-06  8.543236222697013e-02  4.561109353597351e+00 
 5.632536329917015e-06  8.542860942301100e-02  4.561791168577921e+00 
