 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(shp)                
 8.202920858585716e-07  1.200000000000000e+00  9.592380277116199e-01  7.671614123640664e-01  9.979250329396011e-01  1.203118949621303e+00  1.200012892066676e+00  2.000568157341589e+00  5.009150943396230e-02 
 8.203434204468669e-07  1.200000000000000e+00  9.602838418374804e-01  7.673050698547227e-01  9.988839053129392e-01  1.201896340231719e+00  1.200047234194722e+00  2.000563802113906e+00  5.009150943396230e-02 
 8.204179351013357e-07  1.200000000000000e+00  9.673844445951796e-01  7.675791792868191e-01  1.005993310915167e+00  1.199821291581602e+00  1.200128428870544e+00  2.000550810437228e+00  5.009150943396230e-02 
 8.204963776156329e-07  1.200000000000000e+00  9.816042625089699e-01  7.679163829359755e-01  1.020730004175226e+00  1.199973211020487e+00  1.194934773767839e+00  2.000527225201089e+00  5.009150943396230e-02 
 8.205647079029924e-07  1.200000000000000e+00  9.928268975603597e-01  7.681584663235517e-01  1.033728790296477e+00  1.199994840258596e+00  1.202367738410465e+00  2.000498798176226e+00  5.009150943396230e-02 
 8.206303411812199e-07  1.200000000000000e+00  9.986366186198813e-01  7.683794012963510e-01  1.040130963722550e+00  1.199976371813340e+00  1.200640691988174e+00  2.000466541104049e+00  5.009150943396230e-02 
 8.206983116423719e-07  1.200000000000000e+00  1.000163349272524e+00  7.686121514264717e-01  1.041633577687771e+00  1.199984680457138e+00  1.199295084535221e+00  2.000430999197847e+00  5.009150943396230e-02 
 8.207834642999357e-07  1.200000000000000e+00  1.000146954627139e+00  7.689061470948590e-01  1.041388044729607e+00  1.199981926680730e+00  1.200641780774470e+00  2.000388291456910e+00  5.009150943396230e-02 
 8.208778218384284e-07  1.200000000000000e+00  1.000302820930756e+00  7.692317220423184e-01  1.041257277676391e+00  1.199983212166446e+00  1.199419146499299e+00  2.000348476905674e+00  5.009150943396230e-02 
 8.209973215823342e-07  1.200000000000000e+00  1.000323157525847e+00  7.696246288339924e-01  1.040873385272005e+00  1.199983957264977e+00  1.200534190528623e+00  2.000313953913646e+00  5.009150943396230e-02 
 8.212363210701457e-07  1.200000000000000e+00  1.000385650007564e+00  7.703869495685407e-01  1.040076751384724e+00  1.199984057537000e+00  1.199487138563330e+00  2.000293282550501e+00  5.009150943396230e-02 
 8.215881441703961e-07  1.200000000000000e+00  1.000403660187356e+00  7.714321320278545e-01  1.038814309215043e+00  1.199986393636451e+00  1.200497425163416e+00  2.000332542016721e+00  5.009150943396230e-02 
 8.222746080041842e-07  1.200000000000000e+00  1.000468392948029e+00  7.732873308202175e-01  1.036458976023292e+00  1.199986935009190e+00  1.199509158769462e+00  2.000450137749171e+00  5.009150943396230e-02 
 8.232746080041842e-07  1.200000000000000e+00  1.000521379954280e+00  7.756273059535235e-01  1.033261965380350e+00  1.199990343187778e+00  1.200485040246222e+00  2.000547290887659e+00  5.009150943396230e-02 
 8.242746080041841e-07  1.200000000000000e+00  1.000571142880666e+00  7.776465752317362e-01  1.030361735279513e+00  1.199990257394433e+00  1.199519165483420e+00  2.000570540368170e+00  5.009150943396230e-02 
 8.252746080041841e-07  1.200000000000000e+00  1.000586997045690e+00  7.794061512443565e-01  1.027681384452425e+00  1.199992925855453e+00  1.200475136903278e+00  2.000576776180950e+00  5.009150943396230e-02 
 8.262746080041841e-07  1.200000000000000e+00  1.000611555116774e+00  7.809623014200548e-01  1.025218193149616e+00  1.199992091913127e+00  1.199529013528374e+00  2.000578957005911e+00  5.009150943396230e-02 
 8.272746080041840e-07  1.200000000000000e+00  1.000614199083794e+00  7.823367942710296e-01  1.022921553533427e+00  1.199994521600765e+00  1.200465390627256e+00  2.000578052592433e+00  5.009150943396230e-02 
 8.282746080041840e-07  1.200000000000000e+00  1.000627858635233e+00  7.835647046383016e-01  1.020801397943577e+00  1.199993240939051e+00  1.199538703340867e+00  2.000575256363696e+00  5.009150943396230e-02 
 8.292746080041840e-07  1.200000000000000e+00  1.000624750850674e+00  7.846556217643322e-01  1.018826511345309e+00  1.199995617064510e+00  1.200455800993599e+00  2.000571765815470e+00  5.009150943396230e-02 
 8.302746080041839e-07  1.200000000000000e+00  1.000632350712194e+00  7.856365769293915e-01  1.017011689208128e+00  1.199994018020721e+00  1.199548235462756e+00  2.000568430007370e+00  5.009150943396230e-02 
 8.312746080041839e-07  1.200000000000000e+00  1.000626420895254e+00  7.865122885802611e-01  1.015334378130156e+00  1.199996423588552e+00  1.200446367479263e+00  2.000565802486167e+00  5.009150943396230e-02 
 8.322746080041839e-07  1.200000000000000e+00  1.000630283895071e+00  7.873058147432093e-01  1.013806305103614e+00  1.199994571074223e+00  1.199557610526688e+00  2.000564134911496e+00  5.009150943396230e-02 
 8.332746080041838e-07  1.200000000000000e+00  1.000622990525505e+00  7.880190910750777e-01  1.012407172249961e+00  1.199997047847342e+00  1.200437089476945e+00  2.000563449693820e+00  5.009150943396230e-02 
 8.342746080041838e-07  1.200000000000000e+00  1.000624450903274e+00  7.886721055882185e-01  1.011143067579307e+00  1.199994979015604e+00  1.199566829239272e+00  2.000563610513722e+00  5.009150943396230e-02 
 8.352746080041838e-07  1.200000000000000e+00  1.000616592336426e+00  7.892643714793682e-01  1.009994207928701e+00  1.199997549524986e+00  1.200427966305755e+00  2.000564417498257e+00  5.009150943396230e-02 
 8.362746080041838e-07  1.200000000000000e+00  1.000616468368486e+00  7.898129863184646e-01  1.008961771216082e+00  1.199995287793674e+00  1.199575892375727e+00  2.000565666282077e+00  5.009150943396230e-02 
 8.372746080041837e-07  1.200000000000000e+00  1.000608479804076e+00  7.903152419847220e-01  1.008027088121793e+00  1.199997964632173e+00  1.200418997219633e+00  2.000567197358964e+00  5.009150943396230e-02 
 8.382746080041837e-07  1.200000000000000e+00  1.000607283288952e+00  7.907856586836230e-01  1.007188383646858e+00  1.199995525975591e+00  1.199584800772125e+00  2.000568909990821e+00  5.009150943396230e-02 
 8.392746080041837e-07  1.200000000000000e+00  1.000599391707292e+00  7.912197303117222e-01  1.006429275168503e+00  1.199998316188190e+00  1.200410181410497e+00  2.000570765069465e+00  5.009150943396230e-02 
 8.402746080041836e-07  1.200000000000000e+00  1.000597453824407e+00  7.916299293560168e-01  1.005746850810536e+00  1.199995712252401e+00  1.199593555321649e+00  2.000572766317684e+00  5.009150943396230e-02 
 8.412746080041836e-07  1.200000000000000e+00  1.000589775800784e+00  7.920105173680682e-01  1.005127789601495e+00  1.199998619599066e+00  1.200401518011970e+00  2.000574940623634e+00  5.009150943396230e-02 
 8.422746080041836e-07  1.200000000000000e+00  1.000587327093352e+00  7.923725065695496e-01  1.004569151287920e+00  1.199995859365508e+00  1.199602156972603e+00  2.000577312071969e+00  5.009150943396230e-02 
 8.432746080041835e-07  1.200000000000000e+00  1.000579926329754e+00  7.927094620122952e-01  1.004060798890426e+00  1.199998885566217e+00  1.200393006102911e+00  2.000579884391888e+00  5.009150943396230e-02 
 8.442746080041835e-07  1.200000000000000e+00  1.000577139960546e+00  7.930314285747341e-01  1.003600171543798e+00  1.199995976296059e+00  1.199610606725876e+00  2.000582626341340e+00  5.009150943396230e-02 
 8.452746080041835e-07  1.200000000000000e+00  1.000570052732317e+00  7.933316704846087e-01  1.003179943715508e+00  1.199999121756696e+00  1.200384644705805e+00  2.000585468500215e+00  5.009150943396230e-02 
 8.462746080041834e-07  1.200000000000000e+00  1.000567060836661e+00  7.936195978970021e-01  1.002797902352871e+00  1.199996069556084e+00  1.199618905634739e+00  2.000588304765961e+00  5.009150943396230e-02 
 8.472746080041834e-07  1.200000000000000e+00  1.000560301235123e+00  7.938884073843999e-01  1.002448945106203e+00  1.199999333810992e+00  1.200376432791687e+00  2.000591002511020e+00  5.009150943396230e-02 
 8.482746080041834e-07  1.200000000000000e+00  1.000557197472404e+00  7.941470577180486e-01  1.002131012911042e+00  1.199996143977790e+00  1.199627054801214e+00  2.000593414450968e+00  5.009150943396230e-02 
 8.492746080041834e-07  1.200000000000000e+00  1.000550755480356e+00  7.943887837599810e-01  1.001840647439728e+00  1.199999525971264e+00  1.200368369277726e+00  2.000595394018216e+00  5.009150943396230e-02 
 8.502746080041833e-07  1.200000000000000e+00  1.000547595497141e+00  7.946221752409723e-01  1.001575767658126e+00  1.199996203223921e+00  1.199635055379679e+00  2.000596808441439e+00  5.009150943396230e-02 
 8.512746080041833e-07  1.200000000000000e+00  1.000541437277568e+00  7.948405372079719e-01  1.001334102358824e+00  1.199999701492106e+00  1.200360453030892e+00  2.000597550955911e+00  5.009150943396230e-02 
 8.522746080041833e-07  1.200000000000000e+00  1.000538243609449e+00  7.950521224304684e-01  1.001113460146349e+00  1.199996250116491e+00  1.199642908570873e+00  2.000597548276089e+00  5.009150943396230e-02 
 8.532746080041832e-07  1.200000000000000e+00  1.000532317519034e+00  7.952503082982013e-01  1.000912440983222e+00  1.199999862913404e+00  1.200352682866836e+00  2.000596765180647e+00  5.009150943396230e-02 
 8.542746080041832e-07  1.200000000000000e+00  1.000529089743802e+00  7.954430276550994e-01  1.000728737451353e+00  1.199996286864739e+00  1.199650615624104e+00  2.000595204236344e+00  5.009150943396230e-02 
 8.552746080041832e-07  1.200000000000000e+00  1.000523336668937e+00  7.956237284681055e-01  1.000561613778849e+00  1.200000012247654e+00  1.200345057553696e+00  2.000592902899383e+00  5.009150943396230e-02 
 8.562746080041831e-07  1.200000000000000e+00  1.000520063931035e+00  7.958000424014748e-01  1.000408688466004e+00  1.199996315222420e+00  1.199658177835400e+00  2.000589927341783e+00  5.009150943396230e-02 
 8.572746080041831e-07  1.200000000000000e+00  1.000514428246871e+00  7.959654916171565e-01  1.000269748703995e+00  1.200000151111774e+00  1.200337575810813e+00  2.000586365184190e+00  5.009150943396230e-02 
 8.582746080041831e-07  1.200000000000000e+00  1.000511100350606e+00  7.961274305400143e-01  1.000142394152547e+00  1.199996336595530e+00  1.199665596544935e+00  2.000582317106075e+00  5.009150943396230e-02 
 8.592746080041830e-07  1.200000000000000e+00  1.000505538075160e+00  7.962794641773238e-01  1.000026826095283e+00  1.200000280820387e+00  1.200330236310773e+00  2.000577889006464e+00  5.009150943396230e-02 
 8.602746080041830e-07  1.200000000000000e+00  1.000502152506008e+00  7.964286961291190e-01  9.999206735334103e-01  1.199996352125766e+00  1.199672873137313e+00  2.000573184787706e+00  5.009150943396230e-02 
 8.612746080041830e-07  1.200000000000000e+00  1.000496634946570e+00  7.965688242554726e-01  9.998244581264413e-01  1.200000402455345e+00  1.200323037683250e+00  2.000568300700682e+00  5.009150943396230e-02 
 8.622746080041830e-07  1.200000000000000e+00  1.000493199146639e+00  7.967067265038847e-01  9.997358730809415e-01  1.199996362746886e+00  1.199680009038932e+00  2.000563321192824e+00  5.009150943396230e-02 
 8.632746080041829e-07  1.200000000000000e+00  1.000487712263680e+00  7.968362018650935e-01  9.996556767292668e-01  1.200000516914824e+00  1.200315978512630e+00  2.000558316488782e+00  5.009150943396230e-02 
 8.642746080041829e-07  1.200000000000000e+00  1.000484242149812e+00  7.969639243428479e-01  9.995816500749712e-01  1.199996369229866e+00  1.199687005716951e+00  2.000553341724975e+00  5.009150943396230e-02 
 8.652746080041829e-07  1.200000000000000e+00  1.000478783131786e+00  7.970837992994410e-01  9.995147149677460e-01  1.200000624952924e+00  1.200309057343792e+00  2.000548437350546e+00  5.009150943396230e-02 
 8.662746080041828e-07  1.200000000000000e+00  1.000475299648674e+00  7.972023145697409e-01  9.994527570240587e-01  1.199996372216259e+00  1.199693864676428e+00  2.000543630625199e+00  5.009150943396230e-02 
 8.672746080041828e-07  1.200000000000000e+00  1.000469872537134e+00  7.973134843026145e-01  9.993968003446170e-01  1.200000727207607e+00  1.200302272680849e+00  2.000538937645729e+00  5.009150943396230e-02 
 8.682746080041828e-07  1.200000000000000e+00  1.000466397981881e+00  7.974236246861831e-01  9.993448485899358e-01  1.199996372242667e+00  1.199700587459320e+00  2.000534365879397e+00  5.009150943396230e-02 
 8.692746080041827e-07  1.200000000000000e+00  1.000461009817165e+00  7.975268590850452e-01  9.992979786280373e-01  1.200000824221951e+00  1.200295622993845e+00  2.000529916546145e+00  5.009150943396230e-02 
 8.702000000000000e-07  1.200000000000000e+00  1.000457892890794e+00  7.976219312680678e-01  9.992574296161740e-01  1.199996366177158e+00  1.199707438534940e+00  2.000525906082231e+00  5.009150943396230e-02 
 8.702200000000001e-07  1.080000000000142e+00  1.000233049013973e+00  7.974142913791529e-01  9.992518477953299e-01  1.199975532394033e+00  1.199963840219204e+00  2.000525820457402e+00  5.009150943396230e-02 
 8.702600000000001e-07  8.399999999998699e-01  9.999669863994293e-01  7.971646728716083e-01  9.992438276049188e-01  1.200009789146225e+00  1.200027424257289e+00  2.000525648686222e+00  5.009150943396230e-02 
 8.703300000000001e-07  4.199999999997112e-01  1.004419413493857e+00  8.013103541323457e-01  9.993238793011848e-01  1.200172497052676e+00  1.199977600593125e+00  2.000525352774007e+00  5.009150943396230e-02 
 8.704000000000001e-07  1.878497357665765e-13  1.023435538482498e+00  8.192555605238050e-01  9.997367750790885e-01  1.193631449055608e+00  1.200021612313289e+00  2.000525192351925e+00  5.009150943396230e-02 
 8.704089826105420e-07  0.000000000000000e+00  1.027048256948759e+00  8.220648164034993e-01  9.998177033719003e-01  1.196730797616968e+00  1.200005056663268e+00  2.000525198692021e+00  5.009150943396230e-02 
 8.704269478316260e-07  0.000000000000000e+00  1.033277490388123e+00  8.265798607624895e-01  9.999586853425793e-01  1.202445318451506e+00  1.199994928247232e+00  2.000525237103450e+00  5.009150943396230e-02 
 8.704543135074470e-07  0.000000000000000e+00  1.039076662969115e+00  8.307999789737863e-01  9.999557469230357e-01  1.200642775345576e+00  1.199999846042271e+00  2.000525433381357e+00  5.009150943396230e-02 
 8.704846903967552e-07  0.000000000000000e+00  1.041359461698535e+00  8.329457353092566e-01  9.992545725403013e-01  1.200002516730753e+00  1.199996222396710e+00  2.000525965738072e+00  5.009150943396230e-02 
 8.705219682825934e-07  0.000000000000000e+00  1.039608528455092e+00  8.336760679445822e-01  9.967119531368579e-01  1.200355854651603e+00  1.199999620615614e+00  2.000527367874634e+00  5.009150943396230e-02 
 8.705710900188841e-07  0.000000000000000e+00  1.030968259543060e+00  8.337471407608849e-01  9.878467352161124e-01  1.199668592224355e+00  1.199981678826072e+00  2.000531169539715e+00  5.009150943396230e-02 
 8.706158515865618e-07  0.000000000000000e+00  1.018081737711572e+00  8.336550600679038e-01  9.755052379439737e-01  1.200340103265815e+00  1.199860586610298e+00  2.000537205930944e+00  5.009150943396230e-02 
 8.706607327917010e-07  0.000000000000000e+00  1.005861988887917e+00  8.335278113919607e-01  9.624115633193528e-01  1.199672574212302e+00  1.199915165728584e+00  2.000546155048033e+00  5.009150943396230e-02 
 8.707178968572365e-07  0.000000000000000e+00  1.000319831988910e+00  8.333653990677332e-01  9.567486750609486e-01  1.200310319283856e+00  1.201215276843314e+00  2.000561639542688e+00  5.009150943396230e-02 
 8.707717081581509e-07  0.000000000000000e+00  9.994169543173841e-01  8.331961173836785e-01  9.563665986588931e-01  1.199710362391511e+00  1.203060789173883e+00  2.000579570307876e+00  5.009150943396230e-02 
 8.708309710492935e-07  0.000000000000000e+00  9.987625114405692e-01  8.330056520593747e-01  9.559841396270055e-01  1.200268580589398e+00  1.200840446183677e+00  2.000601351323023e+00  5.009150943396230e-02 
 8.708968092811224e-07  0.000000000000000e+00  9.989292479019766e-01  8.327944530658041e-01  9.563400965597486e-01  1.199749891960189e+00  1.200154225996368e+00  2.000625641172607e+00  5.009150943396230e-02 
 8.709863786671569e-07  0.000000000000000e+00  9.988732978962497e-01  8.325064271779913e-01  9.565997697323245e-01  1.200235924946736e+00  1.200009388181110e+00  2.000654907325028e+00  5.009150943396230e-02 
 8.710808695498353e-07  0.000000000000000e+00  9.990869202171208e-01  8.322053906038974e-01  9.570733209738714e-01  1.199776473772656e+00  1.199901286778142e+00  2.000678151178821e+00  5.009150943396230e-02 
 8.712698513151921e-07  0.000000000000000e+00  9.990917252243051e-01  8.316130486528993e-01  9.577468921142481e-01  1.200216839081405e+00  1.200104308805942e+00  2.000699723889767e+00  5.009150943396230e-02 
 8.715784924412478e-07  0.000000000000000e+00  9.993521963428564e-01  8.306812063096120e-01  9.590027075699689e-01  1.199786560647973e+00  1.199876568924352e+00  2.000685765115171e+00  5.009150943396230e-02 
 8.721957746933591e-07  0.000000000000000e+00  9.993915541628969e-01  8.289496816628712e-01  9.611243509233838e-01  1.200211149623613e+00  1.200114406982655e+00  2.000605389167260e+00  5.009150943396230e-02 
 8.731291638350111e-07  0.000000000000000e+00  9.996261513382034e-01  8.266292602640435e-01  9.642039408818133e-01  1.199789690607137e+00  1.199873175157008e+00  2.000518349555899e+00  5.009150943396230e-02 
 8.741291638350110e-07  0.000000000000000e+00  9.995914292680790e-01  8.244702464001658e-01  9.670347668220896e-01  1.200208750116580e+00  1.200117869641691e+00  2.000489335225933e+00  5.009150943396230e-02 
 8.751291638350110e-07  0.000000000000000e+00  9.997675229964821e-01  8.225835623206855e-01  9.697553322161496e-01  1.199791999324171e+00  1.199871613842187e+00  2.000480000264528e+00  5.009150943396230e-02 
 8.761291638350110e-07  0.000000000000000e+00  9.997053807588404e-01  8.209211392279647e-01  9.721206971410776e-01  1.200206448369870e+00  1.200120433530939e+00  2.000475057819043e+00  5.009150943396230e-02 
 8.771291638350110e-07  0.000000000000000e+00  9.998610363828527e-01  8.194493730910279e-01  9.744475268774662e-01  1.199794293041258e+00  1.199870455242308e+00  2.000473067682266e+00  5.009150943396230e-02 
 8.781291638350109e-07  0.000000000000000e+00  9.997877613003044e-01  8.181411850777550e-01  9.764686954583554e-01  1.200204161792132e+00  1.200122330908337e+00  2.000472954112776e+00  5.009150943396230e-02 
 8.791291638350109e-07  0.000000000000000e+00  9.999315834072527e-01  8.169757854596352e-01  9.784780493835199e-01  1.199796571439112e+00  1.199869672816918e+00  2.000473567927949e+00  5.009150943396230e-02 
 8.801291638350109e-07  0.000000000000000e+00  9.998525699459292e-01  8.159343742842384e-01  9.802013150143059e-01  1.200201890693050e+00  1.200123679498997e+00  2.000474091969744e+00  5.009150943396230e-02 
 8.811291638350108e-07  0.000000000000000e+00  9.999880123305408e-01  8.150016416300478e-01  9.819212988252887e-01  1.199798834219230e+00  1.199869229718370e+00  2.000473937001773e+00  5.009150943396230e-02 
 8.821291638350108e-07  0.000000000000000e+00  9.999057688403735e-01  8.141627993191330e-01  9.833670938336592e-01  1.200199635360077e+00  1.200124571010429e+00  2.000472811615476e+00  5.009150943396230e-02 
 8.831291638350108e-07  0.000000000000000e+00  1.000034549178413e+00  8.134057732824785e-01  9.848169125210241e-01  1.199801081102144e+00  1.199869086863994e+00  2.000470662535548e+00  5.009150943396230e-02 
 8.841291638350107e-07  0.000000000000000e+00  9.999504356275036e-01  8.127187922749445e-01  9.860073446914435e-01  1.200197396064550e+00  1.200125079154751e+00  2.000467621837972e+00  5.009150943396230e-02 
 8.851291638350107e-07  0.000000000000000e+00  1.000073537721944e+00  8.120926370261372e-01  9.872133185699343e-01  1.199803311828409e+00  1.199869206517458e+00  2.000463902605977e+00  5.009150943396230e-02 
 8.861291638350107e-07  0.000000000000000e+00  9.999883925024826e-01  8.115183723520533e-01  9.881791934489313e-01  1.200195173055333e+00  1.200125264370138e+00  2.000459731895968e+00  5.009150943396230e-02 
 8.871291638350106e-07  0.000000000000000e+00  1.000106467333245e+00  8.109894310500328e-01  9.891755123841870e-01  1.199805526156252e+00  1.199869553830685e+00  2.000455293487238e+00  5.009150943396230e-02 
 8.881291638350106e-07  0.000000000000000e+00  1.000020870789458e+00  8.104993939522617e-01  9.899531622357955e-01  1.200192966565232e+00  1.200125176858529e+00  2.000450707371012e+00  5.009150943396230e-02 
 8.891291638350106e-07  0.000000000000000e+00  1.000134402515665e+00  8.100438955653901e-01  9.907766812710647e-01  1.199807723863241e+00  1.199870097395054e+00  2.000446026020384e+00  5.009150943396230e-02 
 8.901291638350106e-07  0.000000000000000e+00  1.000048784050937e+00  8.096184774186617e-01  9.914021803655702e-01  1.200190776809051e+00  1.200124858680765e+00  2.000441250734129e+00  5.009150943396230e-02 
 8.911291638350105e-07  0.000000000000000e+00  1.000158153354705e+00  8.092203650758799e-01  9.920870447703445e-01  1.199809904742830e+00  1.199870809321186e+00  2.000436354262600e+00  5.009150943396230e-02 
 8.921291638350105e-07  0.000000000000000e+00  1.000072835232216e+00  8.088464410507766e-01  9.925918492171104e-01  1.200188603984107e+00  1.200124345286375e+00  2.000431306193260e+00  5.009150943396230e-02 
 8.931291638350105e-07  0.000000000000000e+00  1.000178346568110e+00  8.084949381437165e-01  9.931664030563471e-01  1.199812068605880e+00  1.199871665077685e+00  2.000426094488886e+00  5.009150943396230e-02 
 8.941291638350104e-07  0.000000000000000e+00  1.000093570010013e+00  8.081635591762132e-01  9.935755616202424e-01  1.200186448271165e+00  1.200123666678592e+00  2.000420739839980e+00  5.009150943396230e-02 
 8.951291638350104e-07  0.000000000000000e+00  1.000195472366368e+00  8.078511070473576e-01  9.940617048905551e-01  1.199814215279571e+00  1.199872643225922e+00  2.000415302543535e+00  5.009150943396230e-02 
 8.961291638350104e-07  0.000000000000000e+00  1.000111422134981e+00  8.075557542021664e-01  9.943941402371200e-01  1.200184309836331e+00  1.200122848333023e+00  2.000409880283509e+00  5.009150943396230e-02 
 8.971291638350103e-07  0.000000000000000e+00  1.000209930229913e+00  8.072766089522884e-01  9.948082533441536e-01  1.199816344605344e+00  1.199873725112354e+00  2.000404600729328e+00  5.009150943396230e-02 
 8.981291638350103e-07  0.000000000000000e+00  1.000126757861935e+00  8.070121221770951e-01  9.950780803798320e-01  1.200182188829892e+00  1.200121911929361e+00  2.000399608205506e+00  5.009150943396230e-02 
 8.991291638350103e-07  0.000000000000000e+00  1.000222070370182e+00  8.067615794646369e-01  9.954325028264532e-01  1.199818456440113e+00  1.199874894558827e+00  2.000395050091124e+00  5.009150943396230e-02 
 9.001291638350102e-07  0.000000000000000e+00  1.000139911199765e+00  8.065236278989192e-01  9.956505029704822e-01  1.200180085387471e+00  1.200120875952816e+00  2.000391061694950e+00  5.009150943396230e-02 
 9.011291638350102e-07  0.000000000000000e+00  1.000232221380903e+00  8.062976829251226e-01  9.959548774868717e-01  1.199820550655261e+00  1.199876137564633e+00  2.000387755132319e+00  5.009150943396230e-02 
 9.021291638350102e-07  0.000000000000000e+00  1.000151202223002e+00  8.060825606160631e-01  9.961296506493674e-01  1.200177999631567e+00  1.200119756191732e+00  2.000385209599656e+00  5.009150943396230e-02 
 9.031291638350102e-07  0.000000000000000e+00  1.000240699609396e+00  8.058777923121692e-01  9.963918520802083e-01  1.199822627135295e+00  1.199877442035173e+00  2.000383467586581e+00  5.009150943396230e-02 
 9.041291638350101e-07  0.000000000000000e+00  1.000160937917112e+00  8.056823528667015e-01  9.965305319880521e-01  1.200175931670503e+00  1.200118566147642e+00  2.000382533054695e+00  5.009150943396230e-02 
 9.051291638350101e-07  0.000000000000000e+00  1.000247803437817e+00  8.054958810618371e-01  9.967571912110967e-01  1.199824685778314e+00  1.199878797529969e+00  2.000382375154828e+00  5.009150943396230e-02 
 9.061291638350101e-07  0.000000000000000e+00  1.000169401668002e+00  8.053174988712525e-01  9.968658172361866e-01  1.200173881600381e+00  1.200117317381553e+00  2.000382932686124e+00  5.009150943396230e-02 
 9.071291638350100e-07  0.000000000000000e+00  1.000253800444832e+00  8.051469391795432e-01  9.970625773848925e-01  1.199826726494175e+00  1.199880195046126e+00  2.000384122355447e+00  5.009150943396230e-02 
 9.081291638350100e-07  0.000000000000000e+00  1.000176840009836e+00  8.049834537795175e-01  9.971462738183947e-01  1.200171849504788e+00  1.200116019807591e+00  2.000385845893767e+00  5.009150943396230e-02 
 9.091291638350100e-07  0.000000000000000e+00  1.000258915691416e+00  8.048268515458907e-01  9.973179209555540e-01  1.199828749204950e+00  1.199881626822214e+00  2.000387999057113e+00  5.009150943396230e-02 
 9.101291638350099e-07  0.000000000000000e+00  1.000183453634541e+00  8.046764938071813e-01  9.973810037696165e-01  1.200169835455990e+00  1.200114681934428e+00  2.000390477930524e+00  5.009150943396230e-02 
 9.111291638350099e-07  0.000000000000000e+00  1.000263326381338e+00  8.045322463374244e-01  9.975315634114139e-01  1.199830753844791e+00  1.199883086167052e+00  2.000393185806468e+00  5.009150943396230e-02 
 9.121291638350099e-07  0.000000000000000e+00  1.000189395884655e+00  8.043935606306259e-01  9.975776367588365e-01  1.200167839514008e+00  1.200113311075506e+00  2.000396036640394e+00  5.009150943396230e-02 
 9.131291638350098e-07  0.000000000000000e+00  1.000267164134442e+00  8.042603426134208e-01  9.977104725969445e-01  1.199832740357948e+00  1.199884567313378e+00  2.000398958625217e+00  5.009150943396230e-02 
 9.141291638350098e-07  0.000000000000000e+00  1.000194778209802e+00  8.041321178750250e-01  9.977425309580160e-01  1.200165861729676e+00  1.200111913524370e+00  2.000401894441485e+00  5.009150943396230e-02 
 9.151291638350098e-07  0.000000000000000e+00  1.000270522982462e+00  8.040088194922344e-01  9.978604472788392e-01  1.199834708699693e+00  1.199886065287011e+00  2.000404801852775e+00  5.009150943396230e-02 
 9.161291638350098e-07  0.000000000000000e+00  1.000199679771172e+00  8.038900349002857e-01  9.978809762160457e-01  1.200163902142384e+00  1.200110494702992e+00  2.000407651595400e+00  5.009150943396230e-02 
 9.171291638350097e-07  0.000000000000000e+00  1.000273469804448e+00  8.037757148735710e-01  9.979863133462951e-01  1.199836658834784e+00  1.199887575796805e+00  2.000410426159864e+00  5.009150943396230e-02 
 9.181291638350097e-07  0.000000000000000e+00  1.000204157857919e+00  8.036654995637914e-01  9.979973782226973e-01  1.200161960781831e+00  1.200109059289900e+00  2.000413116628531e+00  5.009150943396230e-02 
 9.190645819175049e-07  0.000000000000000e+00  1.000275919598928e+00  8.035660925463969e-01  9.980889172906547e-01  1.199838657098751e+00  1.199889145260559e+00  2.000415555297316e+00  5.009150943396230e-02 
 9.200000000000001e-07  0.000000000000000e+00  1.000208113694643e+00  8.034699698486828e-01  9.980896310043118e-01  1.200159905569548e+00  1.200107506244097e+00  2.000417919846347e+00  5.009150943396230e-02 
 9.200200000000001e-07  1.200000000001361e-01  1.000509297017101e+00  8.037467456190096e-01  9.981147700450524e-01  1.200024834352893e+00  1.200008396487869e+00  2.000417969707867e+00  5.009150943396230e-02 
 9.200600000000002e-07  3.600000000004083e-01  1.000932498327011e+00  8.041742775688676e-01  9.981230573261773e-01  1.199979577844746e+00  1.199989855274783e+00  2.000418070134476e+00  5.009150943396230e-02 
 9.200994675149591e-07  5.968050897543600e-01  9.993771728331866e-01  8.026433008082782e-01  9.981027036396796e-01  1.200019394089247e+00  1.200004630719689e+00  2.000418172119218e+00  5.009150943396230e-02 
 9.201404330245143e-07  8.425981470853662e-01  9.844567944473718e-01  7.911375535169611e-01  9.979894879737378e-01  1.199945990067224e+00  1.199986274150313e+00  2.000418277581565e+00  5.009150943396230e-02 
 9.201702165122572e-07  1.021299073542728e+00  9.698719457237857e-01  7.790066749244311e-01  9.979195267199505e-01  1.199675353992438e+00  1.200002386021201e+00  2.000418336731465e+00  5.009150943396230e-02 
 9.202000000000001e-07  1.200000000000000e+00  9.625078843086232e-01  7.703919260295956e-01  9.978940237920497e-01  1.200138772305589e+00  1.199996614850920e+00  2.000418327863204e+00  5.009150943396230e-02 
 9.202038472739216e-07  1.200000000000000e+00  9.620562880510469e-01  7.697843907303522e-01  9.978873883581849e-01  1.200380086779554e+00  1.199998448869096e+00  2.000418317006709e+00  5.009150943396230e-02 
