time v(gate) v(gfet) v(tripped) v(isense) v(cmp_soft) v(cmp_hard) v(trip_d) v(clr_d) v(fast_en) v(osc_clk) v(cmp_clk) v(vref) v(en_core) v(shp) v(shn) v(fault_n) v(gate_core) v(vdda) v(vdd) v(iovdd) v(iprof) v(osc_en_g) v(icmp) v(vth_soft) v(vth_hard) v(dig_trip) v(cause1) v(cause0) v(sclk_pad) v(sdi_pad) v(soft0) v(soft1) v(soft2) v(soft3) v(soft4) v(soft5) v(soft6) v(soft7) v(hard0) v(hard1) v(hard2) v(hard3) v(hard4) v(hard5) v(hard6) v(hard7) v(sp0) v(sp1) v(sp2) v(sp3) v(sp4) v(sp5) v(sp6) v(sp7) v(sp8) v(sp9) v(sp10) v(sp11) v(sp12) v(sp13) v(sp14) v(sp15) v(inrush_active) v(soft_armed) i(vim) i(vma) i(vmi) i(v12) i(vm_bgr) i(vm_sense) i(vm_tripa) i(vm_tripd) i(vm_osc) i(vm_gatea) i(vm_gated)
2.3239999999999997e-06 1.9289773112163289e-09 1.9289772433695006e-09 4.5836610071842929e-08 0.99920000007626342 0 0 0 0 0 0.35999999998618243 0 1.04 0 7.6228632763678077e-11 2.2428538468319519e-11 3.299999736750757 1.6733317168995867e-07 3.2999999997068152 1.1999999992141281 3.2999999988896258 1 1.2000000000000002 0.49959998754813206 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967053462311014e-10 2.2240493890990365e-09 -1.5729439972744785e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6000063216790877e-12 2.3999999984282561e-12 2.400996268374038e-12 5.6326947861263646e-10 8.5483138980684797e-10
2.32435e-06 1.9289770648855953e-09 1.9289772425484002e-09 4.5836615562331537e-08 0.99920000007626353 0 0 0 0 0 0.77999999997073965 0 1.04 0 7.6228633445006171e-11 2.2428538749262984e-11 3.2999997367507565 1.673331687449784e-07 3.2999999997068152 1.1999999992141281 3.2999999988896245 1 1.2000000000000002 0.49959998754813206 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967053462311014e-10 2.2240520536342956e-09 -1.5729439972744785e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6037910933323712e-12 2.3999999984282561e-12 2.4005712232667097e-12 5.6326924655466198e-10 8.5483058199211244e-10
2.3247e-06 1.9289773146857758e-09 1.928977242610959e-09 4.5836605304310124e-08 0.99920000007626342 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633291698287e-11 2.242853878727878e-11 3.2999997367507543 1.673331667783399e-07 3.2999999997068152 1.1999999992141277 3.299999998889628 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967053462311014e-10 2.224044948206938e-09 -1.5729448854528982e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6002270001503566e-12 2.3999999984282553e-12 2.4007688542923265e-12 5.6326925793416519e-10 8.5483161122732455e-10
2.3247699999999998e-06 1.9289773216246697e-09 1.9289772427213967e-09 4.5836616708377775e-08 0.99920000007626353 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228634325904229e-11 2.2428539191397571e-11 3.2999997367507552 1.6733317231404315e-07 3.2999999997068157 1.1999999992141281 3.2999999988896347 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8966964644469044e-10 2.2240316255306425e-09 -1.5729439972744785e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.6001028274315351e-12 2.3999999984282561e-12 2.4055417307255879e-12 5.6326938210688402e-10 8.5483137218283289e-10
2.3249099999999998e-06 1.9289773493802453e-09 1.9289772429884524e-09 4.5836608735545309e-08 0.99920000007626353 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633558327485e-11 2.2428538838312263e-11 3.299999736750757 1.6733316452504062e-07 3.2999999997068157 1.1999999992141281 3.2999999988896427 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966964644469044e-10 2.2240156383190879e-09 -1.5729439972744785e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.5929988909096171e-12 2.3999999984282561e-12 2.4063268880366069e-12 5.6326938061604833e-10 8.5483141961147518e-10
2.3251899999999999e-06 1.9289771932551325e-09 1.9289772430347728e-09 4.5836606325816222e-08 0.99920000007626342 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633358913096e-11 2.2428538769437803e-11 3.2999997367507574 1.6733316512214752e-07 3.2999999997068152 1.1999999992141277 3.29999999888964 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967053462311014e-10 2.2240209673896061e-09 -1.5729448854528982e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6002352073337205e-12 2.3999999984282553e-12 2.4016210788785326e-12 5.6326924972698183e-10 8.5483162877343803e-10
2.3257500000000001e-06 1.9289771741731743e-09 1.9289772426117928e-09 4.5836614320596781e-08 0.99920000007626331 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633031500134e-11 2.2428538612732862e-11 3.2999997367507579 1.6733316949755251e-07 3.2999999997068152 1.1999999992141273 3.2999999988896307 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967053462311014e-10 2.2240396191364198e-09 -1.5729457736313179e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6001965465333706e-12 2.3999999984282545e-12 2.4000311089693468e-12 5.6326928838778218e-10 8.5483098499549257e-10
2.3268700000000006e-06 1.9289773025427115e-09 1.9289772430724298e-09 4.5836609218462191e-08 0.99920000007626286 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633068945411e-11 2.2428538640272267e-11 3.2999997367507579 1.6733316875207222e-07 3.2999999997068148 1.1999999992141277 3.2999999988896307 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.2240396191364198e-09 -1.5729448854528982e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6002788963108629e-12 2.3999999984282553e-12 2.3996611503348976e-12 5.6326920603800469e-10 8.5483076055045035e-10
2.3291100000000014e-06 1.9289772275159212e-09 1.9289772430235753e-09 4.5836609874001245e-08 0.99920000007626253 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633556940135e-11 2.2428538846377006e-11 3.2999997367507619 1.6733316736751841e-07 3.2999999997068152 1.199999999214129 3.2999999988896409 1 1.2000000000000002 0.49959998754813206 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967053462311014e-10 2.2240191910327667e-09 -1.5729422209176391e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6007190635660545e-12 2.3999999984282582e-12 2.3992510574793591e-12 5.632687658707495e-10 8.5483076867026824e-10
2.3335900000000031e-06 1.9289772340211342e-09 1.928977242526221e-09 4.5836610565672316e-08 0.99920000007626242 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633211005487e-11 2.2428538695759517e-11 3.2999997367507667 1.6733316797243851e-07 3.2999999997068148 1.1999999992141286 3.2999999988896378 1 1.2000000000000002 0.49959998754813212 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967142280152984e-10 2.2240254082817046e-09 -1.5729431090960588e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6007055989398666e-12 2.3999999984282569e-12 2.4010140322646354e-12 5.6326966751379538e-10 8.5483078395137023e-10
2.338590000000003e-06 1.9289772166738994e-09 1.9289772407566008e-09 4.5836610329032725e-08 0.99920000007626231 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633284145688e-11 2.2428538728715394e-11 3.2999997367507694 1.673331682841961e-07 3.2999999997068143 1.1999999992141275 3.29999999888964 1 1.2000000000000002 0.49959998754813195 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967231097994954e-10 2.2240209673896061e-09 -1.5729453295421081e-09 6.5999999994136285e-12 6.5999999994136285e-12 6.6014874975143394e-12 2.3999999984282549e-12 2.3998824059962543e-12 5.6326888561522091e-10 8.5483056778770679e-10
2.343590000000003e-06 1.9289772652461568e-09 1.9289772417329858e-09 4.5836610021881081e-08 0.99920000007626242 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633711168619e-11 2.2428538902817235e-11 3.2999997367507632 1.6733316778786815e-07 3.2999999997068148 1.1999999992141284 3.2999999988896294 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967142280152984e-10 2.2240422836716789e-09 -1.5729435531852687e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6014926678130654e-12 2.3999999984282565e-12 2.3992976015017152e-12 5.6326888044492219e-10 8.5483041900322373e-10
2.348590000000003e-06 1.9289772335874533e-09 1.9289772415278045e-09 4.5836610565554294e-08 0.99920000007626253 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633464416016e-11 2.2428538813881406e-11 3.2999997367507561 1.6733316810608832e-07 3.2999999997068148 1.1999999992141286 3.299999998889628 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.224044948206938e-09 -1.5729431090960588e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6015805105230166e-12 2.3999999984282569e-12 2.399347692387684e-12 5.6326879260221223e-10 8.5483036869592084e-10
2.3535900000000029e-06 1.9289772205770273e-09 1.9289772401530559e-09 4.5836610175566693e-08 0.99920000007626275 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633421693623e-11 2.2428538776867222e-11 3.2999997367507525 1.6733316801922329e-07 3.2999999997068148 1.1999999992141286 3.2999999988896285 1 1.2000000000000002 0.49959998754813206 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.2240440600285183e-09 -1.5729431090960588e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.601594169899057e-12 2.3999999984282569e-12 2.3993519394508964e-12 5.6326877894283619e-10 8.548303645767596e-10
2.3585900000000029e-06 1.9289772702334868e-09 1.9289772416022681e-09 4.5836610529612992e-08 0.99920000007626275 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633408938498e-11 2.2428538775651677e-11 3.2999997367507512 1.6733316815896935e-07 3.2999999997068152 1.1999999992141286 3.2999999988896285 1 1.2000000000000002 0.49959998754813217 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967053462311014e-10 2.2240440600285183e-09 -1.5729431090960588e-09 6.5999999994136301e-12 6.5999999994136301e-12 6.6007929556442951e-12 2.3999999984282569e-12 2.3994299324678956e-12 5.6326869197867126e-10 8.5483028673027931e-10
2.3635900000000028e-06 1.9289772305516872e-09 1.9289772413632799e-09 4.5836610217200096e-08 0.99920000007626275 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633342381685e-11 2.2428538759269359e-11 3.2999997367507516 1.6733316797748283e-07 3.2999999997068148 1.1999999992141288 3.2999999988896294 1 1.2000000000000002 0.49959998754813223 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.2240422836716789e-09 -1.572942665006849e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6016574933071255e-12 2.3999999984282578e-12 2.3991556509606103e-12 5.6326871561942813e-10 8.5483011716144003e-10
2.3685900000000028e-06 1.9289772750039763e-09 1.928977243389934e-09 4.5836610329577598e-08 0.99920000007626275 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.622863343178427e-11 2.2428538782805565e-11 3.2999997367507512 1.6733316799580452e-07 3.2999999997068148 1.199999999214129 3.2999999988896289 1 1.2000000000000002 0.49959998754813223 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.2240431718500986e-09 -1.5729422209176391e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6016564556233159e-12 2.3999999984282582e-12 2.3992245353700371e-12 5.6326871665711194e-10 8.5483004864040774e-10
2.3735900000000027e-06 1.9289772342379746e-09 1.9289772434500601e-09 4.5836610304966288e-08 0.99920000007626275 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633340417364e-11 2.2428538759288807e-11 3.2999997367507508 1.6733316822192179e-07 3.2999999997068148 1.199999999214129 3.2999999988896285 1 1.2000000000000002 0.49959998754813223 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8967142280152984e-10 2.2240440600285183e-09 -1.5729422209176391e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6016424413433658e-12 2.3999999984282582e-12 2.3993988064321707e-12 5.6326873067139189e-10 8.5482987473356977e-10
2.3764413000000014e-06 1.9289772864965193e-09 1.9289772451865331e-09 4.5836610298667209e-08 0.99920000007626286 0 0 0 0 0 1.1999999999546984 0 1.04 0 7.6228633241377905e-11 2.2428538709950602e-11 3.2999997367507552 1.6733316806364575e-07 3.2999999997068148 1.199999999214129 3.2999999988896414 1 1.2000000000000002 0.49959998754813206 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8967142280152984e-10 2.224018302854347e-09 -1.5729422209176391e-09 6.5999999994136293e-12 6.5999999994136293e-12 6.6005178665210799e-12 2.3999999984282582e-12 2.4001513492900444e-12 5.6326896706779447e-10 8.5483037928416738e-10
2.3792926000000001e-06 1.9289772387916237e-09 1.9289772455092377e-09 4.5836610194012582e-08 0.99920000007626286 0 0 0 0 0 1.1999999999544602 0 1.04 0 7.6228633155719203e-11 2.2428538671617149e-11 3.299999736750757 1.6733316798308344e-07 3.2999999997068157 1.1999999992141293 3.2999999988896302 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8966964644469044e-10 2.2240405073148395e-09 -1.5729417768284293e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.5994432214375716e-12 2.3999999984282586e-12 2.4002540282784786e-12 5.6326826535603858e-10 8.5483049043059967e-10
2.3793925999999999e-06 1.928977158560663e-09 1.9289772453356489e-09 4.583660407496963e-08 0.99920000007626275 0 0 0 0 0 1.0799999999592353 0 1.04 0 7.6228634011094047e-11 2.2428539031347447e-11 3.2999997367507543 1.6733316753786418e-07 3.2999999997068161 1.1999999992141295 3.2999999988896298 1 1.2000000000000002 0.49959998754813195 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966875826627074e-10 2.2240413954932592e-09 -1.5729413327392194e-09 6.5999999994136325e-12 6.5999999994136325e-12 6.6006558933011706e-12 2.399999998428259e-12 2.3986454398436481e-12 5.6326882904101438e-10 8.5483115021211402e-10
2.3795925999999999e-06 1.928977231419049e-09 1.9289772451637443e-09 4.5836610640796231e-08 0.99920000007626253 0 0 0 0 0 0.83999999996827779 0 1.04 0 7.6228633034611948e-11 2.2428538615922458e-11 3.2999997367507534 1.6733317260852334e-07 3.2999999997068157 1.1999999992141295 3.2999999988896258 1 1.2000000000000002 0.4995999875481319 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966964644469044e-10 2.2240493890990365e-09 -1.5729413327392194e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.6003066601405003e-12 2.399999998428259e-12 2.4030338123933106e-12 5.6326917827417505e-10 8.5483117404096286e-10
2.3799425999999998e-06 1.9289771203967465e-09 1.9289772445157177e-09 4.5836614987270473e-08 0.99920000007626264 0 0 0 0 0 0.41999999998422882 0 1.04 0 7.6228633201093097e-11 2.2428538732355548e-11 3.2999997367507516 1.6733316789415646e-07 3.2999999997068157 1.1999999992141293 3.2999999988896267 1 1.2000000000000002 0.49959998754813195 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966964644469044e-10 2.2240476127421971e-09 -1.5729417768284293e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.6041004009217477e-12 2.3999999984282586e-12 2.4005532974619181e-12 5.632689372470726e-10 8.5483061625548872e-10
2.3802925999999997e-06 1.9289772053981968e-09 1.9289772441189225e-09 4.5836607013441889e-08 0.99920000007626264 0 0 0 0 0 1.7985612998248553e-13 0 1.04 0 7.6228633531358579e-11 2.2428538810669128e-11 3.2999997367507508 1.6733316602668916e-07 3.2999999997068157 1.1999999992141286 3.2999999988896289 1 1.2000000000000002 0.4995999875481319 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966964644469044e-10 2.2240431718500986e-09 -1.5729431090960588e-09 6.5999999994136309e-12 6.5999999994136309e-12 6.6005065488332797e-12 2.3999999984282569e-12 2.4009112107107954e-12 5.6326897838548227e-10 8.5483147401747827e-10
2.3803625999999995e-06 1.9289773216246697e-09 1.9289772442272525e-09 4.5836617334626139e-08 0.99920000007626264 0 0 0 0 0 0 0 1.04 0 7.6228633316437075e-11 2.2428538720478856e-11 3.2999997367507516 1.6733317078008372e-07 3.2999999997068166 1.1999999992141286 3.2999999988896347 1 1.2000000000000002 0.4995999875481319 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966787008785104e-10 2.2240316255306425e-09 -1.5729431090960588e-09 6.5999999994136333e-12 6.5999999994136333e-12 6.5933530511886667e-12 2.3999999984282569e-12 2.402240924231297e-12 5.6326902645576928e-10 8.5483119615624793e-10
2.3805025999999996e-06 1.9289772869302002e-09 1.9289772443853594e-09 4.5836606768383174e-08 0.99920000007626275 0 0 0 0 0 0 0 1.04 0 7.6228634083184027e-11 2.2428539159449784e-11 3.2999997367507525 1.6733316615178452e-07 3.2999999997068175 1.1999999992141286 3.2999999988896431 1 1.2000000000000002 0.49959998754813195 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676737e-09 5.8966609373101164e-10 2.2240147501406682e-09 -1.5729431090960588e-09 6.5999999994136349e-12 6.5999999994136349e-12 6.5932797824331005e-12 2.3999999984282569e-12 2.4031609239144492e-12 5.6326909972452485e-10 8.5483112713329744e-10
2.3807825999999997e-06 1.9289771897856856e-09 1.9289772443285164e-09 4.5836607992885012e-08 0.99920000007626275 0 0 0 0 0 0 0 1.04 0 7.6228633332047925e-11 2.2428538731058968e-11 3.299999736750753 1.6733316650549296e-07 3.2999999997068175 1.1999999992141284 3.2999999988896409 1 1.2000000000000002 0.49959998754813201 0.80060377358112766 0.99879245281144713 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536921676733e-09 5.8966609373101164e-10 2.2240191910327667e-09 -1.5729435531852687e-09 6.5999999994136349e-12 6.5999999994136349e-12 6.6040295355623022e-12 2.3999999984282565e-12 2.4007036894483825e-12 5.6326900811243205e-10 8.5483083644380481e-10
