 time                   v(xreceiver.sense)     v(padres)              v(gate_core)           v(vdda)                v(vdd)                 i(vdda)                i(vdd)                
 1.527263441617221e-06  5.906889170265824e-01  1.291566017845411e-04 -2.884461405514849e-04  8.691578430342949e-01  3.160579218483923e-01 -1.653671268239121e-03 -6.002862438804213e-04 
 1.527502173319564e-06  5.915389189310082e-01  1.296372812902098e-04 -7.202648913508499e-04  8.695516957425784e-01  3.162011537024331e-01 -1.653780469403232e-03 -6.003005786102689e-04 
 1.527772482488589e-06  5.925097113532408e-01  1.303972493061231e-04 -1.103746545736824e-03  8.699976740591092e-01  3.163633340529243e-01 -1.653844094124279e-03 -6.003108804578661e-04 
 1.528044109792612e-06  5.934967505115057e-01  1.313569859415235e-04 -1.288561403878053e-03  8.704458765546990e-01  3.165263102080251e-01 -1.653809206222379e-03 -6.003113350844247e-04 
 1.528375219082051e-06  5.947153527302825e-01  1.324821033714158e-04 -1.180924934983165e-03  8.709922962734107e-01  3.167249824154910e-01 -1.653630423945840e-03 -6.002980674788549e-04 
 1.528756901803155e-06  5.961338919171523e-01  1.332733803126835e-04 -6.865349416173392e-04  8.716222259285598e-01  3.169540050287951e-01 -1.653324093291442e-03 -6.002721061957317e-04 
 1.529088201586730e-06  5.973696931113169e-01  1.334304872570374e-04 -7.341648778768869e-05  8.721690052703347e-01  3.171527966171955e-01 -1.653054695539335e-03 -6.002486696848885e-04 
 1.529452838271885e-06  5.987279514337974e-01  1.332275166320474e-04  6.493501183930765e-04  8.727707771322771e-01  3.173715888023766e-01 -1.652812032667539e-03 -6.002283215092996e-04 
 1.529855233815852e-06  6.002204948244990e-01  1.328289043773092e-04  1.394956088842739e-03  8.734348271439077e-01  3.176130331174366e-01 -1.652617304496840e-03 -6.002143441494745e-04 
 1.530332851827910e-06  6.019821755771807e-01  1.323588694204539e-04  2.146469220811408e-03  8.742229773362946e-01  3.178996077075116e-01 -1.652456359513499e-03 -6.002067784688370e-04 
 1.531005905837314e-06  6.044494082324405e-01  1.318518957555348e-04  2.950422334741483e-03  8.753335887339141e-01  3.183034409033542e-01 -1.652311795308226e-03 -6.002051980684708e-04 
 1.531528507136050e-06  6.063555922100703e-01  1.315807693645269e-04  3.387639294515244e-03  8.761959071918469e-01  3.186170003160407e-01 -1.652259165272563e-03 -6.002079311792086e-04 
 1.532108533800734e-06  6.084647532134698e-01  1.313799573559648e-04  3.705164585383502e-03  8.771529505228730e-01  3.189650137276518e-01 -1.652260496676217e-03 -6.002131055771187e-04 
 1.532783394329264e-06  6.109141140794220e-01  1.312531753869676e-04  3.879514133199204e-03  8.782664338996071e-01  3.193699258342412e-01 -1.652333487358382e-03 -6.002215266349697e-04 
 1.533498455179593e-06  6.135082104779677e-01  1.312286762761538e-04  3.866209121912130e-03  8.794462114463387e-01  3.197989562825158e-01 -1.652479199979018e-03 -6.002336504800088e-04 
 1.534432485494871e-06  6.169023597452932e-01  1.313473648681331e-04  3.610426155024708e-03  8.809872274042766e-01  3.203593637715779e-01 -1.652747324522030e-03 -6.002550506897242e-04 
 1.535585629159548e-06  6.211138997229158e-01  1.316979097681454e-04  3.102068476831935e-03  8.828897225933167e-01  3.210512339777263e-01 -1.653131039876188e-03 -6.002870360054535e-04 
 1.535977876613671e-06  6.225539878235496e-01  1.319130770768087e-04  2.929813565713114e-03  8.835368763848610e-01  3.212865775909505e-01 -1.653240055392802e-03 -6.002967545043481e-04 
 1.536387511520657e-06  6.240635051234186e-01  1.321648509544779e-04  2.793860143492017e-03  8.842127463512232e-01  3.215323554817098e-01 -1.653295315722225e-03 -6.003028613690287e-04 
 1.536776995892161e-06  6.255040606191445e-01  1.323710357154236e-04  2.717871184560175e-03  8.848554124450181e-01  3.217660462057726e-01 -1.653261554094065e-03 -6.003026590476468e-04 
 1.537281857910935e-06  6.273766887276917e-01  1.324841813029003e-04  2.653159938707959e-03  8.856885152213542e-01  3.220689677185021e-01 -1.653100663377982e-03 -6.002940561181669e-04 
 1.537834947047397e-06  6.294317710985712e-01  1.324299202848485e-04  2.533845332001174e-03  8.866012324244615e-01  3.224008286089167e-01 -1.652860407485246e-03 -6.002792390423783e-04 
 1.538272304239284e-06  6.310588748330718e-01  1.323584556642245e-04  2.370230621255645e-03  8.873229592359387e-01  3.226632488723257e-01 -1.652685517760100e-03 -6.002673424896354e-04 
 1.538783609930992e-06  6.329649537185443e-01  1.323671944486021e-04  2.117772138402340e-03  8.881666874215123e-01  3.229700380908127e-01 -1.652537929249798e-03 -6.002557355653249e-04 
 1.539386401338225e-06  6.352205352186751e-01  1.325007868180439e-04  1.803687410375678e-03  8.891613454206411e-01  3.233317181640074e-01 -1.652433574862000e-03 -6.002452778558487e-04 
 1.540068919958650e-06  6.377876558580662e-01  1.326890009703649e-04  1.494881169464141e-03  8.902875392737937e-01  3.237412339502305e-01 -1.652357315959030e-03 -6.002360499195447e-04 
 1.540811716571456e-06  6.405971588151835e-01  1.328222175830751e-04  1.237901446298177e-03  8.915131958143198e-01  3.241869162292895e-01 -1.652273057163534e-03 -6.002274271676988e-04 
 1.541583603473614e-06  6.435321490698992e-01  1.328479056502443e-04  1.040858770054633e-03  8.927868625854293e-01  3.246500525893605e-01 -1.652166292065882e-03 -6.002189896152643e-04 
 1.542546411907623e-06  6.472123691494704e-01  1.327519556932436e-04  8.547890510322318e-04  8.943755663167189e-01  3.252277428320091e-01 -1.652026661718153e-03 -6.002086251294392e-04 
 1.543343952593756e-06  6.502756860838504e-01  1.325909701618998e-04  7.275998467807759e-04  8.956915592621294e-01  3.257062714798233e-01 -1.651925035136115e-03 -6.002001528606637e-04 
 1.544316020646248e-06  6.540265228486178e-01  1.323261652467536e-04  5.890354507968578e-04  8.972955207267531e-01  3.262895173189414e-01 -1.651826679113233e-03 -6.001901376152530e-04 
 1.545216849787676e-06  6.575190727068518e-01  1.320239587742087e-04  4.744546092090365e-04  8.987819241212587e-01  3.268300192081966e-01 -1.651756056812559e-03 -6.001813288177837e-04 
 1.546466331543270e-06  6.623897085603988e-01  1.315191118965624e-04  3.464024384743717e-04  9.008436059431916e-01  3.275797139252432e-01 -1.651682206408323e-03 -6.001700014378608e-04 
 1.548006654214881e-06  6.684355099801059e-01  1.307457156317533e-04  2.455032498111978e-04  9.033851654350655e-01  3.285039138475633e-01 -1.651628038977337e-03 -6.001573627308909e-04 
 1.549652602091707e-06  6.749449016276282e-01  1.297315865131717e-04  1.931772631528892e-04  9.061009875554594e-01  3.294914886479943e-01 -1.651611791714247e-03 -6.001452140598218e-04 
 1.551446788359328e-06  6.820965636106617e-01  1.284292083224025e-04  1.723023718141661e-04  9.090613867327109e-01  3.305680064037856e-01 -1.651628120359572e-03 -6.001332236219570e-04 
 1.553443692622717e-06  6.901240055279416e-01  1.267780968099998e-04  1.667239996878989e-04  9.123562592860948e-01  3.317661550666234e-01 -1.651667082774866e-03 -6.001210140130775e-04 
 1.556018482359047e-06  7.005792881946741e-01  1.243877242588395e-04  1.664393922113144e-04  9.166046327510255e-01  3.333110361212687e-01 -1.651726282802857e-03 -6.001065883186607e-04 
 1.557926833821368e-06  7.084044757420509e-01  1.224392814855976e-04  1.673829504179957e-04  9.197533929619789e-01  3.344560518584827e-01 -1.651765686556672e-03 -6.000968686763475e-04 
 1.559694252982445e-06  7.157086996845036e-01  1.205228386327101e-04  1.682632811075705e-04  9.226696233166821e-01  3.355165074915348e-01 -1.651788208704374e-03 -6.000885958645785e-04 
 1.561401466172156e-06  7.228146313898692e-01  1.185808890129048e-04  1.691952246180728e-04  9.254865236618880e-01  3.365408391931580e-01 -1.651791044338324e-03 -6.000810202709816e-04 
 1.563448251993869e-06  7.313961351753804e-01  1.161480988316770e-04  1.705066241346756e-04  9.288637276967607e-01  3.377689151410592e-01 -1.651776186245568e-03 -6.000721105242635e-04 
 1.565367811534688e-06  7.395018403043914e-01  1.137699262915118e-04  1.717075660984274e-04  9.320310058698933e-01  3.389206548804766e-01 -1.651766324684889e-03 -6.000640806728130e-04 
 1.567244366301799e-06  7.474749040701451e-01  1.113673784712294e-04  1.724933619563469e-04  9.351273141640225e-01  3.400465912645459e-01 -1.651780467890607e-03 -6.000570330666477e-04 
 1.569168943982357e-06  7.556959118807084e-01  1.088361369410309e-04  1.723153521877211e-04  9.383028469005396e-01  3.412013407607754e-01 -1.651821340699300e-03 -6.000512572779115e-04 
 1.571317604764726e-06  7.649169899392788e-01  1.059437816729428e-04  1.694229582467264e-04  9.418481054178739e-01  3.424905392116239e-01 -1.651884887847288e-03 -6.000472944230895e-04 
 1.573843643230703e-06  7.757987469904376e-01  1.024742634927635e-04  1.569080245198557e-04  9.460160276549752e-01  3.440061621630501e-01 -1.651967351368411e-03 -6.000475507429437e-04 
 1.576220368070402e-06  7.860601743329099e-01  9.916003793447360e-05  1.215538863301768e-04  9.499375838759455e-01  3.454321926508463e-01 -1.652046880435076e-03 -6.000563827897043e-04 
 1.577849477374960e-06  7.930979778972709e-01  9.686874151964957e-05  6.669172353704873e-05  9.526255863291292e-01  3.464096509404314e-01 -1.652102679109202e-03 -6.000709690890949e-04 
 1.579163167609137e-06  7.987705326455457e-01  9.501854299461304e-05 -1.199951250456229e-05  9.547931517520596e-01  3.471978550721029e-01 -1.652149606031994e-03 -6.000909867582838e-04 
 1.580400844337491e-06  8.041089797528290e-01  9.327887661229168e-05 -1.313235219981882e-04  9.568352948894958e-01  3.479404469974468e-01 -1.652196534729367e-03 -6.001192100959507e-04 
 1.581711277919785e-06  8.097514993585063e-01  9.144508906171939e-05 -3.298363815700228e-04  9.589974836928264e-01  3.487266865004272e-01 -1.652249749638957e-03 -6.001605028882473e-04 
 1.583381163013001e-06  8.169218458307425e-01  8.912874426600060e-05 -7.539971974746431e-04  9.617527585521388e-01  3.497285839769093e-01 -1.652320838625210e-03 -6.002276617824709e-04 
 1.584885018969232e-06  8.233550219459953e-01  8.705586106211997e-05 -1.428777580675241e-03  9.642340914989240e-01  3.506308633265848e-01 -1.652379600617593e-03 -6.002961099087489e-04 
 1.585980704880727e-06  8.280229917691625e-01  8.552237669256611e-05 -2.269897496189706e-03  9.660419586415160e-01  3.512882486743738e-01 -1.652408823366702e-03 -6.003485081247373e-04 
 1.586918534309418e-06  8.319996398537315e-01  8.414519713191346e-05 -3.484515935620504e-03  9.675893738376462e-01  3.518509231187654e-01 -1.652415545785546e-03 -6.003949337702874e-04 
 1.587814176328208e-06  8.357723256218205e-01  8.270881649529544e-05 -5.502780357973994e-03  9.690671896938567e-01  3.523882848378951e-01 -1.652402495372574e-03 -6.004419180593024e-04 
 1.588615840850120e-06  8.391237183057282e-01  8.139103721070206e-05 -8.407988978115802e-03  9.703899481338590e-01  3.528692604603764e-01 -1.652378537676080e-03 -6.004880993906170e-04 
 1.589638802542261e-06  8.434049039358298e-01  8.053824050381934e-05 -1.300465554665580e-02  9.720778567024891e-01  3.534830057127000e-01 -1.652334984482806e-03 -6.005516253131393e-04 
 1.590497776795889e-06  8.470569718498154e-01  8.081004807587358e-05 -1.618889217006709e-02  9.734951894502584e-01  3.539983650976069e-01 -1.652284525915260e-03 -6.006019598524537e-04 
 1.591444284939487e-06  8.511657509322488e-01  8.117605138092586e-05 -1.774286372124832e-02  9.750569593575651e-01  3.545662509520662e-01 -1.652221585176195e-03 -6.006400232518860e-04 
 1.592462068837692e-06  8.556405217406545e-01  8.060793163823415e-05 -1.731543541622903e-02  9.767363303563195e-01  3.551769159785213e-01 -1.652166451743931e-03 -6.006506481875951e-04 
 1.593436085760473e-06  8.599149357814626e-01  7.908441394299550e-05 -1.592339108737110e-02  9.783434725417484e-01  3.557613327464045e-01 -1.652137926065445e-03 -6.006374197590203e-04 
 1.594632011507429e-06  8.651047293594681e-01  7.694387058927195e-05 -1.377860751965123e-02  9.803167605648598e-01  3.564789033063218e-01 -1.652116844794493e-03 -6.006071962706416e-04 
 1.595175457532091e-06  8.674519326306407e-01  7.635330984037670e-05 -1.233781989178812e-02  9.812134591288402e-01  3.568049802074991e-01 -1.652091598218552e-03 -6.005886235106450e-04 
 1.595633105602062e-06  8.694355990512560e-01  7.621224691129938e-05 -1.050920812789024e-02  9.819686013686126e-01  3.570795789578423e-01 -1.652045749580777e-03 -6.005688067904913e-04 
 1.596275693313687e-06  8.722209228077006e-01  7.555652869846792e-05 -6.995829563573735e-03  9.830289139803718e-01  3.574651478192113e-01 -1.651959974423578e-03 -6.005363380018336e-04 
 1.596830586559711e-06  8.745995481540357e-01  7.423747376370802e-05 -3.629688050089211e-03  9.839445180140486e-01  3.577980972668828e-01 -1.651899618950292e-03 -6.005093378880222e-04 
 1.597474973434059e-06  8.773093470730907e-01  7.240649347094619e-05  8.752388486915098e-05  9.850077755031317e-01  3.581847422697909e-01 -1.651861326131154e-03 -6.004835812889464e-04 
 1.598072676119739e-06  8.797685030094362e-01  7.077725988367147e-05  3.160014170137329e-03  9.859939915871734e-01  3.585433729767856e-01 -1.651848020792990e-03 -6.004653901159340e-04 
 1.598976875812962e-06  8.833980629117005e-01  6.862270508064945e-05  7.108310912092580e-03  9.874859233636294e-01  3.590859027094094e-01 -1.651843455515278e-03 -6.004455567354405e-04 
 1.600323286454491e-06  8.886342446394563e-01  6.593792608206881e-05  1.172551060022736e-02  9.897074990091093e-01  3.598937584110931e-01 -1.651847281602059e-03 -6.004269232031678e-04 
 1.602169699934098e-06  8.955558123329772e-01  6.294345708680129e-05  1.624810593741790e-02  9.927540683040345e-01  3.610016128947807e-01 -1.651873174454144e-03 -6.004141313562528e-04 
 1.604332883854392e-06  9.033704049646067e-01  6.011121686661363e-05  1.973308540309120e-02  9.963232773899049e-01  3.622995255801486e-01 -1.651961939682867e-03 -6.004094649728620e-04 
 1.605744588419839e-06  9.083286970457222e-01  5.853812293149861e-05  2.125116437994589e-02  9.986525309977817e-01  3.631465478419055e-01 -1.652079789905114e-03 -6.004104199957006e-04 
 1.606437899851740e-06  9.107278228641335e-01  5.782180464594352e-05  2.182525247020381e-02  9.997964514630123e-01  3.635625338185391e-01 -1.652166584719117e-03 -6.004121850103905e-04 
 1.607062681096814e-06  9.128717789192108e-01  5.719926554799313e-05  2.226529594125432e-02  1.000827288371098e+00  3.639374012010068e-01 -1.652270877290363e-03 -6.004149141630721e-04 
 1.607631055086924e-06  9.148081178551253e-01  5.664509729343807e-05  2.260457413893288e-02  1.001765043294738e+00  3.642784235913598e-01 -1.652395197372147e-03 -6.004189215889078e-04 
 1.608223470065433e-06  9.168121931940384e-01  5.607035924163265e-05  2.288491500605309e-02  1.002742444151591e+00  3.646338691607482e-01 -1.652562912747513e-03 -6.004257570235705e-04 
 1.608745910492241e-06  9.185666936345090e-01  5.554575329232167e-05  2.303805365450205e-02  1.003604377882424e+00  3.649473283781837e-01 -1.652748859547248e-03 -6.004358343214555e-04 
 1.609228668352154e-06  9.201752084822701e-01  5.501335772461885e-05  2.303872866398207e-02  1.004400823540861e+00  3.652369751896369e-01 -1.652958480386157e-03 -6.004516433106843e-04 
 1.609709661890455e-06  9.217623967216939e-01  5.440585501570137e-05  2.280141392962521e-02  1.005194334412363e+00  3.655255574554699e-01 -1.653215413777609e-03 -6.004793576067646e-04 
 1.610212956904243e-06  9.234072710887435e-01  5.381776221125001e-05  2.227066288115339e-02  1.006024602684163e+00  3.658275096055288e-01 -1.653552415675108e-03 -6.005290740335179e-04 
 1.610573105979229e-06  9.245836251888618e-01  5.373536794516440e-05  2.191349380226220e-02  1.006618697454986e+00  3.660435737920195e-01 -1.653854821484835e-03 -6.005795910360989e-04 
 1.610827862305237e-06  9.254254893063308e-01  5.410888617085397e-05  2.191024927940778e-02  1.007038905765574e+00  3.661964063074853e-01 -1.654134076133129e-03 -6.006221513132903e-04 
 1.611073634872723e-06  9.262613486542771e-01  5.518038650449465e-05  2.249541682804319e-02  1.007444240696503e+00  3.663438479713930e-01 -1.654513686979886e-03 -6.006659044812679e-04 
 1.611276200140993e-06  9.269830509145919e-01  5.686286124385173e-05  2.380207446995278e-02  1.007778248998903e+00  3.664653696853472e-01 -1.654962467472210e-03 -6.007007984977220e-04 
 1.611459065023778e-06  9.276740642111867e-01  5.914382997681723e-05  2.599860597128299e-02  1.008079696297115e+00  3.665750750016514e-01 -1.655521984236685e-03 -6.007280252308123e-04 
 1.611640697012455e-06  9.284111391905311e-01  6.215238392481567e-05  2.952549008569102e-02  1.008379016353425e+00  3.666840445976272e-01 -1.656267434253955e-03 -6.007472196923880e-04 
 1.611834761712309e-06  9.292686144152240e-01  6.609854766605408e-05  3.521558902327501e-02  1.008698701597539e+00  3.668004799023231e-01 -1.657310455541960e-03 -6.007542501245133e-04 
 1.612045630803743e-06  9.302942541430788e-01  7.093090610795516e-05  4.410438140500025e-02  1.009045920691255e+00  3.669270084553999e-01 -1.658740269842252e-03 -6.007400536918173e-04 
 1.612269185787592e-06  9.314880009386259e-01  7.586582237274230e-05  5.684722033939715e-02  1.009413898536364e+00  3.670611644215040e-01 -1.660516026324999e-03 -6.006941021019507e-04 
 1.612503154093853e-06  9.327976376440041e-01  7.788828066970050e-05  7.286203291195971e-02  1.009798982910979e+00  3.672015859085667e-01 -1.662442687757615e-03 -6.006130954903099e-04 
 1.612569394810645e-06  9.331344071207479e-01  7.351499955332932e-05  7.713868405760431e-02  1.009908006793162e+00  3.672413427428418e-01 -1.662989288805594e-03 -6.005882870910861e-04 
 1.612623909015809e-06  9.333430619377575e-01  6.289460982585623e-05  7.958057711487611e-02  1.009997728270158e+00  3.672740591080518e-01 -1.663443211854077e-03 -6.005726028673886e-04 
 1.612670437853756e-06  9.334321368800973e-01  4.657761949417168e-05  8.004429043087907e-02  1.010074305622518e+00  3.673019793409232e-01 -1.663833672357118e-03 -6.005667426605132e-04 
 1.612730294509880e-06  9.333964058467827e-01  1.888837989750126e-05  7.740025656982320e-02  1.010172821851566e+00  3.673378893892089e-01 -1.664328179471042e-03 -6.005746334377671e-04 
 1.612795499626222e-06  9.331907217322951e-01 -1.031157866364276e-05  7.022165909734258e-02  1.010280168251962e+00  3.673769974886342e-01 -1.664812262609505e-03 -6.006045741985266e-04 
 1.612864208060573e-06  9.328739330639094e-01 -2.929925315259811e-05  5.912675091029249e-02  1.010393354916494e+00  3.674181969846562e-01 -1.665176766901144e-03 -6.006557033746418e-04 
 1.612923601589674e-06  9.325957576023222e-01 -3.221346541203298e-05  4.825010343725371e-02  1.010491289223794e+00  3.674538060306473e-01 -1.665306798337873e-03 -6.007098463145510e-04 
 1.612987411168897e-06  9.323578012514344e-01 -2.356192866560358e-05  3.700240685460784e-02  1.010596622644284e+00  3.674920611677153e-01 -1.665211568791847e-03 -6.007710672455424e-04 
 1.613046584859205e-06  9.322191771181688e-01 -9.516278995135474e-06  2.797486843388137e-02  1.010694412083716e+00  3.675275379154329e-01 -1.664905867945432e-03 -6.008260001806320e-04 
 1.613122172967033e-06  9.321594908021946e-01  9.582144072947966e-06  1.904332452656929e-02  1.010819453573411e+00  3.675728592134365e-01 -1.664263644386654e-03 -6.008891335662625e-04 
 1.613208597485471e-06  9.322216272253492e-01  2.748107782446426e-05  1.213817769663354e-02  1.010962536372936e+00  3.676246837794741e-01 -1.663298956182668e-03 -6.009494236173252e-04 
 1.613303474825634e-06  9.323994149173600e-01  4.049942402930172e-05  7.613690395162262e-03  1.011119679531449e+00  3.676815843648469e-01 -1.662107861693407e-03 -6.010010610668637e-04 
 1.613396358319092e-06  9.326418397613173e-01  4.766973824156045e-05  5.220304888727712e-03  1.011273527437222e+00  3.677372958595709e-01 -1.660927578558180e-03 -6.010382637682277e-04 
 1.613504222326646e-06  9.329682826995128e-01  5.172083582371868e-05  3.843425790166313e-03  1.011452144743063e+00  3.678019996767195e-01 -1.659644191806642e-03 -6.010674385363846e-04 
 1.613620711502878e-06  9.333468353742068e-01  5.341672151007085e-05  3.195991422413752e-03  1.011644961823662e+00  3.678718843425413e-01 -1.658424312172446e-03 -6.010851183707588e-04 
 1.613766771600979e-06  9.338359863836165e-01  5.395391000314925e-05  2.870780371960224e-03  1.011886592399949e+00  3.679595171352434e-01 -1.657161483331393e-03 -6.010916506875574e-04 
 1.613942039240627e-06  9.344290389826347e-01  5.387065953443742e-05  2.704412720495734e-03  1.012176364598396e+00  3.680646821889449e-01 -1.656000297276972e-03 -6.010827108627881e-04 
 1.614153620919181e-06  9.351457719977360e-01  5.359441144540374e-05  2.566652084096136e-03  1.012525972056315e+00  3.681916447610807e-01 -1.655004920666059e-03 -6.010555808552143e-04 
 1.614422190394134e-06  9.360537594592538e-01  5.330345224586516e-05  2.391959490935065e-03  1.012969523283411e+00  3.683528110781868e-01 -1.654181733820703e-03 -6.010063165875490e-04 
 1.614783494031079e-06  9.372719506149275e-01  5.300852811336382e-05  2.155823119903050e-03  1.013566004034559e+00  3.685696317784122e-01 -1.653522233441507e-03 -6.009292804700639e-04 
 1.615334325915058e-06  9.391226647163153e-01  5.261036677228023e-05  1.830153488783388e-03  1.014475165852735e+00  3.689001893329167e-01 -1.652943814220542e-03 -6.008124322360864e-04 
 1.615865451681956e-06  9.408996879767662e-01  5.222699773700647e-05  1.564308474387140e-03  1.015351704287812e+00  3.692189146770454e-01 -1.652581974829648e-03 -6.007126642558758e-04 
 1.616611870346991e-06  9.433836977428324e-01  5.167504536462226e-05  1.262263077372614e-03  1.016583487498848e+00  3.696668219702778e-01 -1.652197147374412e-03 -6.006004758338790e-04 
 1.617211205633876e-06  9.453662225738162e-01  5.122412953601115e-05  1.070461045134034e-03  1.017572499349536e+00  3.700264575479774e-01 -1.651979892717037e-03 -6.005316646962022e-04 
 1.617860759463443e-06  9.475020671491222e-01  5.073226903656212e-05  9.038223022089147e-04  1.018644336930314e+00  3.704162187858425e-01 -1.651832368734674e-03 -6.004737844466090e-04 
 1.618493226649592e-06  9.495683986072067e-01  5.025256369889846e-05  7.753201496827910e-04  1.019687944809163e+00  3.707957209427373e-01 -1.651758325327268e-03 -6.004300940356533e-04 
 1.619279308627932e-06  9.521176120980931e-01  4.965798973299217e-05  6.524814400052398e-04  1.020984998010549e+00  3.712673908537056e-01 -1.651722451077031e-03 -6.003886461072305e-04 
 1.620234828204041e-06  9.551871418036219e-01  4.894040449588398e-05  5.451453921133279e-04  1.022561609366039e+00  3.718407206465830e-01 -1.651714341257993e-03 -6.003525516835584e-04 
 1.621696363981422e-06  9.598187984164667e-01  4.786073686437370e-05  4.415597250076643e-04  1.024973141861562e+00  3.727176592045778e-01 -1.651717415569465e-03 -6.003183685510116e-04 
 1.624159748127580e-06  9.674494769167391e-01  4.610719077249727e-05  3.578457399940958e-04  1.029037725274819e+00  3.741957018843043e-01 -1.651718271377778e-03 -6.002939844880206e-04 
 1.625518513509443e-06  9.715639651511428e-01  4.517792392671997e-05  3.364592948863842e-04  1.031279690912858e+00  3.750109628350142e-01 -1.651712755445178e-03 -6.002905413030613e-04 
 1.626785508620683e-06  9.753406172772300e-01  4.434076137712734e-05  3.235288678855353e-04  1.033370239535813e+00  3.757711603596723e-01 -1.651699376626237e-03 -6.002896254746481e-04 
 1.627802436829503e-06  9.783305293244980e-01  4.368908753089657e-05  3.160880402917836e-04  1.035048181790786e+00  3.763813175642587e-01 -1.651677955788244e-03 -6.002890668860283e-04 
 1.628871817931157e-06  9.814355297090708e-01  4.302276116082927e-05  3.100262072695199e-04  1.036812679200390e+00  3.770229469502934e-01 -1.651640772035723e-03 -6.002876168010873e-04 
 1.630284468243400e-06  9.854768437663927e-01  4.217159932253791e-05  3.034752731458721e-04  1.039143585337526e+00  3.778705390632849e-01 -1.651574528167554e-03 -6.002837655103566e-04 
 1.631743929368542e-06  9.895813326271913e-01  4.132607630926723e-05  2.971689100000275e-04  1.041551729269073e+00  3.787462182318231e-01 -1.651508378040845e-03 -6.002787786038022e-04 
 1.632812357216102e-06  9.925413935937409e-01  4.072841754127290e-05  2.922661362041573e-04  1.043314652962543e+00  3.793872765232282e-01 -1.651472888052119e-03 -6.002756128663522e-04 
 1.634053834565356e-06  9.959345339754460e-01  4.005621477322093e-05  2.857492248202546e-04  1.045363103022389e+00  3.801321641024705e-01 -1.651448020895341e-03 -6.002732734858851e-04 
 1.635536020341781e-06  9.999219656193388e-01  3.928392272441099e-05  2.756978229620342e-04  1.047808716976696e+00  3.810214764102577e-01 -1.651433174486350e-03 -6.002715896223920e-04 
 1.637235452792069e-06  1.004411145604580e+00  3.843734135029373e-05  2.584054114710249e-04  1.050612784858668e+00  3.820411378079946e-01 -1.651424496491583e-03 -6.002677344933982e-04 
 1.639690728533840e-06  1.010747465415761e+00  3.728495203676213e-05  2.174426269616379e-04  1.054663994494321e+00  3.835143116727960e-01 -1.651415173031356e-03 -6.002508950161412e-04 
 1.642667433353331e-06  1.018205863663328e+00  3.599628146844334e-05  1.567855476663232e-04  1.059575562909007e+00  3.853003497935089e-01 -1.651404247979382e-03 -6.002204369797148e-04 
 1.646314403773525e-06  1.027034909797657e+00  3.456583074535880e-05  1.100589666420817e-04  1.065593070149017e+00  3.874885412507559e-01 -1.651392154598863e-03 -6.002020267187325e-04 
 1.649342511376432e-06  1.034125850914079e+00  3.348729300288052e-05  9.840999243010992e-05  1.070589450750412e+00  3.893054057325461e-01 -1.651386041400471e-03 -6.002021866258200e-04 
 1.652709833679349e-06  1.041777537512674e+00  3.239256015006001e-05  9.618163674066529e-05  1.076145532102206e+00  3.913258035195772e-01 -1.651386937439270e-03 -6.001933760644285e-04 
 1.655651476113838e-06  1.048277145680554e+00  3.152070971359564e-05  9.543570043004954e-05  1.080999237911944e+00  3.930908027011273e-01 -1.651395351778273e-03 -6.001659343514154e-04 
 1.658826383728484e-06  1.055117127816542e+00  3.066051118622509e-05  9.397754217165936e-05  1.086237828125450e+00  3.949957681608162e-01 -1.651410053096214e-03 -6.001241525482870e-04 
 1.662389238533811e-06  1.062598654456572e+00  2.978471498816714e-05  9.230963731227595e-05  1.092116529240525e+00  3.971335008424224e-01 -1.651428680525591e-03 -6.000845557283530e-04 
 1.665840373199298e-06  1.069670091025452e+00  2.901697821846748e-05  9.103231696083294e-05  1.097810892252151e+00  3.992041927158356e-01 -1.651447053381716e-03 -6.000624074864458e-04 
 1.669630990424708e-06  1.077261612143527e+00  2.825442770420111e-05  8.973495293397899e-05  1.104065399647488e+00  4.014785689839308e-01 -1.651469106560111e-03 -6.000505417880220e-04 
 1.673662197297982e-06  1.085158669222295e+00  2.752479607567145e-05  8.825177204814969e-05  1.110716877227018e+00  4.038972962542317e-01 -1.651496629303306e-03 -6.000442491148616e-04 
 1.678365338949401e-06  1.094175539974505e+00  2.676468755450696e-05  8.643059755414928e-05  1.118477041887481e+00  4.067191830764078e-01 -1.651534758059903e-03 -6.000405864651226e-04 
 1.683365338949401e-06  1.103565632639291e+00  2.604807945245034e-05  8.452888997331773e-05  1.126727018201249e+00  4.097191837804281e-01 -1.651582130524076e-03 -6.000391784245496e-04 
 1.688365338949401e-06  1.112787499174825e+00  2.541077442093281e-05  8.274710749513103e-05  1.134976991157244e+00  4.127191838508238e-01 -1.651636218534147e-03 -6.000390376329490e-04 
 1.693365338949400e-06  1.121870823579835e+00  2.483966287310464e-05  8.110923063179129e-05  1.143226960849939e+00  4.157191837269295e-01 -1.651696833143923e-03 -6.000392854217385e-04 
 1.698365338949400e-06  1.130840792929696e+00  2.432363660126253e-05  7.960691542482470e-05  1.151476927354476e+00  4.187191835958384e-01 -1.651763824069175e-03 -6.000395476036813e-04 
 1.703365338949400e-06  1.139718352611340e+00  2.385345519546338e-05  7.822111409660096e-05  1.159726890797216e+00  4.217191834840444e-01 -1.651836938588946e-03 -6.000397711917183e-04 
 1.708365338949400e-06  1.148520700458170e+00  2.342151822926871e-05  7.693267504217731e-05  1.167976851410213e+00  4.247191833582090e-01 -1.651915712595375e-03 -6.000400228625136e-04 
