time v(gate) v(gfet) v(tripped) v(isense) v(cmp_soft) v(cmp_hard) v(trip_d) v(clr_d) v(fast_en) v(osc_clk) v(cmp_clk) v(vref) v(iptat) v(en_core) v(shp) v(shn) v(fault_n) v(gate_core) v(vdda) v(vdd) v(iovdd) v(iprof) v(osc_en_g) v(xtrip.icmp) v(xtrip.vth_soft) v(xtrip.vth_hard) v(dig_trip) v(cause1) v(cause0) v(sclk_pad) v(sdi_pad) v(soft0) v(soft1) v(soft2) v(soft3) v(soft4) v(soft5) v(soft6) v(soft7) v(hard0) v(hard1) v(hard2) v(hard3) v(hard4) v(hard5) v(hard6) v(hard7) v(sp0) v(sp1) v(sp2) v(sp3) v(sp4) v(sp5) v(sp6) v(sp7) v(sp8) v(sp9) v(sp10) v(sp11) v(sp12) v(sp13) v(sp14) v(sp15) v(inrush_active) v(soft_armed) i(vim) i(vma) i(vmi) i(v12) i(vm_bgr) i(vm_sense) i(vm_tripa) i(vm_tripd) i(vm_osc) i(vm_gatea) i(vm_gated) v(vref_buf) v(vped)
4.8940741800000004e-07 1.2457966440132328e-10 1.2457966464848557e-10 4.5840090090363097e-08 0.99843680769767473 1.1007002798801716e-07 1.222606313028737e-07 0 0 0 0.88821839996641472 0 1.0393032303587537 0.75624376541615501 0 2.1542491556141634e-07 9.5693318708853482e-08 3.2999999980519865 4.5840081683618892e-08 3.29948205165257 1.1999999960971717 3.2999999998265723 1 1.2000000000000002 0.49922883988525729 0.79998495978525574 0.99801369885387858 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411743e-09 0.0010358966981609541 3.5015634836099707e-10 -7.8068569386857689e-09 2.203691875946566e-05 0.0010138561696200713 3.0423683055325859e-09 7.146025481983652e-09 2.3999097337981045e-12 5.6301036933380062e-10 6.5282225615870265e-10 1.0391999246333645 0.99992711070327045
4.8975384200000002e-07 1.2457966439990896e-10 1.245796646467656e-10 4.5840096113435747e-08 0.99843680839647364 1.1007001117906167e-07 1.2220234115622855e-07 0 0 0 0.47250959998214237 0 1.0393032303540328 0.75624376549562011 0 2.1542491541191969e-07 9.5693318699202137e-08 3.2999999980519847 4.5840082923475777e-08 3.2994820516518306 1.199999996098293 3.2999999998265741 1 1.2000000000000002 0.49922882944598035 0.79998495270108239 0.99801369887048652 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358966996397712 3.5015279564731827e-10 -7.8046142881760261e-09 2.2036918735025141e-05 0.0010138561710096184 3.0423588538036356e-09 7.1437266186477842e-09 2.4002942611425103e-12 5.6301017260039305e-10 6.5282212921704243e-10 1.0391999246484849 0.99992711046118588
4.9014759999999995e-07 1.2457966439829707e-10 1.2457966464481312e-10 4.584008764985671e-08 0.9984368091781971 1.1007000793490516e-07 1.2213710504301269e-07 0 0 0 5.2846615970162416e-14 0 1.0393032303487173 0.75624376558465467 0 2.1542491524229112e-07 9.5693318686881408e-08 3.2999999980519856 4.5840080091434875e-08 3.2994820516510321 1.1999999960995775 3.299999999826575 1 1.2000000000000002 0.4992288175979232 0.7999849446598607 0.99801369888955982 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411743e-09 0.001035896701236716 3.5015101929047887e-10 -7.8020452320970435e-09 2.2036918707528906e-05 0.0010138561725694603 3.0423433630821371e-09 7.1411624664421211e-09 2.4008629505623617e-12 5.6301040613695866e-10 6.5282242981403097e-10 1.0391999246651529 0.99992711019059211
4.9014871386335821e-07 1.245796643982912e-10 1.2457966464480759e-10 4.5840088673709671e-08 0.99843680918037481 1.1007001294335676e-07 1.2213693382034024e-07 0 0 0 0 0 1.0393032303486791 0.75624376558490503 0 2.1542491523775579e-07 9.5693318684456723e-08 3.2999999980519861 4.5840082172527494e-08 3.2994820516510286 1.1999999960995813 3.2999999998265723 1 1.2000000000000002 0.4992288175644331 0.79998494463712178 0.99801369888960967 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967012438214 3.5015634836099707e-10 -7.802037682580476e-09 2.2036918707890596e-05 0.0010138561726728973 3.0423425862987144e-09 7.1411575159891893e-09 2.43611434983894e-12 5.6300979873471439e-10 6.5282232693395545e-10 1.0391999246651638 0.99992711018978186
4.9015094159007471e-07 1.2457966439828683e-10 1.2457966464479655e-10 4.5840090604092034e-08 0.99843680918473632 1.1007001887090688e-07 1.2213656685871683e-07 0 0 0 0 0 1.0393032303486178 0.75624376558540374 0 2.1542491524110665e-07 9.5693318688800599e-08 3.299999998051987 4.5840085371269717e-08 3.299482051651021 1.1999999960995882 3.2999999998265674 1 1.2000000000000002 0.49922881749745479 0.79998494459165015 0.9980136988897087 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967012589204 3.5016611832361377e-10 -7.8020239158149707e-09 2.2036918706558328e-05 0.0010138561726387232 3.0423416202745787e-09 7.1411371845421599e-09 2.6838249746690561e-12 5.6300968897279695e-10 6.5282232143159799e-10 1.0391999246652093 0.99992711018817204
4.9015539704350771e-07 1.2457966439826951e-10 1.245796646447745e-10 4.5840094673110894e-08 0.99843680919341926 1.1007002307500922e-07 1.2213579150762845e-07 0 0 0 0 0 1.0393032303485574 0.75624376558640294 0 2.1542491522488089e-07 9.5693318676354813e-08 3.299999998051987 4.5840089592439775e-08 3.2994820516510086 1.199999996099602 3.2999999998265577 1 1.2000000000000002 0.49922881736350427 0.79998494450072399 0.99801369888992564 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967012837894 3.5018565824884718e-10 -7.80199638228396e-09 2.2036918706391795e-05 0.0010138561726115436 3.0423411264746993e-09 7.1411080047179129e-09 2.3718913563373621e-12 5.6301014480527158e-10 6.5282237436101224e-10 1.0391999246653731 0.99992711018499936
4.9016430795037361e-07 1.2457966439823384e-10 1.2457966464473043e-10 4.5840099733034741e-08 0.99843680921076827 1.1007002859880245e-07 1.2213426300210705e-07 0 0 0 0 0 1.0393032303484016 0.75624376558839113 0 2.1542491522645685e-07 9.5693318689991501e-08 3.2999999980519852 4.5840094698423712e-08 3.2994820516509926 1.199999996099631 3.2999999998265448 1 1.2000000000000002 0.49922881709560868 0.79998494431887368 0.9980136988903956 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967013157638 3.5021141542301848e-10 -7.8019382065974696e-09 2.203691870641955e-05 0.0010138561726526895 3.0423443099633282e-09 7.1410480865897823e-09 2.4318742458442764e-12 5.6301053047970125e-10 6.5282230959963557e-10 1.0391999246656329 0.99992711017866875
4.9018212976410541e-07 1.245796643981491e-10 1.2457966464464221e-10 4.5840099032658918e-08 0.99843680924559597 1.1007001545686266e-07 1.2213124577699943e-07 0 0 0 0 0 1.0393032303480827 0.75624376559235806 0 2.1542491522634297e-07 9.5693318679624294e-08 3.299999998051983 4.5840086171117437e-08 3.2994820516509606 1.1999999960996888 3.2999999998265332 1 1.2000000000000002 0.49922881655983797 0.79998494395519526 0.99801369889128932 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967013797127 3.5023450806193068e-10 -7.8018227434029086e-09 2.2036918704906872e-05 0.001013856172750089 3.0423415542466664e-09 7.1409295792333478e-09 2.4083141934639911e-12 5.6300994143689611e-10 6.5282226846129879e-10 1.0391999246661205 0.99992711016599656
4.9021777339156912e-07 1.2457966439800538e-10 1.2457966464446555e-10 4.5840091631209797e-08 0.99843680931496692 1.1007000220774948e-07 1.22125284910327e-07 0 0 0 0 0 1.0393032303475334 0.75624376560029927 0 2.1542491521170249e-07 9.5693318689782284e-08 3.2999999980519825 4.5840079965284505e-08 3.2994820516508914 1.199999996099806 3.2999999998265221 1 1.2000000000000002 0.49922881548841702 0.79998494322798186 0.99801369889302538 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411743e-09 0.0010358967015182685 3.5025671252242319e-10 -7.8015882643001078e-09 2.2036918702811326e-05 0.0010138561728719195 3.0423408579991363e-09 7.1406942375189697e-09 2.3878178322861822e-12 5.6301084497668182e-10 6.5282231115198081e-10 1.0391999246672607 0.99992711014085656
4.9028906064649642e-07 1.2457966439772662e-10 1.2457966464411237e-10 4.5840085970647165e-08 0.99843680945325586 1.1007002730952344e-07 1.2211341531238318e-07 0 0 0 0 0 1.0393032303464838 0.75624376561616224 0 2.1542491518109585e-07 9.5693318677358111e-08 3.2999999980519816 4.5840087948004863e-08 3.2994820516507541 1.1999999961000405 3.2999999998265261 1 1.2000000000000002 0.49922881334603336 0.79998494177375068 0.99801369889653158 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967017927156 3.5024871891664588e-10 -7.8011193060945061e-09 2.2036918697211638e-05 0.0010138561731547588 3.0423372350765906e-09 7.1402272124289009e-09 2.4001474950472535e-12 5.6301005811293174e-10 6.5282225922840227e-10 1.0391999246697254 0.99992711009063928
4.9043163515635104e-07 1.2457966439713103e-10 1.2457966464340642e-10 4.5840094925397063e-08 0.99843680973051074 1.100700180352174e-07 1.2208971568099887e-07 0 0 0 0 0 1.0393032303446819 0.75624376564778117 0 2.1542491512059774e-07 9.5693318683720162e-08 3.2999999980519825 4.5840080460982645e-08 3.2994820516504664 1.1999999961005068 3.2999999998265315 1 1.2000000000000002 0.49922880906299599 0.79998493886640498 0.99801369890343161 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967023682553 3.5023806077560948e-10 -7.800186718753821e-09 2.2036918687937807e-05 0.0010138561738219135 3.0423324956087663e-09 7.139294041428305e-09 2.3990047050947315e-12 5.6301030688820241e-10 6.5282220932142574e-10 1.0391999246753993 0.99992710999083756
4.9071678417606037e-07 1.2457966439597907e-10 1.2457966464199562e-10 4.5840090254904111e-08 0.99843681028015807 1.1007000023743565e-07 1.2204233604195468e-07 0 0 0 0 0 1.0393032303406566 0.75624376571042107 0 2.1542491499869122e-07 9.5693318664074966e-08 3.2999999980519816 4.584008590410382e-08 3.299482051649882 1.1999999961014396 3.2999999998265408 1 1.2000000000000002 0.49922880050428198 0.79998493305630369 0.99801369891750913 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967035370981 3.5021940902879578e-10 -7.7983210999832409e-09 2.2036918667393476e-05 0.0010138561749704212 3.0423207989172451e-09 7.1374280526017358e-09 2.3979387428900275e-12 5.6301070806328208e-10 6.5282231307199006e-10 1.0391999246856036 0.99992710979182531
4.9128708221547894e-07 1.2457966439364645e-10 1.2457966463917811e-10 4.5840094305237503e-08 0.99843681135606888 1.1007002472514121e-07 1.2194772338159049e-07 0 0 0 0 0 1.039303230332723 0.75624376583331643 0 2.1542491475726746e-07 9.5693318656841146e-08 3.2999999980519803 4.5840080400921682e-08 3.2994820516487371 1.1999999961033037 3.2999999998265599 1 1.2000000000000002 0.49922878341608756 0.7999849214527871 0.99801369894572811 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411743e-09 0.001035896705826822 3.5018121735674868e-10 -7.7945929710665496e-09 2.2036918628505313e-05 0.0010138561772687236 3.0422988176397698e-09 7.1337067452480504e-09 2.3988073566916044e-12 5.6301051279108575e-10 6.5282217241175041e-10 1.0391999247039532 0.99992710939565377
4.9242767829431617e-07 1.2457966438902321e-10 1.2457966463356e-10 4.5840092625100351e-08 0.99843681344062096 1.1007000782542276e-07 1.2175908878205554e-07 0 0 0 0 0 1.0393032303184768 0.75624376606933974 0 2.1542491428149696e-07 9.569331860896605e-08 3.2999999980519803 4.584008539992332e-08 3.2994820516465442 1.1999999961070205 3.2999999998265719 1 1.2000000000000002 0.49922874935353267 0.7999848983151886 0.9980136989982672 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967102126471 3.5015723653941677e-10 -7.7871593617828694e-09 2.2036918549263578e-05 0.001013856181687222 3.0422572152438709e-09 7.1262852607943062e-09 2.4003930892807314e-12 5.6301046601013105e-10 6.528222286147309e-10 1.0391999247443553 0.99992710862006839
4.9470887045199064e-07 1.2457966437980573e-10 1.2457966462239097e-10 4.5840093081472432e-08 0.99843681731981482 1.1007002420381954e-07 1.2138406294235902e-07 0 0 0 0 0 1.0393032302897554 0.75624376650265757 0 2.1542491335854477e-07 9.5693318541747844e-08 3.2999999980519825 4.5840081378087498e-08 3.2994820516423586 1.1999999961144054 3.299999999826563 1 1.2000000000000002 0.4992286816813753 0.79998485232397876 0.99801369909937809 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967185837287 3.5017500010781077e-10 -7.7723893987524661e-09 2.2036918394416523e-05 0.0010138561901742607 3.0421872599718271e-09 7.111543977864175e-09 2.3998452021554394e-12 5.630105041174419e-10 6.5282251811101435e-10 1.0391999248248911 0.99992710712766741
4.9927125476733947e-07 1.2457966436161398e-10 1.2457966460031895e-10 4.5840093583731345e-08 0.99843682398246625 1.1007001429614588e-07 1.2064302850585906e-07 0 0 0 0 0 1.0393032302346643 0.75624376722736431 0 2.1542491161331107e-07 9.5693318357314494e-08 3.2999999980519847 4.5840086409542951e-08 3.2994820516348504 1.1999999961289733 3.2999999998265741 1 1.2000000000000002 0.49922854809494954 0.79998476147381625 0.99801369929393391 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411743e-09 0.0010358967336001612 3.5015279564731827e-10 -7.7432535938726232e-09 2.2036918092505574e-05 0.0010138562053787078 3.0420284088088093e-09 7.0824685423871324e-09 2.4000695103657533e-12 5.6301120683605227e-10 6.5282232053254355e-10 1.0391999249601029 0.99992710430961096
5.0427125476733943e-07 1.2457966434199228e-10 1.245796645765321e-10 4.5840093513290874e-08 0.99843682978238757 1.1007002558846853e-07 1.1984792371999914e-07 0 0 0 0 0 1.0393032301784662 0.75624376782200986 0 2.1542490985128754e-07 9.5693318156505508e-08 3.2999999980519887 4.5840082294964624e-08 3.2994820516276304 1.1999999961445666 3.2999999998265723 1 1.2000000000000002 0.49922840433586563 0.79998466369051424 0.99801369948676366 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.001035896748040166 3.5015634836099707e-10 -7.7120669850216927e-09 2.2036917775720348e-05 0.0010138562201816616 3.0418407688729394e-09 7.0513709157385493e-09 2.3996538394264394e-12 5.6301076513089275e-10 6.5282212775389517e-10 1.0391999251011781 0.99992710146070007
5.0927125476733938e-07 1.2457966432272745e-10 1.2457966455315892e-10 4.5840093615049078e-08 0.99843683427915342 1.1007002201824965e-07 1.1906890331869898e-07 0 0 0 0 0 1.0393032301262863 0.75624376823215567 0 2.1542490823649265e-07 9.5693317916620139e-08 3.2999999980519901 4.5840087110474123e-08 3.2994820516215633 1.1999999961597887 3.2999999998265719 1 1.2000000000000002 0.49922826329700726 0.79998456782093186 0.99801369966744702 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967601744595 3.5015723653941677e-10 -7.6816228933296316e-09 2.2036917472102974e-05 0.0010138562325056042 3.0416409928455128e-09 7.020985982042249e-09 2.4004907312601522e-12 5.6301066768244216e-10 6.5282208490963042e-10 1.0391999252721322 0.99992709892283682
5.1427125476733933e-07 1.245796643037825e-10 1.2457966453019223e-10 4.584009399902254e-08 0.9984368376665862 1.1007003245019816e-07 1.1830477503651182e-07 0 0 0 0 0 1.0393032300764882 0.75624376848047592 0 2.1542490676790854e-07 9.5693317689642546e-08 3.2999999980519905 4.5840083331340015e-08 3.2994820516165779 1.1999999961746857 3.2999999998265723 1 1.2000000000000002 0.49922812491407426 0.79998447385860338 0.99801369984624255 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967701451505 3.5015634836099707e-10 -7.6518289482407909e-09 2.2036917181756017e-05 0.0010138562428675276 3.0414357776739425e-09 6.9912618842906642e-09 2.4008044561428922e-12 5.6301083773639639e-10 6.5282208994264777e-10 1.0391999254381719 0.99992709661977464
5.1927125476733928e-07 1.2457966428518131e-10 1.2457966450762496e-10 4.5840093528476785e-08 0.99843684009918088 1.1007002866369195e-07 1.1755523824775313e-07 0 0 0 0 0 1.0393032300292782 0.75624376858566822 0 2.1542490543555116e-07 9.5693317436541478e-08 3.299999998051991 4.5840087469720708e-08 3.2994820516123538 1.199999996189256 3.2999999998265723 1 1.2000000000000002 0.49922798912227684 0.79998438178759546 0.9980137000202548 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967785935036 3.5015634836099707e-10 -7.6226882583796396e-09 2.2036916902953428e-05 0.0010138562515838686 3.041245480439863e-09 6.9621816678259893e-09 2.4006470168030155e-12 5.6301082859038609e-10 6.5282217011805168e-10 1.0391999255658555 0.99992709447916461
5.2427125476733924e-07 1.2457966426689025e-10 1.2457966448545019e-10 4.5840094016588593e-08 0.99843684175072145 1.1007003919177235e-07 1.1681976423287538e-07 0 0 0 0 0 1.039303229985135 0.75624376856709885 0 2.1542490421950772e-07 9.5693317199842912e-08 3.2999999980519901 4.5840084043373784e-08 3.299482051608964 1.1999999962035179 3.2999999998265723 1 1.2000000000000002 0.49922785586538471 0.79998429157857953 0.99801370018212954 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967853729695 3.5015634836099707e-10 -7.5941644084309701e-09 2.2036916637397622e-05 0.0010138562586815391 3.0410464605756891e-09 6.9337213054506106e-09 2.400267323641903e-12 5.6301092467001158e-10 6.5282212290572043e-10 1.03919992566772 0.99992709251589751
5.2927125476733919e-07 1.2457966424893001e-10 1.2457966446366103e-10 4.5840093519193899e-08 0.99843684275423339 1.1007003640944022e-07 1.1609807463634287e-07 0 0 0 0 0 1.0393032299442608 0.75624376844237973 0 2.1542490311260864e-07 9.5693316940390553e-08 3.2999999980519901 4.5840087797546275e-08 3.2994820516061902 1.1999999962174763 3.2999999998265719 1 1.2000000000000002 0.49922772509460939 0.79998420320428498 0.99801370032854642 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967909205319 3.5015723653941677e-10 -7.5662476284321656e-09 2.2036916381794791e-05 0.0010138562645756431 3.0408473344732548e-09 6.9058622865858534e-09 2.4006608959689062e-12 5.6301090792389229e-10 6.5282214388583669e-10 1.039199925768963 0.99992709073064057
5.3427125476733914e-07 1.2457966423126976e-10 1.2457966444225083e-10 4.5840093855690066e-08 0.99843684325322823 1.100700455200707e-07 1.1538967808545793e-07 0 0 0 0 0 1.0393032299062819 0.75624376822329031 0 2.1542490212141669e-07 9.5693316711089099e-08 3.2999999980519905 4.5840084388339578e-08 3.2994820516039955 1.1999999962311438 3.2999999998265719 1 1.2000000000000002 0.49922759676725603 0.7999841166366809 0.99801370046004656 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967953099096 3.5015723653941677e-10 -7.5389126052982647e-09 2.203691613796748e-05 0.0010138562692984462 3.040646284982614e-09 6.8785863012722009e-09 2.3999053634108448e-12 5.6301113580257891e-10 6.5282203728463666e-10 1.0391999258818099 0.99992708911019512
5.3927125476733909e-07 1.2457966421392872e-10 1.2457966442121297e-10 4.5840093480040979e-08 0.99843684333671312 1.1007004402174946e-07 1.1469431787768263e-07 0 0 0 0 0 1.0393032298697906 0.75624376792032544 0 2.1542490122357635e-07 9.5693316464689121e-08 3.299999998051991 4.5840087844122241e-08 3.2994820516023218 1.1999999962445269 3.2999999998265719 1 1.2000000000000002 0.49922747084432689 0.79998403183563782 0.99801370058669336 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358967986574541 3.5015723653941677e-10 -7.5121464604421817e-09 2.2036915903594087e-05 0.0010138562729799692 3.0404553130427463e-09 6.8518753035529284e-09 2.400194324612874e-12 5.6301094593306642e-10 6.5282211233785541e-10 1.0391999259886617 0.99992708763777405
5.4200562738366954e-07 1.2457966420456441e-10 1.2457966440986327e-10 4.5840093714280668e-08 0.9984368432359173 1.1007004654510465e-07 1.1432125792877916e-07 0 0 0 0 0 1.0393032298502458 0.75624376772523183 0 2.1542490076898537e-07 9.5693316349001083e-08 3.2999999980519901 4.5840084726456847e-08 3.299482051601605 1.1999999962516994 3.2999999998265674 1 1.2000000000000002 0.49922740300180202 0.79998398621737699 0.99801370065557493 0 0 0 0 0 1.2000000000000002 0 0 1.2000000000000002 1.2000000000000002 0 0 1.2000000000000002 0 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 1.2000000000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2000000000000002 0 2.0611536364411738e-09 0.0010358968000909741 3.5016611832361377e-10 -7.497801490785605e-09 2.2036915780753548e-05 0.0010138562745853163 3.0403464995040546e-09 6.8375817523730319e-09 2.4000241425523522e-12 5.6301087744358042e-10 6.5282193430236824e-10 1.0391999260353613 0.99992708689148257
