 time                   v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)           
 3.448233352912114e-04  7.072330574646459e-01  6.401292045610438e-08 -1.798782183619977e-06  4.547785955288954e-01 -1.509449781376948e-04  1.564757799381226e-01  2.200184442045581e-01  2.204543101653434e-01  7.023754187923895e-01  1.016687757404386e+00  4.811459766836841e-01 
 3.448261142908644e-04  7.074499003029597e-01  6.506697088675271e-08 -1.826106010425829e-06  4.545360240330925e-01 -1.501890754951631e-04  1.545588349577308e-01  2.186737114210043e-01  2.191009581009139e-01  7.025447742843710e-01  1.016670507246038e+00  4.811233192899625e-01 
 3.448288762557578e-04  7.076757654171272e-01  6.914171041387280e-08 -1.832336572144743e-06  4.542999418936258e-01 -1.478088927047640e-04  1.528082791046401e-01  2.173501978976159e-01  2.177656134903424e-01  7.027212244505220e-01  1.016674373463873e+00  4.811112216366193e-01 
 3.448321388456124e-04  7.079566747809164e-01  7.196560527205001e-08 -1.824218553236252e-06  4.540348154355733e-01 -1.415190424563260e-04  1.510779474611480e-01  2.158300803602414e-01  2.162262586571446e-01  7.029412165445575e-01  1.016719249465022e+00  4.811173124210770e-01 
 3.448358174727289e-04  7.082933385158909e-01  7.942653297676381e-08 -1.752798177212593e-06  4.537670300159081e-01 -1.285928630061652e-04  1.498065935266536e-01  2.142207149784901e-01  2.145870595764650e-01  7.032058910351383e-01  1.016849739154653e+00  4.811645720276960e-01 
 3.448401228740077e-04  7.087171536889116e-01  8.705839062869668e-08 -1.605780383882735e-06  4.535119277866199e-01 -1.074293929417887e-04  1.495820632485796e-01  2.125345953104661e-01  2.128611165246661e-01  7.035403505742540e-01  1.017153984828470e+00  4.812959405777218e-01 
 3.448426210937836e-04  7.089788693019197e-01  9.378148135595025e-08 -1.492305189525947e-06  4.533927262878423e-01 -9.551970048714969e-05  1.501565527653791e-01  2.116532495121922e-01  2.119603175734196e-01  7.037467553899199e-01  1.017414499062731e+00  4.814142312716812e-01 
 3.448449651449762e-04  7.092353549216160e-01  9.640458024097381e-08 -1.420150668276315e-06  4.532883644247116e-01 -9.051102455583825e-05  1.510860685056938e-01  2.108477008355966e-01  2.111487913896766e-01  7.039478662666996e-01  1.017701823419753e+00  4.815468625694041e-01 
 3.448470055955884e-04  7.094670130568922e-01  1.004009844344323e-07 -1.369501428139236e-06  4.531920299180344e-01 -9.290625217556902e-05  1.520897239571838e-01  2.101260070478933e-01  2.104306425337865e-01  7.041276073919692e-01  1.017962869403130e+00  4.816687563805550e-01 
 3.448485523896029e-04  7.096475536103927e-01  1.005705440778612e-07 -1.358952977422058e-06  4.531117499074415e-01 -9.755402620759636e-05  1.529234048634522e-01  2.095536959366822e-01  2.098634047398935e-01  7.042665490018566e-01  1.018154689829521e+00  4.817594456037683e-01 
 3.448505608418894e-04  7.098880439697647e-01  1.038791769350708e-07 -1.338671765809973e-06  4.529989927935509e-01 -1.038113404215903e-04  1.540481204562297e-01  2.087806386083178e-01  2.090946944958779e-01  7.044510908329851e-01  1.018386674918591e+00  4.818707812328146e-01 
 3.448520518055759e-04  7.100710006778485e-01  1.039842265151539e-07 -1.332107090900420e-06  4.529119783381636e-01 -1.067931798198702e-04  1.548761057456097e-01  2.081940477816606e-01  2.085075645696449e-01  7.045917663292337e-01  1.018546353931586e+00  4.819483817941225e-01 
 3.448538622407733e-04  7.102978654372760e-01  1.069399952790111e-07 -1.306268491938569e-06  4.528045027265636e-01 -1.085388859079633e-04  1.558572574015119e-01  2.074775675351646e-01  2.077874083793934e-01  7.047658063417811e-01  1.018730371368539e+00  4.820384595081308e-01 
 3.448560026184970e-04  7.105721353866534e-01  1.074900101965381e-07 -1.297761787676382e-06  4.526780682795224e-01 -1.081939291779317e-04  1.569850003453701e-01  2.066353440275669e-01  2.069376387610065e-01  7.049771622157625e-01  1.018940344348614e+00  4.821417046752344e-01 
 3.448602833739445e-04  7.111374864511210e-01  1.121992001259352e-07 -1.259328324471697e-06  4.524345685717966e-01 -1.031650702529992e-04  1.591550578274485e-01  2.050019884309007e-01  2.052838075897862e-01  7.054138953608267e-01  1.019358058999685e+00  4.823467927717261e-01 
 3.448624196987824e-04  7.114271574129543e-01  1.125600275122850e-07 -1.253331091455496e-06  4.523204465077511e-01 -9.887503593283885e-05  1.602018794534033e-01  2.042223243191906e-01  2.044920786862004e-01  7.056386602643033e-01  1.019571397025221e+00  4.824509303387082e-01 
 3.448653138715433e-04  7.118263857594771e-01  1.163674846186666e-07 -1.212062454967780e-06  4.521798405917966e-01 -9.062260663798236e-05  1.615981714410148e-01  2.032267875313281e-01  2.034772273508837e-01  7.059488775706949e-01  1.019877162724600e+00  4.825987954381970e-01 
 3.448665488735809e-04  7.119991452538653e-01  1.170970731383196e-07 -1.182897011816849e-06  4.521294783672191e-01 -8.405531348200528e-05  1.621970542298669e-01  2.028384405933018e-01  2.030756783658879e-01  7.060842273348158e-01  1.020018182062300e+00  4.826663753543720e-01 
 3.448677686337137e-04  7.121715270801925e-01  1.217592449502043e-07 -1.093515628231617e-06  4.520953350602443e-01 -7.125931269375281e-05  1.628130382061817e-01  2.025089370503858e-01  2.027233579281282e-01  7.062206715573978e-01  1.020174549626616e+00  4.827406112696652e-01 
 3.448692642423371e-04  7.123855444894370e-01  1.251324918817809e-07 -9.661161229850464e-07  4.520824722904456e-01 -4.732503573104396e-05  1.636208034308385e-01  2.022025593769141e-01  2.023820181188742e-01  7.063919330155123e-01  1.020410712522100e+00  4.828506513100894e-01 
 3.448708247948462e-04  7.126111766349881e-01  1.286009418566907e-07 -8.604032435104774e-07  4.520889655760101e-01 -2.677655594240442e-05  1.644996837904927e-01  2.019526709651323e-01  2.021116001784798e-01  7.065715259273246e-01  1.020717695591639e+00  4.829903960165294e-01 
 3.448720301150672e-04  7.127862918344506e-01  1.278141514211736e-07 -8.398887123297920e-07  4.520933903505113e-01 -2.175744121196680e-05  1.651742873532841e-01  2.017629224440571e-01  2.019219980935205e-01  7.067096211724334e-01  1.020984672551410e+00  4.831100640848950e-01 
 3.448736918737922e-04  7.130283154966310e-01  1.294158246800554e-07 -8.169840207379598e-07  4.520907589461305e-01 -2.456529490939017e-05  1.660776929953465e-01  2.014795846513652e-01  2.016441289463317e-01  7.068986729828771e-01  1.021361727755187e+00  4.832780625281350e-01 
 3.448753295413167e-04  7.132673441864648e-01  1.284645047985366e-07 -8.192655465710114e-07  4.520811544243965e-01 -2.950788927537370e-05  1.669383011856592e-01  2.011801153697194e-01  2.013485164156736e-01  7.070838212964718e-01  1.021727535155817e+00  4.834408545887180e-01 
 3.448786048763655e-04  7.137463476033532e-01  1.302724094161295e-07 -8.035608739579187e-07  4.520521363272852e-01 -3.523225555212764e-05  1.685878583248281e-01  2.005539391878984e-01  2.007226175870753e-01  7.074529710018758e-01  1.022430487663307e+00  4.837541063281061e-01 
 3.448831318080511e-04  7.144092095770543e-01  1.297705995283243e-07 -8.044264632167366e-07  4.520041851370363e-01 -3.599779461068635e-05  1.707448892048023e-01  1.996868070081139e-01  1.998460541078274e-01  7.079623570249560e-01  1.023348671123176e+00  4.841642811794037e-01 
 3.448921856714222e-04  7.157305498449813e-01  1.322078777304783e-07 -7.848841333555530e-07  4.519187290489385e-01 -2.895029539797488e-05  1.747474056881400e-01  1.981142306269505e-01  1.982458706043668e-01  7.089736446522564e-01  1.025036841251613e+00  4.849215596886965e-01 
 3.449017008332500e-04  7.171028932803482e-01  1.318599391909771e-07 -7.787464647204979e-07  4.518632680778603e-01 -1.898548917402822e-05  1.786017080997393e-01  1.967712197054580e-01  1.968743339255720e-01  7.100154063385306e-01  1.026622052588876e+00  4.856372250142735e-01 
 3.449149084573874e-04  7.189576973365532e-01  1.334935801745271e-07 -7.387611204084695e-07  4.518442320801381e-01 -7.800683618747195e-06  1.835090613029707e-01  1.954079972292147e-01  1.954800177213164e-01  7.114060157525022e-01  1.028520982954149e+00  4.865034294960064e-01 
 3.449286899789393e-04  7.208091700955317e-01  1.319047631971006e-07 -7.131924816892142e-07  4.518839681387676e-01  1.719632585880882e-06  1.880890104335610e-01  1.945129371992738e-01  1.945595117404179e-01  7.127733956530770e-01  1.030154711546603e+00  4.872598443527104e-01 
 3.449407369981392e-04  7.223419634290994e-01  1.323420487360634e-07 -6.808934801813108e-07  4.519680259546070e-01  9.772419376205760e-06  1.916025631918343e-01  1.941251862520949e-01  1.941532317557737e-01  7.138894823887938e-01  1.031349820034775e+00  4.878205589555106e-01 
 3.449546179799784e-04  7.239952485585424e-01  1.298916343239525e-07 -6.665820049563360e-07  4.521229824763158e-01  1.802491859242289e-05  1.951494551889438e-01  1.940889891531578e-01  1.940995552927189e-01  7.150766732089694e-01  1.032544748779525e+00  4.883862779147640e-01 
 3.449710233655355e-04  7.257833090623824e-01  1.292822656132008e-07 -6.378477997142943e-07  4.523761496014785e-01  2.569451840692529e-05  1.987792465011839e-01  1.945186766746021e-01  1.945133408621029e-01  7.163401151990640e-01  1.033779249799299e+00  4.889750210033974e-01 
 3.449904437090406e-04  7.276630864304982e-01  1.254714906795234e-07 -6.257115838238257e-07  4.527488960642274e-01  3.186686122445858e-05  2.024714296453393e-01  1.955288969973407e-01  1.955097181546679e-01  7.176446535453651e-01  1.035044804224589e+00  4.895835257828682e-01 
 3.450133693293519e-04  7.295591580326269e-01  1.232008939754217e-07 -5.974375234970843e-07  4.532520695269320e-01  3.597541248453984e-05  2.062023124120328e-01  1.971987592066249e-01  1.971682328232874e-01  7.189354195479501e-01  1.036297942896308e+00  4.901940116432738e-01 
 3.450410426458490e-04  7.314127459127691e-01  1.174700757928747e-07 -5.834697393824742e-07  4.539019796022175e-01  3.794656081941496e-05  2.100524083232141e-01  1.996268490013478e-01  1.995871763469499e-01  7.201730839492743e-01  1.037495616854631e+00  4.907915877543073e-01 
 3.450789823837594e-04  7.332728942301789e-01  1.124303662214927e-07 -5.480015307563111e-07  4.548039160949534e-01  3.772769243280184e-05  2.145380408350464e-01  2.032958151909920e-01  2.032486703198291e-01  7.213922438884074e-01  1.038662875322246e+00  4.914026708621382e-01 
 3.451202555628668e-04  7.345458082987749e-01  1.046943918280591e-07 -5.276107932462138e-07  4.557509458727168e-01  3.568050821614935e-05  2.187215507235708e-01  2.074004663420770e-01  2.073489790928806e-01  7.222158162168566e-01  1.039443819617489e+00  4.918537553708464e-01 
 3.451706922296759e-04  7.352780626106096e-01  9.859623441191969e-08 -4.858127441908207e-07  4.568254137942125e-01  3.238814417674026e-05  2.232126732016194e-01  2.122759525978246e-01  2.122220905072665e-01  7.226917301200326e-01  1.039919709589780e+00  4.921951851206763e-01 
 3.452280456476109e-04  7.353029868164164e-01  9.001102610366189e-08 -4.573333157616087e-07  4.579335316794361e-01  2.887510891162466e-05  2.277455106616708e-01  2.174786770786102e-01  2.174237302190897e-01  7.227237887546767e-01  1.040069344329575e+00  4.924088895488650e-01 
 3.453043588892396e-04  7.344632717935493e-01  8.283112844580643e-08 -4.074855814616350e-07  4.592548333623322e-01  2.514063206678356e-05  2.330838867829154e-01  2.238094604363416e-01  2.237543339509255e-01  7.222169682028107e-01  1.039990129499740e+00  4.925613026629188e-01 
 3.453752551731786e-04  7.331258493543729e-01  7.500326850221710e-08 -3.818505744576478e-07  4.603576148802111e-01  2.236184126214896e-05  2.375296972778455e-01  2.291310654475006e-01  2.290762917850065e-01  7.213844634634631e-01  1.039839136417453e+00  4.926574216315485e-01 
 3.454539677654069e-04  7.313129880857553e-01  6.990102382888598e-08 -3.418028529281467e-07  4.614716162514446e-01  1.997228664742329e-05  2.420460142317448e-01  2.344941095227522e-01  2.344398341263744e-01  7.202299045260494e-01  1.039694013319660e+00  4.927624396091219e-01 
 3.455403615987078e-04  7.291418709721115e-01  6.274931965037722e-08 -3.191514423591747e-07  4.625881462213763e-01  1.793101260441675e-05  2.465970168208674e-01  2.398318601645584e-01  2.397778620236058e-01  7.188125212270096e-01  1.039597772424304e+00  4.928939752305871e-01 
 3.456273346355749e-04  7.269051247799236e-01  5.880644875627879e-08 -2.852539821579388e-07  4.636202823427067e-01  1.629218481326669e-05  2.508186674387248e-01  2.447215790570509e-01  2.446678136294420e-01  7.173146214986208e-01  1.039566633153770e+00  4.930459862162048e-01 
 3.457223868701557e-04  7.244978424596303e-01  5.273169449663694e-08 -2.683082877739150e-07  4.646631512579846e-01  1.490304710315810e-05  2.550875480163340e-01  2.496105735538173e-01  2.495566220685982e-01  7.156606587501251e-01  1.039600136082824e+00  4.932337545672958e-01 
 3.458319332185012e-04  7.218354746832565e-01  4.913376249738572e-08 -2.354955599466816e-07  4.657766836851201e-01  1.362901845130648e-05  2.596415940059884e-01  2.547641488428178e-01  2.547099054698499e-01  7.137817854102017e-01  1.039717954719376e+00  4.934771199528463e-01 
 3.459177040490342e-04  7.198539581014173e-01  4.464641285589686e-08 -2.260671353426715e-07  4.665940736732672e-01  1.284214193938754e-05  2.629786741005612e-01  2.584990348531030e-01  2.584441194918579e-01  7.123499835861377e-01  1.039862548611982e+00  4.936861772037300e-01 
 3.460021792060342e-04  7.179955107095490e-01  4.296348147118320e-08 -2.037943128801753e-07  4.673603239815732e-01  1.217072276129768e-05  2.661009396434972e-01  2.619627591945964e-01  2.619072458538380e-01  7.109817035909212e-01  1.040041163460229e+00  4.939051487675386e-01 
 3.460690206447387e-04  7.165893537801840e-01  3.968203958946590e-08 -2.021668184709119e-07  4.679446328627484e-01  1.179163174701292e-05  2.684755228108407e-01  2.645778811825294e-01  2.645213320848520e-01  7.099302684544551e-01  1.040208950280393e+00  4.940883728087214e-01 
 3.461229838119365e-04  7.154939174327344e-01  3.933406487485006e-08 -1.886507549923585e-07  4.684060003134204e-01  1.154071990117382e-05  2.703450652830271e-01  2.666240609269404e-01  2.665667721051470e-01  7.091017512034842e-01  1.040366321835268e+00  4.942449188492363e-01 
 3.461738766342034e-04  7.144917215391049e-01  3.675006764859249e-08 -1.926120104004163e-07  4.688357110025433e-01  1.141094257368176e-05  2.720814666621733e-01  2.685134235934837e-01  2.684548340938080e-01  7.083365656554430e-01  1.040537550873707e+00  4.944017850194766e-01 
 3.462284359409349e-04  7.134485832990916e-01  3.655892489701299e-08 -1.825363853110455e-07  4.692930511521041e-01  1.129488382831556e-05  2.739246193010716e-01  2.705053663351611e-01  2.704455475414468e-01  7.075329906368639e-01  1.040749346678237e+00  4.945815468257457e-01 
 3.462895515454030e-04  7.123155680108365e-01  3.386761050564824e-08 -1.891023105411120e-07  4.698023730971091e-01  1.120407977418813e-05  2.759741319694937e-01  2.727031122847590e-01  2.726413221829280e-01  7.066519634148035e-01  1.041018568692037e+00  4.947962015613420e-01 
 3.463537809980247e-04  7.111616213112503e-01  3.358314514822369e-08 -1.807329495641018e-07  4.703329283189757e-01  1.104734728780217e-05  2.781092821101394e-01  2.749743122869986e-01  2.749107602954743e-01  7.057460242332936e-01  1.041325740112981e+00  4.950320134010518e-01 
 3.464466291229793e-04  7.095530020075915e-01  3.033826339612278e-08 -1.871257893226706e-07  4.710849360150950e-01  1.075221611276011e-05  2.811428434568398e-01  2.781780777197188e-01  2.781114318396848e-01  7.044687330805844e-01  1.041775044934987e+00  4.953755249769575e-01 
 3.465317946743747e-04  7.081339799459013e-01  2.979387961564689e-08 -1.771806686006344e-07  4.717536962696988e-01  1.039888601734489e-05  2.838494800901626e-01  2.810229315469641e-01  2.809538420786091e-01  7.033283570143450e-01  1.042162820498156e+00  4.956809206537593e-01 
 3.465872444194349e-04  7.072369736596694e-01  2.748175090140786e-08 -1.856717322984452e-07  4.721667305572576e-01  9.695786143771061e-06  2.854736519404496e-01  2.827853172342660e-01  2.827166817542367e-01  7.026008669825595e-01  1.042372112938936e+00  4.958611148218695e-01 
 3.466088610050494e-04  7.068920928419832e-01  2.813366041204068e-08 -1.878756651769906e-07  4.723047237428971e-01  7.708314432377204e-06  2.859104648296991e-01  2.833808846076666e-01  2.833215039494543e-01  7.023193385762824e-01  1.042404720842736e+00  4.959092743003164e-01 
 3.466347504923548e-04  7.064793706560548e-01  2.588124045713597e-08 -2.324321625554159e-07  4.723755727399844e-01  8.015637630097265e-08  2.854103013607029e-01  2.837232213220169e-01  2.837022020186099e-01  7.019799065262889e-01  1.042235659683483e+00  4.958707779907132e-01 
 3.466586315045191e-04  7.060957124318582e-01  2.549861194243453e-08 -2.987776491865974e-07  4.722294572127818e-01 -1.613516389539901e-05  2.827103343807268e-01  2.832050462604356e-01  2.832692519809621e-01  7.016606976540384e-01  1.041619144401774e+00  4.956226446503699e-01 
 3.466807819302320e-04  7.057376990940651e-01  2.233001978095668e-08 -4.202239285119110e-07  4.717663660501512e-01 -4.070097358080545e-05  2.769453138956952e-01  2.814322355069134e-01  2.816232122038110e-01  7.013588103215272e-01  1.040343099314747e+00  4.950691732877659e-01 
 3.467050011874304e-04  7.053584369528844e-01  2.144378222237592e-08 -5.906721504758774e-07  4.707652700372705e-01 -7.418059946706136e-05  2.659197734922235e-01  2.775265344271276e-01  2.778782067629057e-01  7.010339839626722e-01  1.037914402584330e+00  4.939902199320723e-01 
 3.467228391625835e-04  7.051079732759039e-01  1.954491629486008e-08 -7.573236020744368e-07  4.696876019246974e-01 -9.715166538000562e-05  2.546180059967205e-01  2.732650537931463e-01  2.737123994656618e-01  7.008159896560343e-01  1.035454337504635e+00  4.928865994448256e-01 
 3.467385079409376e-04  7.049347247777429e-01  2.184367991463517e-08 -8.946105970218644e-07  4.685633578689922e-01 -1.108423637044872e-04  2.429823178029439e-01  2.687296595335713e-01  2.692231025161315e-01  7.006615713044749e-01  1.033016096430316e+00  4.917852425975135e-01 
 3.467571778445592e-04  7.048314560005661e-01  2.464541747019418e-08 -1.062143716474889e-06  4.671071772529136e-01 -1.212960311211210e-04  2.281402722246999e-01  2.626201122866876e-01  2.631404277218789e-01  7.005600031357373e-01  1.030130240494580e+00  4.904700485432559e-01 
 3.467753425396526e-04  7.048926195465178e-01  3.276528543922723e-08 -1.196885603858704e-06  4.656218066459001e-01 -1.297496233874603e-04  2.136150233610243e-01  2.560270670735783e-01  2.565607566481307e-01  7.005897763657780e-01  1.027619646630836e+00  4.893109196328986e-01 
 3.467952458243624e-04  7.052171970548028e-01  4.179493229564097e-08 -1.367912307475366e-06  4.639220640313890e-01 -1.408459329358634e-04  1.980260789089947e-01  2.479989338440971e-01  2.485376030804363e-01  7.008269897292370e-01  1.025385242875293e+00  4.882561313446576e-01 
 3.468135606991743e-04  7.058171811781889e-01  5.442911446751455e-08 -1.535628311577796e-06  4.622891396134500e-01 -1.499519168345536e-04  1.837766180675658e-01  2.398572589142871e-01  2.403786834804043e-01  7.012854035456157e-01  1.023860747870226e+00  4.875054741947833e-01 
 3.468316940851207e-04  7.067556476247898e-01  6.648611386100152e-08 -1.737967133601537e-06  4.606391505387675e-01 -1.545210986837210e-04  1.696027120802292e-01  2.312354595376485e-01  2.317187254884694e-01  7.020135403467672e-01  1.022917118404793e+00  4.869954158507395e-01 
 3.468352184092659e-04  7.069817255163454e-01  7.048839866475744e-08 -1.770990904696887e-06  4.603176300590621e-01 -1.549643015916235e-04  1.668487773606919e-01  2.295098917619145e-01  2.299842904720732e-01  7.021895218648757e-01  1.022804102506895e+00  4.869254186461325e-01 
 3.468407408819192e-04  7.073674926863990e-01  7.404317552999537e-08 -1.837519551329897e-06  4.598162603353651e-01 -1.549331869531722e-04  1.626242691619221e-01  2.267877297915431e-01  2.272467478339938e-01  7.024898800937528e-01  1.022676720315079e+00  4.868373471995449e-01 
 3.468440268536217e-04  7.076158780863920e-01  7.835578229679809e-08 -1.859477711721776e-06  4.595212528313357e-01 -1.539418714793967e-04  1.602291447843640e-01  2.251661837547781e-01  2.256140149456116e-01  7.026832556320307e-01  1.022633236702238e+00  4.867996360565506e-01 
 3.468468458358081e-04  7.078407235601323e-01  8.023308326394260e-08 -1.881979022914755e-06  4.592732061452281e-01 -1.517168769715055e-04  1.583301797435191e-01  2.237862902809862e-01  2.242221368323533e-01  7.028584454222385e-01  1.022620029305403e+00  4.867789744960019e-01 
 3.468499411788692e-04  7.081008807639897e-01  8.553328980073266e-08 -1.867022677349793e-06  4.590127444531830e-01 -1.462008033262646e-04  1.565419173312437e-01  2.223081373363033e-01  2.227253862722486e-01  7.030615208731145e-01  1.022642316869531e+00  4.867747668039046e-01 
 3.468536101962074e-04  7.084288232387649e-01  9.057254800135099e-08 -1.815090880852225e-06  4.587338775959997e-01 -1.336525108456230e-04  1.550695277499393e-01  2.206554676582166e-01  2.210421252019744e-01  7.033186311682160e-01  1.022746203225571e+00  4.868088194552845e-01 
 3.468575448291651e-04  7.088066054867703e-01  1.000535943824944e-07 -1.672865589078894e-06  4.584866180432750e-01 -1.138612138298417e-04  1.545888243976379e-01  2.190585450145862e-01  2.194059203620042e-01  7.036161231667160e-01  1.022990839377192e+00  4.869120954560203e-01 
 3.468599700010720e-04  7.090539990038066e-01  1.043711950269441e-07 -1.571402388823489e-06  4.583631700044794e-01 -1.008970175883495e-04  1.549588609297599e-01  2.181717948249595e-01  2.184967926426178e-01  7.038111418120372e-01  1.023222559171449e+00  4.870161719372982e-01 
 3.468622968482527e-04  7.093022827272223e-01  1.101272411077587e-07 -1.472426635166442e-06  4.582569571719134e-01 -9.308686619820370e-05  1.557525635083683e-01  2.173590177834021e-01  2.176728972512343e-01  7.040059942263002e-01  1.023495752443775e+00  4.871414941761258e-01 
 3.468646002929496e-04  7.095584758293052e-01  1.125019347968723e-07 -1.417545183588400e-06  4.581493320916827e-01 -9.337407523607325e-05  1.568258589600076e-01  2.165422083300965e-01  2.168574784508273e-01  7.042051063276346e-01  1.023789710545699e+00  4.872781103954283e-01 
 3.468662139341430e-04  7.097438435277080e-01  1.155971996813100e-07 -1.386607843094263e-06  4.580663868976401e-01 -9.783375386874374e-05  1.576818657664540e-01  2.159430471487799e-01  2.162639782946121e-01  7.043477114999253e-01  1.023993606239530e+00  4.873740465588278e-01 
 3.468678616931639e-04  7.099378663979942e-01  1.162431421115549e-07 -1.380618317468980e-06  4.579738505711803e-01 -1.036847885239181e-04  1.586062782884691e-01  2.153040317499605e-01  2.156304040858437e-01  7.044962028800740e-01  1.024189809393159e+00  4.874676883346601e-01 
 3.468696593910412e-04  7.101549529485874e-01  1.193748760256439e-07 -1.360746346887125e-06  4.578670314833395e-01 -1.087665404363190e-04  1.596240297395594e-01  2.145849944420238e-01  2.149134447920482e-01  7.046624677236406e-01  1.024387425211391e+00  4.875633876097646e-01 
 3.468712193484451e-04  7.103477777865768e-01  1.199022638499592e-07 -1.350003002232512e-06  4.577718756220975e-01 -1.111863263183442e-04  1.604884096177732e-01  2.139528546473025e-01  2.142791120024990e-01  7.048100898403548e-01  1.024547471562588e+00  4.876417086099503e-01 
 3.468729993942635e-04  7.105724212576067e-01  1.227975225794400e-07 -1.328502267988133e-06  4.576625030147643e-01 -1.120621807994134e-04  1.614498552078580e-01  2.132304664668371e-01  2.135517541827722e-01  7.049823236602261e-01  1.024722242168922e+00  4.877277501769322e-01 
 3.468763503232970e-04  7.110070757550505e-01  1.248332546309483e-07 -1.309229462678337e-06  4.574602663138733e-01 -1.098632372570190e-04  1.631994165192296e-01  2.118925268980386e-01  2.121989859406220e-01  7.053167913769067e-01  1.025043187205240e+00  4.878861167998585e-01 
 3.468830341953628e-04  7.119117323914214e-01  1.317730639156375e-07 -1.248339768183418e-06  4.570972447228154e-01 -9.602172577001067e-05  1.665211059213784e-01  2.094133926434200e-01  2.096801884901939e-01  7.060166538325434e-01  1.025716651751031e+00  4.882147053474440e-01 
 3.468846195327281e-04  7.121331569350120e-01  1.332739584835354e-07 -1.205908425587002e-06  4.570281433836292e-01 -8.768181400843416e-05  1.672977155432166e-01  2.088936652509409e-01  2.091427672539954e-01  7.061896520713782e-01  1.025893983216112e+00  4.882999885775178e-01 
 3.468859300910646e-04  7.123185644698480e-01  1.381959372001884e-07 -1.102606919742850e-06  4.569918620506755e-01 -7.222953528364322e-05  1.679725050891909e-01  2.085361458407849e-01  2.087573635345152e-01  7.063365696323108e-01  1.026063374071138e+00  4.883804873078911e-01 
 3.468874486122032e-04  7.125363151868808e-01  1.415197864576526e-07 -9.666740132849331e-07  4.569813497509657e-01 -4.627696205501856e-05  1.688118222015548e-01  2.082282763653089e-01  2.084120814072183e-01  7.065106970496517e-01  1.026311073579828e+00  4.884956680443929e-01 
 3.468890487076956e-04  7.127681072640901e-01  1.443974874621265e-07 -8.713973434298551e-07  4.569878250871888e-01 -2.664154170073271e-05  1.697271408145397e-01  2.079663144946528e-01  2.081321611039513e-01  7.066947455417147e-01  1.026636503877520e+00  4.886433526141803e-01 
 3.468903619206114e-04  7.129592191715108e-01  1.437570067065961e-07 -8.539918513276416e-07  4.569898240398268e-01 -2.364400507029837e-05  1.704676844473423e-01  2.077466904645040e-01  2.079151794341522e-01  7.068449102943569e-01  1.026933347724281e+00  4.887760918305235e-01 
 3.468919226471032e-04  7.131869266496903e-01  1.451951177506845e-07 -8.377948707723044e-07  4.569836763173569e-01 -2.776349058166431e-05  1.713209669687099e-01  2.074635469567070e-01  2.076377868290214e-01  7.070221709928711e-01  1.027290073428394e+00  4.889348815433628e-01 
 3.468937527261137e-04  7.134545614276909e-01  1.445454687242337e-07 -8.379250975699862e-07  4.569692401922155e-01 -3.319704087832899e-05  1.722877409331739e-01  2.071099894742193e-01  2.072879322403200e-01  7.072288583334448e-01  1.027698608147372e+00  4.891166949527810e-01 
 3.468973927081652e-04  7.139881907685048e-01  1.463875152972905e-07 -8.241615022837189e-07  4.569301634231935e-01 -3.845132399290813e-05  1.741249331551287e-01  2.063802641890839e-01  2.065565534065789e-01  7.076391634575544e-01  1.028475956234483e+00  4.894632231949463e-01 
 3.469029293955776e-04  7.148011118910647e-01  1.463641231645954e-07 -8.222292092084882e-07  4.568638397263426e-01 -3.761153149713081e-05  1.767525798126536e-01  2.052883380115249e-01  2.054503166151835e-01  7.082624608458848e-01  1.029585379977699e+00  4.899592012999776e-01 
 3.469122654709109e-04  7.161667890972961e-01  1.487405588851697e-07 -8.048150723028571e-07  4.567703690343548e-01 -2.876241869267742e-05  1.808465277944372e-01  2.036591752778725e-01  2.037903710865622e-01  7.093045635124825e-01  1.031295021600543e+00  4.907269820947013e-01 
 3.469225923086947e-04  7.176570445787321e-01  1.485210017384056e-07 -7.939267904712221e-07  4.567112366036567e-01 -1.782184282780343e-05  1.849921406960857e-01  2.022321240404482e-01  2.023323586751134e-01  7.104311229940283e-01  1.032975714966909e+00  4.914870183591895e-01 
 3.469367238192806e-04  7.196352161946009e-01  1.496171656128264e-07 -7.509683031080008e-07  4.566963538718456e-01 -6.263649989486880e-06  1.901710065680806e-01  2.008481775105989e-01  2.009160319270449e-01  7.119062827236289e-01  1.034933636277596e+00  4.923828057974161e-01 
 3.469510853371883e-04  7.215485810646910e-01  1.477050472015366e-07 -7.239133832013638e-07  4.567479671433464e-01  3.754080976716345e-06  1.948176382569853e-01  2.000149626342078e-01  2.000568252152003e-01  7.133105342368977e-01  1.036556798984262e+00  4.931371541521800e-01 
 3.469652147544739e-04  7.233144543903200e-01  1.472792122560007e-07 -6.900092449673923e-07  4.568652947526150e-01  1.312985397311647e-05  1.987657242064063e-01  1.996997325846107e-01  1.997207993972257e-01  7.145864127599352e-01  1.037886638889064e+00  4.937632548520807e-01 
 3.469797790871541e-04  7.249991027526187e-01  1.443565930985532e-07 -6.756817281480177e-07  4.570536607721740e-01  2.131863568924082e-05  2.022885239909352e-01  1.998347883955385e-01  1.998387925273538e-01  7.157849134014717e-01  1.039075465382401e+00  4.943276108688878e-01 
