 v-sweep                v(b)                   v(c)                   v(e)                   i(vm_b)                i(vm_c)                i(vm_e)                i(vb)                  i(vc)                  i(ve)                  i(vdd)                 i(vdda)               
 3.290000000000000e-01  3.289999999999857e-01  9.999999999998962e-01  1.010930344129939e-13  3.963843142607004e-16  1.152723749786584e-15 -1.446978875128910e-15  1.071858426234196e-10 -5.244071064587646e-12  2.547000408642427e-10  0.000000000000000e+00 -3.855293295819147e-10 
 3.300000000000000e-01  3.299999999999854e-01  9.999999999998920e-01  1.051436711120190e-13  4.085273785925381e-16  1.199561283637958e-15 -1.504957011489589e-15  1.068751455655739e-10 -5.244117435101373e-12  2.547000988423789e-10  0.000000000000000e+00 -3.852283203643632e-10 
 3.310000000000000e-01  3.309999999999847e-01  9.999999999998878e-01  1.093769511634571e-13  4.267419750902945e-16  1.246398817489331e-15 -1.565549384074939e-15  1.065650345385924e-10 -5.244164739655349e-12  2.547001594347517e-10  0.000000000000000e+00 -3.849280813640350e-10 
 3.320000000000000e-01  3.319999999999844e-01  9.999999999998839e-01  1.138015575532933e-13  4.336808689942018e-16  1.290634266126739e-15 -1.628880275407154e-15  1.062555352039919e-10 -5.244207640722124e-12  2.547002227656431e-10  0.000000000000000e+00 -3.846285778864607e-10 
 3.330000000000000e-01  3.329999999999841e-01  9.999999999998789e-01  1.184265978317659e-13  4.440892098500626e-16  1.346145417357996e-15 -1.695080044940533e-15  1.059466384314697e-10 -5.244263618893480e-12  2.547002889654125e-10  0.000000000000000e+00 -3.843296780926560e-10 
 3.340000000000000e-01  3.339999999999834e-01  9.999999999998735e-01  1.232616251875006e-13  4.631711680858075e-16  1.405126015541207e-15 -1.764285430702693e-15  1.056383228966528e-10 -5.244322132471538e-12  2.547003581707983e-10  0.000000000000000e+00 -3.840311876935916e-10 
 3.350000000000000e-01  3.349999999999828e-01  9.999999999998680e-01  1.283166605758534e-13  4.787836793695988e-16  1.466708698938383e-15 -1.836639866025048e-15  1.053306190803710e-10 -5.244383314813322e-12  2.547004305252336e-10  0.000000000000000e+00 -3.837333773061298e-10 
 3.360000000000000e-01  3.359999999999825e-01  9.999999999998628e-01  1.336022159544405e-13  4.874572967494828e-16  1.523954573645617e-15 -1.912293812120827e-15  1.050235144698695e-10 -5.244441828391380e-12  2.547005061791797e-10  0.000000000000000e+00 -3.834362261135889e-10 
 3.370000000000000e-01  3.369999999999820e-01  9.999999999998571e-01  1.391293186814445e-13  5.004677228193088e-16  1.587271980518770e-15 -1.991405107306308e-15  1.047170059803277e-10 -5.244504745456641e-12  2.547005852904749e-10  0.000000000000000e+00 -3.831397063603932e-10 
 3.380000000000000e-01  3.379999999999814e-01  9.999999999998510e-01  1.449095371351361e-13  5.195496810550537e-16  1.655793557819853e-15 -2.074139333701703e-15  1.044110783794105e-10 -5.244571932652079e-12  2.547006680247014e-10  0.000000000000000e+00 -3.828436445741952e-10 
 3.390000000000000e-01  3.389999999999810e-01  9.999999999998451e-01  1.509550076159602e-13  5.308253836489030e-16  1.720845688168983e-15 -2.160670202289850e-15  1.041057590099218e-10 -5.244638319164291e-12  2.547007545555698e-10  0.000000000000000e+00 -3.825485056608864e-10 
 3.400000000000000e-01  3.399999999999802e-01  9.999999999998374e-01  1.572784625955592e-13  5.516420653606247e-16  1.806714500229834e-15 -2.251179957254061e-15  1.038010192806528e-10 -5.244724588317965e-12  2.547008450653250e-10  0.000000000000000e+00 -3.822537483867423e-10 
