 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 1.337871613685955e-05 -6.949412903660343e-05 -6.956271830479998e-05 -6.749993732154628e-08 -3.476331110659112e-08  1.143555887749729e-09  6.523973195210794e-10  1.304794639042159e-09  2.287111775499458e-09 
 1.338371613685955e-05 -6.948727673574870e-05 -6.955585969350300e-05 -7.036541909850847e-08 -3.466786769260939e-08  1.139888824126718e-09  6.514530644818216e-10  1.302906128963643e-09  2.279777648253435e-09 
 1.338871613685955e-05 -6.948042506595137e-05 -6.954900171325071e-05 -7.320200556869619e-08 -3.457303637173700e-08  1.136243854944959e-09  6.505119033007305e-10  1.301023806601461e-09  2.272487709889917e-09 
 1.339371613685955e-05 -6.947357402721788e-05 -6.954214436404483e-05 -7.600992056277481e-08 -3.447878073381466e-08  1.132620792629429e-09  6.495738229701958e-10  1.299147645940392e-09  2.265241585258859e-09 
 1.339871613685955e-05 -6.946672361955358e-05 -6.953528764588728e-05 -7.878979656097788e-08 -3.438500643003489e-08  1.129019492778380e-09  6.486388210151145e-10  1.297277642030229e-09  2.258038985556760e-09 
 1.340371613685955e-05 -6.945987384294644e-05 -6.952843155877925e-05 -8.154155054239430e-08 -3.429176824412594e-08  1.125439734568855e-09  6.477068791410207e-10  1.295413758282041e-09  2.250879469137710e-09 
 1.340871613685955e-05 -6.945302469740679e-05 -6.952157610272221e-05 -8.426578609635970e-08 -3.419909951884986e-08  1.121881296812051e-09  6.467779780110490e-10  1.293555956022098e-09  2.243762593624102e-09 
 1.341371613685955e-05 -6.944617618293175e-05 -6.951472127771748e-05 -8.696263269032862e-08 -3.410698857718028e-08  1.118343989734537e-09  6.458520976434440e-10  1.291704195286888e-09  2.236687979469075e-09 
 1.341871613685955e-05 -6.943932829951770e-05 -6.950786708376602e-05 -8.963297008204776e-08 -3.401541285070273e-08  1.114827633193373e-09  6.449292281916627e-10  1.289858456383325e-09  2.229655266386747e-09 
 1.342371613685956e-05 -6.943248104717244e-05 -6.950101352086910e-05 -9.227649086106151e-08 -3.392439834575376e-08  1.111332026326246e-09  6.440093528243829e-10  1.288018705648766e-09  2.222664052652493e-09 
 1.342871613685956e-05 -6.942563442588758e-05 -6.949416058902746e-05 -9.489389593992379e-08 -3.383382572012177e-08  1.107857048310703e-09  6.430924637726218e-10  1.286184927545244e-09  2.215714096621405e-09 
 1.343371613685956e-05 -6.941878843566430e-05 -6.948730828824176e-05 -9.748512132864290e-08 -3.374378295653397e-08  1.104402476329690e-09  6.421785476490831e-10  1.284357095298166e-09  2.208804952659379e-09 
 1.343871613685956e-05 -6.941194307651008e-05 -6.948045661851300e-05 -1.000507019580695e-07 -3.365430808349378e-08  1.100968093547077e-09  6.412675763247391e-10  1.282535152649478e-09  2.201936187094154e-09 
 1.344371613685956e-05 -6.940509834841331e-05 -6.947360557984153e-05 -1.025908768851605e-07 -3.356533170177834e-08  1.097553757340834e-09  6.403595442957847e-10  1.280719088591569e-09  2.195107514681669e-09 
 1.344871613685956e-05 -6.939825425138099e-05 -6.946675517222792e-05 -1.051059523846695e-07 -3.347683894041560e-08  1.094159306186079e-09  6.394544373923878e-10  1.278908874784776e-09  2.188318612372159e-09 
