point	time_s	cml_diff_V	cmos_out_n_V	cmos_out_p_V	cm_n_V	cm_p_V
456	8.5099999999999985e-10	0.11185970586877358	0.00028852691756575677	1.2000066983617939	0.83629714503712893	1.1579031049662054
457	8.5299999999999985e-10	0.093612485345374807	0.0002931539210122569	1.200006112591868	0.83598684267055634	1.1584637000382905
458	8.5499999999999984e-10	0.07536526482197603	0.00029734098780753726	1.2000055567108812	0.83568402117563967	1.1590311925543488
459	8.5699999999999983e-10	0.057118044298576809	0.00030111054613618515	1.2000050291960602	0.83538830515824403	1.1596048869005304
460	8.5899999999999983e-10	0.038870823775178032	0.00030448369109381535	1.2000045284762499	0.83509932027482336	1.1601841215954347
461	8.6099999999999982e-10	0.020623603251779254	0.00030747986185369891	1.2000040528290012	0.83481669530094016	1.1607682640374652
462	8.6299999999999981e-10	0.0023763827283800332	0.00031011701727917673	1.2000036005013237	0.83454006761735899	1.1613567094825785
463	8.649999999999998e-10	-0.015870837795018744	0.00031241138683163472	1.2000031696262072	0.83426908406473332	1.1619488760986192
464	8.669999999999998e-10	-0.034118058318417521	0.00031437761207536719	1.2000027583188575	0.83400340427185171	1.1625442034199263
465	8.6899999999999979e-10	-0.052365278841816743	0.00031602854902879063	1.2000023646056683	0.83374270061605005	1.1631421476381294
466	8.7099999999999978e-10	-0.07061249936521552	0.0003173553010027419	1.2000019760209715	0.83348669877133963	1.1637420957555629
467	8.7299999999999978e-10	-0.088859719888614297	0.00031837718791122294	1.2000015999284421	0.83323511777651738	1.1643435357519647
468	8.7499999999999977e-10	-0.10710694041201352	0.00031912813521361993	1.2000012492087433	0.83298764539752168	1.1649460396834914
469	8.7699999999999976e-10	-0.1253541609354123	0.00031960486361831686	1.2000009108282244	0.832744006894102	1.1655490957003614
470	8.7899999999999976e-10	-0.14360138145881107	0.00031980693756855638	1.2000005786941348	0.83250394226116253	1.1661521964602659
471	8.8099999999999975e-10	-0.16184860198221029	0.00031973517506295179	1.200000250590775	0.83226720238618734	1.1667548288080856
472	8.8299999999999974e-10	-0.18009582250560907	0.00031938848421392274	1.1999999239792514	0.83203355023585346	1.1673564743443514
473	8.8499999999999974e-10	-0.19834304302900785	0.00031876474227771068	1.1999995971550983	0.83180275798210856	1.1679566022299765
474	8.8699999999999973e-10	-0.21659026355240707	0.00031785955101665264	1.1999992677963036	0.83157460716472498	1.1685546677791079
475	8.8899999999999972e-10	-0.23483748407580585	0.00031666686575948511	1.1999989338815471	0.83134888623378256	1.1691501064437995
476	8.9099999999999971e-10	-0.25308470459920462	0.00031517834027122715	1.1999985929779109	0.83112539009788811	1.169742331093397
477	8.9299999999999971e-10	-0.27133192512260385	0.00031338363487587451	1.1999982427607312	0.83090391790204854	1.170330726416577
478	8.949999999999997e-10	-0.28957914564600218	0.00031127004313830087	1.199997880638203	0.83068427221210672	1.1709146453026094
479	8.9699999999999969e-10	-0.3078263661694014	0.00030882259065395656	1.1999975040212076	0.8304662569362764	1.171493403254567
480	8.9899999999999969e-10	-0.32607358669280018	0.00030602381338723506	1.1999971101301241	0.83024967629196322	1.1720662740859944
481	9.0099999999999968e-10	-0.3443208072161994	0.00030285372954014234	1.1999966961232085	0.83003433281784711	1.1726324841167031
482	9.0299999999999967e-10	-0.36256802773959818	0.00029928970207027117	1.1999962590059901	0.82982002620870221	1.1731912072956616
483	9.0499999999999967e-10	-0.38081524826299695	0.0002953063368239528	1.1999957956827607	0.82960655138765205	1.1737415590639173
484	9.0699999999999966e-10	-0.39906246878639617	0.00029087539545102903	1.1999953029252028	0.82939369726349266	1.1742825909805981
485	9.0899999999999965e-10	-0.41730968930979495	0.00028596565649718908	1.1999947773846309	0.82918124485008893	1.1748132842263825
486	9.1099999999999965e-10	-0.43555690983319417	0.00028054286600681655	1.1999942155966468	0.82896896598893688	1.1753325438238862
487	9.1299999999999964e-10	-0.45380413035659251	0.00027456959074018128	1.1999936139765723	0.82875662152067742	1.1758391918411086
488	9.1499999999999963e-10	-0.47205135087999173	0.00026800520813652362	1.1999929688484132	0.8285439600167589	1.1763319613489658
489	9.1699999999999963e-10	-0.4902985714033905	0.00026080577881787415	1.1999922764374222	0.82833071602943642	1.1768094894796539
490	9.1899999999999962e-10	-0.50854579192678928	0.0002529240881204986	1.1999915329181798	0.8281166088891202	1.177270311346307
491	9.2099999999999961e-10	-0.5267930124501885	0.00024430956584764463	1.1999907344133249	0.82790134108400448	1.1777128532207279
492	9.229999999999996e-10	-0.54504023297358728	0.00023490839918677286	1.1999898770588842	0.82768459719949483	1.1781354267456676
493	9.2476046517334844e-10	-0.56110203109451762	0.00022593779393587088	1.1999890706004472	0.82749233089358909	1.1784894629724312
494	9.2652093034669717e-10	-0.57716382921544618	0.000216272309305654	1.1999882128145987	0.82729842101021878	1.178825314663859
495	9.2672093034669713e-10	-0.57716382921544618	0.00021506165282669798	1.1999880750617642	0.82727619725298829	1.1788618757516522
496	9.2712093034669715e-10	-0.57716382921544618	0.00021241211782091485	1.1999876734008821	0.82723159081455278	1.1789336405847846
497	9.2792093034669719e-10	-0.57716382921544618	0.00020548367476008744	1.1999860028597327	0.82714228573587434	1.1790678821202973
498	9.2952093034669716e-10	-0.57716382921544618	0.00018675514545490879	1.199980837810982	0.82697028616137791	1.1793003556908748
499	9.3152093034669715e-10	-0.57716382921544618	0.00015929326451946668	1.1999747924302617	0.82677528895411556	1.1795314275780917
500	9.3352093034669715e-10	-0.57716382921544618	0.0001306952490354174	1.1999708752200171	0.82660439598107915	1.1797023162728459
501	9.3552093034669714e-10	-0.57716382921544618	0.00010207863623185043	1.1999687208211056	0.82645621991201335	1.1798165696001628
502	9.3752093034669713e-10	-0.57716382921544618	7.4139169626008528e-05	1.1999679060294037	0.82632895039622822	1.1798778702092378
503	9.3952093034669713e-10	-0.57716382921544618	4.7159660235274181e-05	1.1999679760972506	0.82622078236375485	1.1798893123060881
504	9.4152093034669712e-10	-0.57716382921544618	2.1398900471147897e-05	1.1999686660887725	0.82613007815754169	1.1798542804612231
505	9.4352093034669711e-10	-0.57716382921544618	-2.9647607238114659e-06	1.1999697924391211	0.82605532579393404	1.1797761369112945
506	9.455209303466971e-10	-0.57716382921544618	-2.5872986598618475e-05	1.1999711876928232	0.82599515107301913	1.1796580293284067
507	9.475209303466971e-10	-0.57716382921544618	-4.7292190609726781e-05	1.1999727482860321	0.82594831319123285	1.1795030292095652
508	9.4952093034669709e-10	-0.57716382921544618	-6.7272997312795013e-05	1.1999743724543741	0.82591367366729695	1.1793138637825491
509	9.5152093034669708e-10	-0.57716382921544618	-8.5808837275047622e-05	1.1999760334429417	0.82589021977077792	1.1790933916163231
510	9.5352093034669708e-10	-0.57716382921544618	-0.00010296087006439469	1.1999776837167155	0.82587701921608381	1.1788441285024318
511	9.5552093034669707e-10	-0.57716382921544618	-0.00011880629602190051	1.1999792852029896	0.82587322446804301	1.1785684431143868
512	9.5752093034669706e-10	-0.57716382921544618	-0.00013339582259519478	1.1999808336379683	0.82587805079831478	1.1782686036256178
513	9.5952093034669706e-10	-0.57716382921544618	-0.00014683397892079064	1.199982297132268	0.82589080413303528	1.1779465797809456
514	9.6152093034669705e-10	-0.57716382921544618	-0.00015918954715282707	1.1999836767093308	0.82591083528444342	1.1776042732315195
515	9.6352093034669704e-10	-0.57716382921544618	-0.00017053038449993396	1.1999849746012452	0.82593756076888514	1.1772434494982909
516	9.6552093034669704e-10	-0.57716382921544618	-0.000180941401184187	1.1999861821564932	0.82597046284408326	1.1768656800231745
517	9.6752093034669703e-10	-0.57716382921544618	-0.00019046800316629975	1.199987315639558	0.82600902487339933	1.1764725321568683
518	9.6952093034669702e-10	-0.57716382921544618	-0.00019917820999160174	1.1999883728789433	0.82605279183446534	1.1760653842384274
519	9.7152093034669701e-10	-0.57716382921544618	-0.00020713805840227861	1.1999893524966398	0.82610134382991163	1.1756455095707103
520	9.7352093034669701e-10	-0.57716382921544618	-0.00021440494126800935	1.1999902593225429	0.82615429572772414	1.1752140748115774
521	9.75520930346697e-10	-0.57716382921544618	-0.00022103526630268266	1.1999910958574052	0.82621129090193057	1.1747721521904535
522	9.7752093034669699e-10	-0.57716382921544618	-0.00022707947070882417	1.1999918671509295	0.82627200198013562	1.1743207233261879
523	9.7952093034669699e-10	-0.57716382921544618	-0.00023258623651173371	1.1999925765595292	0.82633612512924159	1.1738606871755908
524	9.8152093034669698e-10	-0.57716382921544618	-0.00023759952880342272	1.1999932286930386	0.82640338117474454	1.1733928658842292
525	9.8352093034669697e-10	-0.57716382921544618	-0.00024216112618896668	1.1999938270642603	0.82647351064024077	1.1729180103660768
526	9.8552093034669697e-10	-0.57716382921544618	-0.00024630895035032685	1.1999943757904148	0.8265462748777922	1.1724368065647943
527	9.8752093034669696e-10	-0.57716382921544618	-0.00025007862711268203	1.1999948782546712	0.82662145189184211	1.1719498797145929
528	9.8952093034669695e-10	-0.57716382921544618	-0.00025350258635836731	1.1999953380936084	0.82669883732053273	1.1714578002340497
529	9.9152093034669695e-10	-0.57716382921544618	-0.00025659720070581038	1.199995765645641	0.82677819243682538	1.1709611437278582
530	9.9352093034669694e-10	-0.57716382921544618	-0.00025941088507447363	1.1999961502940737	0.82685938981977614	1.1704603213040661
531	9.9552093034669693e-10	-0.57716382921544618	-0.00026196619311180669	1.1999964984749945	0.82694226716233799	1.1699557690881863
532	9.9752093034669692e-10	-0.57716382921544618	-0.00026428307778192384	1.1999968168314701	0.82702667381544581	1.1694478747038259
533	9.9876046517334839e-10	-0.57716382921544618	-0.00026561253383156069	1.1999969971224775	0.82707970810222209	1.1691315546366634
534	1.0000000000000001e-09	-0.57716382921544573	-0.00026686176794887828	1.1999971690164561	0.82713324461322157	1.1688141686876945
535	1.0002000000000001e-09	-0.57533910716310555	-0.00026710793598377913	1.1999971648029433	0.82714190657405728	1.1687626236114532
536	1.0006e-09	-0.5716896630584265	-0.00026777044017711749	1.199997052021031	0.82715926491394265	1.1686587816628886
537	1.0014000000000001e-09	-0.56439077484906663	-0.00027036266203211978	1.1999960910896761	0.82719514456598542	1.1684455613494154
538	1.0030000000000002e-09	-0.54979299843034646	-0.00027932904190564045	1.199992560587108	0.82727794242970942	1.1679980314394682
539	1.0050000000000001e-09	-0.53154577790694768	-0.00029322294892208944	1.1999884623174513	0.82740867508206617	1.1674073207680482
540	1.0070000000000001e-09	-0.5132985573835489	-0.00030691682510691765	1.1999863230714414	0.82757145179251468	1.1667898512629569
541	1.0090000000000001e-09	-0.49505133686014968	-0.00031922258852606911	1.1999858939343095	0.82776511595893443	1.1661520016867297
542	1.0110000000000001e-09	-0.4768041163367509	-0.00032959225761791666	1.1999866974660569	0.82798791848155262	1.1654995030772497
543	1.0130000000000001e-09	-0.45855689581335213	-0.00033779228535579797	1.1999882981624188	0.82823819577411006	1.1648376450672269
544	1.0150000000000001e-09	-0.44030967528995291	-0.00034376808850145046	1.1999903657283402	0.82851435652092942	1.1641711149976464
545	1.0170000000000001e-09	-0.42206245476655413	-0.00034762134543453449	1.1999926331604054	0.82881486251251912	1.1635039184104201
546	1.0190000000000001e-09	-0.40381523424315535	-0.00034951476749528476	1.1999949232298546	0.82913823796161235	1.162839444756214
547	1.0210000000000001e-09	-0.38556801371975657	-0.00034966481107118197	1.1999971093975836	0.82948305101620523	1.1621804726050708
548	1.0230000000000001e-09	-0.36732079319635735	-0.00034838911963858132	1.1999990699796794	0.82984803070876623	1.1615288483661226
549	1.0250000000000001e-09	-0.34907357267295858	-0.00034587514227185645	1.2000008036934056	0.83023185149587597	1.1608863776669209
550	1.0270000000000001e-09	-0.3308263521495598	-0.00034221673209938741	1.2000023646678191	0.83063313003577188	1.1602548303250297
551	1.0290000000000001e-09	-0.31257913162616058	-0.00033766291310283192	1.2000036989534055	0.83105062775671512	1.1596351714422379
552	1.0310000000000001e-09	-0.2943319111027618	-0.00033242181428910778	1.2000047964033831	0.83148316287236379	1.1590280821110466
553	1.0330000000000001e-09	-0.27608469057936302	-0.00032667032841748878	1.2000056705413547	0.83192959774030795	1.1584339440569846
554	1.035e-09	-0.2578374700559638	-0.00032056449952966304	1.2000063382442763	0.83238884931211854	1.1578529279396492
555	1.037e-09	-0.23959024953256502	-0.00031423842335048802	1.2000068218297049	0.83285988047962134	1.1572849915312626
556	1.039e-09	-0.22134302900916625	-0.0003078081109522679	1.2000071421580856	0.8333417072728565	1.1567299469161483
557	1.041e-09	-0.20309580848576703	-0.00030137133824315043	1.2000073211998921	0.83383339213294094	1.1561874633265667
558	1.043e-09	-0.18484858796236825	-0.00029501010026045105	1.2000073787917276	0.83433404861431659	1.155657117651977
559	1.045e-09	-0.16660136743896947	-0.00028879148545407629	1.2000073342522815	0.8348428357340788	1.1551383984004202
560	1.047e-09	-0.14835414691557025	-0.00028276951101574577	1.2000072047556558	0.83535896078803507	1.1546307432329137
561	1.049e-09	-0.13010692639217147	-0.0002769864433866398	1.2000070062917514	0.83588167434179583	1.1541335423937364
562	1.051e-09	-0.1118597058687727	-0.00027147423778428603	1.200006752879847	0.83641027161409587	1.1536461661469228
563	1.053e-09	-0.093612485345373475	-0.00026625594294277244	1.2000064571516615	0.83694408788109331	1.1531679669881254
564	1.055e-09	-0.075365264821974698	-0.00026134684230288974	1.2000061300141598	0.83748249877450609	1.152698299257231
565	1.057e-09	-0.057118044298575921	-0.00025675575884687163	1.2000057810201294	0.83802491598061368	1.152236519979674
566	1.059e-09	-0.038870823775176699	-0.00025248595077598246	1.2000054182684863	0.83857078672455521	1.1517820024832897
567	1.061e-09	-0.020623603251777922	-0.00024853623661752478	1.2000050486525826	0.83911958970245948	1.151334135996144
568	1.0629999999999999e-09	-0.002376382728379145	-0.00024490168080615327	1.2000046778812596	0.83967083396331266	1.1508923347423288
569	1.0649999999999999e-09	0.015870837795020076	-0.00024157451760492554	1.2000043106525786	0.84022405503707642	1.1504560365445768
570	1.0669999999999999e-09	0.034118058318418854	-0.00023854465599326691	1.2000039507312412	0.84077881337450977	1.1500247085793069
571	1.0689999999999999e-09	0.052365278841817631	-0.00023580041184423361	1.2000036010727568	0.84133469064103283	1.1495978452617543
572	1.0709999999999999e-09	0.070612499365216852	-0.00023332885994670205	1.2000032639220946	0.84189128783003142	1.1491749715901125
573	1.0729999999999999e-09	0.088859719888615629	-0.00023111639889478175	1.2000029409016613	0.84244822168969691	1.148755640569201
574	1.0749999999999999e-09	0.10710694041201441	-0.00022914897712589255	1.2000026331127613	0.84300512258572768	1.1483394348617211
575	1.0769999999999999e-09	0.12535416093541363	-0.00022741252055363814	1.2000023411951306	0.84356163102055814	1.1479259639610915
576	1.0789999999999999e-09	0.1436013814588124	-0.00022589305790166048	1.2000020654223178	0.84411739528814389	1.1475148646916573
577	1.0809999999999999e-09	0.16184860198221118	-0.00022457704123646227	1.2000018057379171	0.8446720680359977	1.1471057982890185
578	1.0829999999999999e-09	0.1800958225056104	-0.00022345139357343724	1.2000015618413249	0.84522530372647342	1.1466984501469659
579	1.0849999999999999e-09	0.19834304302900918	-0.00022250374954102536	1.2000013332047355	0.84577675518399786	1.1462925269143007
580	1.0869999999999999e-09	0.21659026355240796	-0.00022172244514728767	1.2000011191486741	0.84632607085442046	1.1458877557721681
581	1.0889999999999999e-09	0.23483748407580674	-0.0002210967017009513	1.2000009188432119	0.84687289127365717	1.1454838816140416
582	1.0909999999999999e-09	0.25308470459920596	-0.00022061657426197812	1.2000007313741732	0.84741684610000756	1.145080666048788
583	1.0929999999999998e-09	0.27133192512260473	-0.00022027309735839218	1.2000005557316957	0.84795755043712373	1.1446778846976406
584	1.0949999999999998e-09	0.28957914564600351	-0.00022005820532344789	1.2000003908686232	0.84849460160316603	1.144275326051907
585	1.0969999999999998e-09	0.30782636616940273	-0.00021996485399372601	1.2000002356792365	0.84902757524203332	1.1438727888969338
586	1.0989999999999998e-09	0.32607358669280151	-0.00021998692298491607	1.2000000890514939	0.84955602178953993	1.1434700811054366
587	1.1009999999999998e-09	0.34432080721620029	-0.00022011932360876951	1.1999999498384699	0.85007946231320763	1.1430670171832908
588	1.1029999999999998e-09	0.36256802773959951	-0.00022035789037427866	1.1999998169059947	0.85059738463911894	1.1426634170462888
589	1.1049999999999998e-09	0.38081524826299828	-0.00022069948198005784	1.1999996890990419	0.85110923887486045	1.1422591036747392
590	1.1069999999999998e-09	0.39906246878639751	-0.00022114186674393466	1.199999565286193	0.851614433175092	1.1418539019012204
591	1.1089999999999998e-09	0.41730968930979584	-0.000221683820665175	1.1999994443228998	0.85211232892569966	1.141447636159695
592	1.1109999999999998e-09	0.43555690983319506	-0.00022232500932828358	1.1999993250939889	0.85260223615190978	1.1410401293014194
593	1.1129999999999998e-09	0.45380413035659428	-0.00022306608445404885	1.1999992064755662	0.85308340837837537	1.1406312004294032
594	1.1149999999999998e-09	0.47205135087999262	-0.000223908562794084	1.1999990873766011	0.85355503772498831	1.1402206637584478
595	1.1169999999999998e-09	0.49029857140339184	-0.00022485492047363831	1.199998966701014	0.85401624950935029	1.1398083265361061
596	1.1189999999999998e-09	0.50854579192679061	-0.00022590846753089977	1.1999988433892921	0.85446609713330479	1.1393939879693606
597	1.1209999999999997e-09	0.52679301245018939	-0.00022707343737421448	1.1999987163821564	0.85490355656288231	1.1389774372491059
598	1.1229999999999997e-09	0.54504023297358861	-0.00022835485395261701	1.1999985846630477	0.85532752118446753	1.1385584525793087
599	1.1247604651733486e-09	0.56110203109451851	-0.00022958372615489164	1.1999984640270329	0.85568861547841646	1.1381874525292683
600	1.1265209303466972e-09	0.57716382921544618	-0.00023091188147433828	1.1999983382859989	0.85603745687947785	1.1378142166168324
601	1.1267209303466973e-09	0.57716382921544618	-0.00023108668521248932	1.1999983137587202	0.85607599053742056	1.1377715795987575
602	1.1271209303466972e-09	0.57716382921544618	-0.00023146087587111452	1.1999982511590306	0.85615206231554186	1.137686163558377
603	1.1279209303466972e-09	0.57716382921544618	-0.00023204410834443134	1.1999982364201029	0.85629716983423187	1.1375156904044696
604	1.1295209303466973e-09	0.57716382921544618	-0.00023058577242779377	1.1999996592647746	0.85655945738529182	1.1371845680280726
605	1.1315209303466973e-09	0.57716382921544618	-0.00022332750879827667	1.2000036357092947	0.85684076202336956	1.1367973674936156
606	1.1335209303466973e-09	0.57716382921544618	-0.00021220255394538423	1.2000079057669031	0.8570746970546419	1.1364413200468308
607	1.1355209303466973e-09	0.57716382921544618	-0.00019946657047675842	1.2000111108796805	0.85726373217608109	1.1361142623240315
608	1.1375209303466973e-09	0.57716382921544618	-0.00018628251824320818	1.2000131067034439	0.85741036834600892	1.1358137363568717
609	1.1395209303466973e-09	0.57716382921544618	-0.00017325765855946695	1.2000141125482673	0.85751715312242727	1.1355374518885271
610	1.1415209303466973e-09	0.57716382921544618	-0.00016069909292870665	1.2000144130441619	0.85758669084703232	1.1352833317749718
611	1.1435209303466972e-09	0.57716382921544618	-0.00014877208030467104	1.2000142386452763	0.85762151618859706	1.1350494955984531
612	1.1455209303466972e-09	0.57716382921544618	-0.00013754936929855077	1.2000137661165828	0.8576241887822823	1.1348342481112681
613	1.1475209303466972e-09	0.57716382921544618	-0.00012705985157263067	1.2000131149266307	0.85759695233434474	1.1346360381293958
614	1.1495209303466972e-09	0.57716382921544618	-0.00011729843494762138	1.2000123689881799	0.85754196180669273	1.1344534577327052
615	1.1515209303466972e-09	0.57716382921544618	-0.00010823742327614738	1.2000115859336735	0.85746143074689585	1.1342852564737265
616	1.1535209303466972e-09	0.57716382921544618	-9.9840933806882859e-05	1.200010802015417	0.85735735762601184	1.1341302882670987
617	1.1555209303466972e-09	0.57716382921544618	-9.2069418430651417e-05	1.2000100386843611	0.8572316131333817	1.1339875122782788
618	1.1575209303466972e-09	0.57716382921544618	-8.4878743113026012e-05	1.2000093103283964	0.85708598499126598	1.133855987137006
619	1.1595209303466972e-09	0.57716382921544618	-7.822746448871154e-05	1.2000086232671496	0.85692207782292906	1.1337348479549936
620	1.1615209303466972e-09	0.57716382921544618	-7.2073585495657788e-05	1.2000079812697102	0.85674141358881661	1.133623311411657
621	1.1635209303466972e-09	0.57716382921544618	-6.6377046650856197e-05	1.2000073853669448	0.85654543858800813	1.1335206659191601
622	1.1655209303466972e-09	0.57716382921544618	-6.1100699494942567e-05	1.2000068345649328	0.8563354582040642	1.1334262591220288
623	1.1675209303466972e-09	0.57716382921544618	-5.621015663098694e-05	1.200006326829919	0.85611270327833489	1.1333394957720411
624	1.1695209303466972e-09	0.57716382921544618	-5.1672642079003683e-05	1.2000058601838743	0.85587831767030065	1.1332598352924577
625	1.1715209303466972e-09	0.57716382921544618	-4.74589435534023e-05	1.2000054316654507	0.85563335741308011	1.1331867805805294
626	1.1735209303466971e-09	0.57716382921544618	-4.3541468934260585e-05	1.2000050387399614	0.85537880148766576	1.1331198800743825
627	1.1755209303466971e-09	0.57716382921544618	-3.989561187162094e-05	1.200004678482365	0.85511555183821086	1.1330587177252844
628	1.1775209303466971e-09	0.57716382921544618	-3.6498288738529006e-05	1.2000043484115985	0.85484444283271577	1.1330029154168038
629	1.1795209303466971e-09	0.57716382921544618	-3.3328872795890252e-05	1.2000040459252013	0.85456624194131181	1.1329521243011367
630	1.1815209303466971e-09	0.57716382921544618	-3.0368099512734226e-05	1.2000037688007712	0.85428165785353516	1.1329060271491334
631	1.1835209303466971e-09	0.57716382921544618	-2.7598704363751558e-05	1.2000035148212407	0.85399134162809143	1.1328643310328206
632	1.1855209303466971e-09	0.57716382921544618	-2.5004880427448306e-05	1.2000032819311046	0.85369591813649204	1.1328267680881072
633	1.1875209303466971e-09	0.57716382921544618	-2.2571810470939369e-05	1.2000030685243415	0.85339591404514004	1.1327930933752901
634	1.1895209303466971e-09	0.57716382921544618	-2.0285785718665572e-05	1.2000028730938173	0.85309181175585758	1.132763083971523
635	1.1915209303466971e-09	0.57716382921544618	-1.813515028159518e-05	1.2000026937600707	0.85278410111231995	1.1327365314085633
636	1.1935209303466971e-09	0.57716382921544618	-1.6108637403700055e-05	1.2000025292273535	0.85247321010740162	1.1327132469540773
637	1.1955209303466971e-09	0.57716382921544618	-1.4196020988566094e-05	1.2000023782922506	0.85215953108238851	1.1326930561823372
638	1.1975209303466971e-09	0.57716382921544618	-1.2387893367382663e-05	1.2000022398037109	0.85184342459087192	1.1326758001053778
639	1.1987604651733485e-09	0.57716382921544618	-1.1316217980950061e-05	1.2000021597804391	0.85164643778268445	1.1326665174807271
640	1.2e-09	0.57716382921544618	-1.0279462115625471e-05	1.2000020838833612	0.85144872824111306	1.1326582726079681
641	1.2002000000000001e-09	0.57533910716310555	-1.0121580925559481e-05	1.2000020686582198	0.85141659170477269	1.1326570259992141
642	1.2006e-09	0.5716896630584265	-9.7929394969331618e-06	1.2000020467722863	0.85135175196227786	1.1326546519249348
643	1.2014e-09	0.56439077484906663	-8.7283110359326344e-06	1.2000022489536872	0.85121774374714432	1.1326519032561597
644	1.2030000000000001e-09	0.5497929984303469	-3.4020702642800771e-06	1.2000043118903554	0.85093245042575605	1.1326619575752126
645	1.2050000000000001e-09	0.53154577790694812	9.027683843698675e-06	1.2000089487526249	0.85054917119875784	1.1327104624689912
646	1.2070000000000001e-09	0.5132985573835489	2.5440470853621555e-05	1.2000136409536362	0.85014209122846363	1.1327999477740078
647	1.2090000000000001e-09	0.49505133686015013	4.3568840275232112e-05	1.2000171338137671	0.84971583547064256	1.1329282825555986
648	1.2110000000000001e-09	0.47680411633675135	6.2188705612309381e-05	1.2000193103640562	0.84927473990124813	1.1330929292984848
649	1.2130000000000001e-09	0.45855689581335213	8.0682347457838866e-05	1.2000204327710704	0.84882291567296853	1.133291632816728
650	1.215e-09	0.44030967528995335	9.872350026213228e-05	1.2000208046596628	0.84836411814064949	1.1335223165923769
651	1.217e-09	0.42206245476655457	0.00011611931205846027	1.2000206620955836	0.84790162136879876	1.133783044137711
652	1.219e-09	0.40381523424315535	0.00013276650683252678	1.2000201834771806	0.84743826813803314	1.1340719996591884
653	1.221e-09	0.38556801371975657	0.00014860536217287112	1.200019488857955	0.84697644797733784	1.1343874620209515
654	1.223e-09	0.3673207931963578	0.00016361223858801788	1.2000186637105663	0.84651816814745606	1.1347278027794396
655	1.225e-09	0.34907357267295858	0.00017778060576423282	1.2000177635919629	0.84606505866946524	1.135091468533945
656	1.227e-09	0.3308263521495598	0.00019112014384303766	1.2000168277307648	0.84561843828724381	1.1354769850974309
657	1.229e-09	0.31257913162616102	0.00020364733243322108	1.2000158811190391	0.84517932726172151	1.1358829436685081
658	1.231e-09	0.29433191110276224	0.00021538608054189057	1.2000149414238275	0.84474850386701661	1.1363080067298283
659	1.233e-09	0.27608469057936302	0.00022636265756953433	1.2000140195779534	0.84432651914279844	1.136750896610667
660	1.235e-09	0.25783747005596425	0.00023660663293917361	1.2000131232896718	0.84391374366300509	1.1372104013016633
661	1.237e-09	0.23959024953256502	0.00024614796607436151	1.2000122570324725	0.84351038176971782	1.1376853647372509
662	1.239e-09	0.22134302900916625	0.00025501787787041152	1.2000114238719264	0.84311650928947257	1.1381746917310158
663	1.241e-09	0.20309580848576747	0.00026324706562086408	1.2000106252639156	0.84273208602303218	1.1386773395412717
664	1.2429999999999999e-09	0.18484858796236869	0.00027086640503132253	1.2000098620433588	0.8423569853978734	1.1391923216261637
665	1.2449999999999999e-09	0.16660136743896947	0.00027790578131742238	1.2000091341931831	0.8419910046761101	1.1397187001799343
666	1.2469999999999999e-09	0.14835414691557069	0.0002843946220553728	1.2000084414090417	0.84163388765597102	1.1402555886677019
667	1.2489999999999999e-09	0.13010692639217192	0.00029036108793201176	1.2000077828947147	0.84128533249159498	1.1408021451084847
668	1.2509999999999999e-09	0.1118597058687727	0.00029583246856623724	1.200007157707321	0.84094500857672305	1.1413575734825714
669	1.2529999999999999e-09	0.093612485345373919	0.00030083459874036267	1.2000065645916378	0.84061256213382651	1.1419211176017749
670	1.2549999999999999e-09	0.075365264821975142	0.00030539215331842895	1.2000060022078067	0.84028762836357362	1.1424920615411935
671	1.2569999999999999e-09	0.057118044298575921	0.00030952821429225397	1.2000054690010953	0.83996983510350454	1.1430697239809342
672	1.2589999999999999e-09	0.038870823775177143	0.00031326449499530229	1.2000049633636434	0.83965881122923902	1.1436534578284752
673	1.2609999999999999e-09	0.020623603251778366	0.00031662101248153274	1.2000044835315893	0.83935418873995804	1.144242644942455
674	1.2629999999999999e-09	0.002376382728379145	0.00031961626312027036	1.2000040277074806	0.83905560827186809	1.1448366951005617
675	1.2649999999999999e-09	-0.015870837795019632	0.00032226696959003487	1.2000035939765401	0.83876271996647633	1.1454350410292009
676	1.2669999999999999e-09	-0.034118058318418409	0.00032458822234410212	1.20000318040392	0.83847518681941335	1.1460371368456488
677	1.2689999999999999e-09	-0.052365278841817631	0.00032659327860223852	1.2000027849633563	0.8381926846523291	1.1466424533216053
678	1.2709999999999999e-09	-0.070612499365216408	0.00032829367833792089	1.2000024056172203	0.83791490388320311	1.1472504758962052
679	1.2729999999999998e-09	-0.088859719888615185	0.00032969907741486892	1.2000020402524649	0.83764154886953091	1.1478607000991863
680	1.2749999999999998e-09	-0.10710694041201441	0.00033080182540362602	1.200001678648936	0.83737237028186318	1.1484725660800317
681	1.2769999999999998e-09	-0.12535416093541318	0.00033161554126764914	1.2000013258896323	0.83710711631539891	1.1490855851123349
682	1.2789999999999998e-09	-0.14360138145881196	0.00033216430003962794	1.2000009911554108	0.8368455112405212	1.1496993263552926
683	1.2809999999999998e-09	-0.16184860198221118	0.00033244332003928845	1.2000006638812781	0.83658731014031251	1.150313289641032
684	1.2829999999999998e-09	-0.18009582250560996	0.00033244947153743265	1.2000003388157741	0.83633228066243714	1.1509269705117446
685	1.2849999999999998e-09	-0.19834304302900874	0.000332179810507649	1.2000000135178519	0.83608019956428747	1.1515398514190529
