 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 8.710757224276249e-07  0.000000000000000e+00  1.036439762897646e+00  8.323868927781723e-01  9.569403853353645e-01  1.199779570154479e+00  1.200221057931490e+00  2.000202416562676e+00  9.631864080843859e-01 
 8.711819615855802e-07  0.000000000000000e+00  1.036278804061775e+00  8.320566022729499e-01  9.574257472404762e-01  1.200209029085240e+00  1.199794192513081e+00  2.000219532533932e+00  9.635255365044112e-01 
 8.713944399014906e-07  0.000000000000000e+00  1.035974004398053e+00  8.314046221325194e-01  9.582129460606449e-01  1.199795946275835e+00  1.200165651992045e+00  2.000228064803362e+00  9.638516752819268e-01 
 8.718096226861427e-07  0.000000000000000e+00  1.035428145416527e+00  8.301851730228127e-01  9.597947332006599e-01  1.200200928003642e+00  1.199814072470992e+00  2.000194198222996e+00  9.646099226703692e-01 
 8.724350624564670e-07  0.000000000000000e+00  1.034668376412561e+00  8.284874295964689e-01  9.619125221225188e-01  1.199800461110427e+00  1.200159459823995e+00  2.000122636515778e+00  9.653674640304958e-01 
 8.734350624564670e-07  0.000000000000000e+00  1.033501380404291e+00  8.260847034068590e-01  9.650728829153892e-01  1.200198016979247e+00  1.199822019118212e+00  2.000060639825814e+00  9.666610188474478e-01 
 8.744350624564670e-07  0.000000000000000e+00  1.032358148381489e+00  8.239994963658408e-01  9.678627715069903e-01  1.199802690627810e+00  1.200158562672211e+00  2.000042723196738e+00  9.677310187353252e-01 
 8.754350624564669e-07  0.000000000000000e+00  1.031240905724647e+00  8.221721848487856e-01  9.704755041707460e-01  1.200195795021879e+00  1.199827603022722e+00  2.000035733305370e+00  9.689218350121506e-01 
 8.764350624564669e-07  0.000000000000000e+00  1.030155108187093e+00  8.205585432854042e-01  9.728279543626370e-01  1.199804904050876e+00  1.200156854506759e+00  2.000032294063855e+00  9.699167718217910e-01 
 8.774350624564669e-07  0.000000000000000e+00  1.029102614427980e+00  8.191286116992297e-01  9.750614160198704e-01  1.200193589288505e+00  1.199832124824911e+00  2.000031271920508e+00  9.710292240775971e-01 
 8.784350624564669e-07  0.000000000000000e+00  1.028083750312293e+00  8.178559522605807e-01  9.770816280107329e-01  1.199807101139742e+00  1.200154859158802e+00  2.000031517385641e+00  9.719539931155425e-01 
 8.794350624564668e-07  0.000000000000000e+00  1.027098443483264e+00  8.167217443348560e-01  9.790018827405509e-01  1.200191400009994e+00  1.199835991284134e+00  2.000032038607813e+00  9.729936394414522e-01 
 8.804350624564668e-07  0.000000000000000e+00  1.026146072905173e+00  8.157068526974224e-01  9.807290268305828e-01  1.199809281672451e+00  1.200152775093250e+00  2.000032154488481e+00  9.738531028911409e-01 
 8.814350624564668e-07  0.000000000000000e+00  1.025226002942238e+00  8.147974021092940e-01  9.823612287717297e-01  1.200189227398854e+00  1.199839407498268e+00  2.000031427812730e+00  9.748249022641282e-01 
 8.824350624564667e-07  0.000000000000000e+00  1.024337330674019e+00  8.139780065565847e-01  9.838145519504702e-01  1.199811445445570e+00  1.200150685217222e+00  2.000029705305292e+00  9.756234980444068e-01 
 8.834350624564667e-07  0.000000000000000e+00  1.023479227479679e+00  8.132379499259744e-01  9.851788096545895e-01  1.200187071649652e+00  1.199842493684090e+00  2.000027042134407e+00  9.765319802969525e-01 
 8.844350624564667e-07  0.000000000000000e+00  1.022650726361090e+00  8.125648368816543e-01  9.863814409478965e-01  1.199813592272483e+00  1.200148624564012e+00  2.000023629674132e+00  9.772738082100324e-01 
 8.854350624564666e-07  0.000000000000000e+00  1.021850943631818e+00  8.119508167529204e-01  9.875057780965181e-01  1.200184932940896e+00  1.199845327906427e+00  2.000019697135797e+00  9.781231709523754e-01 
 8.864350624564666e-07  0.000000000000000e+00  1.021078933984332e+00  8.113863065602915e-01  9.884895420696268e-01  1.199815721983586e+00  1.200146606508141e+00  2.000015454155139e+00  9.788120682159869e-01 
 8.874350624564666e-07  0.000000000000000e+00  1.020333812867642e+00  8.108660814245303e-01  9.894092108096340e-01  1.200182811434577e+00  1.199847964560903e+00  2.000011047781959e+00  9.796062384483755e-01 
 8.884350624564665e-07  0.000000000000000e+00  1.019614687882521e+00  8.103830046885316e-01  9.902106382093054e-01  1.199817834424292e+00  1.200144634209823e+00  2.000006555568666e+00  9.802458148116494e-01 
 8.894350624564665e-07  0.000000000000000e+00  1.018920691646739e+00  8.099339855086714e-01  9.909625978844865e-01  1.200180707277125e+00  1.199850443437219e+00  2.000001991267389e+00  9.809884700272968e-01 
 8.904350624564665e-07  0.000000000000000e+00  1.018250993490204e+00  8.095137524355194e-01  9.916171707809948e-01  1.199819929455005e+00  1.200142706030521e+00  1.999997328945069e+00  9.815821122562508e-01 
 8.914350624564665e-07  0.000000000000000e+00  1.017604747981352e+00  8.091207265320411e-01  9.922349779677067e-01  1.200178620601155e+00  1.199852794632350e+00  1.999992526935325e+00  9.822766837694075e-01 
 8.924350624564664e-07  0.000000000000000e+00  1.016981188396541e+00  8.087508865676711e-01  9.927731379877274e-01  1.199822006950490e+00  1.200140818228769e+00  1.999987554506691e+00  9.828275547648672e-01 
 8.934350624564664e-07  0.000000000000000e+00  1.016379493298799e+00  8.084035958207691e-01  9.932842663679109e-01  1.200176551525073e+00  1.199855041443354e+00  1.999982409057619e+00  9.834772348982753e-01 
 8.944350624564664e-07  0.000000000000000e+00  1.015798961680281e+00  8.080755854946574e-01  9.937299953596999e-01  1.199824066799748e+00  1.200138966333415e+00  1.999977128452509e+00  9.839882824542020e-01 
 8.954350624564663e-07  0.000000000000000e+00  1.015238798427790e+00  8.077667484939074e-01  9.941555109183887e-01  1.200174500153886e+00  1.199857202190205e+00  1.999971791790826e+00  9.845960427393484e-01 
 8.964350624564663e-07  0.000000000000000e+00  1.014698370280303e+00  8.074742439994111e-01  9.945268375591392e-01  1.199826108903231e+00  1.200137145850949e+00  1.999966515283353e+00  9.850700187018265e-01 
 8.974350624564663e-07  0.000000000000000e+00  1.014176910432578e+00  8.071982523804015e-01  9.948824770764552e-01  1.200172466579224e+00  1.199859291437165e+00  1.999961439926321e+00  9.856386346744963e-01 
 8.984350624564662e-07  0.000000000000000e+00  1.013673854331969e+00  8.069361899571048e-01  9.951928657496741e-01  1.199828133175249e+00  1.200135352610788e+00  1.999956718293032e+00  9.860781173061889e-01 
 8.994350624564662e-07  0.000000000000000e+00  1.013188463714559e+00  8.066884111348370e-01  9.954905353924740e-01  1.200170450882415e+00  1.199861320844308e+00  1.999952498302747e+00  9.866101916778662e-01 
 9.004350624564662e-07  0.000000000000000e+00  1.012720241488360e+00  8.064525189269383e-01  9.957503303564001e-01  1.199830139541544e+00  1.200133582918760e+00  1.999948910393036e+00  9.870176035955490e-01 
 9.014350624564661e-07  0.000000000000000e+00  1.012268475792842e+00  8.062290010448128e-01  9.959993995914681e-01  1.200168453131435e+00  1.199863299788573e+00  1.999946055633933e+00  9.875155819902776e-01 
 9.024350624564661e-07  0.000000000000000e+00  1.011832733483166e+00  8.060156247363996e-01  9.962169089822254e-01  1.199832127938267e+00  1.200131833606775e+00  1.999943999520561e+00  9.878932000639893e-01 
 9.034350624564661e-07  0.000000000000000e+00  1.011412325077127e+00  8.058129982883029e-01  9.964250744736746e-01  1.200166473383888e+00  1.199865235829176e+00  1.999942768189482e+00  9.883593783111304e-01 
 9.044350624564661e-07  0.000000000000000e+00  1.011006876488049e+00  8.056190437375024e-01  9.966072226761518e-01  1.199834098313738e+00  1.200130102025500e+00  1.999942350155889e+00  9.887093365658857e-01 
 9.054350624564660e-07  0.000000000000000e+00  1.010615715843117e+00  8.054344802348699e-01  9.967809827615126e-01  1.200164511686816e+00  1.199867135064068e+00  1.999942699808755e+00  9.891458624281622e-01 
 9.064350624564660e-07  0.000000000000000e+00  1.010238523072265e+00  8.052573723327114e-01  9.969336417100730e-01  1.199836050625924e+00  1.200128386006146e+00  1.999943744663013e+00  9.894701517562290e-01 
 9.074350624564660e-07  0.000000000000000e+00  1.009874639554389e+00  8.050885350682632e-01  9.970785262217280e-01  1.200162568076936e+00  1.199869002408868e+00  1.999945392676997e+00  9.898790254099118e-01 
 9.084350624564659e-07  0.000000000000000e+00  1.009523795014029e+00  8.049261577358554e-01  9.972066759919661e-01  1.199837984843034e+00  1.200126683813326e+00  1.999947541154776e+00  9.901794941505442e-01 
 9.094350624564659e-07  0.000000000000000e+00  1.009185340848479e+00  8.047711320544927e-01  9.973273681910598e-01  1.200160642581641e+00  1.199870841819739e+00  1.999950084107628e+00  9.905625709145316e-01 
 9.104350624564659e-07  0.000000000000000e+00  1.008859053598841e+00  8.046217519415146e-01  9.974351986166007e-01  1.199839900942405e+00  1.200124994090858e+00  1.999952919535132e+00  9.908409288382810e-01 
 9.114350624564658e-07  0.000000000000000e+00  1.008544292713621e+00  8.044789662924432e-01  9.975356316674547e-01  1.200158735218606e+00  1.199872656467809e+00  1.999955954298926e+00  9.911999256876181e-01 
 9.124350624564658e-07  0.000000000000000e+00  1.008240879715552e+00  8.043411549401739e-01  9.976266387897023e-01  1.199841798910144e+00  1.200123315806880e+00  1.999959108138109e+00  9.914577518741834e-01 
 9.134350624564658e-07  0.000000000000000e+00  1.007948181109998e+00  8.042093071990677e-01  9.977100962191719e-01  1.200156845997802e+00  1.199874448886867e+00  1.999962315267006e+00  9.917942573461989e-01 
 9.144350624564657e-07  0.000000000000000e+00  1.007666062292996e+00  8.040818736212119e-01  9.977871843761263e-01  1.199843678741140e+00  1.200121648207514e+00  1.999965525127419e+00  9.920330108499104e-01 
 9.154350624564657e-07  0.000000000000000e+00  1.007393896326241e+00  8.039598710292264e-01  9.978564028095446e-01  1.200154974919298e+00  1.199876221087017e+00  1.999968701315973e+00  9.923484967907925e-01 
 9.164350624564657e-07  0.000000000000000e+00  1.007131591618041e+00  8.038418092698834e-01  9.979219837326778e-01  1.199845540438819e+00  1.200119990768405e+00  1.999971820125228e+00  9.925695283095776e-01 
 9.174350624564657e-07  0.000000000000000e+00  1.006878527342824e+00  8.037287232287404e-01  9.979792469293748e-01  1.200153121976159e+00  1.199877974650904e+00  1.999974868071853e+00  9.928653616812517e-01 
 9.184350624564656e-07  0.000000000000000e+00  1.006634653948873e+00  8.036191736013850e-01  9.980353256649898e-01  1.199847384013783e+00  1.200118343157008e+00  1.999977839574204e+00  9.930699245994817e-01 
 9.192175312282328e-07  0.000000000000000e+00  1.006449805138365e+00  8.035367815792698e-01  9.980720610619871e-01  1.200151033525194e+00  1.199879939783971e+00  1.999980110982682e+00  9.932964163864432e-01 
 9.200000000000001e-07  0.000000000000000e+00  1.006270302211767e+00  8.034561280627051e-01  9.981115205835617e-01  1.199849713763564e+00  1.200116229978503e+00  1.999982336602107e+00  9.934381320495017e-01 
 9.200200000000001e-07  1.200000000001361e-01  1.006547980729089e+00  8.037328316599028e-01  9.981129456052786e-01  1.200002962327298e+00  1.200009010834680e+00  1.999982392989418e+00  9.934627967062687e-01 
 9.200600000000002e-07  3.600000000004083e-01  1.006976430684488e+00  8.041590581681645e-01  9.981188154715771e-01  1.199998719731981e+00  1.199989379261305e+00  1.999982506505183e+00  9.934795231026066e-01 
 9.200994914825756e-07  5.969488954529358e-01  1.005336942502875e+00  8.026116266371088e-01  9.981127507505486e-01  1.200002847647280e+00  1.200005531561745e+00  1.999982621581320e+00  9.934772161932139e-01 
 9.201406627841895e-07  8.439767051362110e-01  9.893829829411948e-01  7.910264768270634e-01  9.980787019840450e-01  1.199958990456696e+00  1.199989024337518e+00  1.999982741000819e+00  9.934512562955352e-01 
 9.201703313920948e-07  1.021988352568151e+00  9.739299730968430e-01  7.789077302880689e-01  9.980238283191268e-01  1.199662535103477e+00  1.199999791201730e+00  1.999982808841814e+00  9.933965820735281e-01 
 9.202000000000001e-07  1.200000000000000e+00  9.661835153653026e-01  7.703238327985993e-01  9.979443753220600e-01  1.200160897276252e+00  1.199991692573234e+00  1.999982806669306e+00  9.933199256413507e-01 
 9.202038589290194e-07  1.200000000000000e+00  9.657053174923405e-01  7.697077780964634e-01  9.979332515065960e-01  1.200398864642624e+00  1.199994777199068e+00  1.999982796316863e+00  9.933086170550458e-01 
 9.202115767870581e-07  1.200000000000000e+00  9.648866005559074e-01  7.687512507196755e-01  9.979144751153718e-01  1.201092912783739e+00  1.199999352320207e+00  1.999982768774926e+00  9.932900872395471e-01 
 9.202270125031355e-07  1.200000000000000e+00  9.637204208142593e-01  7.677532780783898e-01  9.978895342299279e-01  1.202054567571644e+00  1.200003038220827e+00  1.999982663037788e+00  9.932672498543851e-01 
 9.202578839352903e-07  1.200000000000000e+00  9.626580685852328e-01  7.670696742650638e-01  9.978576943358047e-01  1.202121665450572e+00  1.200003426856920e+00  1.999982136828378e+00  9.932424419296930e-01 
 9.202920618499344e-07  1.200000000000000e+00  9.625744058082799e-01  7.670603154484058e-01  9.979221947098960e-01  1.203117324482437e+00  1.200013259649601e+00  1.999980811922754e+00  9.933292242418994e-01 
 9.203437054195812e-07  1.200000000000000e+00  9.626299701157829e-01  7.672007929877270e-01  9.988920574529201e-01  1.201877469021487e+00  1.200047393302216e+00  1.999976465836118e+00  9.944013323688105e-01 
 9.204182548476620e-07  1.200000000000000e+00  9.628122629675447e-01  7.674552551521019e-01  1.006046867796350e+00  1.199815283717508e+00  1.200127924429010e+00  1.999963311666527e+00  1.001796912428531e+00 
 9.204966729825397e-07  1.200000000000000e+00  9.630735150040813e-01  7.677763023386898e-01  1.020870865506982e+00  1.199976129676323e+00  1.194898189470214e+00  1.999939340551810e+00  1.016760586052642e+00 
 9.205664431142022e-07  1.200000000000000e+00  9.632556136632620e-01  7.680373465013964e-01  1.034030010044218e+00  1.199995011638978e+00  1.202306049725361e+00  1.999909798979609e+00  1.029301603891964e+00 
 9.206327240106052e-07  1.200000000000000e+00  9.634191233615212e-01  7.682790111039622e-01  1.040384396614695e+00  1.199975923213555e+00  1.200687028198406e+00  1.999876734604943e+00  1.035632830632784e+00 
 9.207013884926849e-07  1.200000000000000e+00  9.635761834248905e-01  7.685278643969617e-01  1.041819769515287e+00  1.199985067422578e+00  1.199251092773541e+00  1.999840597346229e+00  1.037140325710072e+00 
 9.207878410126984e-07  1.200000000000000e+00  9.637559221473112e-01  7.688283134064510e-01  1.041501916816568e+00  1.199981407705008e+00  1.200676682872391e+00  1.999797676225221e+00  1.036924745909563e+00 
 9.208838045843995e-07  1.200000000000000e+00  9.639431271490423e-01  7.691583435726289e-01  1.041349405831189e+00  1.199983712705250e+00  1.199392066873756e+00  1.999758872921100e+00  1.036903093616126e+00 
 9.210111143964743e-07  1.200000000000000e+00  9.641678163210518e-01  7.695783760027495e-01  1.040915457963760e+00  1.199983717115553e+00  1.200558253484254e+00  1.999726577951018e+00  1.036681418489218e+00 
 9.212657340206238e-07  1.200000000000000e+00  9.645751439382620e-01  7.703875366945643e-01  1.040049983009135e+00  1.199984504361969e+00  1.199464368225941e+00  1.999718078945817e+00  1.036311880457906e+00 
 9.216291693409166e-07  1.200000000000000e+00  9.650849413766328e-01  7.714629889062564e-01  1.038733779413012e+00  1.199986274244545e+00  1.200518858623753e+00  1.999776442371451e+00  1.035780412482861e+00 
 9.223426192410969e-07  1.200000000000000e+00  9.659883807999539e-01  7.733766466953392e-01  1.036291555345848e+00  1.199987383259495e+00  1.199488300439483e+00  1.999911983095766e+00  1.034889584734402e+00 
 9.233426192410968e-07  1.200000000000000e+00  9.671624328991183e-01  7.756982032698233e-01  1.033104551268912e+00  1.199990213163446e+00  1.200505261900144e+00  2.000005856408073e+00  1.033697432692359e+00 
 9.243426192410968e-07  1.200000000000000e+00  9.682948404904175e-01  7.777031230597595e-01  1.030218718465752e+00  1.199990600751959e+00  1.199499524011358e+00  2.000025417269173e+00  1.032554695243040e+00 
 9.253426192410968e-07  1.200000000000000e+00  9.693861415559356e-01  7.794526075384087e-01  1.027545468103327e+00  1.199992758009392e+00  1.200494165524884e+00  2.000031199521981e+00  1.031418043280502e+00 
 9.263426192410968e-07  1.200000000000000e+00  9.704431236163437e-01  7.809995105400853e-01  1.025093128677221e+00  1.199992382462641e+00  1.199510544483779e+00  2.000033819680699e+00  1.030332352001175e+00 
 9.273426192410967e-07  1.200000000000000e+00  9.714605455900518e-01  7.823672705791970e-01  1.022801658565526e+00  1.199994343330275e+00  1.200483269861172e+00  2.000033781722393e+00  1.029263018776541e+00 
 9.283426192410967e-07  1.200000000000000e+00  9.724460618961644e-01  7.835885046209596e-01  1.020690706684120e+00  1.199993498003355e+00  1.199521363619140e+00  2.000032245161273e+00  1.028243606950832e+00 
 9.293426192410967e-07  1.200000000000000e+00  9.733944135597692e-01  7.846746253849775e-01  1.018720668099162e+00  1.199995438579428e+00  1.200472573162324e+00  2.000030330907045e+00  1.027243665806228e+00 
 9.303426192410966e-07  1.200000000000000e+00  9.743131859892826e-01  7.856506198086605e-01  1.016914569141124e+00  1.199994250836514e+00  1.199531983294583e+00  2.000028800983305e+00  1.026290211104300e+00 
 9.313426192410966e-07  1.200000000000000e+00  9.751971074063175e-01  7.865229511953967e-01  1.015242262250050e+00  1.199996249173926e+00  1.200462073580868e+00  2.000028104362019e+00  1.025357457055038e+00 
 9.323426192410966e-07  1.200000000000000e+00  9.760536607539588e-01  7.873128686363443e-01  1.013722533329094e+00  1.199994784879067e+00  1.199542405472473e+00  2.000028406350193e+00  1.024467384889741e+00 
 9.333426192410965e-07  1.200000000000000e+00  9.768775678394791e-01  7.880238965759006e-01  1.012328310091791e+00  1.199996879347964e+00  1.200451769193219e+00  2.000029662322406e+00  1.023598437224976e+00 
 9.343426192410965e-07  1.200000000000000e+00  9.776761737349133e-01  7.886743805785636e-01  1.011071854543527e+00  1.199995177163021e+00  1.199552632176974e+00  2.000031698255432e+00  1.022768470815851e+00 
 9.353426192410965e-07  1.200000000000000e+00  9.784442005525787e-01  7.892652652845586e-01  1.009927405796324e+00  1.199997387666994e+00  1.200441658019593e+00  2.000034299930509e+00  1.021959590659691e+00 
 9.363426192410964e-07  1.200000000000000e+00  9.791888359914298e-01  7.898121540024807e-01  1.008901624044718e+00  1.199995472627497e+00  1.199562665478041e+00  2.000037268677603e+00  1.021186226046837e+00 
 9.373426192410964e-07  1.200000000000000e+00  9.799048154129293e-01  7.903136354920761e-01  1.007970589023667e+00  1.199997809594863e+00  1.200431738039924e+00  2.000040462406054e+00  1.020433609795522e+00 
 9.383426192410964e-07  1.200000000000000e+00  9.805991636186090e-01  7.907828780345216e-01  1.007137435283487e+00  1.199995699237781e+00  1.199572507479604e+00  2.000043803291256e+00  1.019713320603716e+00 
 9.393426192410964e-07  1.200000000000000e+00  9.812666456001857e-01  7.912165607577396e-01  1.006381157484743e+00  1.199998167879936e+00  1.200422007199981e+00  2.000047274482784e+00  1.019013245451929e+00 
 9.403426192410963e-07  1.200000000000000e+00  9.819141245237422e-01  7.916259387624265e-01  1.005703253921113e+00  1.199995875296474e+00  1.199582160311812e+00  2.000050897399297e+00  1.018342598368906e+00 
 9.413426192410963e-07  1.200000000000000e+00  9.825364093958833e-01  7.920063630196462e-01  1.005086305749691e+00  1.199998477794118e+00  1.200412463420546e+00  2.000054709915347e+00  1.017691505722359e+00 
 9.423426192410963e-07  1.200000000000000e+00  9.831402036724044e-01  7.923677503845687e-01  1.004531336637027e+00  1.199996013275054e+00  1.199591626125125e+00  2.000058739872488e+00  1.017067225515523e+00 
 9.433426192410962e-07  1.200000000000000e+00  9.837203698209250e-01  7.927046688693982e-01  1.004024544849389e+00  1.199998749979643e+00  1.200403104600734e+00  2.000062988548229e+00  1.016461760741110e+00 
 9.443426192410962e-07  1.200000000000000e+00  9.842834517778251e-01  7.930261748491555e-01  1.003566935096045e+00  1.199996121958493e+00  1.199600907088438e+00  2.000067417601881e+00  1.015880756064713e+00 
 9.453426192410962e-07  1.200000000000000e+00  9.848243703167726e-01  7.933264549642912e-01  1.003147876591656e+00  1.199998992085232e+00  1.200393928619586e+00  2.000071948132350e+00  1.015317775109017e+00 
 9.463426192410961e-07  1.200000000000000e+00  9.853495089921194e-01  7.936140227659595e-01  1.002768371499328e+00  1.199996207708860e+00  1.199610005385408e+00  2.000076464028943e+00  1.014777137275504e+00 
 9.473426192410961e-07  1.200000000000000e+00  9.858538493296531e-01  7.938829217988269e-01  1.002420315254910e+00  1.199999209752759e+00  1.200384933339997e+00  2.000080824008079e+00  1.014253694077424e+00 
 9.483426192410961e-07  1.200000000000000e+00  9.863436144288095e-01  7.941412931780736e-01  1.002104561155067e+00  1.199996275242628e+00  1.199618923213866e+00  2.000084874480094e+00  1.013750683539040e+00 
 9.493426192410960e-07  1.200000000000000e+00  9.868138488525281e-01  7.943831489246875e-01  1.001814908087641e+00  1.199999407239084e+00  1.200376116608195e+00  2.000088465699133e+00  1.013264012345257e+00 
 9.503426192410960e-07  1.200000000000000e+00  9.872706173189975e-01  7.946163296189526e-01  1.001551929049827e+00  1.199996328128621e+00  1.199627662784467e+00  2.000091464741086e+00  1.012796045165862e+00 
 9.513426192410960e-07  1.200000000000000e+00  9.877090307038972e-01  7.948348539743922e-01  1.001310834215412e+00  1.199999587818187e+00  1.200367476255878e+00  2.000093767493681e+00  1.012343547183033e+00 
 9.523426192410960e-07  1.200000000000000e+00  9.881349997448132e-01  7.950462858518862e-01  1.001091867355195e+00  1.199996369112951e+00  1.199636226320343e+00  2.000095305305695e+00  1.011908187734273e+00 
 9.533426192410959e-07  1.200000000000000e+00  9.885437058024582e-01  7.952446594529932e-01  1.000891303856399e+00  1.199999754051065e+00  1.200359010099642e+00  2.000096048875558e+00  1.011487425065648e+00 
 9.543426192410959e-07  1.200000000000000e+00  9.889409115550055e-01  7.954372722253213e-01  1.000709086194666e+00  1.199996400342969e+00  1.199644616057143e+00  2.000096006997329e+00  1.011082385091081e+00 
 9.553426192410960e-07  1.200000000000000e+00  9.893218730720761e-01  7.956181785200166e-01  1.000542321427500e+00  1.199999907972261e+00  1.200350715941026e+00  2.000095223013524e+00  1.010691079852464e+00 
 9.563426192410960e-07  1.200000000000000e+00  9.896922112350663e-01  7.957944223253288e-01  1.000390720698112e+00  1.199996423519608e+00  1.199652834241592e+00  2.000093767935375e+00  1.010314220405867e+00 
 9.573426192410961e-07  1.200000000000000e+00  9.900472601586652e-01  7.959600876612223e-01  1.000252057653492e+00  1.200000051218582e+00  1.200342591569219e+00  2.000091732874851e+00  1.009950254830345e+00 
 9.583426192410962e-07  1.200000000000000e+00  9.903925045641047e-01  7.961219838068334e-01  1.000125890704441e+00  1.199996440006134e+00  1.199660883132744e+00  2.000089220379801e+00  1.009599586961761e+00 
 9.593426192410963e-07  1.200000000000000e+00  9.907233584925823e-01  7.962742383203143e-01  1.000010530206041e+00  1.200000185124416e+00  1.200334634757948e+00  2.000086336677694e+00  1.009261000890690e+00 
 9.603426192410963e-07  1.200000000000000e+00  9.910451750638077e-01  7.964234474126120e-01  9.999054496968565e-01  1.199996450908193e+00  1.199668765000368e+00  2.000083184547774e+00  1.008934682420809e+00 
 9.613426192410964e-07  1.200000000000000e+00  9.913534486224743e-01  7.965637967675252e-01  9.998093842463281e-01  1.200000310788134e+00  1.200326843268891e+00  2.000079857996572e+00  1.008619666565493e+00 
 9.623426192410965e-07  1.200000000000000e+00  9.916534042276698e-01  7.967016903381259e-01  9.997217741960420e-01  1.199996457129374e+00  1.199676482125297e+00  2.000076438379173e+00  1.008315994443037e+00 
 9.633426192410966e-07  1.200000000000000e+00  9.919406157528986e-01  7.968313842420445e-01  9.996416799273788e-01  1.200000429123243e+00  1.200319214851273e+00  2.000072992372821e+00  1.008022879844329e+00 
 9.643426192410966e-07  1.200000000000000e+00  9.922201830915898e-01  7.969591079084140e-01  9.995685466690262e-01  1.199996459415100e+00  1.199684036797864e+00  2.000069571391957e+00  1.007740279289349e+00 
 9.653426192410967e-07  1.200000000000000e+00  9.924877582401824e-01  7.970791967088526e-01  9.995016735860734e-01  1.200000540897582e+00  1.200311747242908e+00  2.000066212300539e+00  1.007467524652838e+00 
 9.663426192410968e-07  1.200000000000000e+00  9.927483186191507e-01  7.971977197830566e-01  9.994405401200555e-01  1.199996458384845e+00  1.199691431318769e+00  2.000062939089763e+00  1.007204537030457e+00 
 9.673426192410969e-07  1.200000000000000e+00  9.929975927831788e-01  7.973090973787680e-01  9.993846115600145e-01  1.200000646759959e+00  1.200304438170384e+00  2.000059765069763e+00  1.006950715875824e+00 
 9.683426192410969e-07  1.200000000000000e+00  9.932404385037636e-01  7.974192497033379e-01  9.993334257661894e-01  1.199996454557317e+00  1.199698667995185e+00  2.000056695453927e+00  1.006705987086093e+00 
 9.692713096205484e-07  1.200000000000000e+00  9.934562895734704e-01  7.975153334867348e-01  9.992897666485050e-01  1.200000747629056e+00  1.200297013938118e+00  2.000053937929196e+00  1.006486338726097e+00 
 9.702000000000000e-07  1.200000000000000e+00  9.936673510659955e-01  7.976109817213466e-01  9.992495216077965e-01  1.199996441269932e+00  1.199706286527938e+00  2.000051267105764e+00  1.006274043311173e+00 
 9.702200000000000e-07  1.080000000000777e+00  9.934466112693686e-01  7.974033515561495e-01  9.992444800049535e-01  1.199975543392895e+00  1.199961531144155e+00  2.000051210451067e+00  1.006265327421400e+00 
 9.702600000000000e-07  8.400000000005051e-01  9.931896356929057e-01  7.971537156130327e-01  9.992368730354522e-01  1.200009770490635e+00  1.200028705633190e+00  2.000051096610290e+00  1.006250429927755e+00 
 9.703300000000000e-07  4.200000000003464e-01  9.976791734887841e-01  8.012986390217068e-01  9.993043108344276e-01  1.200172699162620e+00  1.199976733065089e+00  2.000050901960339e+00  1.006304593935338e+00 
 9.704000000000001e-07  1.878497357665765e-13  1.016711575600091e+00  8.192268090629896e-01  9.996706758748400e-01  1.193629532116085e+00  1.200022136003577e+00  2.000050841355699e+00  1.006656338563680e+00 
 9.704089852312852e-07  0.000000000000000e+00  1.020310843934318e+00  8.220377471549176e-01  9.997438488304086e-01  1.196743166429249e+00  1.200005414378262e+00  2.000050860235165e+00  1.006727602636783e+00 
 9.704269556938556e-07  0.000000000000000e+00  1.026496994371654e+00  8.265622525114859e-01  9.998743035548824e-01  1.202445298733210e+00  1.199994930699819e+00  2.000050923474989e+00  1.006854482436437e+00 
 9.704543753060384e-07  0.000000000000000e+00  1.032359298704468e+00  8.308045213412846e-01  9.998716986676518e-01  1.200634012590952e+00  1.199999914712108e+00  2.000051156801716e+00  1.006848305980238e+00 
 9.704847892149374e-07  0.000000000000000e+00  1.035342684765517e+00  8.329327437631098e-01  9.991828416324667e-01  1.200005394228491e+00  1.199996201212450e+00  2.000051727626320e+00  1.006160226871484e+00 
 9.705220629252010e-07  0.000000000000000e+00  1.036560537149057e+00  8.336512227642616e-01  9.965329224250065e-01  1.200352411130742e+00  1.199999742605511e+00  2.000053167277231e+00  1.003443266123810e+00 
 9.705656116312923e-07  0.000000000000000e+00  1.036924014698227e+00  8.337451439661409e-01  9.889753259842050e-01  1.199671888843245e+00  1.199986524474334e+00  2.000056411207172e+00  9.958602798878984e-01 
 9.706107607662361e-07  0.000000000000000e+00  1.037029973859905e+00  8.337059477526595e-01  9.769232129641161e-01  1.200337980265420e+00  1.199862611494080e+00  2.000062163393606e+00  9.836999140168471e-01 
 9.706551462632648e-07  0.000000000000000e+00  1.037038183324149e+00  8.336208701210378e-01  9.636456434361843e-01  1.199676239272349e+00  1.199790009712018e+00  2.000070606855936e+00  9.705307639022870e-01 
 9.707123073732223e-07  0.000000000000000e+00  1.036993739794959e+00  8.334826065155376e-01  9.565236188407343e-01  1.200306324025970e+00  1.200424235987761e+00  2.000085529311646e+00  9.634781602011155e-01 
