 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(xt.icmp_h)          
 8.352748291217834e-07  1.200000000000000e+00  9.735022370550177e-01  7.892356658384923e-01  1.009997317375077e+00  1.199997933761878e+00  1.200445765473911e+00  1.990041354534793e+00  1.016916116110927e+00 
 8.362748291217833e-07  1.200000000000000e+00  9.742448201073423e-01  7.897851493804591e-01  1.008964447212818e+00  1.199994904360090e+00  1.199559438111288e+00  1.990044297348868e+00  1.016144299762090e+00 
 8.372748291217833e-07  1.200000000000000e+00  9.749592346917099e-01  7.902888450974003e-01  1.008027216976586e+00  1.199998341328663e+00  1.200434118107326e+00  1.990047473241326e+00  1.015393334982348e+00 
 8.382748291217833e-07  1.200000000000000e+00  9.756516585687288e-01  7.907600117750432e-01  1.007188287785946e+00  1.199995150838413e+00  1.199570966745955e+00  1.990050799738925e+00  1.014674524232403e+00 
 8.392748291217832e-07  1.200000000000000e+00  9.763176889144529e-01  7.911953593732211e-01  1.006427015317945e+00  1.199998684921323e+00  1.200422739396961e+00  1.990054256311295e+00  1.013975955548859e+00 
 8.402748291217832e-07  1.200000000000000e+00  9.769633634495708e-01  7.916062192734531e-01  1.005744542791209e+00  1.199995345646707e+00  1.199582228181431e+00  1.990057862256045e+00  1.013306721168916e+00 
 8.412748291217832e-07  1.200000000000000e+00  9.775843021967802e-01  7.919879500028318e-01  1.005123639523034e+00  1.199998980054480e+00  1.200411624247574e+00  1.990061655103617e+00  1.012657003406386e+00 
 8.422748291217831e-07  1.200000000000000e+00  9.781864040623972e-01  7.923505308580818e-01  1.004565095898158e+00  1.199995501465063e+00  1.199593227536232e+00  1.990065663930427e+00  1.012034072572495e+00 
 8.432748291217831e-07  1.200000000000000e+00  9.787653222064271e-01  7.926885176396217e-01  1.004055167352169e+00  1.199999237521612e+00  1.200400767657045e+00  1.990069892364416e+00  1.011429862157808e+00 
 8.442748291217831e-07  1.200000000000000e+00  9.793268163110368e-01  7.930110196432146e-01  1.003594747346379e+00  1.199995627218614e+00  1.199603969834294e+00  1.990074304976136e+00  1.010850145451175e+00 
 8.452748291217831e-07  1.200000000000000e+00  9.798665782483913e-01  7.933121972025430e-01  1.003173161716550e+00  1.199999465067387e+00  1.200390164711331e+00  1.990078825731232e+00  1.010288308170006e+00 
 8.462748291217830e-07  1.200000000000000e+00  9.803902270181389e-01  7.936006124397449e-01  1.002791416138053e+00  1.199995729364216e+00  1.199614460008390e+00  1.990083340878691e+00  1.009748899048861e+00 
 8.472748291217830e-07  1.200000000000000e+00  9.808934962430489e-01  7.938702737275063e-01  1.002441281096270e+00  1.199999668395489e+00  1.200379810583887e+00  1.990087710615081e+00  1.009226498038198e+00 
 8.482748291217830e-07  1.200000000000000e+00  9.813818635554751e-01  7.941293704153674e-01  1.002123715064623e+00  1.199995812688107e+00  1.199624702902260e+00  1.990091781806707e+00  1.008724659496040e+00 
 8.492748291217829e-07  1.200000000000000e+00  9.818511070993711e-01  7.943718740207684e-01  1.001832321548210e+00  1.199999851803679e+00  1.200369700530166e+00  1.990095404103094e+00  1.008238937660940e+00 
 8.502748291217829e-07  1.200000000000000e+00  9.823065646115108e-01  7.946056752796526e-01  1.001567865106793e+00  1.199995880810731e+00  1.199634703275238e+00  1.990098443070115e+00  1.007772088519855e+00 
 8.512748291217829e-07  1.200000000000000e+00  9.827440624636340e-01  7.948247488662921e-01  1.001325297429962e+00  1.200000018592169e+00  1.200359829886627e+00  1.990100792381929e+00  1.007320455034828e+00 
 8.522748291217828e-07  1.200000000000000e+00  9.831688023409486e-01  7.950367115074007e-01  1.001105125749106e+00  1.199995936519034e+00  1.199644465805217e+00  1.990102380772190e+00  1.006886162347254e+00 
 8.532748291217828e-07  1.200000000000000e+00  9.835766634358667e-01  7.952355504048036e-01  1.000903310108841e+00  1.200000171338450e+00  1.200350194064462e+00  1.990103176190317e+00  1.006466186416968e+00 
 8.542748291217828e-07  1.200000000000000e+00  9.839727168130146e-01  7.954286185395838e-01  1.000720116180803e+00  1.199995981991482e+00  1.199653995092933e+00  1.990103184829139e+00  1.006062164310581e+00 
 8.552748291217827e-07  1.200000000000000e+00  9.843528991400099e-01  7.956099203221658e-01  1.000552285141938e+00  1.200000312087184e+00  1.200340788548463e+00  1.990102447772426e+00  1.005671574228021e+00 
 8.562748291217827e-07  1.200000000000000e+00  9.847221566978012e-01  7.957865576239157e-01  1.000399901473116e+00  1.199996018957191e+00  1.199663295663997e+00  1.990101034275516e+00  1.005295685781894e+00 
 8.572748291217827e-07  1.200000000000000e+00  9.850764874042757e-01  7.959525614660687e-01  1.000260328918207e+00  1.200000442480372e+00  1.200331608892640e+00  1.990099034258629e+00  1.004932369122301e+00 
 8.582748291217827e-07  1.200000000000000e+00  9.854207180151683e-01  7.961148010754024e-01  1.000133541791072e+00  1.199996048801251e+00  1.199672371973598e+00  1.990096549662925e+00  1.004582627130300e+00 
 8.592748291217826e-07  1.200000000000000e+00  9.857509100131235e-01  7.962673479364070e-01  1.000017402850255e+00  1.200000563853940e+00  1.200322650719025e+00  1.990093686638748e+00  1.004244628428634e+00 
 8.602748291217826e-07  1.200000000000000e+00  9.860717748344746e-01  7.964168601368602e-01  9.999118379294267e-01  1.199996072649514e+00  1.199681228407845e+00  1.990090548340122e+00  1.003919192320159e+00 
 8.612748291217826e-07  1.200000000000000e+00  9.863794383164095e-01  7.965574643169530e-01  9.998151026035129e-01  1.200000677305988e+00  1.200313909713059e+00  1.990087229483981e+00  1.003604706539840e+00 
 8.622748291217825e-07  1.200000000000000e+00  9.866784997707242e-01  7.966956282164521e-01  9.997271205772653e-01  1.199996091421343e+00  1.199689869286768e+00  1.990083812357538e+00  1.003301874876654e+00 
 8.632748291217825e-07  1.200000000000000e+00  9.869651489979218e-01  7.968255461026708e-01  9.996464459000863e-01  1.200000783748095e+00  1.200305381623752e+00  1.990080364673717e+00  1.003009237034479e+00 
 8.642748291217825e-07  1.200000000000000e+00  9.872438757326978e-01  7.969535131361687e-01  9.995730334998033e-01  1.199996105879181e+00  1.199698298867927e+00  1.990076938888206e+00  1.002727436739555e+00 
 8.652748291217824e-07  1.200000000000000e+00  9.875109326869123e-01  7.970738002261258e-01  9.995056537089025e-01  1.200000883942876e+00  1.200297062259372e+00  1.990073572830677e+00  1.002455109334913e+00 
 8.662748291217824e-07  1.200000000000000e+00  9.877707023602934e-01  7.971925442127015e-01  9.994443177622877e-01  1.199996116656460e+00  1.199706521345282e+00  1.990070291326288e+00  1.002192883585663e+00 
 8.672748291217824e-07  1.200000000000000e+00  9.880194991414526e-01  7.973040984222612e-01  9.993879433354915e-01  1.200000978536161e+00  1.200288947487147e+00  1.990067108355609e+00  1.001939443778131e+00 
 8.682748291217823e-07  1.200000000000000e+00  9.882616007701617e-01  7.974144527490351e-01  9.993366183935645e-01  1.199996124284729e+00  1.199714540854352e+00  1.990064029625841e+00  1.001695440364954e+00 
 8.692748291217823e-07  1.200000000000000e+00  9.884933822025711e-01  7.975180463778573e-01  9.992893519786025e-01  1.200001068075788e+00  1.200281033231668e+00  1.990061054989258e+00  1.001459568385972e+00 
 8.702000000000000e-07  1.200000000000000e+00  9.887024765947642e-01  7.976132765233159e-01  9.992494320558916e-01  1.199996125912328e+00  1.199722673767987e+00  1.990058392611596e+00  1.001249259995068e+00 
 8.702200000000001e-07  1.080000000000142e+00  9.884818030203372e-01  7.974056072617222e-01  9.992443164208143e-01  1.199975480588097e+00  1.199958328230869e+00  1.990058335918040e+00  1.001240472061391e+00 
 8.702600000000001e-07  8.399999999998699e-01  9.882247825406903e-01  7.971559233064632e-01  9.992367047679322e-01  1.200009804398709e+00  1.200029877694285e+00  1.990058221999016e+00  1.001225613707634e+00 
 8.703300000000001e-07  4.199999999997112e-01  9.927131246814531e-01  8.012998831372872e-01  9.993041725011330e-01  1.200172803870309e+00  1.199976320401080e+00  1.990058027209002e+00  1.001279839412697e+00 
 8.704000000000001e-07  1.878497357665765e-13  1.011719706228345e+00  8.192147693819647e-01  9.996706125513034e-01  1.193627725126283e+00  1.200022004214464e+00  1.990057966356271e+00  1.001631541407948e+00 
 8.704089881558992e-07  0.000000000000000e+00  1.015304484135012e+00  8.220273352289327e-01  9.997438338836805e-01  1.196752247489289e+00  1.200005910378006e+00  1.990057985191692e+00  1.001702826800272e+00 
 8.704269644676975e-07  0.000000000000000e+00  1.021451098317030e+00  8.265596805304063e-01  9.998743838482174e-01  1.202445241174013e+00  1.199994922630974e+00  1.990058048340161e+00  1.001829755636134e+00 
 8.704544256260991e-07  0.000000000000000e+00  1.027257047633349e+00  8.308171973233650e-01  9.998716192092888e-01  1.200627134583468e+00  1.199999832486393e+00  1.990058281929639e+00  1.001823441745090e+00 
 8.704848692421014e-07  0.000000000000000e+00  1.030202044977249e+00  8.329298461988494e-01  9.991811221194946e-01  1.200007605753147e+00  1.199996315156209e+00  1.990058853404809e+00  1.001134130175095e+00 
 8.705221399301625e-07  0.000000000000000e+00  1.031392266695875e+00  8.336307414888126e-01  9.965002716803986e-01  1.200349740441345e+00  1.199999659848207e+00  1.990060292462904e+00  9.984435973932035e-01 
 8.705656862274028e-07  0.000000000000000e+00  1.031746723335351e+00  8.337198590999123e-01  9.889209735554089e-01  1.199673707467956e+00  1.199986811663971e+00  1.990063532483247e+00  9.908837217900606e-01 
 8.706108572632192e-07  0.000000000000000e+00  1.031850220402236e+00  8.336794741057902e-01  9.768275541190250e-01  1.200336511455168e+00  1.199857333175856e+00  1.990069277518750e+00  9.787896527897689e-01 
 8.706555739263360e-07  0.000000000000000e+00  1.031857396011267e+00  8.335931676485326e-01  9.635516391015745e-01  1.199677229405809e+00  1.199770774934942e+00  1.990077775574079e+00  9.655598145155835e-01 
 8.707128298751178e-07  0.000000000000000e+00  1.031812427109321e+00  8.334541988783137e-01  9.565007275111954e-01  1.200305600918646e+00  1.200409140037386e+00  1.990092709145317e+00  9.584824657128048e-01 
 8.707683945690482e-07  0.000000000000000e+00  1.031740223818174e+00  8.332999286334531e-01  9.563168096139978e-01  1.199714364764217e+00  1.200645266996833e+00  1.990110747357456e+00  9.584018600868063e-01 
 8.708409109533728e-07  0.000000000000000e+00  1.031632027018579e+00  8.330871231908487e-01  9.567831278137447e-01  1.200268517693502e+00  1.201214249766130e+00  1.990136960082158e+00  9.589143555583010e-01 
 8.709233186058023e-07  0.000000000000000e+00  1.031501259620363e+00  8.328347027787670e-01  9.564283624520103e-01  1.199746015449929e+00  1.200987904127282e+00  1.990166426117535e+00  9.580476013246353e-01 
 8.710095257469177e-07  0.000000000000000e+00  1.031365138229360e+00  8.325674192874487e-01  9.566389212728181e-01  1.200239346950908e+00  1.200045195371477e+00  1.990192954949441e+00  9.581774455556580e-01 
 8.711314082902485e-07  0.000000000000000e+00  1.031177315311418e+00  8.321870698566499e-01  9.572878560713154e-01  1.199770185605816e+00  1.200002309547442e+00  1.990219206715228e+00  9.586135461848918e-01 
 8.712437024475547e-07  0.000000000000000e+00  1.031011810319001e+00  8.318396598309660e-01  9.575930289564034e-01  1.200218815919759e+00  1.199910726840174e+00  1.990231588253605e+00  9.586982844241713e-01 
 8.714682907621671e-07  0.000000000000000e+00  1.030698545331512e+00  8.311565973721231e-01  9.585922962004515e-01  1.199785989986908e+00  1.200113373252059e+00  1.990231591573635e+00  9.592665974354534e-01 
 8.718803165213085e-07  0.000000000000000e+00  1.030168562193142e+00  8.299603405050240e-01  9.599809636659334e-01  1.200210796119609e+00  1.199870646470480e+00  1.990191767477758e+00  9.597584044362242e-01 
 8.725714902024009e-07  0.000000000000000e+00  1.029339700356137e+00  8.281152739370864e-01  9.624494949860003e-01  1.199790467671429e+00  1.200130522589263e+00  1.990117182058141e+00  9.608127167335103e-01 
 8.735714902024009e-07  0.000000000000000e+00  1.028183182419989e+00  8.257624339159997e-01  9.654097152709878e-01  1.200207982096698e+00  1.199861816224669e+00  1.990063538532000e+00  9.618617803085225e-01 
 8.745714902024008e-07  0.000000000000000e+00  1.027048722679466e+00  8.237170769477683e-01  9.683122513018273e-01  1.199792758677503e+00  1.200136974122271e+00  1.990048253927387e+00  9.631456806591669e-01 
 8.755714902024008e-07  0.000000000000000e+00  1.025941381088395e+00  8.219227473409417e-01  9.707487301157862e-01  1.200205697831803e+00  1.199856345908169e+00  1.990041813864200e+00  9.641043023156691e-01 
 8.765714902024008e-07  0.000000000000000e+00  1.024865496339584e+00  8.203370609731617e-01  9.732182136482089e-01  1.199795035137215e+00  1.200141960021133e+00  1.990038773439814e+00  9.653086515527480e-01 
 8.775714902024007e-07  0.000000000000000e+00  1.023822954795939e+00  8.189312257057413e-01  9.752884343673256e-01  1.200203428293689e+00  1.199852230086022e+00  1.990038000934623e+00  9.661946522591661e-01 
 8.785714902024007e-07  0.000000000000000e+00  1.022813728199448e+00  8.176795138972981e-01  9.774239364920169e-01  1.199797296710680e+00  1.200145648218189e+00  1.990038341300994e+00  9.673245133982578e-01 
 8.795714902024007e-07  0.000000000000000e+00  1.021837942896223e+00  8.165636148689641e-01  9.791894243861315e-01  1.200201173809844e+00  1.199849309803694e+00  1.990038854229207e+00  9.681433613022290e-01 
 8.805714902024006e-07  0.000000000000000e+00  1.020894702380527e+00  8.155647025082603e-01  9.810276812751075e-01  1.199799543081050e+00  1.200148196532126e+00  1.990038886204453e+00  9.692035568462117e-01 
 8.815714902024006e-07  0.000000000000000e+00  1.019983607426275e+00  8.146691828150509e-01  9.825122030859712e-01  1.200198934685424e+00  1.199847436337643e+00  1.990038041812194e+00  9.699601360746352e-01 
 8.825714902024006e-07  0.000000000000000e+00  1.019103502760810e+00  8.138618687425885e-01  9.840724474797119e-01  1.199801773953565e+00  1.200149751015063e+00  1.990036198196060e+00  9.709550875436582e-01 
 8.835714902024006e-07  0.000000000000000e+00  1.018253808321312e+00  8.131322795750400e-01  9.852962588126052e-01  1.200196711205798e+00  1.199846472569343e+00  1.990033435204136e+00  9.716538452409941e-01 
 8.845714902024005e-07  0.000000000000000e+00  1.017433313809621e+00  8.124682013239514e-01  9.866023992986429e-01  1.199803989054787e+00  1.200150445181152e+00  1.990029952788849e+00  9.725876585829534e-01 
 8.855714902024005e-07  0.000000000000000e+00  1.016641388215475e+00  8.118620049633396e-01  9.875939275345464e-01  1.200194503634225e+00  1.199846293559741e+00  1.990025981028085e+00  9.732327023910009e-01 
 8.865714902024005e-07  0.000000000000000e+00  1.015876846769041e+00  8.113042707925771e-01  9.886784687950267e-01  1.199806188130387e+00  1.200150399860987e+00  1.990021722007866e+00  9.741092389704206e-01 
 8.875714902024004e-07  0.000000000000000e+00  1.015139058207474e+00  8.107899669254212e-01  9.894730614904541e-01  1.200192312214702e+00  1.199846786560491e+00  1.990017313900502e+00  9.747043976473928e-01 
 8.885714902024004e-07  0.000000000000000e+00  1.014426892333345e+00  8.103120843246845e-01  9.903728168880137e-01  1.199808370945946e+00  1.200149723492962e+00  1.990012824472868e+00  9.755273045105620e-01 
 8.895714902024004e-07  0.000000000000000e+00  1.013739734200344e+00  8.098676821751772e-01  9.910071281137275e-01  1.200190137173455e+00  1.199847850651370e+00  1.990008261155067e+00  9.760761489155665e-01 
 8.905714902024003e-07  0.000000000000000e+00  1.013076516310568e+00  8.094515731425388e-01  9.917575138541158e-01  1.199810537284296e+00  1.200148512691033e+00  1.990003594163856e+00  9.768488601428263e-01 
 8.915714902024003e-07  0.000000000000000e+00  1.012436644370215e+00  8.090622841073700e-01  9.922645308548311e-01  1.200187978718111e+00  1.199849396128233e+00  1.989998782391060e+00  9.773547081695058e-01 
 8.925714902024003e-07  0.000000000000000e+00  1.011819115756884e+00  8.086958392039933e-01  9.928957483345786e-01  1.199812686946375e+00  1.200146852996597e+00  1.989993797729238e+00  9.780804424046192e-01 
 8.935714902024002e-07  0.000000000000000e+00  1.011223358818444e+00  8.083516722017281e-01  9.933022926720841e-01  1.200185837039309e+00  1.199851343744488e+00  1.989988642916400e+00  9.785463686026736e-01 
 8.945714902024002e-07  0.000000000000000e+00  1.010648437693991e+00  8.080265324282023e-01  9.938380693825274e-01  1.199814819749819e+00  1.200144819726566e+00  1.989983361088963e+00  9.792281368216659e-01 
 8.955714902024002e-07  0.000000000000000e+00  1.010093805685955e+00  8.077203602294063e-01  9.941646028002672e-01  1.200183712312487e+00  1.199853623875127e+00  1.989978037019777e+00  9.796569928112444e-01 
 8.965714902024002e-07  0.000000000000000e+00  1.009558595770937e+00  8.074303176279463e-01  9.946227901413719e-01  1.199816935527815e+00  1.200142478859391e+00  1.989972790581777e+00  9.802976163809409e-01 
 8.975714902024001e-07  0.000000000000000e+00  1.009042288086528e+00  8.071566199416906e-01  9.948845500790322e-01  1.200181604695939e+00  1.199856175650552e+00  1.989967765356567e+00  9.806920570993348e-01 
 8.985714902024001e-07  0.000000000000000e+00  1.008544085342635e+00  8.068966798628359e-01  9.952785359473670e-01  1.199819034128123e+00  1.200139887927004e+00  1.989963113733175e+00  9.812941887226028e-01 
 8.995714902024001e-07  0.000000000000000e+00  1.008063494576158e+00  8.066508809870573e-01  9.954870349067945e-01  1.200179514333750e+00  1.199858946102806e+00  1.989958982185642e+00  9.816566962942345e-01 
 9.005714902024000e-07  0.000000000000000e+00  1.007599786868246e+00  8.064168210891123e-01  9.958271703870816e-01  1.199821115414968e+00  1.200137096876759e+00  1.989955497379971e+00  9.822228363824894e-01 
 9.015714902024000e-07  0.000000000000000e+00  1.007152493856316e+00  8.061950144184817e-01  9.959914635878575e-01  1.200177441355223e+00  1.199861889340028e+00  1.989952756121776e+00  9.825557361222045e-01 
 9.025714902024000e-07  0.000000000000000e+00  1.006720951394152e+00  8.059832231850290e-01  9.962861159299218e-01  1.199823179265276e+00  1.200134148891685e+00  1.989950818399070e+00  9.830882412797173e-01 
 9.035714902023999e-07  0.000000000000000e+00  1.006304711604471e+00  8.057820803338986e-01  9.964136353183195e-01  1.200175385877841e+00  1.199864965767952e+00  1.989949705409909e+00  9.833937091763565e-01 
 9.045714902023999e-07  0.000000000000000e+00  1.005903170211408e+00  8.055895032160963e-01  9.966698133635448e-01  1.199825225568580e+00  1.200131081155443e+00  1.989949400562800e+00  9.838947940574998e-01 
 9.055714902023999e-07  0.000000000000000e+00  1.005515895052891e+00  8.054062335223476e-01  9.967668205123066e-01  1.200173348003704e+00  1.199868141368573e+00  1.989949854506664e+00  9.841748588295768e-01 
 9.065714902023998e-07  0.000000000000000e+00  1.005142336740515e+00  8.052303311109994e-01  9.969904896034624e-01  1.199827254228675e+00  1.200127925556108e+00  1.989950991497151e+00  9.846465952282385e-01 
 9.075714902023998e-07  0.000000000000000e+00  1.004782074536702e+00  8.050626310633295e-01  9.970622944144774e-01  1.200171327823916e+00  1.199871387034102e+00  1.989952717882506e+00  9.849031393008619e-01 
 9.085714902023998e-07  0.000000000000000e+00  1.004434609816525e+00  8.049013177163358e-01  9.972585300598535e-01  1.199829265161154e+00  1.200124709329287e+00  1.989954929963197e+00  9.853474564387052e-01 
 9.095714902023998e-07  0.000000000000000e+00  1.004099530129669e+00  8.047473002099084e-01  9.973096090651798e-01  1.200169325416825e+00  1.199874677966754e+00  1.989957522202983e+00  9.855822192490378e-01 
 9.105714902023997e-07  0.000000000000000e+00  1.003776384737346e+00  8.045988672510317e-01  9.974826971046492e-01  1.199831258292773e+00  1.200121455637183e+00  1.989960393404617e+00  9.860009076460343e-01 
 9.115714902023997e-07  0.000000000000000e+00  1.003464767598521e+00  8.044569826555730e-01  9.975167897193143e-01  1.200167340849474e+00  1.199877993134790e+00  1.989963452228248e+00  9.862154926851908e-01 
 9.125714902023997e-07  0.000000000000000e+00  1.003164274099674e+00  8.043200210119879e-01  9.976703232068409e-01  1.199833233561421e+00  1.200118184088964e+00  1.989966620158335e+00  9.866102119559307e-01 
 9.135714902023996e-07  0.000000000000000e+00  1.002874503676239e+00  8.041889843207728e-01  9.976905325238052e-01  1.200165374179097e+00  1.199881314786508e+00  1.989969833653497e+00  9.868060970613465e-01 
 9.145714902023996e-07  0.000000000000000e+00  1.002595096769028e+00  8.040623181337114e-01  9.978275140301666e-01  1.199835190916728e+00  1.200114911205549e+00  1.989973043998164e+00  9.871783864488290e-01 
 9.155714902023996e-07  0.000000000000000e+00  1.002325657820108e+00  8.039410499982851e-01  9.978364091770499e-01  1.200163425450721e+00  1.199884628018574e+00  1.989976216760102e+00  9.873569357635752e-01 
 9.165714902023995e-07  0.000000000000000e+00  1.002065871468625e+00  8.038236852415126e-01  9.979593493306647e-01  1.199837130317473e+00  1.200111650829274e+00  1.989979329616463e+00  9.877082256047111e-01 
 9.175714902023995e-07  0.000000000000000e+00  1.001815346727667e+00  8.037112677330774e-01  9.979590583852547e-01  1.200161494700497e+00  1.199887920392450e+00  1.989982370410402e+00  9.878707014457867e-01 
 9.185714902023995e-07  0.000000000000000e+00  1.001573811447569e+00  8.036023542975186e-01  9.980700607695616e-01  1.199839051732327e+00  1.200108414487500e+00  1.989985334290760e+00  9.882023239661978e-01 
 9.192857451011998e-07  0.000000000000000e+00  1.001406577453772e+00  8.035275175609118e-01  9.980489380463446e-01  1.200159201483958e+00  1.199891822229687e+00  1.989987404149649e+00  9.882838047929962e-01 
 9.200000000000001e-07  0.000000000000000e+00  1.001243680300749e+00  8.034540188523207e-01  9.981375742096044e-01  1.199841711568010e+00  1.200103928174489e+00  1.989989435859914e+00  9.885339881991483e-01 
 9.200200000000001e-07  1.200000000001361e-01  1.001521363964966e+00  8.037308235006615e-01  9.981187651218145e-01  1.200002491079477e+00  1.200016976037866e+00  1.989989492302531e+00  9.885050306386238e-01 
 9.200600000000002e-07  3.600000000004083e-01  1.001950133742489e+00  8.041575494172382e-01  9.981159700274712e-01  1.199999167774777e+00  1.199985731257039e+00  1.989989605935547e+00  9.885071672560395e-01 
 9.200994844983441e-07  5.969069900642462e-01  1.000317821324340e+00  8.026143912350407e-01  9.981147233807198e-01  1.200002434537498e+00  1.200007008695114e+00  1.989989721103058e+00  9.885152886037794e-01 
 9.201405641467723e-07  8.433848806335728e-01  9.845090800605585e-01  7.910492201357531e-01  9.980780082996694e-01  1.199960551322526e+00  1.199989885334405e+00  1.989989840481404e+00  9.884818051750528e-01 
 9.201702820733862e-07  1.021692440316514e+00  9.691208473625721e-01  7.789229080098047e-01  9.980247146984748e-01  1.199662517695987e+00  1.199998612003099e+00  1.989989908846149e+00  9.884324347074269e-01 
 9.202000000000001e-07  1.200000000000000e+00  9.613596438824102e-01  7.703258740281486e-01  9.979442531952784e-01  1.200149691706544e+00  1.199993937553498e+00  1.989989907550648e+00  9.883520751862728e-01 
 9.202038356252770e-07  1.200000000000000e+00  9.608885154193397e-01  7.697185965231546e-01  9.979333137195734e-01  1.200380341965362e+00  1.199995416906866e+00  1.989989897454036e+00  9.883415894530585e-01 
 9.202115068758309e-07  1.200000000000000e+00  9.600834580213843e-01  7.687771572958191e-01  9.979147663219667e-01  1.201069669784696e+00  1.199999229489070e+00  1.989989870558418e+00  9.883238114654969e-01 
 9.202268493769387e-07  1.200000000000000e+00  9.589314367498881e-01  7.677926853498079e-01  9.978899240072401e-01  1.202045602807017e+00  1.200003669567719e+00  1.989989767160135e+00  9.883009206068557e-01 
 9.202575343791543e-07  1.200000000000000e+00  9.578579650959503e-01  7.671046476476022e-01  9.978579960237703e-01  1.202111680084805e+00  1.200003590991674e+00  1.989989252589085e+00  9.882759741142129e-01 
 9.202918428332667e-07  1.200000000000000e+00  9.577619525429396e-01  7.670873822374082e-01  9.979213108348580e-01  1.203124616886783e+00  1.200013674574594e+00  1.989987939031979e+00  9.883614731204304e-01 
 9.203430818696079e-07  1.200000000000000e+00  9.578160955701022e-01  7.672261716129996e-01  9.988676425046522e-01  1.201909034348152e+00  1.200047298228543e+00  1.989983681101779e+00  9.894087737225147e-01 
 9.204176311593951e-07  1.200000000000000e+00  9.579940549562216e-01  7.674788886641514e-01  1.005955693197814e+00  1.199823215203172e+00  1.200127565933363e+00  1.989970674949323e+00  9.967351690537559e-01 
 9.204960432380779e-07  1.200000000000000e+00  9.582550904371284e-01  7.677997138098084e-01  1.020735688267999e+00  1.199972729080723e+00  1.195176638003481e+00  1.989946919888712e+00  1.011649803028348e+00 
 9.205658556135082e-07  1.200000000000000e+00  9.584362273864550e-01  7.680609326610119e-01  1.033947074145173e+00  1.199994812648806e+00  1.202282897927629e+00  1.989917580302928e+00  1.024152430404660e+00 
 9.206316437253536e-07  1.200000000000000e+00  9.585983001285829e-01  7.683006011169103e-01  1.040316450961367e+00  1.199976923808873e+00  1.200827787018416e+00  1.989884980970362e+00  1.030444362603199e+00 
 9.206999558558465e-07  1.200000000000000e+00  9.587536637893963e-01  7.685481002655860e-01  1.041791925523917e+00  1.199983849738255e+00  1.199159300106469e+00  1.989849236809620e+00  1.031977145619082e+00 
 9.207861693540153e-07  1.200000000000000e+00  9.589326674892712e-01  7.688476217423066e-01  1.041486888687338e+00  1.199982298006403e+00  1.200740116360621e+00  1.989806601042218e+00  1.031765259868434e+00 
 9.208824389023984e-07  1.200000000000000e+00  9.591194921444753e-01  7.691785578725363e-01  1.041336393608763e+00  1.199982772891962e+00  1.199348666849185e+00  1.989767751020897e+00  1.031741522510387e+00 
 9.210070856134433e-07  1.200000000000000e+00  9.593390757009970e-01  7.695897161921629e-01  1.040914672508130e+00  1.199984390064387e+00  1.200588019220523e+00  1.989735905596800e+00  1.031524911348042e+00 
 9.212563790355332e-07  1.200000000000000e+00  9.597370230710283e-01  7.703825483064515e-01  1.040070070077168e+00  1.199983675440381e+00  1.199440659639947e+00  1.989726188596262e+00  1.031163845090055e+00 
 9.216161736688145e-07  1.200000000000000e+00  9.602413266565463e-01  7.714488229872221e-01  1.038768379895900e+00  1.199986874360386e+00  1.200538868773052e+00  1.989782229542059e+00  1.030638806159660e+00 
 9.222748291218941e-07  1.200000000000000e+00  9.610749952283936e-01  7.732263515263561e-01  1.036506703202133e+00  1.199986493185397e+00  1.199470805810759e+00  1.989909234703906e+00  1.029816655140769e+00 
 9.232748291218941e-07  1.200000000000000e+00  9.622485243890887e-01  7.755714986062024e-01  1.033300744314807e+00  1.199990748928236e+00  1.200521588402832e+00  1.990009753222685e+00  1.028626187510652e+00 
 9.242748291218940e-07  1.200000000000000e+00  9.633776831027402e-01  7.775939975739798e-01  1.030397867092987e+00  1.199989828496281e+00  1.199484356203257e+00  1.990032082432003e+00  1.027486918527015e+00 
 9.252748291218940e-07  1.200000000000000e+00  9.644665230969114e-01  7.793575563819752e-01  1.027711122253855e+00  1.199993334152973e+00  1.200508216985245e+00  1.990038181640883e+00  1.026353768504175e+00 
 9.262748291218940e-07  1.200000000000000e+00  9.655206558989616e-01  7.809161555780977e-01  1.025246111482273e+00  1.199991671246534e+00  1.199497600946923e+00  1.990041011934158e+00  1.025270366183488e+00 
 9.272748291218939e-07  1.200000000000000e+00  9.665358100153589e-01  7.822938802009044e-01  1.022944072149793e+00  1.199994928201741e+00  1.200495146673568e+00  1.990041127370369e+00  1.024203880626221e+00 
 9.282748291218939e-07  1.200000000000000e+00  9.675186654151380e-01  7.835237123017427e-01  1.020822465746687e+00  1.199992827419845e+00  1.199510545773018e+00  1.990039654501311e+00  1.023186453607575e+00 
 9.292748291218939e-07  1.200000000000000e+00  9.684649148187003e-01  7.846173047440332e-01  1.018842909054869e+00  1.199996019788630e+00  1.200482371866356e+00  1.990037737580602e+00  1.022188995245062e+00 
 9.302748291218938e-07  1.200000000000000e+00  9.693811973187186e-01  7.855997947379270e-01  1.017026915571759e+00  1.199993611579315e+00  1.199523196351196e+00  1.990036160003592e+00  1.021237366675801e+00 
