attempted_temperatures,calibration_status,cold_residual_C,completed_temperatures,failed_temperatures,fingerprints_status,frequency25_Hz,hbt_vce_max_V,hot_residual_C,image_id,maximum_abs_residual_C,not_completed_temperatures,run_id,seed,slope_Hz_C
4,passed,-0.39599537189340595,4,0,passed,1459572.221275527,1.056625174852266,-0.174948244182346,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.39599537189340595,0,t2f_mc100_20260921_01_s51059,51059,4940.084739143492
4,passed,-1.9564286045601023,4,0,passed,1593673.435196955,1.1004942381113239,-0.5197972439979281,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,1.9564286045601023,0,t2f_mc100_20260921_01_s51060,51060,5061.042038674506
4,passed,-0.5674609244689179,4,0,passed,1490228.432459448,1.0740794753046017,-0.21003977624552306,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.5674609244689179,0,t2f_mc100_20260921_01_s51061,51061,4984.066764912599
4,passed,-0.6533353687210735,4,0,passed,1486066.823223806,1.0644747879416796,-0.18306725078971908,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.6533353687210735,0,t2f_mc100_20260921_01_s51062,51062,4958.80442690776
4,failed,-2.3065348400123895,4,0,passed,1620059.905765165,1.1070215641455965,-0.6132632196513157,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,2.3065348400123895,0,t2f_mc100_20260921_01_s51063,51063,5068.728229899025
4,passed,-0.6255851635686867,4,0,passed,1487244.139398278,1.0679523296651137,-0.22240638899056364,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.6255851635686867,0,t2f_mc100_20260921_01_s51064,51064,4922.210672937107
4,passed,-0.20602539877504,4,0,passed,1458321.978170014,1.0618160553798441,-0.06787428556941677,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.20602539877504,0,t2f_mc100_20260921_01_s51065,51065,4963.547015292933
4,passed,-0.527181903768053,4,0,passed,1503277.332494505,1.0689041352903152,-0.2050700524300879,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.527181903768053,0,t2f_mc100_20260921_01_s51066,51066,5103.968148865333
4,passed,-0.16352690298535322,4,0,passed,1485366.264398537,1.0701366818425269,-0.09114881866560154,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,0.16352690298535322,0,t2f_mc100_20260921_01_s51067,51067,4987.67635142996
4,passed,-1.1087062165692174,4,0,passed,1530225.540898864,1.0794512013866582,-0.3175040804659801,sha256:ab853b72c0b95f467d562afc77b09cfb7093a87910e26bf671ad46566dadd82e,1.1087062165692174,0,t2f_mc100_20260921_01_s51068,51068,4921.104820778842
