 frequency              onoise_spectrum        inoise_spectrum       
 9.440608762859499e+01  2.282142010808193e-05  1.141820303352709e-06 
 9.549925860214628e+01  2.268675132533177e-05  1.135082442626546e-06 
 9.660508789898407e+01  2.255288368377334e-05  1.128384665263949e-06 
 9.772372209558384e+01  2.241981238739872e-05  1.121726731307094e-06 
 9.885530946569669e+01  2.228753266921217e-05  1.115108402249276e-06 
 1.000000000000028e+02  2.215603979102953e-05  1.108529441026059e-06 
 1.011579454259927e+02  2.202532904331440e-05  1.101989612006484e-06 
 1.023292992280783e+02  2.189539574502516e-05  1.095488680984327e-06 
 1.035142166679373e+02  2.176623524341308e-05  1.089026415169441e-06 
 1.047128548050930e+02  2.163784291386023e-05  1.082602583179052e-06 
 1.059253725177319e+02  2.151021415970719e-05  1.076216955029224e-06 
 1.071519305237637e+02  2.138334441208191e-05  1.069869302126385e-06 
 1.083926914021235e+02  2.125722912973076e-05  1.063559397258827e-06 
 1.096478196143217e+02  2.113186379885219e-05  1.057287014588123e-06 
 1.109174815262433e+02  2.100724393292611e-05  1.051051929641036e-06 
 1.122018454301996e+02  2.088336507255679e-05  1.044853919301020e-06 
 1.135010815672348e+02  2.076022278527874e-05  1.038692761799994e-06 
 1.148153621496916e+02  2.063781266543657e-05  1.032568236710130e-06 
 1.161448613840377e+02  2.051613033398980e-05  1.026480124935686e-06 
 1.174897554939564e+02  2.039517143837603e-05  1.020428208704897e-06 
 1.188502227437053e+02  2.027493165229067e-05  1.014412271561906e-06 
 1.202264434617448e+02  2.015540667561241e-05  1.008432098358748e-06 
 1.216186000646404e+02  2.003659223418700e-05  1.002487475247389e-06 
 1.230268770812418e+02  1.991848407968341e-05  9.965781896718313e-07 
 1.244514611771422e+02  1.980107798943756e-05  9.907040303601528e-07 
 1.258925411794204e+02  1.968436976629425e-05  9.848647873168273e-07 
 1.273503081016699e+02  1.956835523845321e-05  9.790602518148622e-07 
 1.288249551693172e+02  1.945303025933108e-05  9.732902163880967e-07 
 1.303166778452338e+02  1.933839070733967e-05  9.675544748235279e-07 
 1.318256738556446e+02  1.922443248583814e-05  9.618528221537422e-07 
 1.333521432163364e+02  1.911115152290764e-05  9.561850546490928e-07 
 1.348962882591694e+02  1.899854377123764e-05  9.505509698105716e-07 
 1.364583136588965e+02  1.888660520792014e-05  9.449503663619094e-07 
 1.380384264602926e+02  1.877533183438621e-05  9.393830442424442e-07 
 1.396368361055980e+02  1.866471967619329e-05  9.338488045995642e-07 
 1.412537544622797e+02  1.855476478287873e-05  9.283474497813948e-07 
 1.428893958511146e+02  1.844546322786493e-05  9.228787833294887e-07 
 1.445439770745971e+02  1.833681110826936e-05  9.174426099716162e-07 
 1.462177174456763e+02  1.822880454478340e-05  9.120387356143782e-07 
 1.479108388168252e+02  1.812143968148751e-05  9.066669673362849e-07 
 1.496235656094479e+02  1.801471268577890e-05  9.013271133805019e-07 
 1.513561248436255e+02  1.790861974815797e-05  8.960189831476502e-07 
 1.531087461682077e+02  1.780315708214337e-05  8.907423871890066e-07 
 1.548816618912529e+02  1.769832092410209e-05  8.854971371993470e-07 
 1.566751070108197e+02  1.759410753313012e-05  8.802830460100290e-07 
 1.584893192461163e+02  1.749051319087809e-05  8.750999275820900e-07 
 1.603245390690091e+02  1.738753420143587e-05  8.699475969994124e-07 
 1.621810097358980e+02  1.728516689122587e-05  8.648258704617416e-07 
 1.640589773199590e+02  1.718340760882557e-05  8.597345652781398e-07 
 1.659586907437613e+02  1.708225272486006e-05  8.546734998600830e-07 
 1.678804018122613e+02  1.698169863182475e-05  8.496424937148466e-07 
 1.698243652461798e+02  1.688174174400113e-05  8.446413674386830e-07 
 1.717908387157642e+02  1.678237849731155e-05  8.396699427104384e-07 
 1.737800828749430e+02  1.668360534920173e-05  8.347280422848409e-07 
 1.757923613958748e+02  1.658541877842603e-05  8.298154899859244e-07 
 1.778279410038979e+02  1.648781528502705e-05  8.249321107006464e-07 
 1.798870915128845e+02  1.639079139016776e-05  8.200777303723554e-07 
 1.819700858610041e+02  1.629434363597745e-05  8.152521759944262e-07 
 1.840772001469014e+02  1.619846858545495e-05  8.104552756037434e-07 
 1.862087136662927e+02  1.610316282233556e-05  8.056868582745726e-07 
 1.883649089489861e+02  1.600842295094229e-05  8.009467541121728e-07 
 1.905460717963308e+02  1.591424559610621e-05  7.962347942463991e-07 
 1.927524913190998e+02  1.582062740298206e-05  7.915508108256829e-07 
 1.949844599758108e+02  1.572756503698553e-05  7.868946370107141e-07 
 1.972422736114917e+02  1.563505518361354e-05  7.822661069684158e-07 
 1.995262314968944e+02  1.554309454837964e-05  7.776650558657297e-07 
 2.018366363681626e+02  1.545167985666466e-05  7.730913198636160e-07 
 2.041737944669595e+02  1.536080785357600e-05  7.685447361108825e-07 
 2.065380155810597e+02  1.527047530383283e-05  7.640251427383934e-07 
 2.089296130854108e+02  1.518067899170657e-05  7.595323788530080e-07 
 2.113489039836716e+02  1.509141572082462e-05  7.550662845316015e-07 
 2.137962089502302e+02  1.500268231410025e-05  7.506267008152101e-07 
 2.162718523727091e+02  1.491447561360302e-05  7.462134697032647e-07 
 2.187761623949624e+02  1.482679248040780e-05  7.418264341477495e-07 
 2.213094709605710e+02  1.473962979455168e-05  7.374654380472754e-07 
 2.238721138568413e+02  1.465298445487484e-05  7.331303262415845e-07 
 2.264644307593134e+02  1.456685337889138e-05  7.288209445056108e-07 
 2.290867652767849e+02  1.448123350270294e-05  7.245371395439357e-07 
 2.317394649968555e+02  1.439612178087172e-05  7.202787589851379e-07 
 2.344228815320000e+02  1.431151518634092e-05  7.160456513760958e-07 
 2.371373705661734e+02  1.422741071027235e-05  7.118376661766643e-07 
 2.398832919019571e+02  1.414380536197825e-05  7.076546537537810e-07 
 2.426610095082497e+02  1.406069616877979e-05  7.034964653762149e-07 
 2.454708915685113e+02  1.397808017592158e-05  6.993629532091484e-07 
 2.483133105295654e+02  1.389595444644349e-05  6.952539703084708e-07 
 2.511886431509665e+02  1.381431606109969e-05  6.911693706156684e-07 
 2.540972705549391e+02  1.373316211822811e-05  6.871090089522677e-07 
 2.570395782768951e+02  1.365248973363655e-05  6.830727410145498e-07 
 2.600159563165360e+02  1.357229604052545e-05  6.790604233683585e-07 
 2.630267991895471e+02  1.349257818939554e-05  6.750719134436169e-07 
 2.660725059798900e+02  1.341333334783668e-05  6.711070695293448e-07 
 2.691534803927008e+02  1.333455870059119e-05  6.671657507681605e-07 
 2.722701308078006e+02  1.325625144931388e-05  6.632478171514345e-07 
 2.754228703338261e+02  1.317840881249787e-05  6.593531295138484e-07 
 2.786121168629866e+02  1.310102802544614e-05  6.554815495285824e-07 
 2.818382931264551e+02  1.302410634008550e-05  6.516329397018656e-07 
 2.851018267504008e+02  1.294764102491033e-05  6.478071633682966e-07 
 2.884031503126706e+02  1.287162936484346e-05  6.440040846856001e-07 
 2.917427014001268e+02  1.279606866118444e-05  6.402235686298022e-07 
 2.951209226666488e+02  1.272095623147357e-05  6.364654809900890e-07 
 2.985382618918064e+02  1.264628940941885e-05  6.327296883640533e-07 
 3.019951720402122e+02  1.257206554477431e-05  6.290160581526620e-07 
 3.054921113215620e+02  1.249828200326560e-05  6.253244585555855e-07 
 3.090295432513699e+02  1.242493616647665e-05  6.216547585660855e-07 
 3.126079367124065e+02  1.235202543177198e-05  6.180068279664406e-07 
 3.162277660168491e+02  1.227954721216095e-05  6.143805373231057e-07 
 3.198895109691511e+02  1.220749893624988e-05  6.107757579819295e-07 
 3.235936569296397e+02  1.213587804816382e-05  6.071923620635090e-07 
 3.273406948788498e+02  1.206468200733694e-05  6.036302224584321e-07 
 3.311311214826029e+02  1.199390828857409e-05  6.000892128226589e-07 
 3.349654391578396e+02  1.192355438183925e-05  5.965692075728038e-07 
 3.388441561392146e+02  1.185361779224105e-05  5.930700818817255e-07 
 3.427677865464626e+02  1.178409603988680e-05  5.895917116737818e-07 
 3.467368504525440e+02  1.171498665982416e-05  5.861339736203120e-07 
 3.507518739525806e+02  1.164628720194318e-05  5.826967451352280e-07 
 3.548133892335882e+02  1.157799523087644e-05  5.792799043703453e-07 
 3.589219346450182e+02  1.151010832592503e-05  5.758833302110992e-07 
 3.630780547701145e+02  1.144262408094728e-05  5.725069022720236e-07 
 3.672823004980980e+02  1.137554010431739e-05  5.691505008923091e-07 
 3.715352290971861e+02  1.130885401876995e-05  5.658140071314558e-07 
 3.758374042884579e+02  1.124256346137563e-05  5.624973027649844e-07 
 3.801893963205751e+02  1.117666608341632e-05  5.592002702800450e-07 
 3.845917820453677e+02  1.111115955032098e-05  5.559227928710403e-07 
 3.890451449942949e+02  1.104604154154789e-05  5.526647544355948e-07 
 3.935500754557920e+02  1.098130975054032e-05  5.494260395699491e-07 
 3.981071705535119e+02  1.091696188463406e-05  5.462065335650786e-07 
 4.027170343254739e+02  1.085299566495840e-05  5.430061224022905e-07 
 4.073802778041278e+02  1.078940882632202e-05  5.398246927491328e-07 
 4.120975190973455e+02  1.072619911723596e-05  5.366621319553539e-07 
 4.168693834703508e+02  1.066336429968766e-05  5.335183280483297e-07 
 4.216965034285979e+02  1.060090214916980e-05  5.303931697296802e-07 
 4.265795188016085e+02  1.053881045458112e-05  5.272865463705553e-07 
 4.315190768277813e+02  1.047708701808649e-05  5.241983480080063e-07 
 4.365158322401822e+02  1.041572965509195e-05  5.211284653407713e-07 
 4.415704473533290e+02  1.035473619416813e-05  5.180767897253562e-07 
 4.466835921509798e+02  1.029410447693152e-05  5.150432131719409e-07 
 4.518559443749393e+02  1.023383235798343e-05  5.120276283406647e-07 
 4.570881896148922e+02  1.017391770486945e-05  5.090299285374160e-07 
 4.623810213992777e+02  1.011435839790094e-05  5.060500077102183e-07 
 4.677351412872158e+02  1.005515233021009e-05  5.030877604451087e-07 
 4.731512589614983e+02  9.996297407579282e-06  5.001430819624956e-07 
 4.786300923226564e+02  9.937791548368338e-06  4.972158681131521e-07 
 4.841723675841176e+02  9.879632683509046e-06  4.943060153746473e-07 
 4.897788193684647e+02  9.821818756352643e-06  4.914134208472142e-07 
 4.954501908048090e+02  9.764347722627823e-06  4.885379822502904e-07 
 5.011872336272913e+02  9.707217550367935e-06  4.856795979187647e-07 
 5.069907082747236e+02  9.650426219827106e-06  4.828381667990759e-07 
 5.128613839913844e+02  9.593971723403275e-06  4.800135884456809e-07 
 5.188000389289809e+02  9.537852065595012e-06  4.772057630173418e-07 
 5.248074602497927e+02  9.482065262885513e-06  4.744145912734642e-07 
 5.308844442310087e+02  9.426609343703464e-06  4.716399745706067e-07 
 5.370317963702734e+02  9.371482348332449e-06  4.688818148586131e-07 
 5.432503314924542e+02  9.316682328850576e-06  4.661400146773291e-07 
 5.495408738576458e+02  9.262207349031932e-06  4.634144771527932e-07 
 5.559042572704251e+02  9.208055484339383e-06  4.607051059939634e-07 
 5.623413251903709e+02  9.154224821795282e-06  4.580118054889967e-07 
 5.688529308438635e+02  9.100713459912314e-06  4.553344805017755e-07 
 5.754399373371793e+02  9.047519508656358e-06  4.526730364685946e-07 
 5.821032177708942e+02  8.994641089368711e-06  4.500273793945419e-07 
 5.888436553556120e+02  8.942076334694386e-06  4.473974158501413e-07 
 5.956621435290338e+02  8.889823388487183e-06  4.447830529679943e-07 
 6.025595860743814e+02  8.837880405783328e-06  4.421841984393451e-07 
 6.095368972401932e+02  8.786245552729853e-06  4.396007605106426e-07 
 6.165950018615065e+02  8.734917006480922e-06  4.370326479803186e-07 
 6.237348354824439e+02  8.683892955177502e-06  4.344797701954658e-07 
 6.309573444802182e+02  8.633171597829577e-06  4.319420370484063e-07 
 6.382634861905740e+02  8.582751144329309e-06  4.294193589736115e-07 
 6.456542290346812e+02  8.532629815286813e-06  4.269116469440935e-07 
 6.531305526474983e+02  8.482805842031052e-06  4.244188124686652e-07 
 6.606934480076224e+02  8.433277466556352e-06  4.219407675882064e-07 
 6.683439175686412e+02  8.384042941401042e-06  4.194774248728299e-07 
 6.760829753920087e+02  8.335100529617394e-06  4.170286974185285e-07 
 6.839116472814567e+02  8.286448504732802e-06  4.145944988440778e-07 
 6.918309709189642e+02  8.238085150627414e-06  4.121747432877765e-07 
 6.998419960023016e+02  8.190008761518229e-06  4.097693454043986e-07 
 7.079457843841664e+02  8.142217641877210e-06  4.073782203622871e-07 
 7.161434102129308e+02  8.094710106390905e-06  4.050012838397262e-07 
 7.244359600750192e+02  8.047484479866660e-06  4.026384520225861e-07 
 7.328245331389337e+02  8.000539097207602e-06  4.002896416006158e-07 
 7.413102413009475e+02  7.953872303287550e-06  3.979547697648322e-07 
 7.498942093324862e+02  7.907482453001844e-06  3.956337542043887e-07 
 7.585775750292145e+02  7.861367911085181e-06  3.933265131035169e-07 
 7.673614893618501e+02  7.815527052154284e-06  3.910329651385639e-07 
 7.762471166287233e+02  7.769958260569942e-06  3.887530294751796e-07 
 7.852356346101038e+02  7.724659930420653e-06  3.864866257652107e-07 
 7.943282347243139e+02  7.679630465459755e-06  3.842336741437892e-07 
 8.035261221856501e+02  7.634868279043671e-06  3.819940952265151e-07 
 8.128305161641325e+02  7.590371794076005e-06  3.797678101065236e-07 
 8.222426499471048e+02  7.546139442918601e-06  3.775547403517113e-07 
 8.317637711027052e+02  7.502169667418880e-06  3.753548080015989e-07 
 8.413951416452297e+02  7.458460918738310e-06  3.731679355648591e-07 
 8.511380382024115e+02  7.415011657393263e-06  3.709940460163110e-07 
 8.609937521846362e+02  7.371820353156247e-06  3.688330627940763e-07 
 8.709635899561166e+02  7.328885484995998e-06  3.666849097969141e-07 
 8.810488730080506e+02  7.286205541043884e-06  3.645495113813615e-07 
 8.912509381337825e+02  7.243779018500009e-06  3.624267923590980e-07 
 9.015711376059943e+02  7.201604423639663e-06  3.603166779941043e-07 
 9.120108393559476e+02  7.159680271711388e-06  3.582190940000529e-07 
 9.225714271548015e+02  7.118005086887797e-06  3.561339665373936e-07 
 9.332543007970299e+02  7.076577402225313e-06  3.540612222109024e-07 
 9.440608762859628e+02  7.035395759611248e-06  3.520007880670343e-07 
 9.549925860214759e+02  6.994458709702800e-06  3.499525915910078e-07 
 9.660508789898538e+02  6.953764811875725e-06  3.479165607044762e-07 
 9.772372209558516e+02  6.913312634172482e-06  3.458926237627135e-07 
 9.885530946569803e+02  6.873100753267284e-06  3.438807095520037e-07 
 1.000000000000042e+03  6.833127754368905e-06  3.418807472872451e-07 
 1.011579454259941e+03  6.793392231224755e-06  3.398926666092056e-07 
 1.023292992280797e+03  6.753892786033866e-06  3.379163975820002e-07 
 1.035142166679388e+03  6.714628029400268e-06  3.359518706905751e-07 
 1.047128548050944e+03  6.675596580311158e-06  3.339990168382338e-07 
 1.059253725177334e+03  6.636797066030822e-06  3.320577673440337e-07 
 1.071519305237652e+03  6.598228122109264e-06  3.301280539404040e-07 
 1.083926914021250e+03  6.559888392306053e-06  3.282098087704451e-07 
 1.096478196143232e+03  6.521776528533308e-06  3.263029643857875e-07 
 1.109174815262448e+03  6.483891190813901e-06  3.244074537439110e-07 
 1.122018454302011e+03  6.446231047247410e-06  3.225232102058268e-07 
 1.135010815672363e+03  6.408794773940384e-06  3.206501675334808e-07 
 1.148153621496932e+03  6.371581054973532e-06  3.187882598876647e-07 
 1.161448613840392e+03  6.334588582337721e-06  3.169374218253444e-07 
 1.174897554939580e+03  6.297816055905651e-06  3.150975882974248e-07 
 1.188502227437069e+03  6.261262183384399e-06  3.132686946462639e-07 
 1.202264434617464e+03  6.224925680235258e-06  3.114506766035560e-07 
 1.216186000646420e+03  6.188805269674551e-06  3.096434702877700e-07 
 1.230268770812434e+03  6.152899682590018e-06  3.078470122019311e-07 
 1.244514611771438e+03  6.117207657515743e-06  3.060612392313649e-07 
 1.258925411794221e+03  6.081727940581353e-06  3.042860886413272e-07 
 1.273503081016716e+03  6.046459285467163e-06  3.025214980747369e-07 
 1.288249551693189e+03  6.011400453349463e-06  3.007674055499651e-07 
 1.303166778452356e+03  5.976550212858439e-06  2.990237494585571e-07 
 1.318256738556464e+03  5.941907340057008e-06  2.972904685629325e-07 
 1.333521432163382e+03  5.907470618358689e-06  2.955675019943943e-07 
 1.348962882591712e+03  5.873238838519270e-06  2.938547892505826e-07 
 1.364583136588984e+03  5.839210798559573e-06  2.921522701935765e-07 
 1.380384264602945e+03  5.805385303750177e-06  2.904598850474861e-07 
 1.396368361055999e+03  5.771761166556105e-06  2.887775743965378e-07 
 1.412537544622816e+03  5.738337206587241e-06  2.871052791827054e-07 
 1.428893958511165e+03  5.705112250564038e-06  2.854429407036174e-07 
 1.445439770745991e+03  5.672085132282659e-06  2.837905006105301e-07 
 1.462177174456782e+03  5.639254692548848e-06  2.821479009060581e-07 
 1.479108388168273e+03  5.606619779164233e-06  2.805150839422047e-07 
 1.496235656094499e+03  5.574179246857051e-06  2.788919924182682e-07 
 1.513561248436275e+03  5.541931957270983e-06  2.772785693785787e-07 
 1.531087461682098e+03  5.509876778888038e-06  2.756747582106878e-07 
 1.548816618912550e+03  5.478012587020867e-06  2.740805026431541e-07 
 1.566751070108219e+03  5.446338263755645e-06  2.724957467436141e-07 
 1.584893192461184e+03  5.414852697918611e-06  2.709204349166020e-07 
 1.603245390690113e+03  5.383554785011491e-06  2.693545119017092e-07 
 1.621810097359002e+03  5.352443427206844e-06  2.677979227714666e-07 
 1.640589773199612e+03  5.321517533303211e-06  2.662506129293962e-07 
 1.659586907437635e+03  5.290776018649679e-06  2.647125281080109e-07 
 1.678804018122635e+03  5.260217805147103e-06  2.631836143668494e-07 
 1.698243652461820e+03  5.229841821183931e-06  2.616638180905972e-07 
 1.717908387157665e+03  5.199647001629155e-06  2.601530859870212e-07 
 1.737800828749454e+03  5.169632287741764e-06  2.586513650851160e-07 
 1.757923613958772e+03  5.139796627185086e-06  2.571586027331905e-07 
 1.778279410039003e+03  5.110138973953705e-06  2.556747465969137e-07 
 1.798870915128869e+03  5.080658288353385e-06  2.541997446574190e-07 
 1.819700858610066e+03  5.051353536956412e-06  2.527335452095289e-07 
 1.840772001469039e+03  5.022223692570510e-06  2.512760968596780e-07 
 1.862087136662952e+03  4.993267734177458e-06  2.498273485242483e-07 
 1.883649089489886e+03  4.964484646945417e-06  2.483872494276430e-07 
 1.905460717963334e+03  4.935873422138692e-06  2.469557491004371e-07 
 1.927524913191024e+03  4.907433057111569e-06  2.455327973774924e-07 
 1.949844599758134e+03  4.879162555266977e-06  2.441183443962632e-07 
 1.972422736114944e+03  4.851060926020114e-06  2.427123405948476e-07 
 1.995262314968971e+03  4.823127184749632e-06  2.413147367104393e-07 
 2.018366363681653e+03  4.795360352782328e-06  2.399254837772145e-07 
 2.041737944669623e+03  4.767759457353071e-06  2.385445331247686e-07 
 2.065380155810624e+03  4.740323531546919e-06  2.371718363763169e-07 
 2.089296130854135e+03  4.713051614312584e-06  2.358073454468999e-07 
 2.113489039836744e+03  4.685942750360915e-06  2.344510125417021e-07 
 2.137962089502330e+03  4.658995990194673e-06  2.331027901542102e-07 
 2.162718523727120e+03  4.632210390027607e-06  2.317626310646482e-07 
 2.187761623949653e+03  4.605585011785012e-06  2.304304883381518e-07 
 2.213094709605740e+03  4.579118923032983e-06  2.291063153231036e-07 
 2.238721138568443e+03  4.552811196990327e-06  2.277900656493975e-07 
 2.264644307593165e+03  4.526660912438692e-06  2.264816932268474e-07 
 2.290867652767879e+03  4.500667153750261e-06  2.251811522434176e-07 
 2.317394649968586e+03  4.474829010807144e-06  2.238883971637052e-07 
 2.344228815320031e+03  4.449145578983887e-06  2.226033827270447e-07 
 2.371373705661766e+03  4.423615959125558e-06  2.213260639460831e-07 
 2.398832919019602e+03  4.398239257501222e-06  2.200563961051352e-07 
 2.426610095082529e+03  4.373014585782881e-06  2.187943347584634e-07 
 2.454708915685145e+03  4.347941060988119e-06  2.175398357286583e-07 
 2.483133105295687e+03  4.323017805487638e-06  2.162928551051533e-07 
 2.511886431509698e+03  4.298243946944882e-06  2.150533492425635e-07 
 2.540972705549425e+03  4.273618618280887e-06  2.138212747590668e-07 
 2.570395782768985e+03  4.249140957670127e-06  2.125965885348444e-07 
 2.600159563165395e+03  4.224810108484170e-06  2.113792477106319e-07 
 2.630267991895506e+03  4.200625219270522e-06  2.101692096859700e-07 
 2.660725059798935e+03  4.176585443722487e-06  2.089664321178067e-07 
 2.691534803927043e+03  4.152689940644368e-06  2.077708729189011e-07 
 2.722701308078041e+03  4.128937873916075e-06  2.065824902563314e-07 
 2.754228703338297e+03  4.105328412483937e-06  2.054012425498784e-07 
 2.786121168629903e+03  4.081860730304006e-06  2.042270884706932e-07 
 2.818382931264588e+03  4.058534006341375e-06  2.030599869395346e-07 
 2.851018267504045e+03  4.035347424491108e-06  2.018998971256081e-07 
 2.884031503126743e+03  4.012300173618383e-06  2.007467784447757e-07 
 2.917427014001306e+03  3.989391447467815e-06  1.996005905582951e-07 
 2.951209226666527e+03  3.966620444655296e-06  1.984612933711631e-07 
 2.985382618918103e+03  3.943986368656420e-06  1.973288470309079e-07 
 3.019951720402161e+03  3.921488427757985e-06  1.962032119258578e-07 
 3.054921113215660e+03  3.899125835026941e-06  1.950843486839210e-07 
 3.090295432513739e+03  3.876897808296579e-06  1.939722181710630e-07 
 3.126079367124106e+03  3.854803570116486e-06  1.928667814898769e-07 
 3.162277660168532e+03  3.832842347750424e-06  1.917679999781717e-07 
 3.198895109691553e+03  3.811013373131907e-06  1.906758352076202e-07 
 3.235936569296440e+03  3.789315882839541e-06  1.895902489822684e-07 
 3.273406948788541e+03  3.767749118075018e-06  1.885112033372412e-07 
 3.311311214826072e+03  3.746312324615313e-06  1.874386605372236e-07 
 3.349654391578440e+03  3.725004752812813e-06  1.863725830753288e-07 
 3.388441561392191e+03  3.703825657553122e-06  1.853129336713986e-07 
 3.427677865464671e+03  3.682774298225486e-06  1.842596752709434e-07 
 3.467368504525486e+03  3.661849938698008e-06  1.832127710436614e-07 
 3.507518739525852e+03  3.641051847303035e-06  1.821721843820541e-07 
 3.548133892335929e+03  3.620379296796597e-06  1.811378789001964e-07 
 3.589219346450228e+03  3.599831564325779e-06  1.801098184323161e-07 
 3.630780547701192e+03  3.579407931420585e-06  1.790879670315394e-07 
 3.672823004981028e+03  3.559107683965251e-06  1.780722889685697e-07 
 3.715352290971909e+03  3.538930112160421e-06  1.770627487303163e-07 
 3.758374042884627e+03  3.518874510492406e-06  1.760593110186764e-07 
 3.801893963205800e+03  3.498940177730851e-06  1.750619407492598e-07 
 3.845917820453726e+03  3.479126416891112e-06  1.740706030499962e-07 
 3.890451449942999e+03  3.459432535204752e-06  1.730852632599616e-07 
 3.935500754557970e+03  3.439857844089333e-06  1.721058869280742e-07 
 3.981071705535171e+03  3.420401659148820e-06  1.711324398118546e-07 
 4.027170343254792e+03  3.401063300114209e-06  1.701648878761485e-07 
 4.073802778041330e+03  3.381842090843137e-06  1.692031972918667e-07 
 4.120975190973508e+03  3.362737359286410e-06  1.682473344348190e-07 
 4.168693834703562e+03  3.343748437467172e-06  1.672972658843608e-07 
 4.216965034286033e+03  3.324874661446928e-06  1.663529584222991e-07 
 4.265795188016140e+03  3.306115371320647e-06  1.654143790316065e-07 
 4.315190768277868e+03  3.287469911154248e-06  1.644814948952139e-07 
 4.365158322401879e+03  3.268937629023239e-06  1.635542733948064e-07 
 4.415704473533347e+03  3.250517876914540e-06  1.626326821096385e-07 
 4.466835921509855e+03  3.232210010761805e-06  1.617166888153193e-07 
 4.518559443749451e+03  3.214013390402016e-06  1.608062614826850e-07 
 4.570881896148981e+03  3.195927379536395e-06  1.599013682765516e-07 
 4.623810213992836e+03  3.177951345727805e-06  1.590019775545868e-07 
 4.677351412872218e+03  3.160084660363341e-06  1.581080578661274e-07 
 4.731512589615044e+03  3.142326698654142e-06  1.572195779510582e-07 
 4.786300923226626e+03  3.124676839575508e-06  1.563365067385934e-07 
 4.841723675841239e+03  3.107134465882067e-06  1.554588133462121e-07 
 4.897788193684711e+03  3.089698964047657e-06  1.545864670784478e-07 
 4.954501908048154e+03  3.072369724284757e-06  1.537194374257869e-07 
 5.011872336272978e+03  3.055146140485651e-06  1.528576940635583e-07 
 5.069907082747302e+03  3.038027610223335e-06  1.520012068508269e-07 
 5.128613839913911e+03  3.021013534711196e-06  1.511499458291661e-07 
 5.188000389289877e+03  3.004103318793354e-06  1.503038812217614e-07 
 5.248074602497995e+03  2.987296370917054e-06  1.494629834320625e-07 
 5.308844442310156e+03  2.970592103124752e-06  1.486272230429141e-07 
 5.370317963702803e+03  2.953989930998317e-06  1.477965708152892e-07 
 5.432503314924612e+03  2.937489273682717e-06  1.469709976872985e-07 
 5.495408738576529e+03  2.921089553825506e-06  1.461504747731305e-07 
 5.559042572704323e+03  2.904790197577627e-06  1.453349733619182e-07 
 5.623413251903782e+03  2.888590634566625e-06  1.445244649166859e-07 
 5.688529308438709e+03  2.872490297872163e-06  1.437189210733602e-07 
 5.754399373371868e+03  2.856488624003384e-06  1.429183136395688e-07 
 5.821032177709017e+03  2.840585052891570e-06  1.421226145937443e-07 
 5.888436553556196e+03  2.824779027850953e-06  1.413317960840287e-07 
 5.956621435290415e+03  2.809069995570020e-06  1.405458304271977e-07 
 6.025595860743892e+03  2.793457406091587e-06  1.397646901076743e-07 
 6.095368972402011e+03  2.777940712775393e-06  1.389883477764494e-07 
 6.165950018615144e+03  2.762519372304575e-06  1.382167762501769e-07 
 6.237348354824519e+03  2.747192844646227e-06  1.374499485099833e-07 
 6.309573444802264e+03  2.731960593037690e-06  1.366878377006112e-07 
 6.382634861905823e+03  2.716822083955357e-06  1.359304171293513e-07 
 6.456542290346895e+03  2.701776787113918e-06  1.351776602650361e-07 
 6.531305526475068e+03  2.686824175440122e-06  1.344295407370841e-07 
 6.606934480076309e+03  2.671963725042056e-06  1.336860323344435e-07 
 6.683439175686500e+03  2.657194915197210e-06  1.329471090046858e-07 
 6.760829753920176e+03  2.642517228339437e-06  1.322127448529779e-07 
 6.839116472814656e+03  2.627930150028066e-06  1.314829141411175e-07 
 6.918309709189733e+03  2.613433168937184e-06  1.307575912865414e-07 
 6.998419960023108e+03  2.599025776823480e-06  1.300367508614785e-07 
 7.079457843841757e+03  2.584707468528201e-06  1.293203675917659e-07 
 7.161434102129402e+03  2.570477741934093e-06  1.286084163561604e-07 
 7.244359600750287e+03  2.556336097975009e-06  1.279008721851747e-07 
 7.328245331389433e+03  2.542282040584701e-06  1.271977102602769e-07 
 7.413102413009572e+03  2.528315076694355e-06  1.264989059128226e-07 
 7.498942093324960e+03  2.514434716227955e-06  1.258044346232609e-07 
 7.585775750292245e+03  2.500640472055710e-06  1.251142720200651e-07 
 7.673614893618602e+03  2.486931859992908e-06  1.244283938789491e-07 
 7.762471166287335e+03  2.473308398779634e-06  1.237467761218133e-07 
 7.852356346101141e+03  2.459769610052874e-06  1.230693948159069e-07 
 7.943282347243244e+03  2.446315018357901e-06  1.223962261729821e-07 
 8.035261221856606e+03  2.432944151067048e-06  1.217272465480657e-07 
 8.128305161641432e+03  2.419656538436368e-06  1.210624324390251e-07 
 8.222426499471158e+03  2.406451713544182e-06  1.204017604853446e-07 
 8.317637711027162e+03  2.393329212286150e-06  1.197452074673784e-07 
 8.413951416452410e+03  2.380288573349227e-06  1.190927503053394e-07 
 8.511380382024230e+03  2.367329338205910e-06  1.184443660585027e-07 
 8.609937521846477e+03  2.354451051075823e-06  1.178000319243735e-07 
 8.709635899561283e+03  2.341653258936403e-06  1.171597252376359e-07 
 8.810488730080624e+03  2.328935511491258e-06  1.165234234694666e-07 
 8.912509381337944e+03  2.316297361137134e-06  1.158911042265179e-07 
 9.015711376060064e+03  2.303738362981467e-06  1.152627452502099e-07 
 9.120108393559600e+03  2.291258074792799e-06  1.146383244157279e-07 
 9.225714271548140e+03  2.278856057002373e-06  1.140178197312047e-07 
