 frequency                onoise_spectrum          inoise_spectrum         
 4.67735141287192891e+03  7.99399500815040630e-07  4.00532345061730355e-08 
 4.78630092322632936e+03  7.93490926183394509e-07  3.97571912751893260e-08 
 4.89778819368440691e+03  7.87678659491565277e-07  3.94659735006185200e-08 
 5.01187233627266596e+03  7.81961501937465349e-07  3.91795211188390007e-08 
 5.12861383991358980e+03  7.76338264098996742e-07  3.88977745362031390e-08 
 5.24807460249766609e+03  7.70807765814261557e-07  3.86206746235014695e-08 
 5.37031796370246593e+03  7.65368836097238155e-07  3.83481627106448327e-08 
 5.49540873857618226e+03  7.60020313011454026e-07  3.80801805817140101e-08 
 5.62341325190342559e+03  7.54761043596645973e-07  3.78166704702265169e-08 
 5.75439937337150241e+03  7.49589883775571031e-07  3.75575750547489057e-08 
 5.88843655355582086e+03  7.44505698260306935e-07  3.73028374547603403e-08 
 6.02559586074350682e+03  7.39507360493526911e-07  3.70524012267985164e-08 
 6.16595001861474884e+03  7.34593752562836155e-07  3.68062103608611748e-08 
 6.30957344480185748e+03  7.29763765137295508e-07  3.65642092771332053e-08 
 6.45654229034647778e+03  7.25016297417496482e-07  3.63263428229153917e-08 
 6.60693448007588086e+03  7.20350257062687950e-07  3.60925562698669023e-08 
 6.76082975391973650e+03  7.15764560150875278e-07  3.58627953114471317e-08 
 6.91830970918928142e+03  7.11258131134657514e-07  3.56370060606387168e-08 
 7.07945784384129365e+03  7.06829902792885518e-07  3.54151350479342528e-08 
 7.24435960074981267e+03  7.02478816199242869e-07  3.51971292194833019e-08 
 7.41310241300908456e+03  6.98203820690955194e-07  3.49829359355503309e-08 
 7.58577575029174477e+03  6.94003873840075221e-07  3.47725029691316645e-08 
 7.76247116628682215e+03  6.89877941430489013e-07  3.45657785048194029e-08 
 7.94328234724271715e+03  6.85824997436779108e-07  3.43627111378352547e-08 
 8.12830516164089204e+03  6.81844024015501876e-07  3.41632498733040409e-08 
 8.31763771102660758e+03  6.77934011484562166e-07  3.39673441256726301e-08 
 8.51138038202365897e+03  6.74093958326359605e-07  3.37749437183202704e-08 
 8.70963589956069882e+03  6.70322871172312040e-07  3.35859988833552882e-08 
 8.91250938133734417e+03  6.66619764807219871e-07  3.34004602615151515e-08 
 9.12010839355898315e+03  6.62983662170012927e-07  3.32182789023152699e-08 
 9.33254300796979260e+03  6.59413594362371138e-07  3.30394062642116447e-08 
 9.54992586021423813e+03  6.55908600647546423e-07  3.28637942149900938e-08 
 9.77237220955798148e+03  6.52467728463725692e-07  3.26913950322475120e-08 
 9.99999999999987085e+03  6.49090033432935068e-07  3.25221614039766213e-08 
 1.02329299228074087e+04  6.45774579383626971e-07  3.23560464292309981e-08 
 1.04712854805088591e+04  6.42520438352671074e-07  3.21930036189169360e-08 
 1.07151930523759238e+04  6.39326690610639080e-07  3.20329868966645204e-08 
 1.09647819614317068e+04  6.36192424681566424e-07  3.18759505997116394e-08 
 1.12201845430194880e+04  6.33116737358038884e-07  3.17218494799407984e-08 
 1.14815362149686771e+04  6.30098733717264291e-07  3.15706387048775144e-08 
 1.17489755493951416e+04  6.27137527153598803e-07  3.14222738587922323e-08 
 1.20226443461739709e+04  6.24232239390858107e-07  3.12767109437944868e-08 
 1.23026877081236526e+04  6.21382000511163339e-07  3.11339063809347138e-08 
 1.25892541179415057e+04  6.18585948977001419e-07  3.09938170114057923e-08 
 1.28824955169311688e+04  6.15843231640350458e-07  3.08564000976633656e-08 
 1.31825673855638961e+04  6.13153003786134450e-07  3.07216133245475239e-08 
 1.34896288259163575e+04  6.10514429139807186e-07  3.05894148004283042e-08 
 1.38038426460286646e+04  6.07926679894536714e-07  3.04597630582864646e-08 
 1.41253754462273537e+04  6.05388936728546751e-07  3.03326170568073876e-08 
 1.44543977074590803e+04  6.02900388831807646e-07  3.02079361814279070e-08 
 1.47910838816818741e+04  6.00460233917520663e-07  3.00856802452775402e-08 
 1.51356124843618763e+04  5.98067678247158181e-07  2.99658094901524899e-08 
 1.54881661891246022e+04  5.95721936640262701e-07  2.98482845873885050e-08 
 1.58489319246109189e+04  5.93422232497806318e-07  2.97330666386525986e-08 
 1.62181009735890784e+04  5.91167797813320951e-07  2.96201171766958745e-08 
 1.65958690743753796e+04  5.88957873182515021e-07  2.95093981660095349e-08 
 1.69824365246172092e+04  5.86791707815681849e-07  2.94008720034059578e-08 
 1.73780082874935142e+04  5.84668559550150832e-07  2.92945015184859781e-08 
 1.77827941003889828e+04  5.82587694855907183e-07  2.91902499740563790e-08 
 1.81970085860995823e+04  5.80548388840466718e-07  2.90880810664064250e-08 
 1.86208713666284166e+04  5.78549925247961797e-07  2.89879589255369280e-08 
 1.90546071796322067e+04  5.76591596469541408e-07  2.88898481152129223e-08 
 1.94984459975801801e+04  5.74672703530510772e-07  2.87937136329572622e-08 
 1.99526231496885157e+04  5.72792556095670297e-07  2.86995209099365072e-08 
 2.04173794466950058e+04  5.70950472465419437e-07  2.86072358106998443e-08 
 2.08929613085400997e+04  5.69145779556069108e-07  2.85168246328350239e-08 
 2.13796208950220171e+04  5.67377812908820129e-07  2.84282541064806340e-08 
 2.18776162394952153e+04  5.65645916651443135e-07  2.83414913937409128e-08 
 2.23872113856830765e+04  5.63949443503144250e-07  2.82565040879721241e-08 
 2.29086765276774022e+04  5.62287754753542155e-07  2.81732602129384883e-08 
 2.34422881531988860e+04  5.60660220231869019e-07  2.80917282218817764e-08 
 2.39883291901945595e+04  5.59066218297633860e-07  2.80118769963991274e-08 
 2.45470891568499501e+04  5.57505135809059880e-07  2.79336758453027761e-08 
 2.51188643150954376e+04  5.55976368094918287e-07  2.78570945032696907e-08 
 2.57039578276882639e+04  5.54479318923774437e-07  2.77821031293797067e-08 
 2.63026799189534358e+04  5.53013400482340211e-07  2.77086723056248380e-08 
 2.69153480392687634e+04  5.51578033321248341e-07  2.76367730351913917e-08 
 2.75422870333812607e+04  5.50172646338067498e-07  2.75663767406702963e-08 
 2.81838293126441240e+04  5.48796676719636178e-07  2.74974552621715475e-08 
 2.88403150312656362e+04  5.47449569917573289e-07  2.74299808553060554e-08 
 2.95120922666634215e+04  5.46130779588962973e-07  2.73639261890600093e-08 
 3.01995172040197140e+04  5.44839767561729065e-07  2.72992643435570497e-08 
 3.09029543251354444e+04  5.43576003774645890e-07  2.72359688077332816e-08 
 3.16227766016833193e+04  5.42338966241576846e-07  2.71740134768932373e-08 
 3.23593656929623394e+04  5.41128140981218006e-07  2.71133726501816090e-08 
 3.31131121482586095e+04  5.39943021980601999e-07  2.70540210279179962e-08 
 3.38844156139197439e+04  5.38783111125247658e-07  2.69959337089124139e-08 
 3.46736850452526414e+04  5.37647918142264390e-07  2.69390861876211709e-08 
 3.54813389233570124e+04  5.36536960544383095e-07  2.68834543512636755e-08 
 3.63078054770095841e+04  5.35449763565093141e-07  2.68290144768181256e-08 
 3.71535229097166884e+04  5.34385860100798376e-07  2.67757432279637788e-08 
 3.80189396320555388e+04  5.33344790633526853e-07  2.67236176519300536e-08 
 3.89045144994274669e+04  5.32326103171569913e-07  2.66726151763296177e-08 
 3.98107170553491160e+04  5.31329353181299848e-07  2.66227136057971341e-08 
 4.07380277804106518e+04  5.30354103513688096e-07  2.65738911187136216e-08 
 4.16869383470329049e+04  5.29399924338412431e-07  2.65261262637696225e-08 
 4.26579518801586164e+04  5.28466393061835799e-07  2.64793979565166897e-08 
 4.36515832240159289e+04  5.27553094265044268e-07  2.64336854758168563e-08 
 4.46683592150956247e+04  5.26659619617775777e-07  2.63889684603479265e-08 
 4.57088189614867952e+04  5.25785567808703712e-07  2.63452269049033247e-08 
 4.67735141287190927e+04  5.24930544466282205e-07  2.63024411567920631e-08 
 4.78630092322630881e+04  5.24094162083775251e-07  2.62605919121349943e-08 
 4.89778819368438562e+04  5.23276039934814825e-07  2.62196602121600547e-08 
 5.01187233627264432e+04  5.22475803989994612e-07  2.61796274394124270e-08 
 5.12861383991356779e+04  5.21693086858621555e-07  2.61404753139945349e-08 
 5.24807460249764335e+04  5.20927527673201109e-07  2.61021858897731119e-08 
 5.37031796370244265e+04  5.20178772043697142e-07  2.60647415505333677e-08 
 5.49540873857615879e+04  5.19446471939752740e-07  2.60281250061422958e-08 
 5.62341325190340212e+04  5.18730285637366632e-07  2.59923192887180568e-08 
 5.75439937337147858e+04  5.18029877614731638e-07  2.59573077487575980e-08 
 5.88843655355579685e+04  5.17344918485385135e-07  2.59230740512652964e-08 
 6.02559586074348263e+04  5.16675084900609687e-07  2.58896021718982736e-08 
 6.16595001861472410e+04  5.16020059470120372e-07  2.58568763931090576e-08 
 6.30957344480183237e+04  5.15379530675639578e-07  2.58248813002784834e-08 
 6.45654229034645250e+04  5.14753192791022323e-07  2.57936017778540900e-08 
 6.60693448007585539e+04  5.14140745795004027e-07  2.57630230055566961e-08 
 6.76082975391970976e+04  5.13541895278716056e-07  2.57331304544758799e-08 
 6.91830970918925450e+04  5.12956352371991946e-07  2.57039098833443900e-08 
 7.07945784384126600e+04  5.12383833652734992e-07  2.56753473347341277e-08 
 7.24435960074978502e+04  5.11824061058889807e-07  2.56474291312431485e-08 
 7.41310241300905618e+04  5.11276761808536530e-07  2.56201418718282278e-08 
 7.58577575029171567e+04  5.10741668314226455e-07  2.55934724280263859e-08 
 7.76247116628679214e+04  5.10218518096157982e-07  2.55674079403958343e-08 
 7.94328234724268696e+04  5.09707053697350929e-07  2.55419358147540441e-08 
 8.12830516164086148e+04  5.09207022600213782e-07  2.55170437186209359e-08 
 8.31763771102657629e+04  5.08718177145752317e-07  2.54927195776736263e-08 
 8.51138038202362804e+04  5.08240274440415249e-07  2.54689515722224072e-08 
 8.70963589956066571e+04  5.07773076283748296e-07  2.54457281337273690e-08 
 8.91250938133731106e+04  5.07316349071699020e-07  2.54230379413322590e-08 
 9.12010839355895005e+04  5.06869863731346476e-07  2.54008699185810443e-08 
 9.33254300796975876e+04  5.06433395620286088e-07  2.53792132299960740e-08 
 9.54992586021420429e+04  5.06006724456379913e-07  2.53580572778690222e-08 
 9.77237220955794764e+04  5.05589634231346256e-07  2.53373916989922438e-08 
 9.99999999999983702e+04  5.05181913123442537e-07  2.53172063616090628e-08 
 1.02329299228073738e+05  5.04783353432868020e-07  2.52974913621831182e-08 
 1.04712854805088238e+05  5.04393751479412158e-07  2.52782370224291306e-08 
 1.07151930523758885e+05  5.04012907536839193e-07  2.52594338863732242e-08 
 1.09647819614316701e+05  5.03640625750491751e-07  2.52410727174115985e-08 
 1.12201845430194502e+05  5.03276714053459990e-07  2.52231444955049500e-08 
 1.14815362149686393e+05  5.02920984089355705e-07  2.52056404144229416e-08 
 1.17489755493951030e+05  5.02573251137826363e-07  2.51885518790246709e-08 
 1.20226443461739313e+05  5.02233334029036437e-07  2.51718705027408518e-08 
 1.23026877081236133e+05  5.01901055065663824e-07  2.51555881049474994e-08 
 1.25892541179414649e+05  5.01576239958664780e-07  2.51396967085435380e-08 
 1.28824955169311273e+05  5.01258717729792293e-07  2.51241885376314663e-08 
 1.31825673855638539e+05  5.00948320653521060e-07  2.51090560151617091e-08 
 1.34896288259163121e+05  5.00644884165483236e-07  2.50942917608428910e-08 
 1.38038426460286195e+05  5.00348246796019005e-07  2.50798885889252174e-08 
 1.41253754462273093e+05  5.00058250093535675e-07  2.50658395062135634e-08 
 1.44543977074590366e+05  4.99774738548033721e-07  2.50521377101932383e-08 
 1.47910838816818286e+05  4.99497559516539940e-07  2.50387765871832252e-08 
 1.51356124843618309e+05  4.99226563138566044e-07  2.50257497105563101e-08 
 1.54881661891245574e+05  4.98961602281857893e-07  2.50130508391402709e-08 
 1.58489319246108731e+05  4.98702532458078765e-07  2.50006739157137088e-08 
 1.62181009735890315e+05  4.98449211737154738e-07  2.49886130655678298e-08 
 1.65958690743753308e+05  4.98201500700766864e-07  2.49768625951338835e-08 
 1.69824365246171597e+05  4.97959262338216090e-07  2.49654169907961659e-08 
 1.73780082874934626e+05  4.97722362000022477e-07  2.49542709179104339e-08 
 1.77827941003889282e+05  4.97490667310633796e-07  2.49434192195953413e-08 
 1.81970085860995285e+05  4.97264048097946880e-07  2.49328569159859781e-08 
 1.86208713666283613e+05  4.97042376318696092e-07  2.49225792035110963e-08 
 1.90546071796321514e+05  4.96825525999330956e-07  2.49125814541404518e-08 
 1.94984459975801234e+05  4.96613373143934460e-07  2.49028592149985211e-08 
 1.99526231496884575e+05  4.96405795670049624e-07  2.48934082077966515e-08 
 2.04173794466949475e+05  4.96202673349376492e-07  2.48842243287832119e-08 
 2.08929613085400400e+05  4.96003887706083395e-07  2.48753036484120327e-08 
 2.13796208950219559e+05  4.95809321975603353e-07  2.48666424114617839e-08 
 2.18776162394951505e+05  4.95618861009586174e-07  2.48582370370303410e-08 
 2.23872113856830110e+05  4.95432391214029689e-07  2.48500841190095960e-08 
 2.29086765276773367e+05  4.95249800470366137e-07  2.48421804261845905e-08 
 2.34422881531988183e+05  4.95070978065900645e-07  2.48345229030054537e-08 
 2.39883291901944904e+05  4.94895814613956877e-07  2.48271086701620612e-08 
 2.45470891568498802e+05  4.94724201983226757e-07  2.48199350253562711e-08 
 2.51188643150953663e+05  4.94556033225069107e-07  2.48129994443548158e-08 
 2.57039578276881919e+05  4.94391202487380893e-07  2.48062995820087391e-08 
 2.63026799189533631e+05  4.94229604942151351e-07  2.47998332735517554e-08 
 2.69153480392686906e+05  4.94071136712902389e-07  2.47935985359148715e-08 
 2.75422870333811850e+05  4.93915694781764098e-07  2.47875935693161317e-08 
 2.81838293126440491e+05  4.93763176914679621e-07  2.47818167589352845e-08 
 2.88403150312655605e+05  4.93613481584153743e-07  2.47762666767505936e-08 
 2.95120922666633443e+05  4.93466507868593078e-07  2.47709420834231023e-08 
 3.01995172040196368e+05  4.93322155362572567e-07  2.47658419305865838e-08 
 3.09029543251353665e+05  4.93180324112103947e-07  2.47609653629476734e-08 
 3.16227766016832436e+05  4.93040914483596262e-07  2.47563117207288734e-08 
 3.23593656929622637e+05  4.92903827080149102e-07  2.47518805423115213e-08 
 3.31131121482585324e+05  4.92768962646613972e-07  2.47476715668343973e-08 
 3.38844156139196653e+05  4.92636221934504292e-07  2.47436847370205512e-08 
 3.46736850452525599e+05  4.92505505606292427e-07  2.47399202021271574e-08 
 3.54813389233569265e+05  4.92376714099638561e-07  2.47363783211756024e-08 
 3.63078054770094983e+05  4.92249747500176727e-07  2.47330596659759518e-08 
 3.71535229097166040e+05  4.92124505386857178e-07  2.47299650246281770e-08 
 3.80189396320554544e+05  4.92000886687345157e-07  2.47270954048918909e-08 
 3.89045144994273782e+05  4.91878789504682594e-07  2.47244520378471050e-08 
 3.98107170553490287e+05  4.91758110927229263e-07  2.47220363815701410e-08 
 4.07380277804105601e+05  4.91638746829379435e-07  2.47198501248885966e-08 
 4.16869383470328117e+05  4.91520591650506927e-07  2.47178951914535829e-08 
 4.26579518801585189e+05  4.91403538137567034e-07  2.47161737435768692e-08 
 4.36515832240158285e+05  4.91287477076788679e-07  2.47146881864796500e-08 
 4.46683592150955228e+05  4.91172296985387455e-07  2.47134411724800577e-08 
 4.57088189614866918e+05  4.91057883757064232e-07  2.47124356053435964e-08 
 4.67735141287189908e+05  4.90944120291104992e-07  2.47116746445995756e-08 
 4.78630092322629876e+05  4.90830886048666324e-07  2.47111617102157126e-08 
 4.89778819368437515e+05  4.90718056571340642e-07  2.47109004870736966e-08 
 5.01187233627263398e+05  4.90605502926081410e-07  2.47108949298257142e-08 
 5.12861383991355775e+05  4.90493091090636267e-07  2.47111492676282421e-08 
 5.24807460249763331e+05  4.90380681244708358e-07  2.47116680092203506e-08 
 5.37031796370243188e+05  4.90268126995359309e-07  2.47124559479829023e-08 
 5.49540873857614817e+05  4.90155274460957287e-07  2.47135181671869469e-08 
 5.62341325190339121e+05  4.90041961274883188e-07  2.47148600455707646e-08 
 5.75439937337146723e+05  4.89928015433937989e-07  2.47164872629235705e-08 
 5.88843655355578521e+05  4.89813254005192591e-07  2.47184058060573017e-08 
 6.02559586074347026e+05  4.89697481661597231e-07  2.47206219749574928e-08 
 6.16595001861471217e+05  4.89580489030102910e-07  2.47231423893544352e-08 
 6.30957344480182044e+05  4.89462050825805258e-07  2.47259739957149736e-08 
 6.45654229034644086e+05  4.89341923738581020e-07  2.47291240745294488e-08 
 6.60693448007584317e+05  4.89219844051632587e-07  2.47326002482131439e-08 
 6.76082975391969783e+05  4.89095524979540738e-07  2.47364104896270202e-08 
 6.91830970918924198e+05  4.88968653637820787e-07  2.47405631312093568e-08 
 7.07945784384125262e+05  4.88838887651825643e-07  2.47450668749470657e-08 
 7.24435960074977134e+05  4.88705851355785414e-07  2.47499308033332908e-08 
 7.41310241300904308e+05  4.88569131511474186e-07  2.47551643909939306e-08 
 7.58577575029170257e+05  4.88428272530890412e-07  2.47607775179098129e-08 
 7.76247116628677933e+05  4.88282771113658926e-07  2.47667804836793763e-08 
 7.94328234724267386e+05  4.88132070258059608e-07  2.47731840232269159e-08 
 8.12830516164084780e+05  4.87975552596684172e-07  2.47799993241254627e-08 
 8.31763771102656145e+05  4.87812532956363882e-07  2.47872380459553642e-08 
 8.51138038202361204e+05  4.87642250096225749e-07  2.47949123412463602e-08 
 8.70963589956064941e+05  4.87463857534075198e-07  2.48030348789318686e-08 
 8.91250938133729389e+05  4.87276413389878854e-07  2.48116188700859396e-08 
 9.12010839355893200e+05  4.87078869154814189e-07  2.48206780963114521e-08 
 9.33254300796974101e+05  4.86870057303133252e-07  2.48302269409716115e-08 
 9.54992586021418567e+05  4.86648677664884334e-07  2.48402804235107621e-08 
 9.77237220955792814e+05  4.86413282461020465e-07  2.48508542371951508e-08 
 9.99999999999981723e+05  4.86162259922088427e-07  2.48619647904867049e-08 
 1.02329299228073540e+06  4.85893816405093074e-07  2.48736292520992455e-08 
 1.04712854805088032e+06  4.85605956931942878e-07  2.48858656005312969e-08 
 1.07151930523758661e+06  4.85296464085512763e-07  2.48986926775589868e-08 
 1.09647819614316477e+06  4.84962875205930990e-07  2.49121302469072918e-08 
 1.12201845430194261e+06  4.84602457870526786e-07  2.49261990574064750e-08 
 1.14815362149686133e+06  4.84212183619740653e-07  2.49409209116574508e-08 
 1.17489755493950751e+06  4.83788700001458500e-07  2.49563187400582156e-08 
 1.20226443461739039e+06  4.83328300957298586e-07  2.49724166804976213e-08 
 1.23026877081235847e+06  4.82826895721463386e-07  2.49892401641549521e-08 
 1.25892541179414350e+06  4.82279976371000980e-07  2.50068160073638309e-08 
 1.28824955169310956e+06  4.81682584361570425e-07  2.50251725100856423e-08 
 1.31825673855638201e+06  4.81029276344824182e-07  2.50443395609690641e-08 
 1.34896288259162800e+06  4.80314089815857530e-07  2.50643487493295468e-08 
 1.38038426460285857e+06  4.79530509157622826e-07  2.50852334844203767e-08 
 1.41253754462272744e+06  4.78671432879593414e-07  2.51070291217217054e-08 
 1.44543977074589999e+06  4.77729142992180660e-07  2.51297730972868636e-08 
 1.47910838816817920e+06  4.76695277652058821e-07  2.51535050694828033e-08 
 1.51356124843617924e+06  4.75560808445649627e-07  2.51782670690273565e-08 
 1.54881661891245167e+06  4.74316023922429680e-07  2.52041036572808563e-08 
 1.58489319246108318e+06  4.72950521159849034e-07  2.52310620928969018e-08 
 1.62181009735889896e+06  4.71453207510611461e-07  2.52591925076363278e-08 
 1.65958690743752895e+06  4.69812314776869740e-07  2.52885480911457683e-08 
 1.69824365246171178e+06  4.68015428365971560e-07  2.53191852851344902e-08 
 1.73780082874934212e+06  4.66049534067062587e-07  2.53511639878408114e-08 
 1.77827941003888869e+06  4.63901085210797155e-07  2.53845477683515537e-08 
 1.81970085860994854e+06  4.61556092901940717e-07  2.54194040922167125e-08 
 1.86208713666283176e+06  4.59000241887494488e-07  2.54558045581710848e-08 
 1.90546071796321054e+06  4.56219034244695836e-07  2.54938251470881947e-08 
 1.94984459975800780e+06  4.53197962518311293e-07  2.55335464836917023e-08 
 1.99526231496884115e+06  4.49922713159443195e-07  2.55750541117885858e-08 
 2.04173794466948998e+06  4.46379400018072875e-07  2.56184387841226113e-08 
 2.08929613085399917e+06  4.42554826332606848e-07  2.56637967677283115e-08 
 2.13796208950219071e+06  4.38436772078932026e-07  2.57112301658965064e-08 
 2.18776162394951005e+06  4.34014301721748401e-07  2.57608472579914349e-08 
 2.23872113856829610e+06  4.29278085543674481e-07  2.58127628587027099e-08 
 2.29086765276772855e+06  4.24220725730552529e-07  2.58670986978653340e-08 
 2.34422881531987665e+06  4.18837076645687543e-07  2.59239838227223297e-08 
 2.39883291901944391e+06  4.13124547177209152e-07  2.59835550243070696e-08 
 2.45470891568498267e+06  4.07083372047488445e-07  2.60459572898583009e-08 
 2.51188643150953110e+06  4.00716838609597776e-07  2.61113442833299419e-08 
 2.57039578276881343e+06  3.94031456095961292e-07  2.61798788560364816e-08 
 2.63026799189533014e+06  3.87037055659894902e-07  2.62517335899852120e-08 
 2.69153480392686278e+06  3.79746811822138776e-07  2.63270913762641557e-08 
 2.75422870333811222e+06  3.72177179052272176e-07  2.64061460309038832e-08 
 2.81838293126439815e+06  3.64347741063366232e-07  2.64891029514226104e-08 
 2.88403150312654907e+06  3.56280974600300400e-07  2.65761798164174443e-08 
 2.95120922666632757e+06  3.48001933874302131e-07  2.66676073317056508e-08 
 3.01995172040195670e+06  3.39537865892240597e-07  2.67636300259061670e-08 
 3.09029543251352943e+06  3.30917770417487940e-07  2.68645070988007529e-08 
 3.16227766016831668e+06  3.22171920965917207e-07  2.69705133260238688e-08 
 3.23593656929621845e+06  3.13331364763628669e-07  2.70819400234594622e-08 
 3.31131121482584532e+06  3.04427419978486890e-07  2.71990960750523387e-08 
 3.38844156139195804e+06  2.95491187769564504e-07  2.73223090278022292e-08 
 3.46736850452524750e+06  2.86553094915176042e-07  2.74519262576149292e-08 
 3.54813389233568404e+06  2.77642480169694673e-07  2.75883162099744914e-08 
 3.63078054770094110e+06  2.68787234419413325e-07  2.77318697192543886e-08 
 3.71535229097165121e+06  2.60013501302976596e-07  2.78830014105570607e-08 
 3.80189396320553590e+06  2.51345441663770927e-07  2.80421511879694115e-08 
 3.89045144994272804e+06  2.42805062083500848e-07  2.82097858129603324e-08 
 3.98107170553489262e+06  2.34412105115877765e-07  2.83864005766234942e-08 
 4.07380277804104565e+06  2.26183996689474914e-07  2.85725210693244917e-08 
 4.16869383470327035e+06  2.18135844609433064e-07  2.87687050507994639e-08 
 4.26579518801584095e+06  2.10280481107969806e-07  2.89755444241306398e-08 
 4.36515832240157202e+06  2.02628541904124487e-07  2.91936673156087407e-08 
 4.46683592150954157e+06  1.95188574227304155e-07  2.94237402631760740e-08 
 4.57088189614865836e+06  1.87967166565409049e-07  2.96664705145345446e-08 
 4.67735141287188791e+06  1.80969093487857735e-07  2.99226084361165487e-08 
 4.78630092322628666e+06  1.74197469614557491e-07  3.01929500325429811e-08 
 4.89778819368436281e+06  1.67653907664022010e-07  3.04783395758481318e-08 
 5.01187233627262153e+06  1.61338676340149667e-07  3.07796723419329697e-08 
 5.12861383991354518e+06  1.55250854682947940e-07  3.10978974507705480e-08 
 5.24807460249761958e+06  1.49388480266084265e-07  3.14340208048174888e-08 
 5.37031796370241791e+06  1.43748689332888987e-07  3.17891081182513141e-08 
 5.49540873857613374e+06  1.38327847574225731e-07  3.21642880273886931e-08 
 5.62341325190337654e+06  1.33121670760632529e-07  3.25607552696643282e-08 
 5.75439937337145209e+06  1.28125334869121090e-07  3.29797739155298931e-08 
 5.88843655355576985e+06  1.23333575674151145e-07  3.34226806336499141e-08 
 6.02559586074345466e+06  1.18740778044713896e-07  3.38908879654913810e-08 
 6.16595001861469541e+06  1.14341055368287046e-07  3.43858875798860296e-08 
 6.30957344480180275e+06  1.10128319664380348e-07  3.49092534724324970e-08 
 6.45654229034642223e+06  1.06096343039096195e-07  3.54626450667416242e-08 
 6.60693448007582407e+06  1.02238811177229265e-07  3.60478101666798831e-08 
 6.76082975391967874e+06  9.85493695900472867e-08  3.66665876983187084e-08 
 6.91830970918922219e+06  9.50216633314916748e-08  3.73209101687024982e-08 
 7.07945784384123329e+06  9.16493708773684871e-08  3.80128057551301951e-08 
 7.24435960074975155e+06  8.84262328220526701e-08  3.87443999223761880e-08 
 7.41310241300902236e+06  8.53460760113876298e-08  3.95179164469947214e-08 
 7.58577575029168092e+06  8.24028336803833737e-08  4.03356777064324901e-08 
 7.76247116628675628e+06  7.95905621120549684e-08  4.12001040662643785e-08 
 7.94328234724264964e+06  7.69034542879740393e-08  4.21137121707717981e-08 
 8.12830516164082289e+06  7.43358509462478585e-08  4.30791119109721860e-08 
 8.31763771102653630e+06  7.18822494169220158e-08  4.40990018087019870e-08 
 8.51138038202358596e+06  6.95373105571215170e-08  4.51761625171591678e-08 
 8.70963589956062287e+06  6.72958640681704479e-08  4.63134480966753872e-08 
 8.91250938133726642e+06  6.51529124335904610e-08  4.75137746803666139e-08 
 9.12010839355890453e+06  6.31036336834859193e-08  4.87801060999043182e-08 
 9.33254300796971284e+06  6.11433831579170838e-08  5.01154359972741975e-08 
 9.54992586021415703e+06  5.92676944131273698e-08  5.15227659091546335e-08 
 9.77237220955790021e+06  5.74722793872078369e-08  5.30050787772621177e-08 
 9.99999999999978766e+06  5.57530279249507487e-08  5.45653073193427050e-08 
