 time                   v(clk)                 v(xt.icmp)             v(xt.vth_soft)         v(xt.vth_hard)         v(cmp_soft)            v(cmp_hard)            v(isense)              v(shp)                
 7.981781242166282e-07  0.000000000000000e+00  9.754071128101383e-01  8.045565080969048e-01  9.940576167393536e-01  1.200181646666178e+00  1.351958162948645e-04  2.001274156568623e+00  5.009150943396230e-02 
 7.991781242166282e-07  0.000000000000000e+00  9.756472462125393e-01  8.044985035070106e-01  9.941699319156965e-01  1.199818998293951e+00 -1.299789530248521e-04  2.001262753444075e+00  5.009150943396230e-02 
 8.001781242166282e-07  0.000000000000000e+00  9.758870790125208e-01  8.044439550626493e-01  9.942752244636411e-01  1.200179545597984e+00  1.290147829329167e-04  2.001251530875755e+00  5.009150943396230e-02 
 8.011781242166281e-07  0.000000000000000e+00  9.761225456791517e-01  8.043883660640773e-01  9.943822723815732e-01  1.199821089986330e+00 -1.240673069379694e-04  2.001240530449070e+00  5.009150943396230e-02 
 8.021781242166281e-07  0.000000000000000e+00  9.763575421330898e-01  8.043361160350571e-01  9.944824500019813e-01  1.200177462468968e+00  1.231590565969042e-04  2.001229786160273e+00  5.009150943396230e-02 
 8.031781242166281e-07  0.000000000000000e+00  9.765884387525993e-01  8.042827220058993e-01  9.945844646714531e-01  1.199823163698417e+00 -1.184570779084820e-04  2.001219322935617e+00  5.009150943396230e-02 
 8.041781242166281e-07  0.000000000000000e+00  9.768187173402906e-01  8.042325622036096e-01  9.946797677706813e-01  1.200175397374273e+00  1.176016972193908e-04  2.001209155447512e+00  5.009150943396230e-02 
 8.051781242166280e-07  0.000000000000000e+00  9.770451381206594e-01  8.041811675973725e-01  9.947769768558719e-01  1.199825219341676e+00 -1.131243509904458e-04  2.001199288628649e+00  5.009150943396230e-02 
 8.061781242166280e-07  0.000000000000000e+00  9.772708129790832e-01  8.041329153949415e-01  9.948676414720941e-01  1.200173350395361e+00  1.123189357527443e-04  2.001189718302934e+00  5.009150943396230e-02 
 8.071781242166280e-07  0.000000000000000e+00  9.774928494987370e-01  8.040833503055742e-01  9.949602700969200e-01  1.199827256839760e+00 -1.080479167463832e-04  2.001180433079099e+00  5.009150943396230e-02 
 8.081781242166279e-07  0.000000000000000e+00  9.777140303353460e-01  8.040368482814296e-01  9.950465276921416e-01  1.200171321603375e+00  1.072897393298382e-04  2.001171415940224e+00  5.009150943396230e-02 
 8.091781242166279e-07  0.000000000000000e+00  9.779317712937224e-01  8.039889670786435e-01  9.951347957797514e-01  1.199829276127435e+00 -1.032089184393283e-04  2.001162646564259e+00  5.009150943396230e-02 
 8.101781242166279e-07  0.000000000000000e+00  9.781485633183146e-01  8.039440807578082e-01  9.952168697839483e-01  1.200169311057551e+00  1.024954401533690e-04  2.001154102948362e+00  5.009150943396230e-02 
 8.111781242166278e-07  0.000000000000000e+00  9.783620944157713e-01  8.038977591630455e-01  9.953009885897451e-01  1.199831277150832e+00 -9.859054646552256e-05  2.001145763356427e+00  5.009150943396230e-02 
 8.121781242166278e-07  0.000000000000000e+00  9.785745984478846e-01  8.038543736918385e-01  9.953790917310521e-01  1.200167318807191e+00  9.791941823424018e-05  2.001137607363479e+00  5.009150943396230e-02 
 8.131781242166278e-07  0.000000000000000e+00  9.787840024769775e-01  8.038095053012113e-01  9.954592620362627e-01  1.199833259865935e+00 -9.417777395744481e-05  2.001129617029760e+00  5.009150943396230e-02 
 8.141781242166277e-07  0.000000000000000e+00  9.789923152467072e-01  8.037675220254160e-01  9.955335955856029e-01  1.200165344890351e+00  9.354682975972027e-05  2.001121777173454e+00  5.009150943396230e-02 
 8.151781242166277e-07  0.000000000000000e+00  9.791976723582060e-01  8.037240150934688e-01  9.956100076601276e-01  1.199835224239497e+00 -8.995712813199672e-05  2.001114075768022e+00  5.009150943396230e-02 
 8.161781242166277e-07  0.000000000000000e+00  9.794018869281604e-01  8.036833486337701e-01  9.956807620323439e-01  1.200163389336022e+00  8.936437420592479e-05  2.001106503586624e+00  5.009150943396230e-02 
 8.171781242166277e-07  0.000000000000000e+00  9.796032749783332e-01  8.036411234701358e-01  9.957535964646147e-01  1.199837170247240e+00 -8.591649257912530e-05  2.001099054070074e+00  5.009150943396230e-02 
 8.181781242166276e-07  0.000000000000000e+00  9.798034811875703e-01  8.036016994287204e-01  9.958209522059343e-01  1.200161452163122e+00  8.536009442092472e-05  2.001091722642806e+00  5.009150943396230e-02 
 8.190890621083139e-07  0.000000000000000e+00  9.799834324308681e-01  8.035642181923038e-01  9.958844264647372e-01  1.199839191628544e+00 -8.185777214129520e-05  2.001085144473211e+00  5.009150943396230e-02 
 8.200000000000001e-07  0.000000000000000e+00  9.801625010667957e-01  8.035294050617872e-01  9.959428793363956e-01  1.200159346770532e+00  8.116058857818629e-05  2.001078660289270e+00  5.009150943396230e-02 
 8.200200000000001e-07  1.200000000001361e-01  9.802394984285326e-01  8.036002481399411e-01  9.959460316085270e-01  1.200024798674852e+00  1.955021250691897e-05  2.001078519026021e+00  5.009150943396230e-02 
 8.200600000000002e-07  3.600000000004083e-01  9.803597353846493e-01  8.037103948910010e-01  9.959495667557322e-01  1.199979620583262e+00 -1.111919687812967e-05  2.001078236798254e+00  5.009150943396230e-02 
 8.200994369209435e-07  5.966215256605643e-01  9.799567544707719e-01  8.033208768943035e-01  9.959490417323961e-01  1.200019386212140e+00  7.451318436307990e-06  2.001077959537171e+00  5.009150943396230e-02 
 8.201400215680259e-07  8.401294081549400e-01  9.760439504916886e-01  8.003574356696109e-01  9.959363667619631e-01  1.199949979837091e+00 -5.881205585888785e-06  2.001077674431194e+00  5.009150943396230e-02 
 8.201700107840130e-07  1.020064704077515e+00  9.720308846053973e-01  7.971110762102647e-01  9.959208812379344e-01  1.199677847394401e+00  1.874183045134607e-06  2.001077459349447e+00  5.009150943396230e-02 
 8.202000000000001e-07  1.200000000000000e+00  9.698947905142022e-01  7.946983907531165e-01  9.959039174952300e-01  1.200088481003810e+00 -8.201418024932935e-07  2.001077226149054e+00  5.009150943396230e-02 
 8.202038755977607e-07  1.200000000000000e+00  9.697705551243884e-01  7.945451301681201e-01  9.959013016658328e-01  1.200297673196779e+00 -2.441313978283311e-07  2.001077193396863e+00  5.009150943396230e-02 
 8.202116267932819e-07  1.200000000000000e+00  9.695595540677351e-01  7.943052464628197e-01  9.958971497150333e-01  1.200989036246558e+00  2.121677320571835e-06  2.001077126110654e+00  5.009150943396230e-02 
 8.202271291843242e-07  1.200000000000000e+00  9.692551383949494e-01  7.940454000901568e-01  9.958920216676033e-01  1.202030153398473e+00  3.645997539932074e-06  2.001076978295567e+00  5.009150943396230e-02 
 8.202581339664088e-07  1.200000000000000e+00  9.689428095074702e-01  7.938288968764795e-01  9.958863668822076e-01  1.202110257150516e+00  2.275201974885304e-06  2.001076599839251e+00  5.009150943396230e-02 
 8.202947777335938e-07  1.200000000000000e+00  9.689088286979431e-01  7.937807165534947e-01  9.959157361276896e-01  1.203066778104141e+00  1.394796051829521e-05  2.001075931629332e+00  5.009150943396230e-02 
 8.203441531529030e-07  1.200000000000000e+00  9.691422751783404e-01  7.937720870290766e-01  9.961960500023638e-01  1.201928107642434e+00  3.644975260903723e-05  2.001074437415308e+00  5.009150943396230e-02 
 8.204179157912271e-07  1.200000000000000e+00  9.709644277052514e-01  7.937764612614392e-01  9.981214307656698e-01  1.199854651976014e+00  9.106753973823441e-05  2.001070425651996e+00  5.009150943396230e-02 
 8.204967913802572e-07  1.200000000000000e+00  9.748226888295342e-01  7.938013836402373e-01  1.002090211858838e+00  1.199956356441208e+00 -7.562275523573164e-03  2.001063396337058e+00  5.009150943396230e-02 
 8.205655044737487e-07  1.200000000000000e+00  9.780742617822973e-01  7.938165079658511e-01  1.005343864857986e+00  1.200006082613987e+00 -5.462035286768785e-04  2.001055059742906e+00  5.009150943396230e-02 
 8.206306927801046e-07  1.200000000000000e+00  9.796371369623805e-01  7.938300709999833e-01  1.006968776171369e+00  1.199968257908004e+00 -1.790782346784379e-04  2.001045762287889e+00  5.009150943396230e-02 
 8.206981606502909e-07  1.200000000000000e+00  9.800508430188233e-01  7.938453061236653e-01  1.007383559817357e+00  1.199991605688655e+00  5.329262159566257e-05  2.001035514895645e+00  5.009150943396230e-02 
 8.207837533724750e-07  1.200000000000000e+00  9.800861133031322e-01  7.938640979555712e-01  1.007400448762374e+00  1.199975691227760e+00  7.698291641195407e-05  2.001022956738787e+00  5.009150943396230e-02 
 8.208721329987565e-07  1.200000000000000e+00  9.801575536350035e-01  7.938843325475449e-01  1.007445054290148e+00  1.199988873105422e+00 -1.630829071625581e-04  2.001011780499257e+00  5.009150943396230e-02 
 8.210074662148190e-07  1.200000000000000e+00  9.802088716589273e-01  7.939132249099835e-01  1.007450659232283e+00  1.199978864341300e+00  1.971388140215189e-04  2.000999779199272e+00  5.009150943396230e-02 
 8.212637469198402e-07  1.200000000000000e+00  9.802954775891084e-01  7.939675824288794e-01  1.007439383922958e+00  1.199989264100698e+00 -2.097553644177722e-04  2.000992270985792e+00  5.009150943396230e-02 
 8.216236350100887e-07  1.200000000000000e+00  9.803845143891005e-01  7.940392231863732e-01  1.007388110316288e+00  1.199981678758208e+00  2.162412228281470e-04  2.001001254651964e+00  5.009150943396230e-02 
 8.223165735553941e-07  1.200000000000000e+00  9.805475058876374e-01  7.941696643401902e-01  1.007276346163241e+00  1.199991902328177e+00 -2.193697119168635e-04  2.001028358571845e+00  5.009150943396230e-02 
 8.233165735553941e-07  1.200000000000000e+00  9.807579439462747e-01  7.943409385229091e-01  1.007098368674004e+00  1.199985674698192e+00  2.208936534128470e-04  2.001047137316019e+00  5.009150943396230e-02 
 8.243165735553941e-07  1.200000000000000e+00  9.809641534370510e-01  7.944989284337202e-01  1.006921795177939e+00  1.199995057279640e+00 -2.227201972792075e-04  2.001046755379461e+00  5.009150943396230e-02 
 8.253165735553940e-07  1.200000000000000e+00  9.811587929819667e-01  7.946448089044953e-01  1.006741860742440e+00  1.199988307922906e+00  2.238959039816724e-04  2.001042164968271e+00  5.009150943396230e-02 
 8.263165735553940e-07  1.200000000000000e+00  9.813543450066684e-01  7.947822176026756e-01  1.006565424038188e+00  1.199996768026276e+00 -2.253752244574939e-04  2.001036719425408e+00  5.009150943396230e-02 
 8.273165735553940e-07  1.200000000000000e+00  9.815415327158292e-01  7.949104630602536e-01  1.006386769078022e+00  1.199989975423414e+00  2.262305072809895e-04  2.001030588589225e+00  5.009150943396230e-02 
 8.283165735553939e-07  1.200000000000000e+00  9.817303819688418e-01  7.950322218730852e-01  1.006211397609805e+00  1.199997810154251e+00 -2.273868927821306e-04  2.001024037594639e+00  5.009150943396230e-02 
 8.293165735553939e-07  1.200000000000000e+00  9.819122136258420e-01  7.951463394763948e-01  1.006035117450498e+00  1.199991149850494e+00  2.279480539584442e-04  2.001017359363865e+00  5.009150943396230e-02 
 8.303165735553939e-07  1.200000000000000e+00  9.820957314319972e-01  7.952551997673954e-01  1.005862688410805e+00  1.199998488959973e+00 -2.288047309855693e-04  2.001010777365952e+00  5.009150943396230e-02 
 8.313165735553939e-07  1.200000000000000e+00  9.822730631224346e-01  7.953575486032239e-01  1.005691040239347e+00  1.199992037736956e+00  2.290965813749318e-04  2.001004442721302e+00  5.009150943396230e-02 
 8.323165735553938e-07  1.200000000000000e+00  9.824519332890813e-01  7.954556726622553e-01  1.005523987632739e+00  1.199998949085525e+00 -2.296756958532709e-04  2.000998433715780e+00  5.009150943396230e-02 
 8.333165735553938e-07  1.200000000000000e+00  9.826252186091776e-01  7.955483011695742e-01  1.005359122786775e+00  1.199992743778759e+00  2.297215855714849e-04  2.000992768049175e+00  5.009150943396230e-02 
 8.343165735553938e-07  1.200000000000000e+00  9.827998588812406e-01  7.956376396462130e-01  1.005199265011500e+00  1.199999267904413e+00 -2.300441980354901e-04  2.000987420944716e+00  5.009150943396230e-02 
 8.353165735553937e-07  1.200000000000000e+00  9.829693795953078e-01  7.957223828582806e-01  1.005042439561779e+00  1.199993326754221e+00  2.298660566800082e-04  2.000982347636596e+00  5.009150943396230e-02 
 8.363165735553937e-07  1.200000000000000e+00  9.831400780966317e-01  7.958046287103593e-01  1.004890583466198e+00  1.199999490540592e+00 -2.299521485435149e-04  2.000977499814269e+00  5.009150943396230e-02 
 8.373165735553937e-07  1.200000000000000e+00  9.833060285440443e-01  7.958830133491570e-01  1.004742085404382e+00  1.199993822231969e+00  2.295705324857400e-04  2.000972838615250e+00  5.009150943396230e-02 
 8.383165735553936e-07  1.200000000000000e+00  9.834730002764330e-01  7.959595140334368e-01  1.004598190356938e+00  1.199999645069576e+00 -2.294390210675980e-04  2.000968339461984e+00  5.009150943396230e-02 
 8.393165735553936e-07  1.200000000000000e+00  9.836355255765007e-01  7.960327055420775e-01  1.004457648481757e+00  1.199994253010234e+00  2.288731657054125e-04  2.000963993328559e+00  5.009150943396230e-02 
 8.403165735553936e-07  1.200000000000000e+00  9.837989408445612e-01  7.961044536879514e-01  1.004321202351960e+00  1.199999749865808e+00 -2.285419262175885e-04  2.000959802476372e+00  5.009150943396230e-02 
 8.413165735553935e-07  1.200000000000000e+00  9.839581571175327e-01  7.961732876230060e-01  1.004187964613121e+00  1.199994634387119e+00  2.278098016098080e-04  2.000955775485630e+00  5.009150943396230e-02 
 8.423165735553935e-07  1.200000000000000e+00  9.841181575998246e-01  7.962409837855254e-01  1.004058323312174e+00  1.199999817450934e+00 -2.272956944337940e-04  2.000951920430555e+00  5.009150943396230e-02 
 8.433165735553935e-07  1.200000000000000e+00  9.842741633240855e-01  7.963060482059818e-01  1.003931730814001e+00  1.199994977016945e+00  2.264140629291719e-04  2.000948240011132e+00  5.009150943396230e-02 
 8.443165735553935e-07  1.200000000000000e+00  9.844308713338180e-01  7.963701914157032e-01  1.003808319096384e+00  1.199999856643907e+00 -2.257329649823790e-04  2.000944727236446e+00  5.009150943396230e-02 
 8.453165735553934e-07  1.200000000000000e+00  9.845837534962185e-01  7.964319160517509e-01  1.003687834040713e+00  1.199995288554144e+00  2.247174398350148e-04  2.000941364113598e+00  5.009150943396230e-02 
 8.463165735553934e-07  1.200000000000000e+00  9.847372770922007e-01  7.964928846631344e-01  1.003570211785245e+00  1.199999873832220e+00 -2.238842788444408e-04  2.000938121481906e+00  5.009150943396230e-02 
 8.473165735553934e-07  1.200000000000000e+00  9.848871142508515e-01  7.965516092692232e-01  1.003455434189708e+00  1.199995574644001e+00  2.227493829084085e-04  2.000934961352276e+00  5.009150943396230e-02 
 8.483165735553933e-07  1.200000000000000e+00  9.850375499983235e-01  7.966097150846529e-01  1.003343279650678e+00  1.199999873750556e+00 -2.217781737425307e-04  2.000931839721098e+00  5.009150943396230e-02 
 8.493165735553933e-07  1.200000000000000e+00  9.851844137976062e-01  7.966657295517432e-01  1.003233909537542e+00  1.199995839545304e+00  2.205373976453380e-04  2.000928710638846e+00  5.009150943396230e-02 
 8.503165735553933e-07  1.200000000000000e+00  9.853318484864261e-01  7.967212454515162e-01  1.003126973140355e+00  1.199999859978359e+00 -2.194412799715660e-04  2.000925529723714e+00  5.009150943396230e-02 
 8.513165735553932e-07  1.200000000000000e+00  9.854758046710264e-01  7.967748072448709e-01  1.003022763402077e+00  1.199996086534683e+00  2.181071392328486e-04  2.000922257760302e+00  5.009150943396230e-02 
 8.523165735553932e-07  1.200000000000000e+00  9.856203167870432e-01  7.968279769840108e-01  1.002920826415944e+00  1.199999835269873e+00 -2.168984158825560e-04  2.000918863038573e+00  5.009150943396230e-02 
 8.533165735553932e-07  1.200000000000000e+00  9.857614262449960e-01  7.968793157587373e-01  1.002821549372134e+00  1.199996318176319e+00  2.154825065826461e-04  2.000915323151589e+00  5.009150943396230e-02 
 8.543165735553931e-07  1.200000000000000e+00  9.859030875001155e-01  7.969303555163564e-01  1.002724400229365e+00  1.199999801776692e+00 -2.141726821532689e-04  2.000911625406032e+00  5.009150943396230e-02 
 8.553165735553931e-07  1.200000000000000e+00  9.860414074367244e-01  7.969796732549793e-01  1.002629832327109e+00  1.199996536509101e+00  2.126857348513779e-04  2.000907766649650e+00  5.009150943396230e-02 
 8.563165735553931e-07  1.200000000000000e+00  9.861802843201746e-01  7.970287715234957e-01  1.002537259056689e+00  1.199999761200090e+00 -2.112855541139752e-04  2.000903752049750e+00  5.009150943396230e-02 
 8.573165735553931e-07  1.200000000000000e+00  9.863158694203908e-01  7.970762428946780e-01  1.002447178444524e+00  1.199996743175910e+00  2.097374858398100e-04  2.000899593611025e+00  5.009150943396230e-02 
 8.583165735553930e-07  1.200000000000000e+00  9.864520245879523e-01  7.971235616482714e-01  1.002358970178207e+00  1.199999714902294e+00 -2.082569716879107e-04  2.000895308177044e+00  5.009150943396230e-02 
 8.593165735553930e-07  1.200000000000000e+00  9.865849279703530e-01  7.971693360446188e-01  1.002273159837467e+00  1.199996939516936e+00  2.066569358382657e-04  2.000890915570917e+00  5.009150943396230e-02 
 8.603165735553930e-07  1.200000000000000e+00  9.867184213076510e-01  7.972150135234672e-01  1.002189110849073e+00  1.199999663984408e+00 -2.051054265037514e-04  2.000886436692874e+00  5.009150943396230e-02 
 8.613165735553929e-07  1.200000000000000e+00  9.868486951470579e-01  7.972592183776043e-01  1.002107362097958e+00  1.199997126638899e+00  2.034618605502952e-04  2.000881892032007e+00  5.009150943396230e-02 
 8.623165735553929e-07  1.200000000000000e+00  9.869795844463556e-01  7.973033726914537e-01  1.002027274767005e+00  1.199999609345058e+00 -2.018480458882343e-04  2.000877300410960e+00  5.009150943396230e-02 
 8.633165735553929e-07  1.200000000000000e+00  9.871072802565725e-01  7.973461171370770e-01  1.001949389013115e+00  1.199997305463305e+00  2.001687168805121e-04  2.000872678220414e+00  5.009150943396230e-02 
 8.643165735553928e-07  1.200000000000000e+00  9.872356215550212e-01  7.973888498037912e-01  1.001873074840492e+00  1.199999551723139e+00 -1.985006736046913e-04  2.000868038953531e+00  5.009150943396230e-02 
 8.653165735553928e-07  1.200000000000000e+00  9.873607902144131e-01  7.974302279713459e-01  1.001798863633778e+00  1.199997476767310e+00  1.967927214217479e-04  2.000863393137886e+00  5.009150943396230e-02 
 8.663165735553928e-07  1.200000000000000e+00  9.874866379065110e-01  7.974716269030543e-01  1.001726142949676e+00  1.199999491730192e+00 -1.950779471513242e-04  2.000858748493660e+00  5.009150943396230e-02 
 8.673165735553928e-07  1.200000000000000e+00  9.876093295471423e-01  7.975117205741150e-01  1.001655427238532e+00  1.199997641209990e+00  1.933479255442944e-04  2.000854110313454e+00  5.009150943396230e-02 
 8.683165735553927e-07  1.200000000000000e+00  9.877327363952518e-01  7.975518624146460e-01  1.001586128536261e+00  1.199999429875501e+00 -1.915933716290625e-04  2.000849481942503e+00  5.009150943396230e-02 
 8.692582867776964e-07  1.200000000000000e+00  9.878459665169708e-01  7.975884738107384e-01  1.001522629247719e+00  1.199997801399494e+00  1.897381978666791e-04  2.000845134045568e+00  5.009150943396230e-02 
 8.702000000000000e-07  1.200000000000000e+00  9.879600845734694e-01  7.976252215680468e-01  1.001460300920019e+00  1.199999357320584e+00 -1.878393294017173e-04  2.000840797430499e+00  5.009150943396230e-02 
 8.702200000000001e-07  1.080000000000142e+00  9.879015030161459e-01  7.975706864882229e-01  1.001457909110305e+00  1.199975939625597e+00 -2.197006047623205e-05  2.000840705434809e+00  5.009150943396230e-02 
 8.702600000000001e-07  8.399999999998699e-01  9.878346115348677e-01  7.975050566203100e-01  1.001453747868568e+00  1.200009433195172e+00  1.980741081262282e-05  2.000840521288799e+00  5.009150943396230e-02 
 8.703300000000001e-07  4.199999999997112e-01  9.890223439870309e-01  7.985793453016135e-01  1.001468212764373e+00  1.200170987358630e+00 -1.660296642298598e-05  2.000840200151184e+00  5.009150943396230e-02 
 8.704000000000001e-07  1.878497357665765e-13  9.940745853180902e-01  8.032305710280977e-01  1.001562379538030e+00  1.193670986245828e+00  1.491456088155146e-05  2.000839914643803e+00  5.009150943396230e-02 
 8.704089464871006e-07  0.000000000000000e+00  9.950202474026313e-01  8.039486258830809e-01  1.001581264833747e+00  1.196658539601248e+00  3.517592294178407e-06  2.000839885216471e+00  5.009150943396230e-02 
 8.704268394613017e-07  0.000000000000000e+00  9.966290967305622e-01  8.051180733736325e-01  1.001614711509473e+00  1.202414910293519e+00 -3.432210250113476e-06  2.000839833096569e+00  5.009150943396230e-02 
 8.704539692553678e-07  0.000000000000000e+00  9.981080321971321e-01  8.062304509353785e-01  1.001614518086631e+00  1.200677937819092e+00  1.526140144837544e-06  2.000839789772867e+00  5.009150943396230e-02 
 8.704841473744166e-07  0.000000000000000e+00  9.987115793615324e-01  8.068031575794130e-01  1.001441920384184e+00  1.199988140414699e+00 -1.385404728304585e-06  2.000839823026488e+00  5.009150943396230e-02 
 8.705211933643415e-07  0.000000000000000e+00  9.983758757220292e-01  8.070218704646476e-01  1.000756566931452e+00  1.200373814501835e+00  1.033721918803123e-06  2.000840057572184e+00  5.009150943396230e-02 
 8.705645774313470e-07  0.000000000000000e+00  9.965744329141863e-01  8.070823201477813e-01  9.988056119507921e-01  1.199657009741550e+00 -5.240804190421891e-06  2.000840743567049e+00  5.009150943396230e-02 
 8.706096269038814e-07  0.000000000000000e+00  9.934932870602010e-01  8.071091677491418e-01  9.956248592511723e-01  1.200350242527800e+00 -5.072824038202670e-05  2.000842089642064e+00  5.009150943396230e-02 
 8.706540487678398e-07  0.000000000000000e+00  9.899712507601655e-01  8.071196294387988e-01  9.920501809355825e-01  1.199666393639142e+00 -5.118801100516292e-05  2.000844165075218e+00  5.009150943396230e-02 
 8.707115758520922e-07  0.000000000000000e+00  9.879508748142926e-01  8.071284715799362e-01  9.900033319865409e-01  1.200314838937013e+00  1.971357329181692e-04  2.000847959239640e+00  5.009150943396230e-02 
 8.707664942834967e-07  0.000000000000000e+00  9.878152320695831e-01  8.071292747026089e-01  9.899027848155131e-01  1.199706802206809e+00  8.501867275125743e-04  2.000852545069593e+00  5.009150943396230e-02 
 8.708384648822169e-07  0.000000000000000e+00  9.878830669219678e-01  8.071285853573332e-01  9.899864344359498e-01  1.200275035984456e+00  3.825455068029210e-03  2.000859303930419e+00  5.009150943396230e-02 
 8.709199270638443e-07  0.000000000000000e+00  9.877190802188375e-01  8.071218593565949e-01  9.897058340295047e-01  1.199740375334930e+00  2.714955584814929e-03  2.000866917281845e+00  5.009150943396230e-02 
 8.710052014730333e-07  0.000000000000000e+00  9.877128006718717e-01  8.071149802503931e-01  9.897063133726629e-01  1.200244247036694e+00 -1.306357500092910e-03  2.000873769839983e+00  5.009150943396230e-02 
 8.711157487000750e-07  0.000000000000000e+00  9.877731391801006e-01  8.071011408538322e-01  9.897595113176986e-01  1.199766694628620e+00  8.998194780205814e-04  2.000880017735916e+00  5.009150943396230e-02 
 8.712305257404011e-07  0.000000000000000e+00  9.877719279711868e-01  8.070873507554269e-01  9.897549154426479e-01  1.200222206986973e+00 -6.388840144743349e-04  2.000883253464196e+00  5.009150943396230e-02 
 8.714600798210534e-07  0.000000000000000e+00  9.878462873045093e-01  8.070536805371229e-01  9.898373004064388e-01  1.199782640447462e+00  5.599597043080043e-04  2.000882311276573e+00  5.009150943396230e-02 
 8.718696083932917e-07  0.000000000000000e+00  9.878964023256128e-01  8.069925315183746e-01  9.898982948783567e-01  1.200214046935859e+00 -5.133839371344684e-04  2.000868972724317e+00  5.009150943396230e-02 
 8.725677827264920e-07  0.000000000000000e+00  9.880280328496893e-01  8.068829044218192e-01  9.900743314774523e-01  1.199787248298311e+00  4.965495954573922e-04  2.000843927204088e+00  5.009150943396230e-02 
 8.735677827264920e-07  0.000000000000000e+00  9.881447785104572e-01  8.067322532980354e-01  9.902470474285225e-01  1.200211169853236e+00 -4.771992069613231e-04  2.000824284975531e+00  5.009150943396230e-02 
 8.745677827264920e-07  0.000000000000000e+00  9.882977826038662e-01  8.065867515785909e-01  9.904694773123872e-01  1.199789603909156e+00  4.677957055463866e-04  2.000816194425796e+00  5.009150943396230e-02 
 8.755677827264920e-07  0.000000000000000e+00  9.884021881031535e-01  8.064509738144275e-01  9.906312575100001e-01  1.200208821748670e+00 -4.501202348315721e-04  2.000810588150020e+00  5.009150943396230e-02 
 8.765677827264919e-07  0.000000000000000e+00  9.885462210973649e-01  8.063202196693368e-01  9.908456939274383e-01  1.199791943395784e+00  4.413599517668450e-04  2.000805856802702e+00  5.009150943396230e-02 
 8.775677827264919e-07  0.000000000000000e+00  9.886455084007986e-01  8.061983751214242e-01  9.910027901591568e-01  1.200206489926505e+00 -4.251468873729010e-04  2.000801804408662e+00  5.009150943396230e-02 
 8.785677827264919e-07  0.000000000000000e+00  9.887838409943133e-01  8.060807102674391e-01  9.912122533847874e-01  1.199794266462676e+00  4.169812108798462e-04  2.000798156978163e+00  5.009150943396230e-02 
 8.795677827264918e-07  0.000000000000000e+00  9.888798419330013e-01  8.059711379505583e-01  9.913655461294600e-01  1.200204174671416e+00 -4.020507811234344e-04  2.000794656764123e+00  5.009150943396230e-02 
 8.805677827264918e-07  0.000000000000000e+00  9.890136630520601e-01  8.058649460413893e-01  9.915693587107824e-01  1.199796572836923e+00  3.944330177837783e-04  2.000791108457693e+00  5.009150943396230e-02 
 8.815677827264918e-07  0.000000000000000e+00  9.891071500121438e-01  8.057660245852309e-01  9.917173365777791e-01  1.200201876245394e+00 -3.806325468286172e-04  2.000787376981337e+00  5.009150943396230e-02 
 8.825677827264917e-07  0.000000000000000e+00  9.892370513113085e-01  8.056696433876871e-01  9.919136638557312e-01  1.199798862265586e+00  3.735186430877522e-04  2.000783397315684e+00  5.009150943396230e-02 
 8.835677827264917e-07  0.000000000000000e+00  9.893284244476627e-01  8.055796779647376e-01  9.920545989522777e-01  1.200199594892366e+00 -3.607179750781336e-04  2.000779162045587e+00  5.009150943396230e-02 
 8.845677827264917e-07  0.000000000000000e+00  9.894547588786524e-01  8.054914182104900e-01  9.922420305040320e-01  1.199801134515008e+00  3.540668993953176e-04  2.000774703649519e+00  5.009150943396230e-02 
 8.855677827264916e-07  0.000000000000000e+00  9.895442539570947e-01  8.054087758866683e-01  9.923749623975548e-01  1.200197330835933e+00 -3.421546694105279e-04  2.000770071662521e+00  5.009150943396230e-02 
 8.865677827264916e-07  0.000000000000000e+00  9.896672619501535e-01  8.053271080132841e-01  9.925529985319105e-01  1.199803389370298e+00  3.359285638069537e-04  2.000765316302686e+00  5.009150943396230e-02 
 8.875677827264916e-07  0.000000000000000e+00  9.897550322376308e-01  8.052503986742668e-01  9.926778485759215e-01  1.200195084282587e+00 -3.248091445002303e-04  2.000760476347843e+00  5.009150943396230e-02 
 8.885677827264916e-07  0.000000000000000e+00  9.898748948741914e-01  8.051740927747051e-01  9.928467557163205e-01  1.199805626634682e+00  3.189733224984864e-04  2.000755574677939e+00  5.009150943396230e-02 
 8.895677827264915e-07  0.000000000000000e+00  9.899610476733350e-01  8.051022531354843e-01  9.929640309969185e-01  1.200192855420721e+00 -3.085643127774642e-04  2.000750618283425e+00  5.009150943396230e-02 
 8.905677827264915e-07  0.000000000000000e+00  9.900779109973562e-01  8.050304063090805e-01  9.931244783634626e-01  1.199807846127558e+00  3.030871580699924e-04  2.000745602728343e+00  5.009150943396230e-02 
 8.915677827264915e-07  0.000000000000000e+00  9.901625251943379e-01  8.049626789531733e-01  9.932349084649005e-01  1.200190644422553e+00 -2.933173089040419e-04  2.000740518095587e+00  5.009150943396230e-02 
 8.925677827264914e-07  0.000000000000000e+00  9.902765122444512e-01  8.048946588494443e-01  9.933876458966475e-01  1.199810047684807e+00  2.881701129405460e-04  2.000735355535357e+00  5.009150943396230e-02 
 8.935677827264914e-07  0.000000000000000e+00  9.903596477657488e-01  8.048305142146981e-01  9.934919275126705e-01  1.200188451443507e+00 -2.789776075349456e-04  2.000730112650649e+00  5.009150943396230e-02 
