t_ns,asdrawn_out,asdrawn_core,taper_out,taper_core
1.126100,0.189225,-0.000037,1.190006,0.000610
1.126400,0.186889,-0.000074,1.189851,0.000528
1.126700,0.184567,-0.000110,1.189697,0.000447
1.127000,0.182257,-0.000146,1.189542,0.000365
1.127300,0.179963,-0.000182,1.189144,0.000280
1.127600,0.177682,-0.000219,1.188746,0.000195
1.127900,0.175417,-0.000254,1.188348,0.000111
1.128200,0.173166,-0.000290,1.187950,0.000026
1.128500,0.170931,-0.000326,1.187553,-0.000059
1.128800,0.168712,-0.000362,1.187155,-0.000144
1.129100,0.166508,-0.000397,1.186657,-0.000230
1.129400,0.164320,-0.000432,1.185961,-0.000317
1.129700,0.162149,-0.000468,1.185265,-0.000404
1.130000,0.159994,-0.000503,1.184569,-0.000491
1.130300,0.157856,-0.000538,1.183873,-0.000578
1.130600,0.155735,-0.000572,1.183177,-0.000665
1.130900,0.153632,-0.000607,1.182480,-0.000751
1.131200,0.151546,-0.000641,1.181547,-0.000839
1.131500,0.149479,-0.000676,1.180496,-0.000927
1.131800,0.147428,-0.000710,1.179445,-0.001015
1.132100,0.145396,-0.000744,1.178393,-0.001103
1.132400,0.143382,-0.000778,1.177342,-0.001191
1.132700,0.141387,-0.000812,1.176290,-0.001278
1.133000,0.139411,-0.000845,1.175239,-0.001366
1.133300,0.137454,-0.000879,1.173776,-0.001454
1.133600,0.135515,-0.000913,1.172312,-0.001542
1.133900,0.133595,-0.000946,1.170849,-0.001630
1.134200,0.131695,-0.000980,1.169385,-0.001718
1.134500,0.129815,-0.001013,1.167922,-0.001806
1.134800,0.127954,-0.001046,1.166459,-0.001894
1.135100,0.126115,-0.001079,1.164841,-0.001982
1.135400,0.124292,-0.001113,1.162913,-0.002069
1.135700,0.122491,-0.001145,1.160985,-0.002157
1.136000,0.120709,-0.001178,1.159058,-0.002244
1.136300,0.118948,-0.001211,1.157130,-0.002332
1.136600,0.117206,-0.001244,1.155202,-0.002419
1.136900,0.115485,-0.001277,1.153275,-0.002507
1.137200,0.113794,-0.001311,1.151014,-0.002594
1.137500,0.112105,-0.001344,1.148587,-0.002681
1.137800,0.110448,-0.001377,1.146160,-0.002769
1.138100,0.108811,-0.001410,1.143733,-0.002856
1.138400,0.107194,-0.001444,1.141306,-0.002944
1.138700,0.105586,-0.001477,1.138879,-0.003031
1.139000,0.104010,-0.001510,1.136452,-0.003118
1.139300,0.102449,-0.001544,1.133520,-0.003207
1.139600,0.100911,-0.001577,1.130589,-0.003296
1.139900,0.099402,-0.001611,1.127658,-0.003385
1.140200,0.097896,-0.001645,1.124727,-0.003474
1.140500,0.096443,-0.001679,1.121795,-0.003563
1.140800,0.095000,-0.001714,1.118864,-0.003651
1.141100,0.093556,-0.001748,1.115776,-0.003741
1.141400,0.092113,-0.001783,1.112373,-0.003833
1.141700,0.090710,-0.001818,1.108970,-0.003925
1.142000,0.089338,-0.001853,1.105567,-0.004017
1.142300,0.087978,-0.001888,1.102164,-0.004109
1.142600,0.086658,-0.001924,1.098761,-0.004201
1.142900,0.085337,-0.001960,1.095358,-0.004293
1.143200,0.084016,-0.001996,1.091650,-0.004385
1.143500,0.082779,-0.002033,1.087790,-0.004479
1.143800,0.081553,-0.002070,1.083929,-0.004572
1.144100,0.080328,-0.002107,1.080069,-0.004666
1.144400,0.079103,-0.002144,1.076208,-0.004759
1.144700,0.077878,-0.002182,1.072348,-0.004853
1.145000,0.076653,-0.002219,1.068487,-0.004946
1.145300,0.075452,-0.002257,1.064184,-0.005039
1.145600,0.074344,-0.002296,1.059880,-0.005132
1.145900,0.073237,-0.002336,1.055577,-0.005226
1.146200,0.072130,-0.002376,1.051273,-0.005319
1.146500,0.071023,-0.002415,1.046969,-0.005412
1.146800,0.069915,-0.002455,1.042666,-0.005505
1.147100,0.068808,-0.002495,1.038226,-0.005599
1.147400,0.067761,-0.002536,1.033514,-0.005693
1.147700,0.066767,-0.002578,1.028802,-0.005787
1.148000,0.065774,-0.002620,1.024090,-0.005881
1.148300,0.064780,-0.002662,1.019378,-0.005975
1.148600,0.063786,-0.002705,1.014666,-0.006069
1.148900,0.062792,-0.002747,1.009954,-0.006163
1.149200,0.061798,-0.002789,1.004998,-0.006258
1.149500,0.060899,-0.002834,0.999921,-0.006352
1.149800,0.060013,-0.002879,0.994844,-0.006447
1.150100,0.059128,-0.002924,0.989767,-0.006542
1.150400,0.058243,-0.002969,0.984689,-0.006637
1.150700,0.057358,-0.003014,0.979612,-0.006731
1.151000,0.056473,-0.003059,0.974535,-0.006826
1.151300,0.055607,-0.003105,0.969150,-0.006921
1.151600,0.054820,-0.003153,0.963765,-0.007015
1.151900,0.054033,-0.003201,0.958381,-0.007109
1.152200,0.053246,-0.003250,0.952996,-0.007204
1.152500,0.052459,-0.003298,0.947611,-0.007298
1.152800,0.051672,-0.003346,0.942227,-0.007393
1.153100,0.050885,-0.003395,0.936751,-0.007487
1.153400,0.050146,-0.003445,0.931095,-0.007581
1.153700,0.049448,-0.003497,0.925439,-0.007675
1.154000,0.048751,-0.003548,0.919783,-0.007768
1.154300,0.048054,-0.003600,0.914126,-0.007862
1.154600,0.047356,-0.003652,0.908470,-0.007956
1.154900,0.046659,-0.003704,0.902814,-0.008050
1.155200,0.045961,-0.003756,0.897001,-0.008144
1.155500,0.045334,-0.003810,0.891110,-0.008238
1.155800,0.044717,-0.003866,0.885219,-0.008332
1.156100,0.044100,-0.003921,0.879327,-0.008426
1.156400,0.043483,-0.003976,0.873436,-0.008520
1.156700,0.042866,-0.004031,0.867545,-0.008614
1.157000,0.042249,-0.004087,0.861654,-0.008708
1.157300,0.041647,-0.004143,0.855568,-0.008803
1.157600,0.041102,-0.004201,0.849483,-0.008897
1.157900,0.040557,-0.004260,0.843398,-0.008992
1.158200,0.040012,-0.004319,0.837312,-0.009086
1.158500,0.039467,-0.004377,0.831227,-0.009181
1.158800,0.038923,-0.004436,0.825142,-0.009275
1.159100,0.038378,-0.004495,0.819004,-0.009370
1.159400,0.037867,-0.004555,0.812763,-0.009465
1.159700,0.037386,-0.004617,0.806521,-0.009560
1.160000,0.036905,-0.004679,0.800279,-0.009655
1.160300,0.036425,-0.004741,0.794038,-0.009749
1.160600,0.035944,-0.004803,0.787796,-0.009844
1.160900,0.035463,-0.004865,0.781554,-0.009939
1.161200,0.034982,-0.004926,0.775232,-0.010035
1.161500,0.034551,-0.004991,0.768870,-0.010130
1.161800,0.034126,-0.005055,0.762507,-0.010226
1.162100,0.033702,-0.005120,0.756145,-0.010321
1.162400,0.033278,-0.005185,0.749783,-0.010416
1.162700,0.032854,-0.005249,0.743420,-0.010512
1.163000,0.032430,-0.005314,0.737058,-0.010607
1.163300,0.032016,-0.005379,0.730609,-0.010703
1.163600,0.031641,-0.005446,0.724159,-0.010799
1.163900,0.031267,-0.005512,0.717710,-0.010894
1.164200,0.030893,-0.005579,0.711260,-0.010990
1.164500,0.030518,-0.005646,0.704811,-0.011085
1.164800,0.030144,-0.005712,0.698362,-0.011181
1.165100,0.029770,-0.005779,0.691894,-0.011276
1.165400,0.029419,-0.005846,0.685390,-0.011371
1.165700,0.029088,-0.005914,0.678885,-0.011466
1.166000,0.028758,-0.005981,0.672381,-0.011561
1.166300,0.028427,-0.006048,0.665877,-0.011656
1.166600,0.028097,-0.006116,0.659372,-0.011751
1.166900,0.027766,-0.006183,0.652868,-0.011845
1.167200,0.027435,-0.006251,0.646348,-0.011939
1.167500,0.027138,-0.006317,0.639820,-0.012032
1.167800,0.026846,-0.006384,0.633292,-0.012124
1.168100,0.026553,-0.006450,0.626764,-0.012217
1.168400,0.026261,-0.006517,0.620236,-0.012310
1.168700,0.025969,-0.006583,0.613708,-0.012402
1.169000,0.025676,-0.006650,0.607181,-0.012495
1.169300,0.025391,-0.006715,0.600660,-0.012583
1.169600,0.025132,-0.006778,0.594140,-0.012671
1.169900,0.024873,-0.006841,0.587619,-0.012760
1.170200,0.024614,-0.006904,0.581099,-0.012848
1.170500,0.024355,-0.006967,0.574578,-0.012936
1.170800,0.024096,-0.007030,0.568058,-0.013024
1.171100,0.023837,-0.007093,0.561551,-0.013110
1.171400,0.023593,-0.007152,0.555070,-0.013190
1.171700,0.023363,-0.007208,0.548589,-0.013271
1.172000,0.023133,-0.007264,0.542108,-0.013352
1.172300,0.022904,-0.007320,0.535627,-0.013432
1.172600,0.022674,-0.007376,0.529146,-0.013513
1.172900,0.022444,-0.007432,0.522665,-0.013593
1.173200,0.022214,-0.007488,0.516233,-0.013666
1.173500,0.022006,-0.007534,0.509825,-0.013736
1.173800,0.021801,-0.007579,0.503418,-0.013805
1.174100,0.021596,-0.007624,0.497010,-0.013874
1.174400,0.021391,-0.007669,0.490603,-0.013943
1.174700,0.021187,-0.007714,0.484195,-0.014012
1.175000,0.020982,-0.007759,0.477788,-0.014081
1.175300,0.020781,-0.007800,0.471491,-0.014134
1.175600,0.020599,-0.007829,0.465193,-0.014187
1.175900,0.020416,-0.007858,0.458896,-0.014240
1.176200,0.020233,-0.007887,0.452599,-0.014293
1.176500,0.020050,-0.007916,0.446302,-0.014346
1.176800,0.019867,-0.007945,0.440005,-0.014399
1.177100,0.019684,-0.007974,0.433758,-0.014445
1.177400,0.019512,-0.007992,0.427613,-0.014476
1.177700,0.019348,-0.007999,0.421467,-0.014508
1.178000,0.019184,-0.008007,0.415321,-0.014540
1.178300,0.019020,-0.008014,0.409176,-0.014571
1.178600,0.018856,-0.008022,0.403030,-0.014603
1.178900,0.018693,-0.008030,0.396885,-0.014635
1.179200,0.018529,-0.008037,0.390871,-0.014648
1.179500,0.018379,-0.008021,0.384923,-0.014653
1.179800,0.018232,-0.008001,0.378975,-0.014658
1.180100,0.018085,-0.007982,0.373027,-0.014663
1.180400,0.017937,-0.007962,0.367079,-0.014667
1.180700,0.017790,-0.007942,0.361131,-0.014672
1.181000,0.017643,-0.007922,0.355183,-0.014677
1.181300,0.017498,-0.007896,0.349483,-0.014648
1.181600,0.017365,-0.007843,0.343783,-0.014620
1.181900,0.017232,-0.007789,0.338083,-0.014592
1.182200,0.017099,-0.007736,0.332383,-0.014563
1.182500,0.016966,-0.007682,0.326683,-0.014535
1.182800,0.016833,-0.007629,0.320983,-0.014506
1.183100,0.016700,-0.007575,0.315393,-0.014464
1.183400,0.016574,-0.007500,0.310023,-0.014393
1.183700,0.016453,-0.007406,0.304653,-0.014323
1.184000,0.016333,-0.007312,0.299283,-0.014252
1.184300,0.016212,-0.007218,0.293912,-0.014181
1.184600,0.016092,-0.007124,0.288542,-0.014111
1.184900,0.015971,-0.007030,0.283172,-0.014040
1.185200,0.015851,-0.006936,0.278049,-0.013937
1.185500,0.015740,-0.006800,0.273049,-0.013817
1.185800,0.015630,-0.006658,0.268050,-0.013698
1.186100,0.015521,-0.006516,0.263050,-0.013578
1.186400,0.015411,-0.006374,0.258051,-0.013458
1.186700,0.015301,-0.006232,0.253051,-0.013339
1.187000,0.015192,-0.006090,0.248051,-0.013219
1.187300,0.015084,-0.005937,0.243443,-0.013046
1.187600,0.014984,-0.005739,0.238834,-0.012872
1.187900,0.014884,-0.005541,0.234226,-0.012699
1.188200,0.014783,-0.005343,0.229617,-0.012525
1.188500,0.014683,-0.005145,0.225009,-0.012352
1.188800,0.014583,-0.004948,0.220400,-0.012178
1.189100,0.014483,-0.004750,0.215935,-0.011984
1.189400,0.014387,-0.004517,0.211757,-0.011749
1.189700,0.014296,-0.004255,0.207579,-0.011513
1.190000,0.014204,-0.003992,0.203402,-0.011277
1.190300,0.014112,-0.003730,0.199224,-0.011041
1.190600,0.014020,-0.003468,0.195046,-0.010806
1.190900,0.013928,-0.003205,0.190868,-0.010570
1.191200,0.013836,-0.002943,0.186986,-0.010287
1.191500,0.013751,-0.002616,0.183250,-0.009981
1.191800,0.013666,-0.002280,0.179515,-0.009674
1.192100,0.013582,-0.001944,0.175780,-0.009367
1.192400,0.013497,-0.001607,0.172044,-0.009061
1.192700,0.013413,-0.001271,0.168309,-0.008754
1.193000,0.013328,-0.000935,0.164574,-0.008448
1.193300,0.013245,-0.000581,0.161281,-0.008060
1.193600,0.013167,-0.000161,0.157989,-0.007673
1.193900,0.013089,0.000259,0.154696,-0.007286
1.194200,0.013011,0.000679,0.151404,-0.006899
1.194500,0.012933,0.001100,0.148112,-0.006512
1.194800,0.012854,0.001520,0.144819,-0.006125
1.195100,0.012776,0.001940,0.141669,-0.005708
1.195400,0.012701,0.002411,0.138802,-0.005230
1.195700,0.012629,0.002927,0.135935,-0.004752
1.196000,0.012557,0.003442,0.133068,-0.004275
1.196300,0.012484,0.003957,0.130201,-0.003797
1.196600,0.012412,0.004472,0.127334,-0.003319
1.196900,0.012339,0.004987,0.124467,-0.002841
1.197200,0.012267,0.005503,0.121834,-0.002305
1.197500,0.012199,0.006098,0.119317,-0.001739
1.197800,0.012131,0.006705,0.116801,-0.001174
1.198100,0.012063,0.007312,0.114285,-0.000608
1.198400,0.011995,0.007920,0.111769,-0.000042
1.198700,0.011928,0.008549,0.109433,0.000576
1.199000,0.011863,0.009239,0.107187,0.001221
1.199300,0.011798,0.009929,0.104941,0.001866
1.199600,0.011734,0.010619,0.102695,0.002511
1.199900,0.011669,0.011309,0.100450,0.003156
1.200200,0.011606,0.012040,0.098324,0.003841
1.200500,0.011544,0.012804,0.096289,0.004558
1.200800,0.011482,0.013592,0.094315,0.005299
1.201100,0.011421,0.014393,0.092372,0.006052
1.201400,0.011360,0.015195,0.090429,0.006805
1.201700,0.011301,0.016079,0.088668,0.007638
1.202000,0.011243,0.016963,0.086907,0.008471
1.202300,0.011184,0.017848,0.085146,0.009304
1.202600,0.011126,0.018732,0.083385,0.010137
1.202900,0.011067,0.019616,0.081624,0.010971
1.203200,0.011010,0.020591,0.080029,0.011891
1.203500,0.010955,0.021610,0.078516,0.012854
1.203800,0.010900,0.022630,0.077004,0.013817
1.204100,0.010845,0.023650,0.075491,0.014781
1.204400,0.010789,0.024669,0.073979,0.015744
1.204700,0.010734,0.025689,0.072466,0.016707
1.205000,0.010679,0.026708,0.070954,0.017671
1.205300,0.010627,0.027890,0.069680,0.018791
1.205600,0.010575,0.029073,0.068406,0.019911
1.205900,0.010523,0.030255,0.067132,0.021031
1.206200,0.010471,0.031437,0.065858,0.022151
1.206500,0.010419,0.032619,0.064584,0.023271
1.206800,0.010367,0.033801,0.063310,0.024392
1.207100,0.010316,0.035042,0.062104,0.025569
1.207400,0.010267,0.036402,0.061034,0.026861
1.207700,0.010218,0.037762,0.059964,0.028154
1.208000,0.010169,0.039122,0.058894,0.029446
1.208300,0.010120,0.040482,0.057823,0.030738
1.208600,0.010071,0.041842,0.056753,0.032030
1.208900,0.010023,0.043202,0.055683,0.033323
1.209200,0.009976,0.044689,0.054727,0.034740
1.209500,0.009930,0.046241,0.053828,0.036219
1.209800,0.009883,0.047793,0.052929,0.037699
1.210100,0.009837,0.049344,0.052030,0.039178
1.210400,0.009791,0.050896,0.051131,0.040657
1.210700,0.009745,0.052448,0.050232,0.042137
1.211000,0.009699,0.053999,0.049333,0.043616
1.211300,0.009656,0.055754,0.048578,0.045296
1.211600,0.009612,0.057509,0.047822,0.046975
1.211900,0.009569,0.059264,0.047067,0.048655
1.212200,0.009525,0.061018,0.046311,0.050335
1.212500,0.009481,0.062773,0.045556,0.052014
1.212800,0.009438,0.064528,0.044801,0.053694
1.213100,0.009395,0.066353,0.044085,0.055444
1.213400,0.009354,0.068317,0.043450,0.057333
1.213700,0.009313,0.070282,0.042814,0.059222
1.214000,0.009271,0.072246,0.042178,0.061111
1.214300,0.009230,0.074211,0.041543,0.063000
1.214600,0.009189,0.076175,0.040907,0.064889
1.214900,0.009148,0.078140,0.040271,0.066778
1.215200,0.009108,0.080245,0.039702,0.068809
1.215500,0.009069,0.082420,0.039166,0.070911
1.215800,0.009030,0.084596,0.038629,0.073013
1.216100,0.008990,0.086771,0.038093,0.075116
1.216400,0.008951,0.088946,0.037557,0.077218
1.216700,0.008912,0.091122,0.037021,0.079320
1.217000,0.008873,0.093297,0.036484,0.081422
1.217300,0.008835,0.095654,0.036022,0.083709
1.217600,0.008798,0.098012,0.035559,0.085997
1.217900,0.008760,0.100369,0.035097,0.088284
1.218200,0.008723,0.102726,0.034635,0.090572
1.218500,0.008685,0.105083,0.034172,0.092859
1.218800,0.008649,0.107593,0.033763,0.095302
1.219100,0.008613,0.110102,0.033354,0.097745
1.219400,0.008576,0.112611,0.032945,0.100188
1.219700,0.008540,0.115120,0.032536,0.102631
1.220000,0.008504,0.117629,0.032127,0.105074
1.220300,0.008468,0.120239,0.031751,0.107619
1.220600,0.008433,0.122862,0.031379,0.110178
1.220900,0.008398,0.125542,0.031024,0.112796
1.221200,0.008363,0.128222,0.030669,0.115414
1.221500,0.008328,0.130940,0.030324,0.118071
1.221800,0.008294,0.133733,0.030000,0.120805
1.222100,0.008260,0.136525,0.029677,0.123538
1.222400,0.008226,0.139318,0.029353,0.126272
1.222700,0.008192,0.142111,0.029029,0.129005
1.223000,0.008158,0.144903,0.028706,0.131739
1.223300,0.008125,0.147858,0.028424,0.134639
1.223600,0.008092,0.150813,0.028141,0.137538
1.223900,0.008059,0.153768,0.027859,0.140438
1.224200,0.008026,0.156723,0.027577,0.143338
1.224500,0.007993,0.159678,0.027294,0.146238
1.224800,0.007960,0.162633,0.027012,0.149138
1.225100,0.007928,0.165644,0.026743,0.152096
1.225400,0.007896,0.168770,0.026499,0.155171
1.225700,0.007864,0.171896,0.026256,0.158246
1.226000,0.007833,0.175021,0.026012,0.161320
1.226300,0.007801,0.178147,0.025769,0.164395
1.226600,0.007769,0.181273,0.025525,0.167470
1.226900,0.007738,0.184398,0.025282,0.170545
1.227200,0.007707,0.187631,0.025060,0.173729
1.227500,0.007676,0.190917,0.024849,0.176969
1.227800,0.007646,0.194203,0.024638,0.180208
1.228100,0.007615,0.197489,0.024426,0.183447
1.228400,0.007584,0.200775,0.024215,0.186686
1.228700,0.007554,0.204061,0.024004,0.189925
1.229000,0.007523,0.207347,0.023793,0.193164
1.229300,0.007494,0.210783,0.023608,0.196557
1.229600,0.007464,0.214218,0.023424,0.199949
1.229900,0.007435,0.217654,0.023240,0.203342
1.230200,0.007405,0.221090,0.023055,0.206734
1.230500,0.007376,0.224525,0.022871,0.210127
1.230800,0.007346,0.227961,0.022687,0.213520
1.231100,0.007317,0.231443,0.022510,0.216960
1.231400,0.007289,0.235018,0.022348,0.220495
1.231700,0.007260,0.238594,0.022186,0.224031
1.232000,0.007232,0.242169,0.022024,0.227566
1.232300,0.007203,0.245744,0.021862,0.231101
1.232600,0.007175,0.249319,0.021699,0.234637
1.232900,0.007146,0.252894,0.021537,0.238172
1.233200,0.007118,0.256555,0.021388,0.241796
1.233500,0.007091,0.260259,0.021244,0.245464
1.233800,0.007063,0.263964,0.021101,0.249132
1.234100,0.007035,0.267668,0.020958,0.252800
1.234400,0.007008,0.271372,0.020814,0.256468
1.234700,0.006980,0.275076,0.020671,0.260136
1.235000,0.006953,0.278781,0.020528,0.263804
1.235300,0.006926,0.282603,0.020400,0.267594
1.235600,0.006899,0.286426,0.020273,0.271384
1.235900,0.006873,0.290249,0.020145,0.275174
1.236200,0.006846,0.294072,0.020017,0.278964
1.236500,0.006819,0.297894,0.019890,0.282754
1.236800,0.006793,0.301717,0.019762,0.286544
1.237100,0.006766,0.305576,0.019639,0.290372
1.237400,0.006740,0.309507,0.019525,0.294273
1.237700,0.006714,0.313437,0.019410,0.298175
1.238000,0.006689,0.317368,0.019296,0.302077
1.238300,0.006663,0.321299,0.019181,0.305979
1.238600,0.006637,0.325230,0.019067,0.309881
1.238900,0.006611,0.329161,0.018953,0.313783
1.239200,0.006586,0.333156,0.018846,0.317752
1.239500,0.006560,0.337184,0.018743,0.321755
1.239800,0.006535,0.341211,0.018639,0.325757
1.240100,0.006510,0.345239,0.018536,0.329760
1.240400,0.006485,0.349266,0.018433,0.333763
1.240700,0.006460,0.353294,0.018330,0.337766
1.241000,0.006434,0.357322,0.018227,0.341768
1.241300,0.006410,0.361434,0.018133,0.345860
1.241600,0.006385,0.365546,0.018039,0.349952
1.241900,0.006360,0.369659,0.017945,0.354043
1.242200,0.006336,0.373771,0.017852,0.358135
1.242500,0.006311,0.377883,0.017758,0.362227
1.242800,0.006286,0.381995,0.017664,0.366319
1.243100,0.006262,0.386131,0.017573,0.370435
1.243400,0.006237,0.390313,0.017488,0.374601
1.243700,0.006212,0.394496,0.017402,0.378768
1.244000,0.006188,0.398678,0.017316,0.382934
1.244300,0.006163,0.402861,0.017231,0.387100
1.244600,0.006138,0.407043,0.017145,0.391266
1.244900,0.006114,0.411226,0.017059,0.395433
1.245200,0.006089,0.415444,0.016978,0.399637
1.245500,0.006064,0.419680,0.016900,0.403860
1.245800,0.006039,0.423916,0.016821,0.408083
1.246100,0.006014,0.428152,0.016742,0.412306
1.246400,0.005989,0.432388,0.016663,0.416529
1.246700,0.005964,0.436624,0.016585,0.420751
1.247000,0.005939,0.440859,0.016506,0.424974
1.247300,0.005913,0.445131,0.016433,0.429233
1.247600,0.005888,0.449403,0.016360,0.433492
1.247900,0.005862,0.453675,0.016287,0.437751
1.248200,0.005836,0.457947,0.016214,0.442010
1.248500,0.005810,0.462218,0.016142,0.446269
1.248800,0.005784,0.466490,0.016069,0.450528
1.249100,0.005758,0.470769,0.015998,0.454792
1.249400,0.005731,0.475061,0.015930,0.459067
1.249700,0.005704,0.479353,0.015862,0.463342
1.250000,0.005677,0.483646,0.015794,0.467616
1.250300,0.005650,0.487938,0.015727,0.471891
1.250600,0.005623,0.492230,0.015659,0.476166
1.250900,0.005596,0.496523,0.015591,0.480440
1.251200,0.005568,0.500814,0.015526,0.484714
1.251500,0.005539,0.505105,0.015463,0.488988
1.251800,0.005510,0.509396,0.015400,0.493262
1.252100,0.005481,0.513687,0.015337,0.497536
1.252400,0.005452,0.517978,0.015273,0.501810
1.252700,0.005423,0.522269,0.015210,0.506084
1.253000,0.005394,0.526560,0.015147,0.510358
1.253300,0.005363,0.530843,0.015088,0.514607
1.253600,0.005332,0.535127,0.015028,0.518856
1.253900,0.005301,0.539411,0.014969,0.523105
1.254200,0.005270,0.543695,0.014909,0.527353
1.254500,0.005239,0.547979,0.014850,0.531602
1.254800,0.005208,0.552262,0.014791,0.535851
1.255100,0.005176,0.556548,0.014732,0.540088
1.255400,0.005143,0.560837,0.014676,0.544303
1.255700,0.005109,0.565126,0.014620,0.548517
1.256000,0.005075,0.569414,0.014564,0.552732
1.256300,0.005042,0.573703,0.014508,0.556946
1.256600,0.005008,0.577992,0.014453,0.561161
1.256900,0.004975,0.582281,0.014397,0.565375
1.257200,0.004939,0.586570,0.014343,0.569571
1.257500,0.004902,0.590860,0.014290,0.573758
1.257800,0.004866,0.595150,0.014237,0.577945
1.258100,0.004829,0.599440,0.014184,0.582132
1.258400,0.004792,0.603730,0.014131,0.586319
1.258700,0.004755,0.608020,0.014078,0.590506
1.259000,0.004718,0.612310,0.014025,0.594693
1.259300,0.004678,0.616594,0.013975,0.598841
1.259600,0.004637,0.620879,0.013925,0.602989
1.259900,0.004597,0.625164,0.013874,0.607138
1.260200,0.004556,0.629449,0.013824,0.611286
1.260500,0.004515,0.633734,0.013774,0.615434
1.260800,0.004475,0.638019,0.013723,0.619582
1.261100,0.004433,0.642300,0.013674,0.623713
1.261400,0.004388,0.646576,0.013626,0.627808
1.261700,0.004343,0.650852,0.013578,0.631904
1.262000,0.004298,0.655127,0.013530,0.636000
1.262300,0.004253,0.659403,0.013483,0.640096
1.262600,0.004208,0.663678,0.013435,0.644191
1.262900,0.004163,0.667954,0.013387,0.648287
1.263200,0.004114,0.672221,0.013340,0.652340
1.263500,0.004064,0.676483,0.013295,0.656372
1.263800,0.004014,0.680745,0.013249,0.660404
1.264100,0.003964,0.685007,0.013203,0.664436
1.264400,0.003914,0.689269,0.013157,0.668468
1.264700,0.003864,0.693531,0.013112,0.672500
1.265000,0.003815,0.697793,0.013066,0.676532
1.265300,0.003759,0.702041,0.013022,0.680490
1.265600,0.003704,0.706288,0.012978,0.684448
1.265900,0.003648,0.710535,0.012934,0.688407
1.266200,0.003593,0.714782,0.012891,0.692365
1.266500,0.003538,0.719029,0.012847,0.696323
1.266800,0.003482,0.723276,0.012803,0.700281
1.267100,0.003425,0.727518,0.012760,0.704213
1.267400,0.003364,0.731748,0.012718,0.708094
1.267700,0.003303,0.735978,0.012676,0.711974
1.268000,0.003242,0.740209,0.012634,0.715855
1.268300,0.003181,0.744439,0.012592,0.719735
1.268600,0.003119,0.748669,0.012550,0.723615
1.268900,0.003058,0.752899,0.012507,0.727496
1.269200,0.002993,0.757115,0.012466,0.731326
1.269500,0.002926,0.761322,0.012426,0.735131
1.269800,0.002859,0.765530,0.012386,0.738935
1.270100,0.002792,0.769737,0.012345,0.742740
1.270400,0.002725,0.773945,0.012305,0.746545
1.270700,0.002658,0.778152,0.012264,0.750349
1.271000,0.002591,0.782360,0.012224,0.754154
1.271300,0.002518,0.786526,0.012185,0.757891
1.271600,0.002445,0.790693,0.012146,0.761628
1.271900,0.002372,0.794859,0.012107,0.765365
1.272200,0.002299,0.799025,0.012068,0.769102
1.272500,0.002226,0.803191,0.012029,0.772839
1.272800,0.002153,0.807358,0.011990,0.776577
1.273100,0.002078,0.811499,0.011951,0.780289
1.273400,0.002000,0.815592,0.011914,0.783953
1.273700,0.001922,0.819684,0.011876,0.787617
1.274000,0.001843,0.823777,0.011838,0.791281
1.274300,0.001765,0.827869,0.011801,0.794945
1.274600,0.001686,0.831962,0.011763,0.798610
1.274900,0.001608,0.836054,0.011725,0.802274
1.275200,0.001526,0.840067,0.011689,0.805863
1.275500,0.001444,0.844040,0.011652,0.809416
1.275800,0.001361,0.848014,0.011616,0.812969
1.276100,0.001278,0.851987,0.011580,0.816522
1.276400,0.001195,0.855960,0.011544,0.820074
1.276700,0.001113,0.859934,0.011507,0.823627
1.277000,0.001030,0.863907,0.011471,0.827180
1.277300,0.000943,0.867739,0.011436,0.830565
1.277600,0.000856,0.871570,0.011401,0.833951
1.277900,0.000769,0.875402,0.011366,0.837337
1.278200,0.000682,0.879233,0.011331,0.840723
1.278500,0.000595,0.883065,0.011297,0.844109
1.278800,0.000508,0.886896,0.011262,0.847495
1.279100,0.000419,0.890675,0.011227,0.850819
1.279400,0.000328,0.894348,0.011193,0.854022
1.279700,0.000236,0.898022,0.011160,0.857224
1.280000,0.000145,0.901695,0.011126,0.860426
1.280300,0.000054,0.905369,0.011092,0.863628
1.280600,-0.000038,0.909042,0.011059,0.866830
1.280900,-0.000129,0.912716,0.011025,0.870032
1.281200,-0.000223,0.916266,0.010992,0.873110
1.281500,-0.000317,0.919756,0.010960,0.876125
1.281800,-0.000412,0.923246,0.010927,0.879141
1.282100,-0.000507,0.926735,0.010894,0.882156
1.282400,-0.000601,0.930225,0.010862,0.885172
1.282700,-0.000696,0.933714,0.010829,0.888187
1.283000,-0.000790,0.937204,0.010796,0.891203
1.283300,-0.000888,0.940493,0.010765,0.894017
1.283600,-0.000985,0.943783,0.010733,0.896832
1.283900,-0.001083,0.947072,0.010701,0.899647
1.284200,-0.001180,0.950361,0.010670,0.902461
1.284500,-0.001278,0.953651,0.010638,0.905276
1.284800,-0.001375,0.956940,0.010607,0.908090
1.285100,-0.001473,0.960159,0.010575,0.910837
1.285400,-0.001573,0.963237,0.010544,0.913449
1.285700,-0.001672,0.966314,0.010514,0.916060
1.286000,-0.001772,0.969392,0.010483,0.918672
1.286300,-0.001871,0.972470,0.010452,0.921283
1.286600,-0.001971,0.975548,0.010421,0.923895
1.286900,-0.002070,0.978625,0.010391,0.926506
1.287200,-0.002171,0.981558,0.010361,0.928983
1.287500,-0.002272,0.984419,0.010331,0.931394
