 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 3.188676470588393e-06  2.842333637598052e+00  2.035726092217699e-02  3.875208366497549e+00  3.875208364317603e+00 -1.468720256525557e-08 
 3.188911764706040e-06  2.842333585978368e+00  2.035724937727870e-02  3.875208366470714e+00  3.875208364310645e+00 -1.815111261294078e-08 
 3.189205882353099e-06  2.842333521453764e+00  2.035724151135940e-02  3.875208365636241e+00  3.875208364326982e+00 -1.101322766317026e-08 
 3.189500000000159e-06  2.842333456929159e+00  2.035723718461735e-02  3.875208365544148e+00  3.875208364360995e+00  5.867704544471053e-09 
 3.189558823529571e-06  2.842333469869947e+00  2.035723793142891e-02  3.875208365124081e+00  3.875208364369129e+00  9.401333045389038e-09 
 3.189676470588395e-06  2.842333495751521e+00  2.035724260067867e-02  3.875208364208411e+00  3.875208364382113e+00  1.472145072511921e-08 
 3.189911764706043e-06  2.842333547514669e+00  2.035725417840509e-02  3.875208364235511e+00  3.875208364389094e+00  1.819529416025034e-08 
 3.190205882353100e-06  2.842333612218604e+00  2.035726206488708e-02  3.875208365072480e+00  3.875208364372719e+00  1.103776980926341e-08 
 3.190500000000159e-06  2.842333676922540e+00  2.035726640254149e-02  3.875208365164737e+00  3.875208364338621e+00 -5.890115062356927e-09 
 3.190558823529570e-06  2.842333663946029e+00  2.035726565364127e-02  3.875208365585908e+00  3.875208364330467e+00 -9.433605896447261e-09 
 3.190676470588393e-06  2.842333637993007e+00  2.035726097297441e-02  3.875208366503659e+00  3.875208364317451e+00 -1.476848865422653e-08 
 3.190911764706040e-06  2.842333586086963e+00  2.035724936480296e-02  3.875208366476862e+00  3.875208364310455e+00 -1.825188178372628e-08 
 3.191205882353099e-06  2.842333521204409e+00  2.035724145442358e-02  3.875208365637957e+00  3.875208364326881e+00 -1.107464697724936e-08 
 3.191500000000159e-06  2.842333456321854e+00  2.035723710389542e-02  3.875208365545175e+00  3.875208364361083e+00  5.899806865272694e-09 
 3.191558823529571e-06  2.842333469334084e+00  2.035723785475241e-02  3.875208365122861e+00  3.875208364369262e+00  9.453017923988227e-09 
 3.191676470588395e-06  2.842333495358545e+00  2.035724254991339e-02  3.875208364202053e+00  3.875208364382317e+00  1.480266575981659e-08 
 3.191911764706043e-06  2.842333547407467e+00  2.035725419162712e-02  3.875208364229362e+00  3.875208364389336e+00  1.829599227676226e-08 
 3.192205882353101e-06  2.842333612468619e+00  2.035726212095218e-02  3.875208365071032e+00  3.875208364372873e+00  1.109910385821422e-08 
 3.192500000000160e-06  2.842333677529772e+00  2.035726648390643e-02  3.875208365163546e+00  3.875208364338585e+00 -5.921975798628409e-09 
 3.192558823529571e-06  2.842333664481955e+00  2.035726573062432e-02  3.875208365587290e+00  3.875208364330385e+00 -9.485020768806862e-09 
 3.192676470588395e-06  2.842333638386322e+00  2.035726102372321e-02  3.875208366510085e+00  3.875208364317297e+00 -1.484937683926546e-08 
 3.192911764706042e-06  2.842333586195056e+00  2.035724935117744e-02  3.875208366483080e+00  3.875208364310262e+00 -1.835222462887032e-08 
 3.193205882353100e-06  2.842333520955973e+00  2.035724139827325e-02  3.875208365639402e+00  3.875208364326777e+00 -1.113575365252473e-08 
 3.193500000000158e-06  2.842333455716891e+00  2.035723702324571e-02  3.875208365546338e+00  3.875208364361166e+00  5.931767077527184e-09 
 3.193558823529570e-06  2.842333468800281e+00  2.035723777796322e-02  3.875208365121702e+00  3.875208364369390e+00  9.504475428911974e-09 
 3.193676470588394e-06  2.842333494967060e+00  2.035724249880561e-02  3.875208364195716e+00  3.875208364382515e+00  1.488352552314609e-08 
 3.193911764706040e-06  2.842333547300619e+00  2.035725420446652e-02  3.875208364223187e+00  3.875208364389572e+00  1.839617880250444e-08 
 3.194205882353100e-06  2.842333612717568e+00  2.035726217829617e-02  3.875208365069382e+00  3.875208364373016e+00  1.116028158776317e-08 
 3.194500000000159e-06  2.842333678134517e+00  2.035726656379763e-02  3.875208365162696e+00  3.875208364338540e+00 -5.953765480626316e-09 
 3.194558823529571e-06  2.842333665015683e+00  2.035726580726666e-02  3.875208365588280e+00  3.875208364330296e+00 -9.536250900055165e-09 
 3.194676470588394e-06  2.842333638778014e+00  2.035726107396069e-02  3.875208366516811e+00  3.875208364317138e+00 -1.492998080721009e-08 
 3.194911764706042e-06  2.842333586302676e+00  2.035724933776101e-02  3.875208366489175e+00  3.875208364310065e+00 -1.845221220264648e-08 
 3.195205882353100e-06  2.842333520708503e+00  2.035724134191422e-02  3.875208365640927e+00  3.875208364326671e+00 -1.119673243010766e-08 
 3.195500000000159e-06  2.842333455114331e+00  2.035723694311661e-02  3.875208365547407e+00  3.875208364361247e+00  5.963542548670375e-09 
 3.195558823529570e-06  2.842333468268589e+00  2.035723770177889e-02  3.875208365120509e+00  3.875208364369516e+00  9.555705560160277e-09 
 3.195676470588394e-06  2.842333494577106e+00  2.035724244870848e-02  3.875208364189275e+00  3.875208364382714e+00  1.496407264767186e-08 
 3.195911764706041e-06  2.842333547194139e+00  2.035725421818435e-02  3.875208364217074e+00  3.875208364389809e+00  1.849610953286174e-08 
 3.196205882353100e-06  2.842333612965431e+00  2.035726223414297e-02  3.875208365067997e+00  3.875208364373164e+00  1.122120352192724e-08 
 3.196500000000159e-06  2.842333678736723e+00  2.035726664349335e-02  3.875208365161636e+00  3.875208364338504e+00 -5.985427264931786e-09 
 3.196558823529571e-06  2.842333665547161e+00  2.035726588290143e-02  3.875208365589558e+00  3.875208364330215e+00 -9.587310501046886e-09 
 3.196676470588395e-06  2.842333639168038e+00  2.035726112473041e-02  3.875208366522914e+00  3.875208364316984e+00 -1.501028634720569e-08 
 3.196911764706042e-06  2.842333586409793e+00  2.035724932513092e-02  3.875208366495405e+00  3.875208364309874e+00 -1.855171660736232e-08 
 3.197205882353101e-06  2.842333520461986e+00  2.035724128574118e-02  3.875208365642535e+00  3.875208364326569e+00 -1.125738435803214e-08 
 3.197500000000160e-06  2.842333454514179e+00  2.035723686307633e-02  3.875208365548470e+00  3.875208364361332e+00  5.995218543830561e-09 
 3.197558823529571e-06  2.842333467739019e+00  2.035723762577343e-02  3.875208365119292e+00  3.875208364369646e+00  9.606736739442567e-09 
 3.197676470588395e-06  2.842333494188697e+00  2.035724239814324e-02  3.875208364183051e+00  3.875208364382916e+00  1.504425028997503e-08 
 3.197911764706042e-06  2.842333547088054e+00  2.035725423097914e-02  3.875208364210965e+00  3.875208364390051e+00  1.859545761817571e-08 
 3.198205882353100e-06  2.842333613212250e+00  2.035726229006202e-02  3.875208365066485e+00  3.875208364373318e+00  1.128181281728757e-08 
 3.198500000000159e-06  2.842333679336446e+00  2.035726672319499e-02  3.875208365160621e+00  3.875208364338472e+00 -6.016975362399535e-09 
 3.198558823529571e-06  2.842333666076439e+00  2.035726595868431e-02  3.875208365590790e+00  3.875208364330139e+00 -9.638185360927309e-09 
 3.198676470588394e-06  2.842333639556425e+00  2.035726117525216e-02  3.875208366529167e+00  3.875208364316836e+00 -1.509025082668813e-08 
 3.198911764706041e-06  2.842333586516396e+00  2.035724931231667e-02  3.875208366501588e+00  3.875208364309687e+00 -1.865080889729143e-08 
 3.199205882353100e-06  2.842333520216360e+00  2.035724122966839e-02  3.875208365644119e+00  3.875208364326470e+00 -1.131778049057175e-08 
 3.199500000000159e-06  2.842333453916324e+00  2.035723678365506e-02  3.875208365549490e+00  3.875208364361418e+00  6.026823484717170e-09 
 3.199558823529571e-06  2.842333467211469e+00  2.035723755053789e-02  3.875208365118019e+00  3.875208364369776e+00  9.657597388468275e-09 
 3.199676470588394e-06  2.842333493801757e+00  2.035724234833569e-02  3.875208364176857e+00  3.875208364383116e+00  1.512422898031218e-08 
 3.199911764706041e-06  2.842333546982335e+00  2.035725424339133e-02  3.875208364205021e+00  3.875208364390291e+00  1.869450727554067e-08 
 3.200205882353100e-06  2.842333613458058e+00  2.035726234605192e-02  3.875208365064867e+00  3.875208364373469e+00  1.134222316068190e-08 
 3.200500000000159e-06  2.842333679933780e+00  2.035726680253205e-02  3.875208365159664e+00  3.875208364338438e+00 -6.048395562174846e-09 
 3.200558823529571e-06  2.842333666603603e+00  2.035726603459861e-02  3.875208365591848e+00  3.875208364330060e+00 -9.688804425422859e-09 
 3.200676470588395e-06  2.842333639943247e+00  2.035726122513237e-02  3.875208366535756e+00  3.875208364316687e+00 -1.516988845651213e-08 
 3.200911764706042e-06  2.842333586622537e+00  2.035724929890220e-02  3.875208366507681e+00  3.875208364309500e+00 -1.874960275927151e-08 
 3.201205882353100e-06  2.842333519971649e+00  2.035724117391555e-02  3.875208365645605e+00  3.875208364326373e+00 -1.137802030370949e-08 
 3.201500000000158e-06  2.842333453320761e+00  2.035723670478790e-02  3.875208365550518e+00  3.875208364361505e+00  6.058243684492481e-09 
 3.201558823529570e-06  2.842333466685935e+00  2.035723747568435e-02  3.875208365116805e+00  3.875208364369906e+00  9.708259085527970e-09 
 3.201676470588393e-06  2.842333493416284e+00  2.035724229790933e-02  3.875208364170921e+00  3.875208364383318e+00  1.520380976671731e-08 
 3.201911764706039e-06  2.842333546876981e+00  2.035725425613313e-02  3.875208364198821e+00  3.875208364390530e+00  1.879314481811889e-08 
 3.202205882353100e-06  2.842333613702853e+00  2.035726240171509e-02  3.875208365063366e+00  3.875208364373622e+00  1.140234928698192e-08 
 3.202500000000159e-06  2.842333680528724e+00  2.035726688167225e-02  3.875208365158673e+00  3.875208364338407e+00 -6.079687864257721e-09 
 3.202558823529572e-06  2.842333667128647e+00  2.035726610950075e-02  3.875208365593192e+00  3.875208364329985e+00 -9.739252959661826e-09 
 3.202676470588396e-06  2.842333640328494e+00  2.035726127494683e-02  3.875208366541893e+00  3.875208364316542e+00 -1.524924186924181e-08 
 3.202911764706044e-06  2.842333586728187e+00  2.035724928598501e-02  3.875208366513797e+00  3.875208364309316e+00 -1.884801292817428e-08 
 3.203205882353102e-06  2.842333519727804e+00  2.035724111890344e-02  3.875208365647088e+00  3.875208364326275e+00 -1.143790484547935e-08 
 3.203500000000160e-06  2.842333452727421e+00  2.035723662567232e-02  3.875208365551656e+00  3.875208364361591e+00  6.089607040848932e-09 
 3.203558823529572e-06  2.842333466162358e+00  2.035723740008935e-02  3.875208365115768e+00  3.875208364370037e+00  9.758707619766938e-09 
 3.203676470588395e-06  2.842333493032233e+00  2.035724224805852e-02  3.875208364164490e+00  3.875208364383520e+00  1.528307791431871e-08 
 3.203911764706042e-06  2.842333546771983e+00  2.035725426983487e-02  3.875208364192707e+00  3.875208364390769e+00  1.889146972189337e-08 
 3.204205882353101e-06  2.842333613946671e+00  2.035726245660435e-02  3.875208365062073e+00  3.875208364373773e+00  1.146229067217064e-08 
 3.204500000000160e-06  2.842333681121358e+00  2.035726696077478e-02  3.875208365157543e+00  3.875208364338374e+00 -6.110852268648159e-09 
 3.204558823529572e-06  2.842333667651647e+00  2.035726618457631e-02  3.875208365594462e+00  3.875208364329908e+00 -9.789488331080065e-09 
 3.204676470588396e-06  2.842333640712224e+00  2.035726132482138e-02  3.875208366548108e+00  3.875208364316394e+00 -1.532824001060362e-08 
 3.204911764706044e-06  2.842333586833377e+00  2.035724927306584e-02  3.875208366519908e+00  3.875208364309129e+00 -1.894593992801674e-08 
 3.205205882353102e-06  2.842333519484820e+00  2.035724106306894e-02  3.875208365648663e+00  3.875208364326176e+00 -1.149768991126621e-08 
 3.205500000000160e-06  2.842333452136262e+00  2.035723654719473e-02  3.875208365552612e+00  3.875208364361675e+00  6.120771445239370e-09 
 3.205558823529572e-06  2.842333465640700e+00  2.035723732581424e-02  3.875208365114486e+00  3.875208364370165e+00  9.808971412894607e-09 
 3.205676470588395e-06  2.842333492649575e+00  2.035724219844623e-02  3.875208364158521e+00  3.875208364383716e+00  1.536201921226166e-08 
 3.205911764706042e-06  2.842333546667326e+00  2.035725428209348e-02  3.875208364186721e+00  3.875208364391003e+00  1.898931145660754e-08 
 3.206205882353101e-06  2.842333614189515e+00  2.035726251214098e-02  3.875208365060460e+00  3.875208364373917e+00  1.152199047282920e-08 
 3.206500000000161e-06  2.842333681711703e+00  2.035726703897756e-02  3.875208365156642e+00  3.875208364338334e+00 -6.141931407910306e-09 
 3.206558823529572e-06  2.842333668172620e+00  2.035726625859249e-02  3.875208365595783e+00  3.875208364329824e+00 -9.839624226515298e-09 
 3.206676470588396e-06  2.842333641094455e+00  2.035726137407232e-02  3.875208366554153e+00  3.875208364316240e+00 -1.540705341085413e-08 
 3.206911764706044e-06  2.842333586938125e+00  2.035724926053148e-02  3.875208366525914e+00  3.875208364308937e+00 -1.904363955418376e-08 
 3.207205882353102e-06  2.842333519242713e+00  2.035724100824712e-02  3.875208365650207e+00  3.875208364326070e+00 -1.155717654910404e-08 
 3.207500000000160e-06  2.842333451547300e+00  2.035723646915277e-02  3.875208365553642e+00  3.875208364361751e+00  6.151921638775093e-09 
 3.207558823529572e-06  2.842333465120973e+00  2.035723725140753e-02  3.875208365113392e+00  3.875208364370285e+00  9.859064675765694e-09 
 3.207676470588395e-06  2.842333492268319e+00  2.035724214908272e-02  3.875208364152306e+00  3.875208364383906e+00  1.544077576909331e-08 
 3.207911764706042e-06  2.842333546563011e+00  2.035725429452662e-02  3.875208364180779e+00  3.875208364391232e+00  1.908684055251797e-08 
 3.208205882353101e-06  2.842333614431377e+00  2.035726256738765e-02  3.875208365058894e+00  3.875208364374058e+00  1.158150553237647e-08 
 3.208500000000160e-06  2.842333682299742e+00  2.035726711724745e-02  3.875208365155685e+00  3.875208364338294e+00 -6.172825806061155e-09 
 3.208558823529572e-06  2.842333668691551e+00  2.035726633271087e-02  3.875208365597092e+00  3.875208364329740e+00 -9.889504326565657e-09 
 3.208676470588395e-06  2.842333641475171e+00  2.035726142323566e-02  3.875208366560264e+00  3.875208364316087e+00 -1.548545469631790e-08 
 3.208911764706042e-06  2.842333587042409e+00  2.035724924807472e-02  3.875208366531875e+00  3.875208364308746e+00 -1.914085601129045e-08 
 3.209205882353101e-06  2.842333519001457e+00  2.035724095327071e-02  3.875208365651787e+00  3.875208364325968e+00 -1.161646423497587e-08 
 3.209500000000160e-06  2.842333450960505e+00  2.035723639114601e-02  3.875208365554646e+00  3.875208364361829e+00  6.182887091199518e-09 
 3.209558823529572e-06  2.842333464603152e+00  2.035723717739912e-02  3.875208365112175e+00  3.875208364370406e+00  9.908973197525484e-09 
 3.209676470588396e-06  2.842333491888447e+00  2.035724209994452e-02  3.875208364146227e+00  3.875208364384097e+00  1.551914863284765e-08 
 3.209911764706043e-06  2.842333546459036e+00  2.035725430695026e-02  3.875208364174854e+00  3.875208364391461e+00  1.918401437706052e-08 
 3.210205882353102e-06  2.842333614672273e+00  2.035726262181770e-02  3.875208365057410e+00  3.875208364374203e+00  1.164067953141057e-08 
 3.210500000000160e-06  2.842333682885509e+00  2.035726719553871e-02  3.875208365154615e+00  3.875208364338257e+00 -6.203634939083713e-09 
 3.210558823529572e-06  2.842333669208473e+00  2.035726640602878e-02  3.875208365598688e+00  3.875208364329660e+00 -9.939228107214149e-09 
 3.210676470588395e-06  2.842333641854401e+00  2.035726147212438e-02  3.875208366566043e+00  3.875208364315939e+00 -1.556365702981566e-08 
 3.210911764706042e-06  2.842333587146257e+00  2.035724923643187e-02  3.875208366537734e+00  3.875208364308559e+00 -1.923771719702927e-08 
 3.211205882353102e-06  2.842333518761077e+00  2.035724089862209e-02  3.875208365653475e+00  3.875208364325866e+00 -1.167546770375338e-08 
 3.211500000000161e-06  2.842333450375897e+00  2.035723631289815e-02  3.875208365555697e+00  3.875208364361909e+00  6.213710435076791e-09 
 3.211558823529572e-06  2.842333464087254e+00  2.035723710413304e-02  3.875208365110618e+00  3.875208364370529e+00  9.958682767319260e-09 
 3.211676470588396e-06  2.842333491509967e+00  2.035724205123818e-02  3.875208364140455e+00  3.875208364384290e+00  1.559727991207183e-08 
 3.211911764706043e-06  2.842333546355395e+00  2.035725431892244e-02  3.875208364169029e+00  3.875208364391691e+00  1.928079029767105e-08 
 3.212205882353102e-06  2.842333614912179e+00  2.035726267614840e-02  3.875208365055844e+00  3.875208364374347e+00  1.169966878933337e-08 
 3.212500000000160e-06  2.842333683468963e+00  2.035726727341849e-02  3.875208365153591e+00  3.875208364338220e+00 -6.234344596123265e-09 
 3.212558823529572e-06  2.842333669723348e+00  2.035726648025499e-02  3.875208365599823e+00  3.875208364329580e+00 -9.988724514187197e-09 
 3.212676470588395e-06  2.842333642232119e+00  2.035726152115930e-02  3.875208366572334e+00  3.875208364315788e+00 -1.564146145938139e-08 
 3.212911764706042e-06  2.842333587249659e+00  2.035724922305746e-02  3.875208366543795e+00  3.875208364308372e+00 -1.933423732225492e-08 
 3.213205882353102e-06  2.842333518521585e+00  2.035724084434887e-02  3.875208365654842e+00  3.875208364325765e+00 -1.173431485312904e-08 
 3.213500000000161e-06  2.842333449793511e+00  2.035723623541896e-02  3.875208365556778e+00  3.875208364361989e+00  6.244405881261628e-09 
 3.213558823529572e-06  2.842333463573310e+00  2.035723703084871e-02  3.875208365109335e+00  3.875208364370653e+00  1.000815075258288e-08 
 3.213676470588396e-06  2.842333491132906e+00  2.035724200254369e-02  3.875208364134500e+00  3.875208364384482e+00  1.567507013078284e-08 
 3.213911764706044e-06  2.842333546252100e+00  2.035725433198804e-02  3.875208364163042e+00  3.875208364391920e+00  1.937726779033255e-08 
 3.214205882353101e-06  2.842333615151093e+00  2.035726273029906e-02  3.875208365054466e+00  3.875208364374490e+00  1.175853014956374e-08 
 3.214500000000160e-06  2.842333684050085e+00  2.035726735011503e-02  3.875208365152631e+00  3.875208364338184e+00 -6.264983198889240e-09 
 3.214558823529571e-06  2.842333670236161e+00  2.035726655321435e-02  3.875208365600994e+00  3.875208364329501e+00 -1.003806460175838e-08 
 3.214676470588394e-06  2.842333642608312e+00  2.035726157037734e-02  3.875208366578188e+00  3.875208364315639e+00 -1.571905272612639e-08 
 3.214911764706041e-06  2.842333587352615e+00  2.035724921106746e-02  3.875208366549837e+00  3.875208364308185e+00 -1.943034533269383e-08 
 3.215205882353100e-06  2.842333518282993e+00  2.035724078982154e-02  3.875208365656449e+00  3.875208364325665e+00 -1.179289199626510e-08 
 3.215500000000160e-06  2.842333449213371e+00  2.035723615805593e-02  3.875208365557766e+00  3.875208364362070e+00  6.274987640608742e-09 
 3.215558823529572e-06  2.842333463061337e+00  2.035723695737449e-02  3.875208365108157e+00  3.875208364370776e+00  1.005743399673520e-08 
 3.215676470588396e-06  2.842333490757270e+00  2.035724195450794e-02  3.875208364128223e+00  3.875208364384673e+00  1.575254771069012e-08 
 3.215911764706044e-06  2.842333546149136e+00  2.035725434428701e-02  3.875208364157360e+00  3.875208364392148e+00  1.947329053564317e-08 
 3.216205882353102e-06  2.842333615388969e+00  2.035726278422637e-02  3.875208365052963e+00  3.875208364374632e+00  1.181705044928094e-08 
 3.216500000000161e-06  2.842333684628801e+00  2.035726742742661e-02  3.875208365151595e+00  3.875208364338144e+00 -6.295380217125057e-09 
 3.216558823529572e-06  2.842333670746846e+00  2.035726662680790e-02  3.875208365602150e+00  3.875208364329417e+00 -1.008714889394469e-08 
 3.216676470588396e-06  2.842333642982936e+00  2.035726161842299e-02  3.875208366584570e+00  3.875208364315487e+00 -1.579624608893937e-08 
 3.216911764706043e-06  2.842333587455117e+00  2.035724919793852e-02  3.875208366555674e+00  3.875208364307997e+00 -1.952616912603844e-08 
 3.217205882353102e-06  2.842333518045342e+00  2.035724073613157e-02  3.875208365657835e+00  3.875208364325562e+00 -1.185125597658043e-08 
 3.217500000000161e-06  2.842333448635568e+00  2.035723608175469e-02  3.875208365558787e+00  3.875208364362143e+00  6.305512556536996e-09 
 3.217558823529573e-06  2.842333462551422e+00  2.035723688478519e-02  3.875208365107033e+00  3.875208364370893e+00  1.010657513234037e-08 
 3.217676470588397e-06  2.842333490383132e+00  2.035724190531751e-02  3.875208364122505e+00  3.875208364384860e+00  1.582971265179367e-08 
 3.217911764706044e-06  2.842333546046551e+00  2.035725435645927e-02  3.875208364151292e+00  3.875208364392375e+00  1.956888695531234e-08 
 3.218205882353103e-06  2.842333615625825e+00  2.035726283840522e-02  3.875208365051462e+00  3.875208364374772e+00  1.187535758617742e-08 
 3.218500000000162e-06  2.842333685205099e+00  2.035726750393782e-02  3.875208365150688e+00  3.875208364338107e+00 -6.325748813651444e-09 
 3.218558823529573e-06  2.842333671255389e+00  2.035726669941615e-02  3.875208365603377e+00  3.875208364329338e+00 -1.013607686672913e-08 
 3.218676470588397e-06  2.842333643355971e+00  2.035726166725424e-02  3.875208366590400e+00  3.875208364315340e+00 -1.587316944551276e-08 
 3.218911764706044e-06  2.842333587557133e+00  2.035724918582901e-02  3.875208366561676e+00  3.875208364307812e+00 -1.962148132861330e-08 
 3.219205882353102e-06  2.842333517808586e+00  2.035724068200506e-02  3.875208365659398e+00  3.875208364325463e+00 -1.190936416151089e-08 
 3.219500000000160e-06  2.842333448060038e+00  2.035723600525877e-02  3.875208365559742e+00  3.875208364362224e+00  6.335866942208668e-09 
 3.219558823529572e-06  2.842333462043508e+00  2.035723681165688e-02  3.875208365106037e+00  3.875208364371015e+00  1.015541783999652e-08 
 3.219676470588396e-06  2.842333490010448e+00  2.035724185742990e-02  3.875208364116169e+00  3.875208364385049e+00  1.590653653238405e-08 
 3.219911764706042e-06  2.842333545944328e+00  2.035725436929442e-02  3.875208364145522e+00  3.875208364392598e+00  1.966415652532305e-08 
 3.220205882353102e-06  2.842333615861677e+00  2.035726289233242e-02  3.875208365050027e+00  3.875208364374908e+00  1.193350840367202e-08 
 3.220500000000161e-06  2.842333685779027e+00  2.035726758016437e-02  3.875208365149746e+00  3.875208364338063e+00 -6.355890036502387e-09 
 3.220558823529573e-06  2.842333671761836e+00  2.035726677185676e-02  3.875208365604558e+00  3.875208364329252e+00 -1.018473483327398e-08 
 3.220676470588396e-06  2.842333643727454e+00  2.035726171490665e-02  3.875208366596545e+00  3.875208364315187e+00 -1.594976595242770e-08 
 3.220911764706044e-06  2.842333587658691e+00  2.035724917318474e-02  3.875208366567468e+00  3.875208364307622e+00 -1.971648089238442e-08 
 3.221205882353102e-06  2.842333517572736e+00  2.035724062860486e-02  3.875208365660848e+00  3.875208364325359e+00 -1.196730181618477e-08 
 3.221500000000161e-06  2.842333447486781e+00  2.035723592908872e-02  3.875208365560776e+00  3.875208364362296e+00  6.366050797623757e-09 
 3.221558823529573e-06  2.842333461537598e+00  2.035723673890186e-02  3.875208365105017e+00  3.875208364371130e+00  1.020409001739608e-08 
 3.221676470588397e-06  2.842333489639230e+00  2.035724180921727e-02  3.875208364110046e+00  3.875208364385233e+00  1.598300514160655e-08 
 3.221911764706043e-06  2.842333545842496e+00  2.035725438232538e-02  3.875208364139593e+00  3.875208364392820e+00  1.975902819140174e-08 
 3.222205882353102e-06  2.842333616096578e+00  2.035726294535428e-02  3.875208365048741e+00  3.875208364375047e+00  1.199131816065346e-08 
 3.222500000000160e-06  2.842333686350660e+00  2.035726765634277e-02  3.875208365148681e+00  3.875208364338026e+00 -6.386002837643900e-09 
 3.222558823529572e-06  2.842333672266249e+00  2.035726684421521e-02  3.875208365605753e+00  3.875208364329171e+00 -1.023327911298111e-08 
 3.222676470588395e-06  2.842333644097428e+00  2.035726176266378e-02  3.875208366602633e+00  3.875208364315038e+00 -1.602607824224833e-08 
 3.222911764706042e-06  2.842333587759786e+00  2.035724916124734e-02  3.875208366573194e+00  3.875208364307436e+00 -1.981103991965938e-08 
 3.223205882353102e-06  2.842333517337733e+00  2.035724057537708e-02  3.875208365662386e+00  3.875208364325256e+00 -1.202489841034549e-08 
 3.223500000000161e-06  2.842333446915680e+00  2.035723585256111e-02  3.875208365561850e+00  3.875208364362370e+00  6.396135177055839e-09 
 3.223558823529572e-06  2.842333461033582e+00  2.035723666775610e-02  3.875208365103312e+00  3.875208364371247e+00  1.025264850795793e-08 
 3.223676470588396e-06  2.842333489269386e+00  2.035724176228179e-02  3.875208364104453e+00  3.875208364385416e+00  1.605931743142719e-08 
 3.223911764706044e-06  2.842333545740995e+00  2.035725439343622e-02  3.875208364134107e+00  3.875208364393039e+00  1.985353037525783e-08 
 3.224205882353102e-06  2.842333616330505e+00  2.035726299844548e-02  3.875208365047083e+00  3.875208364375183e+00  1.204892896566889e-08 
 3.224500000000161e-06  2.842333686920015e+00  2.035726773226088e-02  3.875208365147714e+00  3.875208364337985e+00 -6.416001951947692e-09 
 3.224558823529573e-06  2.842333672768645e+00  2.035726691570006e-02  3.875208365607163e+00  3.875208364329090e+00 -1.028165286243166e-08 
 3.224676470588396e-06  2.842333644465906e+00  2.035726181002034e-02  3.875208366608447e+00  3.875208364314890e+00 -1.610214894753881e-08 
 3.224911764706043e-06  2.842333587860427e+00  2.035724914970219e-02  3.875208366578856e+00  3.875208364307252e+00 -1.990525788642117e-08 
 3.225205882353102e-06  2.842333517103578e+00  2.035724052234092e-02  3.875208365663987e+00  3.875208364325156e+00 -1.208231026339490e-08 
 3.225500000000161e-06  2.842333446346729e+00  2.035723577675153e-02  3.875208365562867e+00  3.875208364362450e+00  6.426134291359631e-09 
 3.225558823529573e-06  2.842333460531460e+00  2.035723659486757e-02  3.875208365102472e+00  3.875208364371369e+00  1.030092278142547e-08 
 3.225676470588396e-06  2.842333488900923e+00  2.035724171452746e-02  3.875208364098050e+00  3.875208364385605e+00  1.613523181731580e-08 
 3.225911764706043e-06  2.842333545639848e+00  2.035725440657815e-02  3.875208364128295e+00  3.875208364393263e+00  1.994767728774605e-08 
 3.226205882353102e-06  2.842333616563505e+00  2.035726305181804e-02  3.875208365045752e+00  3.875208364375321e+00  1.210638345128245e-08 
 3.226500000000161e-06  2.842333687487161e+00  2.035726780736569e-02  3.875208365146807e+00  3.875208364337946e+00 -6.445844746849616e-09 
 3.226558823529573e-06  2.842333673269086e+00  2.035726698781276e-02  3.875208365608072e+00  3.875208364329009e+00 -1.032977081649733e-08 
 3.226676470588397e-06  2.842333644832934e+00  2.035726185802278e-02  3.875208366614575e+00  3.875208364314742e+00 -1.617780753804254e-08 
 3.226911764706044e-06  2.842333587960632e+00  2.035724913627565e-02  3.875208366584903e+00  3.875208364307069e+00 -1.999919163608865e-08 
 3.227205882353102e-06  2.842333516870253e+00  2.035724046938925e-02  3.875208365665255e+00  3.875208364325058e+00 -1.213958000789717e-08 
 3.227500000000160e-06  2.842333445779875e+00  2.035723570220072e-02  3.875208365563819e+00  3.875208364362525e+00  6.456076562244562e-09 
 3.227558823529572e-06  2.842333460031184e+00  2.035723652364796e-02  3.875208365101479e+00  3.875208364371485e+00  1.034906915720057e-08 
 3.227676470588395e-06  2.842333488533804e+00  2.035724166615116e-02  3.875208364092402e+00  3.875208364385790e+00  1.621087619696482e-08 
 3.227911764706041e-06  2.842333545539042e+00  2.035725441879657e-02  3.875208364122273e+00  3.875208364393485e+00  2.004141208544752e-08 
 3.228205882353101e-06  2.842333616795591e+00  2.035726310505176e-02  3.875208365044319e+00  3.875208364375458e+00  1.216361056322057e-08 
 3.228500000000161e-06  2.842333688052139e+00  2.035726788222134e-02  3.875208365145942e+00  3.875208364337910e+00 -6.475644909187395e-09 
 3.228558823529573e-06  2.842333673767607e+00  2.035726705888286e-02  3.875208365609262e+00  3.875208364328930e+00 -1.037776087287057e-08 
 3.228676470588397e-06  2.842333645198542e+00  2.035726190562617e-02  3.875208366620344e+00  3.875208364314596e+00 -1.625326717658027e-08 
 3.228911764706044e-06  2.842333588060413e+00  2.035724912451034e-02  3.875208366590712e+00  3.875208364306886e+00 -2.009269906011468e-08 
 3.229205882353103e-06  2.842333516637752e+00  2.035724041655981e-02  3.875208365666790e+00  3.875208364324959e+00 -1.219657974615984e-08 
