 time                   v(gate)                v(gfet,source)         i(vfet)                i(Lload)               v(dfet,source)         i(vig)                 v(fault_n)             v(tripped)            
 5.128000000000004e-08  4.236604962575802e-06  6.192252186304973e-06  5.790583854636822e-07  5.771600501969232e-07  4.999999261405803e+00 -8.967162299394651e-08  2.999998206992412e+00  4.463854536239335e-07 
 5.228000000000004e-08  4.236604570484832e-06  6.192251637356268e-06  5.790586831144751e-07  5.771602288595634e-07  4.999999261403398e+00 -8.967161434946707e-08  2.999998206992413e+00  4.463854546311591e-07 
 5.328000000000004e-08  4.236606061547415e-06  6.192253620230026e-06  5.790581354414570e-07  5.771603475979159e-07  4.999999261409011e+00 -8.967164730094607e-08  2.999998206992412e+00  4.463854537197790e-07 
 5.428000000000005e-08  4.236604982590245e-06  6.192252077134256e-06  5.790586465326264e-07  5.771604587728740e-07  4.999999261409693e+00 -8.967162321222352e-08  2.999998206992412e+00  4.463854539053934e-07 
 5.528000000000005e-08  4.236604947991266e-06  6.192252080430524e-06  5.790587081500043e-07  5.771605586096795e-07  4.999999261410752e+00 -8.967162264412868e-08  2.999998206992412e+00  4.463854536863849e-07 
 5.628000000000005e-08  4.236605458974147e-06  6.192252790838044e-06  5.790586320997271e-07  5.771606283108688e-07  4.999999261413629e+00 -8.967163393395301e-08  2.999998206992412e+00  4.463854541397999e-07 
 5.728000000000005e-08  4.236604670186563e-06  6.192251723118299e-06  5.790590758558700e-07  5.771607118829070e-07  4.999999261412245e+00 -8.967161643989017e-08  2.999998206992411e+00  4.463854539303329e-07 
 5.828000000000006e-08  4.236605673930735e-06  6.192253109302040e-06  5.790586908860362e-07  5.771607582555349e-07  4.999999261415798e+00 -8.967163872395821e-08  2.999998206992412e+00  4.463854538438101e-07 
 5.928000000000006e-08  4.236604282087376e-06  6.192251205074203e-06  5.790593654575460e-07  5.771608415083840e-07  4.999999261412173e+00 -8.967160784254641e-08  2.999998206992412e+00  4.463854541528109e-07 
 6.028000000000006e-08  4.236605665365961e-06  6.192253119221594e-06  5.790588140097697e-07  5.771608872565115e-07  4.999999261415721e+00 -8.967163861163486e-08  2.999998206992411e+00  4.463854531575131e-07 
 6.128000000000006e-08  4.236604281572720e-06  6.192251199806129e-06  5.790594930221715e-07  5.771609690521928e-07  4.999999261412155e+00 -8.967160783894144e-08  2.999998206992412e+00  4.463854548898511e-07 
 6.228000000000005e-08  4.236605645838076e-06  6.192253075533759e-06  5.790589249210498e-07  5.771610102761615e-07  4.999999261416004e+00 -8.967163818982601e-08  2.999998206992411e+00  4.463854536441034e-07 
 6.328000000000005e-08  4.236604664339831e-06  6.192251689928437e-06  5.790593905485864e-07  5.771610633586999e-07  4.999999261414830e+00 -8.967161628503900e-08  2.999998206992412e+00  4.463854535480439e-07 
 6.428000000000004e-08  4.236604963596367e-06  6.192252127028802e-06  5.790592496612845e-07  5.771611067614812e-07  4.999999261415732e+00 -8.967162306227835e-08  2.999998206992412e+00  4.463854536156939e-07 
 6.528000000000004e-08  4.236604739898527e-06  6.192251819214885e-06  5.790594173049612e-07  5.771611543137212e-07  4.999999261415284e+00 -8.967161808649511e-08  2.999998206992413e+00  4.463854543666123e-07 
 6.628000000000003e-08  4.236605097686419e-06  6.192252301666085e-06  5.790592807475292e-07  5.771611860105885e-07  4.999999261416779e+00 -8.967162601678349e-08  2.999998206992413e+00  4.463854542545067e-07 
 6.728000000000003e-08  4.236605074159249e-06  6.192252244195296e-06  5.790592937926498e-07  5.771612025182171e-07  4.999999261418257e+00 -8.967162542871223e-08  2.999998206992413e+00  4.463854538208256e-07 
 6.828000000000003e-08  4.236604270076857e-06  6.192251167023030e-06  5.790596614430044e-07  5.771612424584904e-07  4.999999261415981e+00 -8.967160769574544e-08  2.999998206992413e+00  4.463854539192740e-07 
 6.928000000000002e-08  4.236605024589747e-06  6.192252220361122e-06  5.790593549659384e-07  5.771612668625803e-07  4.999999261417433e+00 -8.967162450402330e-08  2.999998206992413e+00  4.463854537438499e-07 
 7.028000000000002e-08  4.236605617244952e-06  6.192252966783087e-06  5.790591002252654e-07  5.771612477528665e-07  4.999999261421677e+00 -8.967163742806556e-08  2.999998206992413e+00  4.463854543427630e-07 
 7.128000000000001e-08  4.236604645036132e-06  6.192251621791001e-06  5.790594593824139e-07  5.771612312868712e-07  4.999999261421536e+00 -8.967161585507152e-08  2.999998206992413e+00  4.463854537898201e-07 
 7.228000000000001e-08  4.236606474406009e-06  6.192254119796081e-06  5.790585916876090e-07  5.771611246013775e-07  4.999999261430467e+00 -8.967165637780534e-08  2.999998206992412e+00  4.463854535367679e-07 
 7.328000000000001e-08  4.236605334211332e-06  6.192252523419511e-06  5.790589815424241e-07  5.771609956142787e-07  4.999999261432963e+00 -8.967163087514763e-08  2.999998206992412e+00  4.463854546443843e-07 
 7.428000000000000e-08  4.236605623225521e-06  6.192252994023869e-06  5.790587049858686e-07  5.771608321686328e-07  4.999999261436652e+00 -8.967163744985802e-08  2.999998206992412e+00  4.463854533433433e-07 
 7.528000000000000e-08  4.236606206366432e-06  6.192253809567286e-06  5.790583653686454e-07  5.771606193111234e-07  4.999999261441809e+00 -8.967165026401640e-08  2.999998206992412e+00  4.463854546034031e-07 
 7.627999999999999e-08  4.236605088864552e-06  6.192252319864816e-06  5.790586913301254e-07  5.771604226142979e-07  4.999999261440612e+00 -8.967162549837222e-08  2.999998206992412e+00  4.463854543557734e-07 
 7.727999999999999e-08  4.236605520657018e-06  6.192252983775174e-06  5.790583418874284e-07  5.771602242035656e-07  4.999999261441048e+00 -8.967163523930532e-08  2.999998206992411e+00  4.463854534897134e-07 
 7.827999999999998e-08  4.236605596797884e-06  6.192253082465796e-06  5.790581601994305e-07  5.771600270071398e-07  4.999999261441160e+00 -8.967163684972502e-08  2.999998206992411e+00  4.463854538140781e-07 
 7.927999999999998e-08  4.236605292547534e-06  6.192252660137642e-06  5.790580965836511e-07  5.771598435427849e-07  4.999999261440046e+00 -8.967163012097660e-08  2.999998206992412e+00  4.463854532663392e-07 
 8.027999999999998e-08  4.236605137344561e-06  6.192252454696639e-06  5.790579610809310e-07  5.771596771203535e-07  4.999999261438575e+00 -8.967162676263326e-08  2.999998206992412e+00  4.463854546398303e-07 
 8.127999999999997e-08  4.236605472439984e-06  6.192252894304622e-06  5.790576283470905e-07  5.771595069370417e-07  4.999999261439104e+00 -8.967163418697869e-08  2.999998206992412e+00  4.463854534305136e-07 
 8.227999999999997e-08  4.236605531770523e-06  6.192252932704381e-06  5.790573810449118e-07  5.771593255543550e-07  4.999999261440403e+00 -8.967163543099226e-08  2.999998206992412e+00  4.463854544661429e-07 
 8.327999999999996e-08  4.236604169825871e-06  6.192251093165042e-06  5.790577677911024e-07  5.771591962480671e-07  4.999999261435541e+00 -8.967160537679962e-08  2.999998206992412e+00  4.463854542152582e-07 
 8.427999999999996e-08  4.236605462979148e-06  6.192252884547089e-06  5.790570610231249e-07  5.771590489908607e-07  4.999999261437384e+00 -8.967163417689561e-08  2.999998206992411e+00  4.463854531425512e-07 
 8.527999999999995e-08  4.236605052707335e-06  6.192252254295785e-06  5.790570746233570e-07  5.771589050712622e-07  4.999999261437215e+00 -8.967162488590641e-08  2.999998206992412e+00  4.463854547525881e-07 
 8.627999999999995e-08  4.236604740416536e-06  6.192251825991293e-06  5.790570030694830e-07  5.771587704705983e-07  4.999999261436485e+00 -8.967161806196504e-08  2.999998206992412e+00  4.463854535868559e-07 
 8.727999999999995e-08  4.236605524947839e-06  6.192252880402417e-06  5.790564824303956e-07  5.771586030559051e-07  4.999999261439864e+00 -8.967163543503092e-08  2.999998206992412e+00  4.463854542471339e-07 
 8.827999999999994e-08  4.236604057825532e-06  6.192250874964477e-06  5.790569746477736e-07  5.771584767610971e-07  4.999999261436086e+00 -8.967160293146294e-08  2.999998206992412e+00  4.463854543739850e-07 
 8.927999999999994e-08  4.236605316052489e-06  6.192252627484954e-06  5.790562686569523e-07  5.771583234323585e-07  4.999999261438859e+00 -8.967163096378116e-08  2.999998206992411e+00  4.463854533539701e-07 
 9.027999999999993e-08  4.236603719353829e-06  6.192250432128259e-06  5.790568649577388e-07  5.771582272454112e-07  4.999999261433446e+00 -8.967159552123924e-08  2.999998206992412e+00  4.463854539268625e-07 
 9.127999999999993e-08  4.236604580469526e-06  6.192251645934661e-06  5.790563507024338e-07  5.771581355687450e-07  4.999999261433038e+00 -8.967161481952292e-08  2.999998206992412e+00  4.463854541710240e-07 
 9.227999999999992e-08  4.236603804117860e-06  6.192250550190077e-06  5.790566112162665e-07  5.771580866009707e-07  4.999999261428889e+00 -8.967159755203123e-08  2.999998206992412e+00  4.463854546101255e-07 
 9.327999999999992e-08  4.236604592972750e-06  6.192251603118565e-06  5.790561339313882e-07  5.771580287097788e-07  4.999999261429732e+00 -8.967161509715999e-08  2.999998206992412e+00  4.463854532006337e-07 
 9.427999999999992e-08  4.236604576515163e-06  6.192251505872697e-06  5.790560273499779e-07  5.771579569685548e-07  4.999999261431136e+00 -8.967161458181159e-08  2.999998206992413e+00  4.463854537312695e-07 
 9.527999999999991e-08  4.236603023690362e-06  6.192249405750520e-06  5.790565834051797e-07  5.771579413560435e-07  4.999999261425749e+00 -8.967158033549704e-08  2.999998206992413e+00  4.463854536805288e-07 
 9.627999999999991e-08  4.236604348447381e-06  6.192251252441638e-06  5.790559959861774e-07  5.771579104016378e-07  4.999999261427195e+00 -8.967160986387873e-08  2.999998206992413e+00  4.463854546354972e-07 
 9.727999999999990e-08  4.236603803519535e-06  6.192250445930852e-06  5.790561807827999e-07  5.771578935193089e-07  4.999999261425816e+00 -8.967159760372057e-08  2.999998206992413e+00  4.463854537106723e-07 
 9.827999999999990e-08  4.236603765643942e-06  6.192250390784049e-06  5.790561273255612e-07  5.771578825072843e-07  4.999999261425243e+00 -8.967159686139444e-08  2.999998206992413e+00  4.463854540660461e-07 
 9.927999999999989e-08  4.236603952959559e-06  6.192250630962468e-06  5.790560252960653e-07  5.771578650698439e-07  4.999999261425868e+00 -8.967160100895565e-08  2.999998206992413e+00  4.463854537850213e-07 
 1.002799999999999e-07  4.236603492346723e-06  6.192249994468460e-06  5.790561938279204e-07  5.771578619057083e-07  4.999999261424493e+00 -8.967159081450077e-08  2.999998206992413e+00  4.463854534118386e-07 
 1.012799999999999e-07  4.236603484306855e-06  6.192250000025396e-06  5.790561829477348e-07  5.771578699895197e-07  4.999999261423373e+00 -8.967159072543356e-08  2.999998206992412e+00  4.463854545836724e-07 
 1.022799999999999e-07  4.236603771041071e-06  6.192250376757711e-06  5.790560426155444e-07  5.771578736740723e-07  4.999999261423760e+00 -8.967159706381499e-08  2.999998206992412e+00  4.463854541781808e-07 
 1.032799999999999e-07  4.236603364170481e-06  6.192249802999123e-06  5.790562094820650e-07  5.771578902788455e-07  4.999999261422478e+00 -8.967158803344089e-08  2.999998206992411e+00  4.463854541116089e-07 
 1.042799999999999e-07  4.236604602053958e-06  6.192251460619566e-06  5.790556224516408e-07  5.771578531141297e-07  4.999999261427719e+00 -8.967161540867838e-08  2.999998206992412e+00  4.463854531123810e-07 
 1.052799999999999e-07  4.236601939339970e-06  6.192247837255488e-06  5.790567527141910e-07  5.771578973287617e-07  4.999999261419863e+00 -8.967155644477691e-08  2.999998206992412e+00  4.463854541901053e-07 
 1.062799999999999e-07  4.236603385817008e-06  6.192249912272616e-06  5.790561820040452e-07  5.771579435764895e-07  4.999999261419518e+00 -8.967158887039075e-08  2.999998206992412e+00  4.463854544490111e-07 
 1.072799999999999e-07  4.236604102899364e-06  6.192250795119398e-06  5.790559335361323e-07  5.771579619853751e-07  4.999999261422102e+00 -8.967160442568327e-08  2.999998206992412e+00  4.463854539658939e-07 
 1.082799999999999e-07  4.236603576590582e-06  6.192250007345904e-06  5.790560725360550e-07  5.771579691185580e-07  4.999999261423217e+00 -8.967159265455449e-08  2.999998206992412e+00  4.463854539918859e-07 
 1.092799999999999e-07  4.236603005371168e-06  6.192249258479383e-06  5.790562871976768e-07  5.771579878535715e-07  4.999999261422131e+00 -8.967158015150793e-08  2.999998206992411e+00  4.463854540842597e-07 
 1.102799999999998e-07  4.236604224097013e-06  6.192250930406797e-06  5.790557766061077e-07  5.771579596608456e-07  4.999999261426718e+00 -8.967160714827755e-08  2.999998206992412e+00  4.463854542180784e-07 
 1.112799999999998e-07  4.236602367196435e-06  6.192248398380536e-06  5.790566131591568e-07  5.771579833779850e-07  4.999999261421729e+00 -8.967156596656565e-08  2.999998206992412e+00  4.463854533821288e-07 
 1.122799999999998e-07  4.236602564464539e-06  6.192248765115779e-06  5.790565677510351e-07  5.771580447039293e-07  4.999999261417957e+00 -8.967157068013459e-08  2.999998206992412e+00  4.463854538641637e-07 
 1.132799999999998e-07  4.236603593062411e-06  6.192250132822961e-06  5.790562294660795e-07  5.771580949484600e-07  4.999999261418844e+00 -8.967159335527435e-08  2.999998206992412e+00  4.463854541850914e-07 
 1.142799999999998e-07  4.236602311633231e-06  6.192248329081251e-06  5.790568066155188e-07  5.771581915656188e-07  4.999999261414189e+00 -8.967156488436925e-08  2.999998206992412e+00  4.463854540922838e-07 
 1.152799999999998e-07  4.236604005607199e-06  6.192250618349838e-06  5.790560493879049e-07  5.771582365435290e-07  4.999999261419065e+00 -8.967160248184430e-08  2.999998206992412e+00  4.463854541556307e-07 
 1.162799999999998e-07  4.236601835095559e-06  6.192247616604170e-06  5.790570474784040e-07  5.771583393154867e-07  4.999999261413386e+00 -8.967155429109061e-08  2.999998206992411e+00  4.463854529434611e-07 
 1.172799999999998e-07  4.236603208672491e-06  6.192249550094295e-06  5.790564849839086e-07  5.771584211458625e-07  4.999999261415262e+00 -8.967158500298739e-08  2.999998206992412e+00  4.463854548245831e-07 
 1.182799999999998e-07  4.236602822888437e-06  6.192248968392266e-06  5.790567880747943e-07  5.771585072089636e-07  4.999999261414727e+00 -8.967157624797354e-08  2.999998206992411e+00  4.463854543449320e-07 
 1.192799999999998e-07  4.236602009818661e-06  6.192247881868907e-06  5.790571850350368e-07  5.771586312625088e-07  4.999999261410893e+00 -8.967155838406223e-08  2.999998206992412e+00  4.463854534734187e-07 
 1.202799999999998e-07  4.236601903876086e-06  6.192247781773717e-06  5.790573855968262e-07  5.771587957212332e-07  4.999999261406700e+00 -8.967155621527841e-08  2.999998206992411e+00  4.463854535718677e-07 
 1.212799999999998e-07  4.236603061660845e-06  6.192249317704129e-06  5.790570458685806e-07  5.771589394187870e-07  4.999999261408414e+00 -8.967158178694559e-08  2.999998206992412e+00  4.463854536187323e-07 
 1.222799999999998e-07  4.236601626422585e-06  6.192247303032484e-06  5.790577650710560e-07  5.771591280387400e-07  4.999999261403806e+00 -8.967154990259258e-08  2.999998206992412e+00  4.463854549086860e-07 
 1.232799999999998e-07  4.236602742897276e-06  6.192248836886976e-06  5.790573952002553e-07  5.771592934966652e-07  4.999999261405786e+00 -8.967157479888312e-08  2.999998206992412e+00  4.463854533090554e-07 
 1.242799999999998e-07  4.236601457550558e-06  6.192247054619362e-06  5.790581240061599e-07  5.771595014067432e-07  4.999999261401411e+00 -8.967154624923783e-08  2.999998206992412e+00  4.463854542237149e-07 
 1.252799999999998e-07  4.236602848343910e-06  6.192248959056380e-06  5.790576663722291e-07  5.771596737133566e-07  4.999999261404591e+00 -8.967157716569646e-08  2.999998206992412e+00  4.463854545580818e-07 
 1.262799999999998e-07  4.236601439229182e-06  6.192246998996902e-06  5.790584607368032e-07  5.771598835038749e-07  4.999999261400719e+00 -8.967154582710372e-08  2.999998206992412e+00  4.463854539747559e-07 
 1.272799999999998e-07  4.236602636677089e-06  6.192248655857022e-06  5.790581013020990e-07  5.771600628257101e-07  4.999999261403413e+00 -8.967157249904637e-08  2.999998206992412e+00  4.463854536111419e-07 
