 time                   v(vdd)                 v(vdda)                i(vcored)              i(vcorea)              i(vpadd)               i(vpada)              
 1.568680255096189e-06  1.199994113677251e+00  3.299342499146693e+00  1.177230156444785e-05  3.109793315118990e-10  3.439402228733873e-10  1.314454613952875e-03 
 1.569680255096189e-06  1.199994113677245e+00  3.299343045632980e+00  1.177230157540132e-05  3.107454332087904e-10  3.439425920719746e-10  1.313362232714384e-03 
 1.570680255096189e-06  1.199994113677239e+00  3.299343591528482e+00  1.177230158693680e-05  3.105115054026773e-10  3.439408265571570e-10  1.312271032415713e-03 
 1.571680255096189e-06  1.199994113677233e+00  3.299344136833818e+00  1.177230159819234e-05  3.102781244675047e-10  3.439420055185993e-10  1.311181011834152e-03 
 1.572680255096189e-06  1.199994113677227e+00  3.299344681549617e+00  1.177230160990129e-05  3.100447204813892e-10  3.439418428882735e-10  1.310092169689517e-03 
 1.573680255096189e-06  1.199994113677222e+00  3.299345225676496e+00  1.177230162110999e-05  3.098119892206988e-10  3.439412923304103e-10  1.309004504778519e-03 
 1.574680255096189e-06  1.199994113677216e+00  3.299345769215078e+00  1.177230163284387e-05  3.095791038696806e-10  3.439419929418541e-10  1.307918015830115e-03 
 1.575680255096189e-06  1.199994113677210e+00  3.299346312165985e+00  1.177230164406818e-05  3.093469928719475e-10  3.439423149498994e-10  1.306832701614135e-03 
 1.576680255096189e-06  1.199994113677204e+00  3.299346854529845e+00  1.177230165546640e-05  3.091146048029612e-10  3.439415748734964e-10  1.305748560857985e-03 
 1.577680255096189e-06  1.199994113677198e+00  3.299347396307270e+00  1.177230166727206e-05  3.088827495850377e-10  3.439422037107565e-10  1.304665592372470e-03 
 1.578680255096190e-06  1.199994113677193e+00  3.299347937498885e+00  1.177230167871365e-05  3.086510154009227e-10  3.439405320878469e-10  1.303583794868369e-03 
 1.579680255096190e-06  1.199994113677187e+00  3.299348478105305e+00  1.177230168973673e-05  3.084195962165023e-10  3.439410553238154e-10  1.302503167148221e-03 
 1.580680255096190e-06  1.199994113677182e+00  3.299349018127152e+00  1.177230170125811e-05  3.081881138487180e-10  3.439419684388850e-10  1.301423707949417e-03 
 1.581680255096190e-06  1.199994113677176e+00  3.299349557565034e+00  1.177230171319757e-05  3.079572767567738e-10  3.439424634855970e-10  1.300345416075760e-03 
 1.582680255096190e-06  1.199994113677170e+00  3.299350096419583e+00  1.177230172418400e-05  3.077265491758136e-10  3.439412470107595e-10  1.299268290227491e-03 
 1.583680255096190e-06  1.199994113677164e+00  3.299350634691409e+00  1.177230173565096e-05  3.074956101680183e-10  3.439413263743585e-10  1.298192329220101e-03 
 1.584680255096190e-06  1.199994113677159e+00  3.299351172381130e+00  1.177230174658362e-05  3.072656904510843e-10  3.439410518543684e-10  1.297117531807135e-03 
 1.585680255096190e-06  1.199994113677153e+00  3.299351709489362e+00  1.177230175816138e-05  3.070358352964838e-10  3.439427967693448e-10  1.296043896753202e-03 
 1.586680255096190e-06  1.199994113677147e+00  3.299352246016715e+00  1.177230177003600e-05  3.068057700311256e-10  3.439415802945073e-10  1.294971422850654e-03 
 1.587680255096190e-06  1.199994113677141e+00  3.299352781963807e+00  1.177230178115926e-05  3.065764200522689e-10  3.439411151717753e-10  1.293900108848012e-03 
 1.588680255096190e-06  1.199994113677136e+00  3.299353317331247e+00  1.177230179213204e-05  3.063471303520883e-10  3.439408005363048e-10  1.292829953543335e-03 
 1.589680255096190e-06  1.199994113677131e+00  3.299353852119655e+00  1.177230180309983e-05  3.061181113862958e-10  3.439404908881644e-10  1.291760955680529e-03 
 1.590680255096190e-06  1.199994113677125e+00  3.299354386329638e+00  1.177230181499222e-05  3.058892794544837e-10  3.439410329892506e-10  1.290693114065967e-03 
 1.591680255096191e-06  1.199994113677119e+00  3.299354919961814e+00  1.177230182617599e-05  3.056606101034460e-10  3.439422837248768e-10  1.289626427438460e-03 
 1.592680255096191e-06  1.199994113677114e+00  3.299355453016788e+00  1.177230183729817e-05  3.054322774439814e-10  3.439418196863470e-10  1.288560894618331e-03 
 1.593680255096191e-06  1.199994113677108e+00  3.299355985495174e+00  1.177230184858601e-05  3.052043718382000e-10  3.439411899817252e-10  1.287496514356713e-03 
 1.594680255096191e-06  1.199994113677102e+00  3.299356517397579e+00  1.177230185933327e-05  3.049764525109084e-10  3.439419890387263e-10  1.286433285447899e-03 
 1.595680255096191e-06  1.199994113677097e+00  3.299357048724616e+00  1.177230187057320e-05  3.047492035964303e-10  3.439405190774208e-10  1.285371206665520e-03 
 1.596680255096191e-06  1.199994113677091e+00  3.299357579476892e+00  1.177230188183958e-05  3.045215706196380e-10  3.439425753752612e-10  1.284310276797377e-03 
 1.597680255096191e-06  1.199994113677086e+00  3.299358109655020e+00  1.177230189350147e-05  3.042945578685334e-10  3.439415716208899e-10  1.283250494611453e-03 
 1.598680255096191e-06  1.199994113677080e+00  3.299358639259599e+00  1.177230190466659e-05  3.040676451295736e-10  3.439410646479540e-10  1.282191858928764e-03 
 1.599680255096191e-06  1.199994113677075e+00  3.299359168291237e+00  1.177230191579549e-05  3.038411654614073e-10  3.439405938873707e-10  1.281134368517964e-03 
 1.600680255096191e-06  1.199994113677069e+00  3.299359696750546e+00  1.177230192650524e-05  3.036144787622951e-10  3.439405422793473e-10  1.280078022150454e-03 
 1.601680255096191e-06  1.199994113677064e+00  3.299360224638128e+00  1.177230193757754e-05  3.033882400805080e-10  3.439401281141174e-10  1.279022818637195e-03 
 1.602680255096191e-06  1.199994113677058e+00  3.299360751954586e+00  1.177230194864334e-05  3.031625947222188e-10  3.439414968109400e-10  1.277968756771897e-03 
 1.603680255096191e-06  1.199994113677052e+00  3.299361278700529e+00  1.177230195987655e-05  3.029368650708106e-10  3.439409217501077e-10  1.276915835318892e-03 
 1.604680255096192e-06  1.199994113677047e+00  3.299361804876564e+00  1.177230197109262e-05  3.027114481018266e-10  3.439412519980894e-10  1.275864053078742e-03 
 1.605680255096192e-06  1.199994113677041e+00  3.299362330483287e+00  1.177230198230392e-05  3.024862432805028e-10  3.439406988381410e-10  1.274813408875601e-03 
 1.606680255096192e-06  1.199994113677036e+00  3.299362855521300e+00  1.177230199333979e-05  3.022612749503544e-10  3.439403211021042e-10  1.273763901480204e-03 
 1.607680255096192e-06  1.199994113677030e+00  3.299363379991214e+00  1.177230200440972e-05  3.020364602531362e-10  3.439416856789584e-10  1.272715529670501e-03 
 1.608680255096192e-06  1.199994113677024e+00  3.299363903893628e+00  1.177230201544386e-05  3.018121326106622e-10  3.439413096776450e-10  1.271668292270210e-03 
 1.609680255096192e-06  1.199994113677018e+00  3.299364427229136e+00  1.177230202626441e-05  3.015877739689000e-10  3.439420354425793e-10  1.270622188082585e-03 
 1.610680255096192e-06  1.199994113677013e+00  3.299364949998342e+00  1.177230203775153e-05  3.013637926572342e-10  3.439403182831785e-10  1.269577215899295e-03 
 1.611680255096192e-06  1.199994113677008e+00  3.299365472201850e+00  1.177230204866685e-05  3.011401047876392e-10  3.439400611104232e-10  1.268533374503619e-03 
 1.612680255096192e-06  1.199994113677003e+00  3.299365993840252e+00  1.177230205964895e-05  3.009165240473832e-10  3.439397371508141e-10  1.267490662730454e-03 
 1.613680255096192e-06  1.199994113676997e+00  3.299366514914146e+00  1.177230207103286e-05  3.006932667140474e-10  3.439416759211389e-10  1.266449079373436e-03 
 1.614680255096192e-06  1.199994113676991e+00  3.299367035424138e+00  1.177230208130025e-05  3.004700977819403e-10  3.439411784891822e-10  1.265408623214221e-03 
 1.615680255096192e-06  1.199994113676986e+00  3.299367555370821e+00  1.177230209289601e-05  3.002473467955830e-10  3.439411290495631e-10  1.264369293083636e-03 
 1.616680255096192e-06  1.199994113676981e+00  3.299368074754797e+00  1.177230210361270e-05  3.000246588576996e-10  3.439410705026458e-10  1.263331087759902e-03 
 1.617680255096192e-06  1.199994113676975e+00  3.299368593576650e+00  1.177230211460174e-05  2.998024418906754e-10  3.439398514257230e-10  1.262294006103966e-03 
 1.618680255096193e-06  1.199994113676969e+00  3.299369111836982e+00  1.177230212547325e-05  2.995803480839358e-10  3.439414144115749e-10  1.261258046883386e-03 
 1.619680255096193e-06  1.199994113676964e+00  3.299369629536394e+00  1.177230213597440e-05  2.993583985599414e-10  3.439415714040495e-10  1.260223208900874e-03 
 1.620680255096193e-06  1.199994113676958e+00  3.299370146675474e+00  1.177230214689903e-05  2.991365472686873e-10  3.439413049071555e-10  1.259189491001846e-03 
 1.621680255096193e-06  1.199994113676953e+00  3.299370663254817e+00  1.177230215794402e-05  2.989150436457062e-10  3.439409180638203e-10  1.258156891978129e-03 
 1.622680255096193e-06  1.199994113676948e+00  3.299371179275016e+00  1.177230216897664e-05  2.986940599772879e-10  3.439396554019702e-10  1.257125410646496e-03 
 1.623680255096193e-06  1.199994113676943e+00  3.299371694736665e+00  1.177230218019163e-05  2.984731561584538e-10  3.439399867341542e-10  1.256095045822560e-03 
 1.624680255096193e-06  1.199994113676937e+00  3.299372209640354e+00  1.177230219077019e-05  2.982523211777756e-10  3.439418426714330e-10  1.255065796328604e-03 
 1.625680255096193e-06  1.199994113676931e+00  3.299372723986677e+00  1.177230220171543e-05  2.980316725000883e-10  3.439415555746977e-10  1.254037660976131e-03 
 1.626680255096193e-06  1.199994113676926e+00  3.299373237776217e+00  1.177230221221658e-05  2.978115586042756e-10  3.439417125671723e-10  1.253010638601276e-03 
 1.627680255096193e-06  1.199994113676921e+00  3.299373751009573e+00  1.177230222322795e-05  2.975916320729978e-10  3.439404711556848e-10  1.251984727998242e-03 
 1.628680255096193e-06  1.199994113676915e+00  3.299374263687335e+00  1.177230223388154e-05  2.973719022348406e-10  3.439404757093339e-10  1.250959927992848e-03 
 1.629680255096193e-06  1.199994113676909e+00  3.299374775810088e+00  1.177230224545692e-05  2.971522289439676e-10  3.439431111879748e-10  1.249936237421719e-03 
 1.630680255096193e-06  1.199994113676904e+00  3.299375287378426e+00  1.177230225602724e-05  2.969328718695521e-10  3.439414226515114e-10  1.248913655087331e-03 
 1.631680255096194e-06  1.199994113676899e+00  3.299375798392924e+00  1.177230226697334e-05  2.967137700256454e-10  3.439420228658341e-10  1.247892179858207e-03 
 1.632680255096194e-06  1.199994113676893e+00  3.299376308854174e+00  1.177230227772407e-05  2.964950404317550e-10  3.439410420965489e-10  1.246871810529859e-03 
 1.633680255096194e-06  1.199994113676888e+00  3.299376818762772e+00  1.177230228804698e-05  2.962766065662890e-10  3.439404891534409e-10  1.245852545908651e-03 
 1.634680255096194e-06  1.199994113676883e+00  3.299377328119303e+00  1.177230229910215e-05  2.960579178262799e-10  3.439409802970250e-10  1.244834384836951e-03 
 1.635680255096194e-06  1.199994113676877e+00  3.299377836924343e+00  1.177230230950703e-05  2.958399974815263e-10  3.439421217450722e-10  1.243817326180418e-03 
 1.636680255096194e-06  1.199994113676872e+00  3.299378345178482e+00  1.177230232000514e-05  2.956220550141779e-10  3.439422817733129e-10  1.242801368724816e-03 
 1.637680255096194e-06  1.199994113676866e+00  3.299378852882307e+00  1.177230233090571e-05  2.954045597268626e-10  3.439420393457071e-10  1.241786511311490e-03 
 1.638680255096194e-06  1.199994113676861e+00  3.299379360036396e+00  1.177230234139059e-05  2.951870015778441e-10  3.439413244227946e-10  1.240772752800530e-03 
 1.639680255096194e-06  1.199994113676856e+00  3.299379866641338e+00  1.177230235243644e-05  2.949700407526484e-10  3.439409367120977e-10  1.239760091986904e-03 
 1.640680255096194e-06  1.199994113676851e+00  3.299380372697714e+00  1.177230236279253e-05  2.947527446512716e-10  3.439403505924032e-10  1.238748527727573e-03 
 1.641680255096194e-06  1.199994113676845e+00  3.299380878206105e+00  1.177230237364062e-05  2.945359359478992e-10  3.439428251754417e-10  1.237738058854647e-03 
 1.642680255096194e-06  1.199994113676840e+00  3.299381383167091e+00  1.177230238456070e-05  2.943196119047091e-10  3.439416750537772e-10  1.236728684213496e-03 
 1.643680255096194e-06  1.199994113676834e+00  3.299381887581256e+00  1.177230239523207e-05  2.941030061298904e-10  3.439407736480909e-10  1.235720402628940e-03 
 1.644680255096195e-06  1.199994113676829e+00  3.299382391449181e+00  1.177230240558859e-05  2.938871651584839e-10  3.439419634515550e-10  1.234713212947074e-03 
 1.645680255096195e-06  1.199994113676824e+00  3.299382894771441e+00  1.177230241633780e-05  2.936714202444253e-10  3.439400960217331e-10  1.233707114017491e-03 
 1.646680255096195e-06  1.199994113676819e+00  3.299383397548616e+00  1.177230242681076e-05  2.934559646564926e-10  3.439402812034642e-10  1.232702104681810e-03 
 1.647680255096195e-06  1.199994113676813e+00  3.299383899781290e+00  1.177230243725813e-05  2.932404750851746e-10  3.439422683292059e-10  1.231698183755526e-03 
 1.648680255096195e-06  1.199994113676808e+00  3.299384401470033e+00  1.177230244819665e-05  2.930250339124722e-10  3.439410997761044e-10  1.230695350131887e-03 
 1.649680255096195e-06  1.199994113676803e+00  3.299384902615430e+00  1.177230245894543e-05  2.928103033724605e-10  3.439418973152225e-10  1.229693602605858e-03 
 1.650680255096195e-06  1.199994113676797e+00  3.299385403218056e+00  1.177230246933361e-05  2.925955806304458e-10  3.439421672815635e-10  1.228692940051935e-03 
 1.651680255096195e-06  1.199994113676792e+00  3.299385903278484e+00  1.177230247991433e-05  2.923810275080494e-10  3.439404683367592e-10  1.227693361320650e-03 
 1.652680255096195e-06  1.199994113676787e+00  3.299386402797293e+00  1.177230249056901e-05  2.921667805054776e-10  3.439431363414652e-10  1.226694865250132e-03 
 1.653680255096195e-06  1.199994113676782e+00  3.299386901775056e+00  1.177230250091598e-05  2.919527850894789e-10  3.439416711506493e-10  1.225697450694684e-03 
 1.654680255096195e-06  1.199994113676776e+00  3.299387400212347e+00  1.177230251201322e-05  2.917389058063560e-10  3.439421202271892e-10  1.224701116512244e-03 
 1.655680255096195e-06  1.199994113676771e+00  3.299387898109744e+00  1.177230252226544e-05  2.915253768658009e-10  3.439425261524826e-10  1.223705861537288e-03 
 1.656680255096195e-06  1.199994113676766e+00  3.299388395467814e+00  1.177230253275661e-05  2.913120979619603e-10  3.439409167627777e-10  1.222711684654364e-03 
 1.657680255096195e-06  1.199994113676760e+00  3.299388892287134e+00  1.177230254345509e-05  2.910989060204513e-10  3.439408764304569e-10  1.221718584691239e-03 
 1.658680255096196e-06  1.199994113676755e+00  3.299389388568276e+00  1.177230255349783e-05  2.908859749494199e-10  3.439432681804494e-10  1.220726560509096e-03 
 1.659680255096196e-06  1.199994113676750e+00  3.299389884311811e+00  1.177230256395605e-05  2.906735118187757e-10  3.439416917504906e-10  1.219735610972634e-03 
 1.660680255096196e-06  1.199994113676744e+00  3.299390379518312e+00  1.177230257457711e-05  2.904608325208764e-10  3.439417288302049e-10  1.218745734933236e-03 
 1.661680255096196e-06  1.199994113676740e+00  3.299390874188349e+00  1.177230258465368e-05  2.902488031983678e-10  3.439405340394108e-10  1.217756931246061e-03 
 1.662680255096196e-06  1.199994113676734e+00  3.299391368322487e+00  1.177230259531595e-05  2.900367106535318e-10  3.439414180978623e-10  1.216769198801599e-03 
 1.663680255096196e-06  1.199994113676729e+00  3.299391861921299e+00  1.177230260579780e-05  2.898250439314284e-10  3.439407062107158e-10  1.215782536430519e-03 
 1.664680255096196e-06  1.199994113676724e+00  3.299392354985359e+00  1.177230261579652e-05  2.896134600618527e-10  3.439422538008968e-10  1.214796942983860e-03 
 1.665680255096196e-06  1.199994113676718e+00  3.299392847515230e+00  1.177230262627491e-05  2.894020701933152e-10  3.439424335616170e-10  1.213812417361947e-03 
 1.666680255096196e-06  1.199994113676714e+00  3.299393339511479e+00  1.177230263701436e-05  2.891910161822351e-10  3.439405758896147e-10  1.212828958413558e-03 
 1.667680255096196e-06  1.199994113676708e+00  3.299393830974674e+00  1.177230264748624e-05  2.889804636415530e-10  3.439416503339676e-10  1.211846565001660e-03 
 1.668680255096196e-06  1.199994113676703e+00  3.299394321905379e+00  1.177230265758428e-05  2.887696550392111e-10  3.439413222543902e-10  1.210865236013234e-03 
 1.669680255096196e-06  1.199994113676699e+00  3.299394812304165e+00  1.177230266815200e-05  2.885592482203832e-10  3.439405244984317e-10  1.209884970285885e-03 
 1.670680255096196e-06  1.199994113676693e+00  3.299395302171596e+00  1.177230267844736e-05  2.883485904525864e-10  3.439426636293180e-10  1.208905766706491e-03 
 1.671680255096197e-06  1.199994113676687e+00  3.299395791508234e+00  1.177230268848946e-05  2.881386309236941e-10  3.439432796729924e-10  1.207927624151443e-03 
 1.672680255096197e-06  1.199994113676682e+00  3.299396280314647e+00  1.177230269890040e-05  2.879291059525617e-10  3.439417505142484e-10  1.206950541475257e-03 
 1.673680255096197e-06  1.199994113676677e+00  3.299396768591397e+00  1.177230270929595e-05  2.877194934011871e-10  3.439411249295948e-10  1.205974517566454e-03 
 1.674680255096197e-06  1.199994113676672e+00  3.299397256339047e+00  1.177230271968868e-05  2.875105941315987e-10  3.439413903422867e-10  1.204999551296248e-03 
 1.675680255096197e-06  1.199994113676667e+00  3.299397743558159e+00  1.177230273002525e-05  2.873013392655089e-10  3.439408237382313e-10  1.204025641539496e-03 
 1.676680255096197e-06  1.199994113676661e+00  3.299398230249297e+00  1.177230274069076e-05  2.870924266970798e-10  3.439425927224959e-10  1.203052787160409e-03 
 1.677680255096197e-06  1.199994113676656e+00  3.299398716413019e+00  1.177230275062075e-05  2.868839907968652e-10  3.439415445158356e-10  1.202080987064617e-03 
 1.678680255096197e-06  1.199994113676651e+00  3.299399202049891e+00  1.177230276121471e-05  2.866756927889558e-10  3.439416087006042e-10  1.201110240094273e-03 
 1.679680255096197e-06  1.199994113676646e+00  3.299399687160468e+00  1.177230277090552e-05  2.864674889207116e-10  3.439425760257825e-10  1.200140545165845e-03 
 1.680680255096197e-06  1.199994113676641e+00  3.299400171745315e+00  1.177230278140602e-05  2.862595324341572e-10  3.439409573119390e-10  1.199171901131652e-03 
 1.681680255096197e-06  1.199994113676636e+00  3.299400655804987e+00  1.177230279166062e-05  2.860519673369637e-10  3.439404726735679e-10  1.198204306888432e-03 
 1.682680255096197e-06  1.199994113676631e+00  3.299401139340045e+00  1.177230280166152e-05  2.858441325599382e-10  3.439429062737642e-10  1.197237761315966e-03 
 1.683680255096197e-06  1.199994113676626e+00  3.299401622351045e+00  1.177230281166003e-05  2.856367594446681e-10  3.439417895455266e-10  1.196272263301522e-03 
 1.684680255096198e-06  1.199994113676621e+00  3.299402104838545e+00  1.177230282216183e-05  2.854296009256186e-10  3.439419458874798e-10  1.195307811731573e-03 
 1.685680255096198e-06  1.199994113676615e+00  3.299402586803098e+00  1.177230283248669e-05  2.852227256101293e-10  3.439413909928080e-10  1.194344405502932e-03 
 1.686680255096198e-06  1.199994113676611e+00  3.299403068245268e+00  1.177230284250862e-05  2.850162879290352e-10  3.439411390242231e-10  1.193382043469693e-03 
 1.687680255096198e-06  1.199994113676606e+00  3.299403549165611e+00  1.177230285264244e-05  2.848099027027857e-10  3.439416633443937e-10  1.192420724538008e-03 
 1.688680255096198e-06  1.199994113676600e+00  3.299404029564677e+00  1.177230286278515e-05  2.846036226168301e-10  3.439421787741065e-10  1.191460447615363e-03 
 1.689680255096198e-06  1.199994113676595e+00  3.299404509443024e+00  1.177230287282855e-05  2.843974989702367e-10  3.439427935167383e-10  1.190501211568391e-03 
 1.690680255096198e-06  1.199994113676590e+00  3.299404988801205e+00  1.177230288324860e-05  2.841916339509658e-10  3.439421434291157e-10  1.189543015300979e-03 
 1.691680255096198e-06  1.199994113676585e+00  3.299405467639773e+00  1.177230289300967e-05  2.839864680371142e-10  3.439412641411538e-10  1.188585857704238e-03 
 1.692680255096198e-06  1.199994113676580e+00  3.299405945959284e+00  1.177230290317645e-05  2.837811516910582e-10  3.439417555015784e-10  1.187629737668796e-03 
 1.693680255096198e-06  1.199994113676575e+00  3.299406423760285e+00  1.177230291348808e-05  2.835763250577360e-10  3.439412138341730e-10  1.186674654105106e-03 
 1.694680255096198e-06  1.199994113676570e+00  3.299406901043337e+00  1.177230292362581e-05  2.833708150577137e-10  3.439426224296355e-10  1.185720605879249e-03 
 1.695680255096198e-06  1.199994113676565e+00  3.299407377808980e+00  1.177230293339490e-05  2.831664283523402e-10  3.439426232969972e-10  1.184767591936037e-03 
 1.696680255096198e-06  1.199994113676560e+00  3.299407854057772e+00  1.177230294332359e-05  2.829618762726776e-10  3.439415763913795e-10  1.183815611127459e-03 
 1.697680255096199e-06  1.199994113676555e+00  3.299408329790259e+00  1.177230295373345e-05  2.827574486168609e-10  3.439418246736770e-10  1.182864662390961e-03 
 1.698680255096199e-06  1.199994113676550e+00  3.299408805006996e+00  1.177230296348433e-05  2.825537553239983e-10  3.439418437556352e-10  1.181914744592619e-03 
 1.699680255096199e-06  1.199994113676545e+00  3.299409279708529e+00  1.177230297387056e-05  2.823496651701536e-10  3.439412274951203e-10  1.180965856662420e-03 
 1.700680255096199e-06  1.199994113676540e+00  3.299409753895409e+00  1.177230298385584e-05  2.821460271788015e-10  3.439427885294083e-10  1.180017997483963e-03 
 1.701680255096199e-06  1.199994113676534e+00  3.299410227568183e+00  1.177230299366440e-05  2.819429886184783e-10  3.439427499318110e-10  1.179071165968195e-03 
 1.702680255096199e-06  1.199994113676530e+00  3.299410700727398e+00  1.177230300387628e-05  2.817396386685150e-10  3.439414198325857e-10  1.178125361028896e-03 
 1.703680255096199e-06  1.199994113676525e+00  3.299411173373596e+00  1.177230301392684e-05  2.815368814643731e-10  3.439411392410635e-10  1.177180581579808e-03 
 1.704680255096199e-06  1.199994113676520e+00  3.299411645507328e+00  1.177230302407974e-05  2.813343498356930e-10  3.439416444792759e-10  1.176236826509297e-03 
 1.705680255096199e-06  1.199994113676515e+00  3.299412117129144e+00  1.177230303351447e-05  2.811317110973674e-10  3.439419797145876e-10  1.175294094723463e-03 
 1.706680255096199e-06  1.199994113676510e+00  3.299412588239586e+00  1.177230304385971e-05  2.809294576758118e-10  3.439431807937543e-10  1.174352385147115e-03 
 1.707680255096199e-06  1.199994113676505e+00  3.299413058839200e+00  1.177230305407419e-05  2.807271432384495e-10  3.439418480924439e-10  1.173411696672254e-03 
 1.708680255096199e-06  1.199994113676500e+00  3.299413528928525e+00  1.177230306354145e-05  2.805254490526096e-10  3.439421508016904e-10  1.172472028244818e-03 
 1.709680255096199e-06  1.199994113676495e+00  3.299413998508111e+00  1.177230307343609e-05  2.803237563842293e-10  3.439420261184406e-10  1.171533378740993e-03 
 1.710680255096199e-06  1.199994113676490e+00  3.299414467578490e+00  1.177230308391296e-05  2.801224637597690e-10  3.439413192186241e-10  1.170595747121212e-03 
 1.711680255096200e-06  1.199994113676485e+00  3.299414936140216e+00  1.177230309346760e-05  2.799212403527236e-10  3.439415345411756e-10  1.169659132248936e-03 
 1.712680255096200e-06  1.199994113676480e+00  3.299415404193835e+00  1.177230310312372e-05  2.797202790212720e-10  3.439434247392431e-10  1.168723533045725e-03 
 1.713680255096200e-06  1.199994113676475e+00  3.299415871739878e+00  1.177230311308342e-05  2.795193238168332e-10  3.439423468254432e-10  1.167788948467336e-03 
 1.714680255096200e-06  1.199994113676470e+00  3.299416338778889e+00  1.177230312287550e-05  2.793187977315674e-10  3.439423247077189e-10  1.166855377408453e-03 
 1.715680255096200e-06  1.199994113676465e+00  3.299416805311409e+00  1.177230313324697e-05  2.791184633616214e-10  3.439417231923536e-10  1.165922818789287e-03 
 1.716680255096200e-06  1.199994113676460e+00  3.299417271337977e+00  1.177230314304556e-05  2.789183328231661e-10  3.439425827478360e-10  1.164991271535132e-03 
 1.717680255096200e-06  1.199994113676455e+00  3.299417736859131e+00  1.177230315286908e-05  2.787184093389501e-10  3.439416410098289e-10  1.164060734574840e-03 
 1.718680255096200e-06  1.199994113676450e+00  3.299418201875411e+00  1.177230316282813e-05  2.785187763192724e-10  3.439432282818095e-10  1.163131206814093e-03 
 1.719680255096200e-06  1.199994113676445e+00  3.299418666387355e+00  1.177230317225592e-05  2.783192088296634e-10  3.439417940991757e-10  1.162202687196182e-03 
 1.720680255096200e-06  1.199994113676440e+00  3.299419130395504e+00  1.177230318197622e-05  2.781199237880611e-10  3.439427319340549e-10  1.161275174621327e-03 
 1.721680255096200e-06  1.199994113676436e+00  3.299419593900393e+00  1.177230319194763e-05  2.779209069888760e-10  3.439416423108715e-10  1.160348668034385e-03 
 1.722680255096200e-06  1.199994113676431e+00  3.299420056902557e+00  1.177230320172367e-05  2.777220234165385e-10  3.439416362393394e-10  1.159423166360796e-03 
 1.723680255096200e-06  1.199994113676426e+00  3.299420519402535e+00  1.177230321153092e-05  2.775233745864650e-10  3.439415989427846e-10  1.158498668522209e-03 
 1.724680255096201e-06  1.199994113676421e+00  3.299420981400857e+00  1.177230322157085e-05  2.773248474472858e-10  3.439413289764437e-10  1.157575173465357e-03 
 1.725680255096201e-06  1.199994113676416e+00  3.299421442898064e+00  1.177230323102011e-05  2.771266880140028e-10  3.439434260402857e-10  1.156652680097537e-03 
 1.726680255096201e-06  1.199994113676411e+00  3.299421903894687e+00  1.177230324042253e-05  2.769286959775119e-10  3.439429054064025e-10  1.155731187367343e-03 
 1.727680255096201e-06  1.199994113676406e+00  3.299422364391267e+00  1.177230325045920e-05  2.767309875844029e-10  3.439417505142484e-10  1.154810694176873e-03 
 1.728680255096201e-06  1.199994113676402e+00  3.299422824388329e+00  1.177230326019274e-05  2.765333707447558e-10  3.439417869434414e-10  1.153891199506688e-03 
 1.729680255096201e-06  1.199994113676397e+00  3.299423283886403e+00  1.177230326969165e-05  2.763358018757609e-10  3.439420579939845e-10  1.152972702276808e-03 
 1.730680255096201e-06  1.199994113676392e+00  3.299423742886026e+00  1.177230327956808e-05  2.761388560670496e-10  3.439410633469114e-10  1.152055201410185e-03 
 1.731680255096201e-06  1.199994113676387e+00  3.299424201387735e+00  1.177230328940548e-05  2.759417612123033e-10  3.439427722663757e-10  1.151138695840001e-03 
 1.732680255096201e-06  1.199994113676382e+00  3.299424659392054e+00  1.177230329898831e-05  2.757448957749484e-10  3.439429593996707e-10  1.150223184521380e-03 
 1.733680255096201e-06  1.199994113676377e+00  3.299425116899515e+00  1.177230330849720e-05  2.755484151971775e-10  3.439414441187144e-10  1.149308666388351e-03 
 1.734680255096201e-06  1.199994113676373e+00  3.299425573910650e+00  1.177230331832484e-05  2.753522462364752e-10  3.439413864391588e-10  1.148395140376951e-03 
 1.735680255096201e-06  1.199994113676367e+00  3.299426030425989e+00  1.177230332830232e-05  2.751562272179687e-10  3.439429552797024e-10  1.147482605425080e-03 
 1.736680255096201e-06  1.199994113676363e+00  3.299426486446058e+00  1.177230333814102e-05  2.749606706586992e-10  3.439419983628650e-10  1.146571060489704e-03 
 1.737680255096202e-06  1.199994113676358e+00  3.299426941971385e+00  1.177230334712602e-05  2.747645179544649e-10  3.439427833252379e-10  1.145660504507844e-03 
 1.738680255096202e-06  1.199994113676353e+00  3.299427397002507e+00  1.177230335702435e-05  2.745690502036352e-10  3.439426549557006e-10  1.144750936398193e-03 
 1.739680255096202e-06  1.199994113676348e+00  3.299427851539941e+00  1.177230336647599e-05  2.743738118907376e-10  3.439429732774585e-10  1.143842355154013e-03 
 1.740680255096202e-06  1.199994113676343e+00  3.299428305584216e+00  1.177230337590486e-05  2.741786123838073e-10  3.439424261890422e-10  1.142934759693693e-03 
 1.741680255096202e-06  1.199994113676339e+00  3.299428759135860e+00  1.177230338553540e-05  2.739837159433598e-10  3.439416774390219e-10  1.142028148968919e-03 
 1.742680255096202e-06  1.199994113676334e+00  3.299429212195398e+00  1.177230339525852e-05  2.737888989382974e-10  3.439417242765558e-10  1.141122521931863e-03 
 1.743680255096202e-06  1.199994113676329e+00  3.299429664763358e+00  1.177230340510655e-05  2.735944260026767e-10  3.439407580355797e-10  1.140217877516446e-03 
