2026-09-24T16:18:18+02:00 launched c_mid_tt_m40C_c1414m on cpu 0
2026-09-24T16:18:18+02:00 launched c_mid_tt_27C_c1414m on cpu 1
2026-09-24T16:18:19+02:00 launched c_mid_tt_85C_c1414m on cpu 2
2026-09-24T16:18:19+02:00 launched c_mid_tt_125C_c1414m on cpu 3
2026-09-24T16:18:19+02:00 launched c_mid_ss_m40C_c1414m on cpu 4
2026-09-24T16:18:20+02:00 launched c_mid_ss_27C_c1414m on cpu 5
2026-09-24T16:18:20+02:00 launched c_mid_ss_85C_c1414m on cpu 6
2026-09-24T16:18:20+02:00 launched c_mid_ss_125C_c1414m on cpu 7
2026-09-24T16:18:21+02:00 launched c_mid_ff_m40C_c1414m on cpu 8
2026-09-24T16:18:21+02:00 launched c_mid_ff_27C_c1414m on cpu 9
2026-09-24T16:18:21+02:00 launched c_mid_ff_85C_c1414m on cpu 10
2026-09-24T16:18:21+02:00 launched c_mid_ff_125C_c1414m on cpu 11
2026-09-24T16:18:22+02:00 launched c_tt_m40C_c1414m on cpu 12
2026-09-24T16:18:22+02:00 launched c_tt_27C_c1414m on cpu 13
2026-09-24T16:18:22+02:00 launched c_tt_85C_c1414m on cpu 14
2026-09-24T16:18:23+02:00 launched c_tt_125C_c1414m on cpu 15
2026-09-24T16:18:23+02:00 launched c_ss_m40C_c1414m on cpu 16
2026-09-24T16:18:23+02:00 launched c_ss_27C_c1414m on cpu 17
2026-09-24T21:12:58+02:00 N=80 (night target 80, cap 89, foreign 28.5) running=71 queued=0 done=30 failed=4 skipped=0 blocked=0
2026-09-24T21:13:59+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=70 queued=0 done=31 failed=4 skipped=0 blocked=0
2026-09-24T21:14:59+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=70 queued=0 done=31 failed=4 skipped=0 blocked=0
2026-09-24T21:15:59+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:17:00+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:18:00+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:19:01+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:20:01+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:21:01+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:22:02+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:23:02+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=69 queued=0 done=32 failed=4 skipped=0 blocked=0
2026-09-24T21:24:03+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=68 queued=0 done=33 failed=4 skipped=0 blocked=0
2026-09-24T21:25:03+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=67 queued=0 done=34 failed=4 skipped=0 blocked=0
2026-09-24T21:26:04+02:00 N=80 (night target 80, cap 88, foreign 29.0) running=65 queued=0 done=36 failed=4 skipped=0 blocked=0
2026-09-24T21:27:04+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=65 queued=0 done=36 failed=4 skipped=0 blocked=0
2026-09-24T21:27:57+02:00 signal: state written, running jobs left detached
2026-09-24T21:34:55+02:00 launched f_mid_ss_85C_r3_c1414m on cpu 0
2026-09-24T21:34:55+02:00 launched e20_tt_m40C_r3_c1414m on cpu 1
2026-09-24T21:34:55+02:00 launched e20_tt_27C_r3_c1414m on cpu 2
2026-09-24T21:34:56+02:00 launched e20_tt_85C_r3_c1414m on cpu 3
2026-09-24T21:34:56+02:00 launched e20_tt_125C_r3_c1414m on cpu 4
2026-09-24T21:34:57+02:00 launched e20_ss_m40C_r3_c1414m on cpu 5
2026-09-24T21:34:57+02:00 launched e20_ss_27C_r3_c1414m on cpu 7
2026-09-24T21:34:57+02:00 launched e20_ss_85C_r3_c1414m on cpu 8
2026-09-24T21:34:58+02:00 launched e20_ss_125C_r3_c1414m on cpu 14
2026-09-24T21:34:58+02:00 launched e20_ff_m40C_r3_c1414m on cpu 18
2026-09-24T21:34:58+02:00 launched e20_ff_27C_r3_c1414m on cpu 20
2026-09-24T21:34:59+02:00 launched e20_ff_85C_r3_c1414m on cpu 22
2026-09-24T21:34:59+02:00 launched e20_ff_125C_r3_c1414m on cpu 23
2026-09-24T21:34:59+02:00 launched c_mid_tt_27C_vdd1p08_vdda3p0_r3_c1414m on cpu 24
2026-09-24T21:35:00+02:00 launched c_mid_tt_27C_vdd1p32_vdda3p6_r3_c1414m on cpu 25
2026-09-24T21:35:00+02:00 launched c_mid_tt_27C_vdd1p08_vdda3p6_r3_c1414m on cpu 26
2026-09-24T21:35:00+02:00 launched c_mid_tt_27C_vdd1p32_vdda3p0_r3_c1414m on cpu 29
2026-09-24T21:35:01+02:00 launched c_mid_ss_125C_vdd1p08_vdda3p0_r3_c1414m on cpu 30
2026-09-24T21:35:01+02:00 launched c_mid_ff_m40C_vdd1p32_vdda3p6_r3_c1414m on cpu 31
2026-09-24T21:35:01+02:00 launched q_tt_27C_vdd1p08_vdda3p0_r3_c1414m on cpu 32
2026-09-24T21:35:02+02:00 launched q_tt_27C_vdd1p32_vdda3p6_r3_c1414m on cpu 36
2026-09-24T21:35:02+02:00 launched q_tt_27C_vdd1p08_vdda3p6_r3_c1414m on cpu 37
2026-09-24T21:35:02+02:00 launched q_tt_27C_vdd1p32_vdda3p0_r3_c1414m on cpu 38
2026-09-24T21:35:03+02:00 launched q_ss_125C_vdd1p08_vdda3p0_r3_c1414m on cpu 39
2026-09-24T21:35:03+02:00 launched q_ff_m40C_vdd1p32_vdda3p6_r3_c1414m on cpu 40
2026-09-24T21:35:03+02:00 launched gA_ss_125C_r3_c1414m on cpu 42
2026-09-24T21:35:04+02:00 launched gA_ff_m40C_r3_c1414m on cpu 43
2026-09-24T21:35:04+02:00 launched gB_ss_125C_r3_c1414m on cpu 44
2026-09-24T21:35:04+02:00 launched gB_ff_m40C_r3_c1414m on cpu 45
2026-09-24T21:35:05+02:00 launched gA_pd_ss_125C_r3_c1414m on cpu 46
2026-09-24T21:35:05+02:00 launched gA_pd_ff_m40C_r3_c1414m on cpu 47
2026-09-24T21:35:05+02:00 launched gB_pd_ss_125C_r3_c1414m on cpu 48
2026-09-24T21:35:05+02:00 launched gB_pd_ff_m40C_r3_c1414m on cpu 49
2026-09-24T21:35:06+02:00 launched q_t2f_tt_m40C_r3_c1414m on cpu 50
2026-09-24T21:35:06+02:00 launched q_t2f_tt_27C_r3_c1414m on cpu 51
2026-09-24T21:35:06+02:00 launched q_t2f_tt_125C_r3_c1414m on cpu 52
2026-09-24T21:35:07+02:00 launched osc_ss_125C_r3_c1414m on cpu 53
2026-09-24T21:35:07+02:00 launched osc_ss_125C_vddlo_r3_c1414m on cpu 54
2026-09-24T21:35:07+02:00 launched osc_ff_m40C_r3_c1414m on cpu 55
2026-09-24T21:35:08+02:00 launched osc_ff_m40C_vddlo_r3_c1414m on cpu 59
2026-09-24T21:35:08+02:00 launched osc_tt_27C_r3_c1414m on cpu 61
2026-09-24T21:35:08+02:00 launched f_mid_ss_85C_r2_r3_c1414m on cpu 62
2026-09-24T21:35:09+02:00 launched c_mid_tt_27C_r2_r3_c1414m on cpu 63
2026-09-24T21:35:09+02:00 launched c_mid_tt_85C_r2_r3_c1414m on cpu 64
2026-09-24T21:35:09+02:00 launched c_mid_ss_125C_r2_r3_c1414m on cpu 65
2026-09-24T21:35:10+02:00 launched c_tt_85C_r2_r3_c1414m on cpu 66
2026-09-24T21:35:10+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=63 queued=0 done=39 failed=49 skipped=0 blocked=0
2026-09-24T21:36:10+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=55 queued=0 done=47 failed=49 skipped=0 blocked=0
2026-09-24T21:37:11+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=55 queued=0 done=47 failed=49 skipped=0 blocked=0
2026-09-24T21:38:11+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=55 queued=0 done=47 failed=49 skipped=0 blocked=0
2026-09-24T21:39:12+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=55 queued=0 done=47 failed=49 skipped=0 blocked=0
2026-09-24T21:40:12+02:00 N=80 (night target 80, cap 88, foreign 29.0) running=54 queued=0 done=48 failed=49 skipped=0 blocked=0
2026-09-24T21:41:12+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=54 queued=0 done=48 failed=49 skipped=0 blocked=0
2026-09-24T21:42:13+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=54 queued=0 done=48 failed=49 skipped=0 blocked=0
2026-09-24T21:43:13+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=53 queued=0 done=49 failed=49 skipped=0 blocked=0
2026-09-24T21:44:14+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=52 queued=0 done=50 failed=49 skipped=0 blocked=0
2026-09-24T21:45:14+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=51 queued=0 done=51 failed=49 skipped=0 blocked=0
2026-09-24T21:46:15+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=50 queued=0 done=52 failed=49 skipped=0 blocked=0
2026-09-24T21:47:15+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=50 queued=0 done=52 failed=49 skipped=0 blocked=0
2026-09-24T21:48:16+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=49 queued=0 done=53 failed=49 skipped=0 blocked=0
2026-09-24T21:49:16+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=49 queued=0 done=53 failed=49 skipped=0 blocked=0
2026-09-24T21:50:16+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:51:17+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:52:17+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:53:18+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:54:18+02:00 N=80 (night target 80, cap 88, foreign 29.7) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:55:18+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:56:19+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:57:19+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:58:20+02:00 N=80 (night target 80, cap 89, foreign 29.0) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T21:59:20+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T22:00:21+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T22:01:21+02:00 N=80 (night target 80, cap 89, foreign 28.8) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T22:02:21+02:00 N=80 (night target 80, cap 89, foreign 28.6) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T22:03:22+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=48 queued=0 done=54 failed=49 skipped=0 blocked=0
2026-09-24T22:04:22+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:05:23+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:06:23+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:07:24+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:08:24+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:09:24+02:00 N=80 (night target 80, cap 89, foreign 28.7) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:10:25+02:00 N=63 (night target 80, cap 63, foreign 54.4) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:11:25+02:00 N=46 (night target 80, cap 46, foreign 71.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:12:26+02:00 N=57 (night target 80, cap 57, foreign 60.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:13:26+02:00 N=38 (night target 80, cap 38, foreign 79.1) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:14:27+02:00 N=46 (night target 80, cap 46, foreign 71.5) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:15:28+02:00 N=43 (night target 80, cap 43, foreign 74.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:16:28+02:00 N=45 (night target 80, cap 45, foreign 72.0) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:17:28+02:00 N=45 (night target 80, cap 45, foreign 72.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:18:29+02:00 N=80 (night target 80, cap 88, foreign 29.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:19:29+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:20:30+02:00 N=80 (night target 80, cap 89, foreign 28.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:21:30+02:00 N=48 (night target 80, cap 48, foreign 69.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:22:31+02:00 N=45 (night target 80, cap 45, foreign 72.8) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:23:32+02:00 N=50 (night target 80, cap 50, foreign 67.5) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:24:32+02:00 N=47 (night target 80, cap 47, foreign 70.5) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:25:33+02:00 N=46 (night target 80, cap 46, foreign 71.2) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:26:33+02:00 N=43 (night target 80, cap 43, foreign 74.1) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:27:34+02:00 N=80 (night target 80, cap 84, foreign 33.2) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:28:34+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:29:34+02:00 N=80 (night target 80, cap 84, foreign 33.7) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:30:35+02:00 N=31 (night target 80, cap 31, foreign 86.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:31:36+02:00 N=35 (night target 80, cap 35, foreign 82.5) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:32:37+02:00 N=39 (night target 80, cap 39, foreign 78.2) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:33:37+02:00 N=49 (night target 80, cap 49, foreign 68.6) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:34:38+02:00 N=33 (night target 80, cap 33, foreign 84.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:35:39+02:00 N=39 (night target 80, cap 39, foreign 78.2) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:36:39+02:00 N=80 (night target 80, cap 84, foreign 33.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:37:40+02:00 N=80 (night target 80, cap 84, foreign 33.6) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:38:40+02:00 N=80 (night target 80, cap 84, foreign 33.4) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:39:40+02:00 N=45 (night target 80, cap 45, foreign 72.7) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:40:41+02:00 N=43 (night target 80, cap 43, foreign 74.9) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:41:41+02:00 N=44 (night target 80, cap 44, foreign 73.5) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:42:42+02:00 N=45 (night target 80, cap 45, foreign 72.2) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:43:43+02:00 N=40 (night target 80, cap 40, foreign 77.3) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:44:43+02:00 N=34 (night target 80, cap 34, foreign 83.6) running=47 queued=0 done=55 failed=49 skipped=0 blocked=0
2026-09-24T22:45:44+02:00 N=47 (night target 80, cap 47, foreign 70.7) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:46:44+02:00 N=33 (night target 80, cap 33, foreign 84.7) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:47:45+02:00 N=47 (night target 80, cap 47, foreign 70.7) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:48:45+02:00 N=36 (night target 80, cap 36, foreign 81.2) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:49:46+02:00 N=35 (night target 80, cap 35, foreign 82.9) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:50:47+02:00 N=38 (night target 80, cap 38, foreign 79.5) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:51:47+02:00 N=50 (night target 80, cap 50, foreign 67.9) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:52:48+02:00 N=40 (night target 80, cap 40, foreign 77.2) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:53:48+02:00 N=39 (night target 80, cap 39, foreign 78.9) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:54:49+02:00 N=41 (night target 80, cap 41, foreign 76.1) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:55:50+02:00 N=28 (night target 80, cap 28, foreign 89.2) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:56:50+02:00 N=33 (night target 80, cap 33, foreign 84.7) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:57:51+02:00 N=46 (night target 80, cap 46, foreign 71.8) running=46 queued=0 done=56 failed=49 skipped=0 blocked=0
2026-09-24T22:58:52+02:00 N=35 (night target 80, cap 35, foreign 82.7) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T22:59:52+02:00 N=46 (night target 80, cap 46, foreign 71.1) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:00:53+02:00 N=38 (night target 80, cap 38, foreign 80.0) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:01:54+02:00 N=38 (night target 80, cap 38, foreign 79.1) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:02:54+02:00 N=44 (night target 80, cap 44, foreign 73.5) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:03:55+02:00 N=33 (night target 80, cap 33, foreign 84.5) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:04:56+02:00 N=38 (night target 80, cap 38, foreign 79.6) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:05:56+02:00 N=32 (night target 80, cap 32, foreign 86.0) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:06:57+02:00 N=41 (night target 80, cap 41, foreign 76.5) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:07:57+02:00 N=42 (night target 80, cap 42, foreign 75.8) running=45 queued=0 done=57 failed=49 skipped=0 blocked=0
2026-09-24T23:08:58+02:00 N=42 (night target 80, cap 42, foreign 75.5) running=44 queued=0 done=58 failed=49 skipped=0 blocked=0
2026-09-24T23:09:59+02:00 N=37 (night target 80, cap 37, foreign 80.4) running=44 queued=0 done=58 failed=49 skipped=0 blocked=0
2026-09-24T23:11:01+02:00 N=41 (night target 80, cap 41, foreign 77.0) running=43 queued=0 done=59 failed=49 skipped=0 blocked=0
2026-09-24T23:12:02+02:00 N=35 (night target 80, cap 35, foreign 82.4) running=43 queued=0 done=59 failed=49 skipped=0 blocked=0
2026-09-24T23:13:02+02:00 N=41 (night target 80, cap 41, foreign 76.6) running=42 queued=0 done=60 failed=49 skipped=0 blocked=0
2026-09-24T23:14:03+02:00 N=34 (night target 80, cap 34, foreign 83.2) running=42 queued=0 done=60 failed=49 skipped=0 blocked=0
2026-09-24T23:15:03+02:00 N=35 (night target 80, cap 35, foreign 82.6) running=42 queued=0 done=60 failed=49 skipped=0 blocked=0
2026-09-24T23:16:05+02:00 N=36 (night target 80, cap 36, foreign 82.0) running=41 queued=0 done=61 failed=49 skipped=0 blocked=0
2026-09-24T23:17:06+02:00 N=40 (night target 80, cap 40, foreign 77.4) running=39 queued=0 done=63 failed=49 skipped=0 blocked=0
2026-09-24T23:18:06+02:00 N=25 (night target 80, cap 25, foreign 92.9) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:19:07+02:00 N=32 (night target 80, cap 32, foreign 85.5) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:20:08+02:00 N=36 (night target 80, cap 36, foreign 81.4) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:21:08+02:00 N=40 (night target 80, cap 40, foreign 77.6) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:22:09+02:00 N=25 (night target 80, cap 25, foreign 92.3) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:23:09+02:00 N=44 (night target 80, cap 44, foreign 73.2) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:24:09+02:00 N=37 (night target 80, cap 37, foreign 81.0) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:25:10+02:00 N=41 (night target 80, cap 41, foreign 76.3) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:26:10+02:00 N=33 (night target 80, cap 33, foreign 84.3) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:27:11+02:00 N=44 (night target 80, cap 44, foreign 73.1) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:28:11+02:00 N=35 (night target 80, cap 35, foreign 82.7) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:29:12+02:00 N=31 (night target 80, cap 31, foreign 86.4) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:30:12+02:00 N=36 (night target 80, cap 36, foreign 81.7) running=35 queued=0 done=67 failed=49 skipped=0 blocked=0
2026-09-24T23:31:13+02:00 N=35 (night target 80, cap 35, foreign 82.9) running=34 queued=0 done=68 failed=49 skipped=0 blocked=0
2026-09-24T23:32:13+02:00 N=59 (night target 80, cap 59, foreign 58.7) running=34 queued=0 done=68 failed=49 skipped=0 blocked=0
2026-09-24T23:33:14+02:00 N=51 (night target 80, cap 51, foreign 66.2) running=34 queued=0 done=68 failed=49 skipped=0 blocked=0
2026-09-24T23:34:14+02:00 N=54 (night target 80, cap 54, foreign 63.1) running=34 queued=0 done=68 failed=49 skipped=0 blocked=0
2026-09-24T23:35:14+02:00 N=51 (night target 80, cap 51, foreign 66.1) running=32 queued=0 done=70 failed=49 skipped=0 blocked=0
2026-09-24T23:36:15+02:00 N=50 (night target 80, cap 50, foreign 67.8) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:37:15+02:00 N=52 (night target 80, cap 52, foreign 65.7) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:38:16+02:00 N=47 (night target 80, cap 47, foreign 70.4) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:39:16+02:00 N=55 (night target 80, cap 55, foreign 62.3) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:40:17+02:00 N=46 (night target 80, cap 46, foreign 71.3) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:41:17+02:00 N=58 (night target 80, cap 58, foreign 59.6) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:42:18+02:00 N=53 (night target 80, cap 53, foreign 64.6) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:43:18+02:00 N=50 (night target 80, cap 50, foreign 67.8) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:44:18+02:00 N=52 (night target 80, cap 52, foreign 65.7) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:45:19+02:00 N=59 (night target 80, cap 59, foreign 58.7) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:46:19+02:00 N=48 (night target 80, cap 48, foreign 69.8) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:47:20+02:00 N=54 (night target 80, cap 54, foreign 63.9) running=31 queued=0 done=71 failed=49 skipped=0 blocked=0
2026-09-24T23:48:20+02:00 N=54 (night target 80, cap 54, foreign 63.9) running=29 queued=0 done=73 failed=49 skipped=0 blocked=0
2026-09-24T23:49:21+02:00 N=55 (night target 80, cap 55, foreign 62.8) running=29 queued=0 done=73 failed=49 skipped=0 blocked=0
2026-09-24T23:50:21+02:00 N=46 (night target 80, cap 46, foreign 71.1) running=29 queued=0 done=73 failed=49 skipped=0 blocked=0
2026-09-24T23:51:22+02:00 N=52 (night target 80, cap 52, foreign 65.5) running=27 queued=0 done=75 failed=49 skipped=0 blocked=0
2026-09-24T23:52:22+02:00 N=46 (night target 80, cap 46, foreign 71.5) running=26 queued=0 done=76 failed=49 skipped=0 blocked=0
2026-09-24T23:53:23+02:00 N=53 (night target 80, cap 53, foreign 64.3) running=26 queued=0 done=76 failed=49 skipped=0 blocked=0
2026-09-24T23:54:23+02:00 N=42 (night target 80, cap 42, foreign 75.5) running=26 queued=0 done=76 failed=49 skipped=0 blocked=0
2026-09-24T23:55:23+02:00 N=50 (night target 80, cap 50, foreign 67.2) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-24T23:56:24+02:00 N=49 (night target 80, cap 49, foreign 68.2) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-24T23:57:24+02:00 N=46 (night target 80, cap 46, foreign 72.0) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
2026-09-24T23:58:25+02:00 N=52 (night target 80, cap 52, foreign 65.4) running=25 queued=0 done=77 failed=49 skipped=0 blocked=0
