 time                   v(fout)                v(vref)                i(vdd)                 i(vdd12)               v(en_in)               v(en)                  v(mode_in)             v(mode)                v(r4_in)               v(r4)                  v(xt2f.ca1)            v(xt2f.tail1)          v(xt2f.cb1)            v(xt2f.ca2)            v(xt2f.tail2)          v(xt2f.cb2)            v(xt2f.vth)           
 1.464000000000001e-07  6.761165854294737e-08  1.037450488335193e+00 -5.547884118863515e-05 -3.343488736667663e-10  0.000000000000000e+00  6.999037631888270e-10  0.000000000000000e+00  6.998933282018844e-10  0.000000000000000e+00  6.998929143369990e-10  1.156456128616466e+00  3.171294045695923e-01  1.331199076237969e+00  1.156456128616586e+00  3.171294045696126e-01  1.331199076237453e+00  1.037438078557953e+00 
 1.514000000000001e-07  6.761165843263269e-08  1.037450488335711e+00 -5.547884118859740e-05 -3.343488465617691e-10  0.000000000000000e+00  6.999035081270895e-10  0.000000000000000e+00  6.998936021813478e-10  0.000000000000000e+00  6.998932531279433e-10  1.156456128615885e+00  3.171294045700710e-01  1.331199076237612e+00  1.156456128615980e+00  3.171294045700755e-01  1.331199076237251e+00  1.037438078558481e+00 
 1.564000000000001e-07  6.761165848713834e-08  1.037450488335266e+00 -5.547884118875710e-05 -3.343488873548811e-10  0.000000000000000e+00  6.999039002120234e-10  0.000000000000000e+00  6.998923261824883e-10  0.000000000000000e+00  6.998928712738440e-10  1.156456128616189e+00  3.171294045695983e-01  1.331199076237522e+00  1.156456128616173e+00  3.171294045695958e-01  1.331199076237708e+00  1.037438078558022e+00 
 1.614000000000001e-07  6.761165834932188e-08  1.037450488335173e+00 -5.547884118861593e-05 -3.343489234588850e-10  0.000000000000000e+00  6.999032872755305e-10  0.000000000000000e+00  6.998939576893526e-10  0.000000000000000e+00  6.998933128503306e-10  1.156456128616832e+00  3.171294045695449e-01  1.331199076238334e+00  1.156456128616843e+00  3.171294045695304e-01  1.331199076237806e+00  1.037438078557932e+00 
 1.664000000000001e-07  6.761165849262868e-08  1.037450488335382e+00 -5.547884118882641e-05 -3.343488989830741e-10  0.000000000000000e+00  6.999042484665492e-10  0.000000000000000e+00  6.998934166712006e-10  0.000000000000000e+00  6.998928218522244e-10  1.156456128616502e+00  3.171294045697750e-01  1.331199076238014e+00  1.156456128616484e+00  3.171294045697817e-01  1.331199076237247e+00  1.037438078558146e+00 
 1.714000000000001e-07  6.761165833972821e-08  1.037450488336618e+00 -5.547884118885262e-05 -3.343489087408198e-10  0.000000000000000e+00  6.999035642344461e-10  0.000000000000000e+00  6.998942601942614e-10  0.000000000000000e+00  6.998935280701793e-10  1.156456128617668e+00  3.171294045709533e-01  1.331199076238986e+00  1.156456128617774e+00  3.171294045709582e-01  1.331199076238784e+00  1.037438078559396e+00 
 1.764000000000001e-07  6.761165847263249e-08  1.037450488337881e+00 -5.547884118905929e-05 -3.343489149208285e-10  0.000000000000000e+00  6.999034742450305e-10  0.000000000000000e+00  6.998934304504087e-10  0.000000000000000e+00  6.998929174113051e-10  1.156456128619274e+00  3.171294045721580e-01  1.331199076240599e+00  1.156456128619275e+00  3.171294045721611e-01  1.331199076240547e+00  1.037438078560666e+00 
 1.814000000000001e-07  6.761165836307832e-08  1.037450488337988e+00 -5.547884118881887e-05 -3.343488730704203e-10  0.000000000000000e+00  6.999043066671359e-10  0.000000000000000e+00  6.998933946591608e-10  0.000000000000000e+00  6.998932458479069e-10  1.156456128619005e+00  3.171294045723332e-01  1.331199076240434e+00  1.156456128619125e+00  3.171294045723509e-01  1.331199076240243e+00  1.037438078560764e+00 
 1.864000000000001e-07  6.761165845998131e-08  1.037450488337460e+00 -5.547884118852481e-05 -3.343488392433544e-10  0.000000000000000e+00  6.999036397265222e-10  0.000000000000000e+00  6.998927663619746e-10  0.000000000000000e+00  6.998933076408662e-10  1.156456128618178e+00  3.171294045718522e-01  1.331199076239376e+00  1.156456128618171e+00  3.171294045718254e-01  1.331199076238953e+00  1.037438078560228e+00 
 1.914000000000001e-07  6.761165852469621e-08  1.037450488337397e+00 -5.547884118859840e-05 -3.343489142430198e-10  0.000000000000000e+00  6.999035822443783e-10  0.000000000000000e+00  6.998931317481921e-10  0.000000000000000e+00  6.998931520798773e-10  1.156456128619609e+00  3.171294045717575e-01  1.331199076240464e+00  1.156456128619565e+00  3.171294045717471e-01  1.331199076240286e+00  1.037438078560171e+00 
