 time                   v(vdd)                 v(vdda)                i(vcored)              i(vcorea)              i(vpadd)               i(vpada)              
 4.956000000000025e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594123256052e-09  1.088323079395756e-09  4.953110053292249e-09  9.501122685312460e-09 
 4.966000000000025e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593900886186e-09  1.088323090000609e-09  4.953110275662115e-09  9.501136885562323e-09 
 4.976000000000025e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594142012749e-09  1.088323108479480e-09  4.953110034535552e-09  9.501151077938167e-09 
 4.986000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594405690718e-09  1.088323084227232e-09  4.953109770857583e-09  9.501122680480984e-09 
 4.996000000000026e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594255311876e-09  1.088323074828555e-09  4.953109921236425e-09  9.501122689879662e-09 
 5.006000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594078803763e-09  1.088323106216208e-09  4.953110097744538e-09  9.501151080201439e-09 
 5.016000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594278080122e-09  1.088323026805175e-09  4.953109898468179e-09  9.501136948757757e-09 
 5.026000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594080321646e-09  1.088323040926908e-09  4.953110096226655e-09  9.501136934636023e-09 
 5.036000000000026e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594252601371e-09  1.088323107361396e-09  4.953109923946930e-09  9.501151079056250e-09 
 5.046000000000026e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594089428944e-09  1.088323019276746e-09  4.953110087119357e-09  9.501144061713543e-09 
 5.056000000000026e-08  1.079999996069148e+00  2.999999994705271e+00  2.908593882996850e-09  1.088323084796439e-09  4.953110293551451e-09  9.501129785339135e-09 
 5.066000000000026e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594099295184e-09  1.088323062448321e-09  4.953110077253117e-09  9.501129807687253e-09 
 5.076000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594241325668e-09  1.088323042004334e-09  4.953109935222633e-09  9.501122722703882e-09 
 5.086000000000026e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594127918121e-09  1.088323033459466e-09  4.953110048630180e-09  9.501122731248751e-09 
 5.096000000000027e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594059396544e-09  1.088323072666927e-09  4.953110117151757e-09  9.501136902896005e-09 
 5.106000000000027e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594202077550e-09  1.088323070213919e-09  4.953109974470751e-09  9.501129799921655e-09 
 5.116000000000027e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594378694083e-09  1.088323079788780e-09  4.953109797854217e-09  9.501151106628867e-09 
 5.126000000000027e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594032399910e-09  1.088323048746716e-09  4.953110144148391e-09  9.501136926816215e-09 
 5.136000000000027e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594233410992e-09  1.088323025585447e-09  4.953109943137309e-09  9.501129844550127e-09 
 5.146000000000027e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594076743778e-09  1.088323071833446e-09  4.953110099804522e-09  9.501136903729485e-09 
 5.156000000000027e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594194704975e-09  1.088323043935569e-09  4.953109981843326e-09  9.501129826200005e-09 
 5.166000000000027e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593946422677e-09  1.088323069678594e-09  4.953110230125624e-09  9.501151116739052e-09 
 5.176000000000027e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594049530304e-09  1.088323073215804e-09  4.953110127017997e-09  9.501144007774485e-09 
 5.186000000000027e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594360262647e-09  1.088323080656141e-09  4.953109816285654e-09  9.501129789479432e-09 
 5.196000000000027e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594233953093e-09  1.088323089566928e-09  4.953109942595207e-09  9.501143991423361e-09 
 5.206000000000028e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593952711050e-09  1.088323101194996e-09  4.953110223837251e-09  9.501129768940578e-09 
 5.216000000000028e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594121738169e-09  1.088323067245916e-09  4.953110054810132e-09  9.501122697462300e-09 
 5.226000000000028e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594351046928e-09  1.088323061696156e-09  4.953109825501373e-09  9.501122703012060e-09 
 5.236000000000028e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594031749388e-09  1.088323051897679e-09  4.953110144798913e-09  9.501136923665253e-09 
 5.246000000000028e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594464996576e-09  1.088323057874343e-09  4.953109711551724e-09  9.501129812261231e-09 
 5.256000000000028e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594173129352e-09  1.088322957328144e-09  4.953110003418949e-09  9.501151229089502e-09 
 5.266000000000028e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594450793528e-09  1.088323127907027e-09  4.953109725754773e-09  9.501151058510619e-09 
 5.276000000000028e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594126291818e-09  1.088323085758668e-09  4.953110050256483e-09  9.501122678949548e-09 
 5.286000000000028e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593927774400e-09  1.088323067489861e-09  4.953110248773901e-09  9.501129802645713e-09 
 5.296000000000028e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594240566727e-09  1.088323065138498e-09  4.953109935981574e-09  9.501136910424434e-09 
 5.306000000000028e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594374465695e-09  1.088323036956018e-09  4.953109802082606e-09  9.501122727752199e-09 
 5.316000000000029e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594006270637e-09  1.088323020930154e-09  4.953110170277664e-09  9.501122743778062e-09 
 5.326000000000029e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594146457978e-09  1.088323044708063e-09  4.953110030090323e-09  9.501122720000153e-09 
 5.336000000000029e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594260732887e-09  1.088323018409384e-09  4.953109915815414e-09  9.501129851726190e-09 
 5.346000000000029e-08  1.079999996069148e+00  2.999999994705273e+00  2.908593928208081e-09  1.088323017548799e-09  4.953110248340220e-09  9.501165379723563e-09 
 5.356000000000029e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594221918449e-09  1.088323079382204e-09  4.953109954629852e-09  9.501144001608085e-09 
 5.366000000000029e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594089971045e-09  1.088323103322743e-09  4.953110086577256e-09  9.501129766812831e-09 
 5.376000000000029e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594221484768e-09  1.088323058538417e-09  4.953109955063532e-09  9.501122706169799e-09 
 5.386000000000029e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594336084938e-09  1.088323136302818e-09  4.953109840463363e-09  9.501136839260114e-09 
 5.396000000000029e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594003343291e-09  1.088322997050601e-09  4.953110173205010e-09  9.501122767657615e-09 
 5.406000000000029e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594179092464e-09  1.088322995112590e-09  4.953109997455837e-09  9.501115664168269e-09 
 5.416000000000029e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594144723255e-09  1.088323030166202e-09  4.953110031825046e-09  9.501144050824088e-09 
 5.426000000000030e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594009740084e-09  1.088323042885248e-09  4.953110166808217e-09  9.501136932677683e-09 
 5.436000000000030e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594350830088e-09  1.088323057603293e-09  4.953109825718213e-09  9.501151128814354e-09 
 5.446000000000030e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593987405519e-09  1.088323081618371e-09  4.953110189142781e-09  9.501143999371918e-09 
 5.456000000000030e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594223653173e-09  1.088323118372825e-09  4.953109952895128e-09  9.501143962617465e-09 
 5.466000000000030e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594102439370e-09  1.088323069739581e-09  4.953110074108931e-09  9.501129800395993e-09 
 5.476000000000030e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594274068574e-09  1.088323103200770e-09  4.953109902479727e-09  9.501129766934804e-09 
 5.486000000000030e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594086935279e-09  1.088323030755736e-09  4.953110089613022e-09  9.501122733952480e-09 
 5.496000000000030e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593987730780e-09  1.088323044254054e-09  4.953110188817521e-09  9.501108509599448e-09 
 5.506000000000030e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594195789177e-09  1.088323096600690e-09  4.953109980759124e-09  9.501129773534884e-09 
 5.516000000000030e-08  1.079999996069148e+00  2.999999994705277e+00  2.908594522567712e-09  1.088323123516009e-09  4.953109653980589e-09  9.501108430337492e-09 
 5.526000000000030e-08  1.079999996069148e+00  2.999999994705276e+00  2.908594187657661e-09  1.088323046307261e-09  4.953109988890640e-09  9.501136929255670e-09 
 5.536000000000031e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594085634236e-09  1.088323091999607e-09  4.953110090914065e-09  9.501143988990682e-09 
 5.546000000000031e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594204462794e-09  1.088323074720135e-09  4.953109972085507e-09  9.501144006270155e-09 
 5.556000000000031e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594058637602e-09  1.088323016905054e-09  4.953110117910699e-09  9.501144064085235e-09 
 5.566000000000031e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594354516375e-09  1.088323049315922e-09  4.953109822031926e-09  9.501144031674367e-09 
 5.576000000000031e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593964745694e-09  1.088322965873013e-09  4.953110211802607e-09  9.501129904262561e-09 
 5.586000000000031e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594276670659e-09  1.088323069177151e-09  4.953109899877642e-09  9.501122695531065e-09 
 5.596000000000031e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594058420762e-09  1.088323117342832e-09  4.953110118127539e-09  9.501115541938026e-09 
 5.606000000000031e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594235254136e-09  1.088323122513122e-09  4.953109941294165e-09  9.501129747622452e-09 
 5.616000000000031e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594173671453e-09  1.088323054167727e-09  4.953110002876848e-09  9.501122710540489e-09 
 5.626000000000031e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593911402947e-09  1.088323097955942e-09  4.953110265145354e-09  9.501143983034347e-09 
 5.636000000000031e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594171394628e-09  1.088323015725984e-09  4.953110005153673e-09  9.501151170691663e-09 
 5.646000000000031e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594311581969e-09  1.088323025483803e-09  4.953109864966332e-09  9.501151160933843e-09 
 5.656000000000032e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594111438248e-09  1.088323065883887e-09  4.953110065110053e-09  9.501144015106402e-09 
 5.666000000000032e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594008330621e-09  1.088323100063360e-09  4.953110168217680e-09  9.501129770072214e-09 
 5.676000000000032e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594409593845e-09  1.088323076231241e-09  4.953109766954455e-09  9.501122688476975e-09 
 5.686000000000032e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594117401360e-09  1.088323097772983e-09  4.953110059146941e-09  9.501122666935233e-09 
 5.696000000000032e-08  1.079999996069148e+00  2.999999994705273e+00  2.908593937749060e-09  1.088323049627631e-09  4.953110238799241e-09  9.501144031362659e-09 
 5.706000000000032e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594093657332e-09  1.088323085196238e-09  4.953110082890969e-09  9.501129784939336e-09 
 5.716000000000032e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594341614369e-09  1.088323045832923e-09  4.953109834933932e-09  9.501122718875293e-09 
 5.726000000000032e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594121629748e-09  1.088323077152813e-09  4.953110054918552e-09  9.501151109264834e-09 
 5.736000000000032e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593946422677e-09  1.088323016044468e-09  4.953110230125624e-09  9.501144064945821e-09 
 5.746000000000032e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594283175872e-09  1.088323047859026e-09  4.953109893372429e-09  9.501144033131263e-09 
 5.756000000000032e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594138434882e-09  1.088323019087011e-09  4.953110038113419e-09  9.501151167330636e-09 
 5.766000000000033e-08  1.079999996069148e+00  2.999999994705271e+00  2.908593970600386e-09  1.088323048841584e-09  4.953110205947915e-09  9.501129821293990e-09 
 5.776000000000033e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594236446758e-09  1.088323092419735e-09  4.953109940101542e-09  9.501129777715839e-09 
 5.786000000000033e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594021991569e-09  1.088323001285766e-09  4.953110154556732e-09  9.501122763422450e-09 
 5.796000000000033e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594274827515e-09  1.088323113087339e-09  4.953109901720786e-09  9.501136862475593e-09 
 5.806000000000033e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594146349558e-09  1.088323017148999e-09  4.953110030198743e-09  9.501136958413932e-09 
 5.816000000000033e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593969624604e-09  1.088323111183209e-09  4.953110206923697e-09  9.501122653525007e-09 
 5.826000000000033e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594146132717e-09  1.088323047676067e-09  4.953110030415583e-09  9.501158244168938e-09 
 5.836000000000033e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594374574115e-09  1.088323104284973e-09  4.953109801974186e-09  9.501151082132674e-09 
 5.846000000000033e-08  1.079999996069148e+00  2.999999994705270e+00  2.908593969190923e-09  1.088323040764278e-09  4.953110207357378e-09  9.501151145653369e-09 
 5.856000000000033e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594321773469e-09  1.088323088550489e-09  4.953109854774831e-09  9.501136887012443e-09 
 5.866000000000033e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594112847711e-09  1.088322960275819e-09  4.953110063700590e-09  9.501129909859755e-09 
 5.876000000000034e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594236663599e-09  1.088323032653090e-09  4.953109939884702e-09  9.501122732055126e-09 
 5.886000000000034e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594058312342e-09  1.088323030240740e-09  4.953110118235959e-09  9.501122734467476e-09 
 5.896000000000034e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594177899841e-09  1.088323063627391e-09  4.953109998648460e-09  9.501115595653468e-09 
 5.906000000000034e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593984478174e-09  1.088323016342624e-09  4.953110192070127e-09  9.501129853792950e-09 
 5.916000000000034e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594210317486e-09  1.088323037206739e-09  4.953109966230815e-09  9.501122727501477e-09 
 5.926000000000034e-08  1.079999996069148e+00  2.999999994705276e+00  2.908593938616422e-09  1.088323034794390e-09  4.953110237931879e-09  9.501122729913827e-09 
 5.936000000000034e-08  1.079999996069148e+00  2.999999994705275e+00  2.908594242518291e-09  1.088322976315235e-09  4.953109934030010e-09  9.501144104675054e-09 
 5.946000000000034e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594042374570e-09  1.088322971802243e-09  4.953110134173731e-09  9.501151214615403e-09 
 5.956000000000034e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594254661355e-09  1.088322951053324e-09  4.953109921886946e-09  9.501144129936965e-09 
 5.966000000000034e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594136374898e-09  1.088322946492899e-09  4.953110040173403e-09  9.501151239924748e-09 
 5.976000000000033e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594031749388e-09  1.088323045561872e-09  4.953110144798913e-09  9.501122719146344e-09 
 5.986000000000033e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594457515581e-09  1.088323064664159e-09  4.953109719032719e-09  9.501136910898772e-09 
 5.996000000000032e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594234712035e-09  1.088323028106217e-09  4.953109941836266e-09  9.501122736601999e-09 
 6.006000000000031e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593935146975e-09  1.088323006889736e-09  4.953110241401326e-09  9.501122757818480e-09 
 6.016000000000031e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594127701281e-09  1.088323063498642e-09  4.953110048847020e-09  9.501151122919005e-09 
 6.026000000000030e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594235037296e-09  1.088323035492345e-09  4.953109941511005e-09  9.501151150925302e-09 
 6.036000000000030e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594102330950e-09  1.088323002783320e-09  4.953110074217351e-09  9.501144078206969e-09 
 6.046000000000029e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594250541387e-09  1.088322997389415e-09  4.953109926006914e-09  9.501136978173517e-09 
 6.056000000000029e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594074250113e-09  1.088322994861868e-09  4.953110102298187e-09  9.501136980701063e-09 
 6.066000000000028e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593907933500e-09  1.088323073541065e-09  4.953110268614801e-09  9.501122691167152e-09 
 6.076000000000027e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594268430723e-09  1.088323054005097e-09  4.953109908117578e-09  9.501115605275762e-09 
 6.086000000000027e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594129544424e-09  1.088323089458508e-09  4.953110047003877e-09  9.501129780677066e-09 
 6.096000000000026e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594334133374e-09  1.088323025883603e-09  4.953109842414927e-09  9.501136949679329e-09 
 6.106000000000026e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594199150204e-09  1.088323060103734e-09  4.953109977398097e-09  9.501144020886555e-09 
 6.116000000000025e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593920943926e-09  1.088323031385929e-09  4.953110255604375e-09  9.501151155031718e-09 
 6.126000000000025e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594219641625e-09  1.088323095231884e-09  4.953109956906676e-09  9.501143985758405e-09 
 6.136000000000024e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594064600714e-09  1.088323001258661e-09  4.953110111947587e-09  9.501151185158986e-09 
 6.146000000000023e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594229399444e-09  1.088323007560586e-09  4.953109947148857e-09  9.501122757147630e-09 
 6.156000000000023e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594296945240e-09  1.088323030308503e-09  4.953109879603061e-09  9.501136945254428e-09 
 6.166000000000022e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594106884599e-09  1.088323040764278e-09  4.953110069663702e-09  9.501122723943939e-09 
 6.176000000000022e-08  1.079999996069148e+00  2.999999994705273e+00  2.908593934821714e-09  1.088323005236328e-09  4.953110241726587e-09  9.501129864899246e-09 
 6.186000000000021e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594247939301e-09  1.088323007425061e-09  4.953109928608999e-09  9.501115651855798e-09 
 6.196000000000021e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594173237772e-09  1.088322945435802e-09  4.953110003310529e-09  9.501137030127130e-09 
 6.206000000000020e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594151011627e-09  1.088323016240980e-09  4.953110025536674e-09  9.501136959321952e-09 
 6.216000000000019e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594233627833e-09  1.088323054391344e-09  4.953109942920468e-09  9.501151132026303e-09 
 6.226000000000019e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594125749717e-09  1.088323002098918e-09  4.953110050798584e-09  9.501144078891371e-09 
 6.236000000000018e-08  1.079999996069148e+00  2.999999994705271e+00  2.908593887116818e-09  1.088323007838413e-09  4.953110289431482e-09  9.501136967724518e-09 
 6.246000000000018e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594118160301e-09  1.088323016220651e-09  4.953110058387999e-09  9.501129853914923e-09 
 6.256000000000017e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594351805870e-09  1.088323013706657e-09  4.953109824742431e-09  9.501129856428917e-09 
 6.266000000000017e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594007896941e-09  1.088322996860866e-09  4.953110168651360e-09  9.501136978702065e-09 
 6.276000000000016e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594204571215e-09  1.088323066331120e-09  4.953109971977086e-09  9.501122698377096e-09 
 6.286000000000015e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594368719424e-09  1.088323015834404e-09  4.953109807828877e-09  9.501122748873812e-09 
 6.296000000000015e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594030448346e-09  1.088323002742663e-09  4.953110146099955e-09  9.501158289102341e-09 
 6.306000000000014e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594205763837e-09  1.088323028004573e-09  4.953109970784464e-09  9.501144052985716e-09 
 6.316000000000014e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594209124864e-09  1.088323083495396e-09  4.953109967423437e-09  9.501158208349608e-09 
 6.326000000000013e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594199692305e-09  1.088322998148356e-09  4.953109976855996e-09  9.501136977414575e-09 
 6.336000000000013e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594065793337e-09  1.088323005527707e-09  4.953110110754964e-09  9.501122759180509e-09 
 6.346000000000012e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594176707219e-09  1.088323000431957e-09  4.953109999841082e-09  9.501136975130975e-09 
 6.356000000000011e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594145048515e-09  1.088323075682364e-09  4.953110031499786e-09  9.501136899880568e-09 
 6.366000000000011e-08  1.079999996069148e+00  2.999999994705273e+00  2.908593997597020e-09  1.088323025599000e-09  4.953110178951281e-09  9.501122739109216e-09 
 6.376000000000010e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594441360969e-09  1.088323093029599e-09  4.953109735187332e-09  9.501122671678618e-09 
 6.386000000000010e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594013751632e-09  1.088322989915196e-09  4.953110162796669e-09  9.501151196502451e-09 
 6.396000000000009e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594306703059e-09  1.088322991256896e-09  4.953109869845242e-09  9.501151195160751e-09 
 6.406000000000009e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594030339925e-09  1.088323001651684e-09  4.953110146208375e-09  9.501151184765962e-09 
 6.416000000000008e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594271032808e-09  1.088322973645387e-09  4.953109905515493e-09  9.501144107344902e-09 
 6.426000000000007e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594147108499e-09  1.088323048448561e-09  4.953110029439801e-09  9.501151137969086e-09 
 6.436000000000007e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594259757105e-09  1.088322963630069e-09  4.953109916791196e-09  9.501137011932862e-09 
 6.446000000000006e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594088236321e-09  1.088323009735767e-09  4.953110088311979e-09  9.501122754972449e-09 
 6.456000000000006e-08  1.079999996069148e+00  2.999999994705271e+00  2.908593901970388e-09  1.088322984772012e-09  4.953110274577913e-09  9.501129885363562e-09 
 6.466000000000005e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594309413565e-09  1.088323020266080e-09  4.953109867134736e-09  9.501129849869493e-09 
 6.476000000000005e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594268864403e-09  1.088323014350402e-09  4.953109907683897e-09  9.501129855785172e-09 
 6.486000000000004e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594070889087e-09  1.088323011199440e-09  4.953110105659214e-09  9.501122753508777e-09 
 6.496000000000003e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593949783704e-09  1.088323051762154e-09  4.953110226764597e-09  9.501158240082851e-09 
 6.506000000000003e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594293909474e-09  1.088323007147234e-09  4.953109882638827e-09  9.501129862988340e-09 
 6.516000000000002e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594104933035e-09  1.088323053828914e-09  4.953110071615266e-09  9.501151132588733e-09 
 6.526000000000002e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594325568177e-09  1.088323031989016e-09  4.953109850980124e-09  9.501144049001273e-09 
 6.536000000000001e-08  1.079999996069148e+00  2.999999994705270e+00  2.908594231893109e-09  1.088323010555695e-09  4.953109944655192e-09  9.501136965007237e-09 
 6.546000000000001e-08  1.079999996069148e+00  2.999999994705271e+00  2.908593942302709e-09  1.088322974316237e-09  4.953110234245592e-09  9.501129895819337e-09 
 6.556000000000000e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594318520863e-09  1.088323057616845e-09  4.953109858027438e-09  9.501129812518729e-09 
 6.565999999999999e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594189283964e-09  1.088323004172454e-09  4.953109987264337e-09  9.501129865963119e-09 
 6.575999999999999e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594217581641e-09  1.088323013001926e-09  4.953109958966660e-09  9.501129857133648e-09 
 6.585999999999998e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593868034860e-09  1.088323096851411e-09  4.953110308513441e-09  9.501122667856805e-09 
 6.595999999999998e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594328170262e-09  1.088323019046353e-09  4.953109848378039e-09  9.501151167371294e-09 
 6.605999999999997e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594078586922e-09  1.088323006693225e-09  4.953110097961379e-09  9.501151179724422e-09 
 6.615999999999997e-08  1.079999996069148e+00  2.999999994705271e+00  2.908594164347314e-09  1.088322950165634e-09  4.953110012200987e-09  9.501144130824655e-09 
 6.625999999999996e-08  1.079999996069148e+00  2.999999994705272e+00  2.908593919642884e-09  1.088323022454814e-09  4.953110256905417e-09  9.501122742253403e-09 
 6.635999999999995e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594383789834e-09  1.088323072504296e-09  4.953109792758467e-09  9.501136903058635e-09 
 6.645999999999995e-08  1.079999996069148e+00  2.999999994705272e+00  2.908594159251564e-09  1.088322958263269e-09  4.953110017296737e-09  9.501129911872305e-09 
 6.655999999999994e-08  1.079999996069148e+00  2.999999994705273e+00  2.908593931027006e-09  1.088323084261114e-09  4.953110245521294e-09  9.501129785874460e-09 
 6.665999999999994e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594348011162e-09  1.088323052622739e-09  4.953109828537139e-09  9.501115606658120e-09 
 6.675999999999993e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594292825271e-09  1.088323064013638e-09  4.953109883723029e-09  9.501136911549293e-09 
 6.685999999999993e-08  1.079999996069148e+00  2.999999994705274e+00  2.908593926256517e-09  1.088322984602605e-09  4.953110250291784e-09  9.501122780105611e-09 
 6.695999999999992e-08  1.079999996069148e+00  2.999999994705274e+00  2.908594149276904e-09  1.088323033405256e-09  4.953110027271397e-09  9.501136942157676e-09 
 6.705999999999991e-08  1.079999996069148e+00  2.999999994705273e+00  2.908594318520863e-09  1.088322962146068e-09  4.953109858027438e-09  9.501158329698937e-09 
