 temp-sweep             v(vref)                i(vload)               i(vdd)                 v(vbe)                 v(dvbe)                v(pbias)               v(pcasc)               v(xbgr.c2)             v(xbgr.vbe3)           v(xbgr.vd1)            v(xbgr.vd2)            v(padres)              v(pad)                 i(vmeasure)            i(vdigital)           
 1.500000000000000e+01  1.045587426364736e+00  3.969308755114780e-06 -3.069645335291502e-04  7.171577805145235e-01  5.276964485336653e-02  2.304254056405353e+00  1.792564234495098e+00  7.896579200580870e-01  7.172095059439216e-01  1.434387334489386e+00  7.171936672407625e-01  1.045593459236963e+00  1.045599232165884e+00 -9.836057752670092e-09  0.000000000000000e+00 
 2.000000000000000e+01  1.045633522206446e+00  4.038042294043679e-06 -3.122720942095184e-04  7.112574467266203e-01  5.372810229023485e-02  2.303718971578434e+00  1.782760915841698e+00  7.848073963376766e-01  7.113110538023686e-01  1.422590485203175e+00  7.112952425964609e-01  1.045639539044414e+00  1.045645302922011e+00 -9.809915327400810e-09  0.000000000000000e+00 
 2.500000000000000e+01  1.045667792622687e+00  4.106693995345231e-06 -3.175735573104200e-04  7.053363894195123e-01  5.468806413274362e-02  2.303212734668918e+00  1.772972589287432e+00  7.799653123165868e-01  7.053919111113768e-01  1.410752263017727e+00  7.053761315014438e-01  1.045673791776791e+00  1.045679545793462e+00 -9.781083371978132e-09  0.000000000000000e+00 
 3.000000000000000e+01  1.045690395626525e+00  4.175260540825561e-06 -3.228686697467629e-04  6.993947189488441e-01  5.564953459716010e-02  2.302735333559811e+00  1.763199169563683e+00  7.751315257029123e-01  6.994521867052074e-01  1.398872885447485e+00  6.994364427119885e-01  1.045696375483177e+00  1.045702118914249e+00 -9.749620604330353e-09  0.000000000000000e+00 
 3.500000000000000e+01  1.045701489064444e+00  4.243738652141263e-06 -3.281571813523000e-04  6.934325410891353e-01  5.661251799035841e-02  2.302286764419482e+00  1.753440577830591e+00  7.703059207224849e-01  6.934919850299832e-01  1.386952560821983e+00  6.934762803920459e-01  1.045707448124618e+00  1.045713180406175e+00 -9.715713810659867e-09  0.000000000000000e+00 
 4.000000000000000e+01  1.045701232959457e+00  4.312125102048521e-06 -3.334388462807594e-04  6.874499573690824e-01  5.757701878308965e-02  2.301867030638221e+00  1.743696739563426e+00  7.654884068975100e-01  6.875114065301005e-01  1.374991488872929e+00  6.874957444024301e-01  1.045707169948322e+00  1.045712890782632e+00 -9.679728518717378e-09  0.000000000000000e+00 
 4.500000000000000e+01  1.045689789656242e+00  4.380416696949890e-06 -3.387134208328882e-04  6.814470651038688e-01  5.854304148095911e-02  2.301476143067518e+00  1.733967587357304e+00  7.606789167290823e-01  6.815105478594818e-01  1.362989860955380e+00  6.814949304176665e-01  1.045695703674125e+00  1.045701413174392e+00 -9.642276390707949e-09  0.000000000000000e+00 
 5.000000000000000e+01  1.045667328598656e+00  4.448610305872661e-06 -3.439806664993228e-04  6.754239578043663e-01  5.951059076259609e-02  2.301114118266048e+00  1.724253056242475e+00  7.558774054975083e-01  6.754895024132775e-01  1.350947860812499e+00  6.754739302986937e-01  1.045673219326726e+00  1.045678918214115e+00 -9.604304435567726e-09  0.000000000000000e+00 
 5.500000000000000e+01  1.045634031805212e+00  4.516702889935623e-06 -3.492403517077906e-04  6.693807255833709e-01  6.047967162551084e-02  2.300780976759591e+00  1.714553078820594e+00  7.510838509987767e-01  6.694483608983249e-01  1.338865665318617e+00  6.694328324667140e-01  1.045639899783261e+00  1.045645589652707e+00 -9.567212566359945e-09  0.000000000000000e+00 
 6.000000000000000e+01  1.045590097417540e+00  4.584691500969924e-06 -3.544922516797239e-04  6.633174551919361e-01  6.145028928682898e-02  2.300476742688585e+00  1.704867586557274e+00  7.462982522638474e-01  6.633872117449474e-01  1.326743444789868e+00  6.633717220510142e-01  1.045595944416361e+00  1.045601628092967e+00 -9.533007814160579e-09  0.000000000000000e+00 
 6.500000000000000e+01  1.045535752608864e+00  4.652573372556894e-06 -3.597361555365312e-04  6.572342309121596e-01  6.242244967160783e-02  2.300201439405318e+00  1.695196495324592e+00  7.415206321491198e-01  6.573061421832722e-01  1.314581364445902e+00  6.572906816116313e-01  1.045541582126199e+00  1.045547264139948e+00 -9.504505816500815e-09  0.000000000000000e+00 
 7.000000000000000e+01  1.045471263545672e+00  4.720345962139954e-06 -3.649718691107866e-04  6.511311347870427e-01  6.339615946103182e-02  2.299955087237533e+00  1.685539700482805e+00  7.367510380255998e-01  6.512052390837577e-01  1.302379585222085e+00  6.511897915342969e-01  1.045477081462963e+00  1.045482768677722e+00 -9.485592984743687e-09  0.000000000000000e+00 
 7.500000000000000e+01  1.045396955576311e+00  4.788007087197009e-06 -3.701992252717254e-04  6.450082476380988e-01  6.437142667553723e-02  2.299737697090953e+00  1.675897056759906e+00  7.319895464181450e-01  6.450845905140050e-01  1.290138265706918e+00  6.450691309737626e-01  1.045402771023875e+00  1.045408473466452e+00 -9.481566315825412e-09  0.000000000000000e+00 
 8.000000000000000e+01  1.045313239799333e+00  4.855555106058837e-06 -3.754180969770299e-04  6.388656502583880e-01  6.534826138803702e-02  2.299549262034768e+00  1.666268351729420e+00  7.272362694398418e-01  6.389442877232938e-01  1.277857564552376e+00  6.389287790255680e-01  1.045319066290617e+00  1.045324798238457e+00 -9.499572110851686e-09  0.000000000000000e+00 
 8.500000000000000e+01  1.045220650395369e+00  4.922989185089150e-06 -3.806284173384021e-04  6.327034250986169e-01  6.632667676937731e-02  2.299389744976351e+00  1.656653266105877e+00  7.224913651424456e-01  6.327844278597002e-01  1.265537644005400e+00  6.327688164389871e-01  1.045226507307312e+00  1.045232288709187e+00 -9.549170270325734e-09  0.000000000000000e+00 
 9.000000000000000e+01  1.045119896415851e+00  4.990309684393030e-06 -3.858302082051577e-04  6.265216585699687e-01  6.730669055866648e-02  2.299259060954814e+00  1.647051315120986e+00  7.177550523849076e-01  6.266051176690509e-01  1.253178674671991e+00  6.265893279131914e-01  1.045125810912720e+00  1.045131669236419e+00 -9.643057334601702e-09  0.000000000000000e+00 
 9.500000000000000e+01  1.045011933111306e+00  5.057518706364390e-06 -3.910236213883496e-04  6.203204442908301e-01  6.828832717927895e-02  2.299157051961576e+00  1.637461761622464e+00  7.130276322037958e-01  6.204064785156830e-01  1.240780842263639e+00  6.203904053447398e-01  1.045017942634608e+00  1.045023915260346e+00 -9.797989419284066e-09  0.000000000000000e+00 
 1.000000000000000e+02  1.044898056524118e+00  5.124620834225257e-06 -3.962089951907311e-04  6.140998873347480e-01  6.927162052777402e-02  2.299083453000293e+00  1.627883493102987e+00  7.083095165459750e-01  6.141886529540611e-01  1.228344356427303e+00  6.141721520483702e-01  1.044904212002306e+00  1.044910349310685e+00 -1.003595578730271e-08  0.000000000000000e+00 
 1.050000000000000e+02  1.044780024806692e+00  5.191624081944595e-06 -4.013869291656097e-04  6.078601095014142e-01  7.025661746520785e-02  2.299037848295592e+00  1.618314852881068e+00  7.036012642770295e-01  6.079518130494914e-01  1.215869461917491e+00  6.079346880599423e-01  1.044786394776631e+00  1.044792764117179e+00 -1.038566537363824e-08  0.000000000000000e+00 
 1.100000000000000e+02  1.044660216297664e+00  5.258541145200830e-06 -4.065583846237650e-04  6.016012561049577e-01  7.124338234173200e-02  2.299019613494916e+00  1.608753402761643e+00  6.989036274166782e-01  6.016961710900977e-01  1.203356452844163e+00  6.016781568391028e-01  1.044666892176441e+00  1.044673582948416e+00 -1.088442233260113e-08  0.000000000000000e+00 
 1.150000000000000e+02  1.044541834358160e+00  5.325391037211611e-06 -4.117248190406503e-04  5.953235044804432e-01  7.223200266931668e-02  2.299027839876474e+00  1.599195598265491e+00  6.942176105590248e-01  5.954219933033110e-01  1.190805691072059e+00  5.954027338591860e-01  1.044548937160563e+00  1.044556067292966e+00 -1.158048306114318e-08  0.000000000000000e+00 
 1.200000000000000e+02  1.044429201754440e+00  5.392201550113098e-06 -4.168883856470111e-04  5.890270770384918e-01  7.322259789530951e-02  2.299061220331467e+00  1.589636304966919e+00  6.895445612639248e-01  5.891296195119271e-01  1.178217633938948e+00  5.891086395895715e-01  1.044436890619878e+00  1.044444614804650e+00 -1.253600634131966e-08  0.000000000000000e+00 
 1.250000000000000e+02  1.044328182673599e+00  5.459012919510625e-06 -4.220522267165065e-04  5.827122607298867e-01  7.421533249742075e-02  2.299117879341364e+00  1.580068102793337e+00  6.848863067601596e-01  5.828194912614877e-01  1.165592875736124e+00  5.827961589891930e-01  1.044336665648552e+00  1.044345185761648e+00 -1.383073077075587e-08  0.000000000000000e+00 
