 time                   v(gfet,source)         v(dfet,source)         i(vfet)                i(Lload)               i(vdrive)             
 3.105558823529564e-06  2.842333494280481e+00  2.649481034916923e-02  3.870519872627003e+00  3.870429587020102e+00 -2.594768488961563e-08 
 3.105676470588388e-06  2.842333513634383e+00  2.649481381161656e-02  3.870519871930840e+00  3.870429587029826e+00 -2.198370907535718e-08 
 3.105911764706036e-06  2.842333552342190e+00  2.649482248398335e-02  3.870519871938320e+00  3.870429587035070e+00 -1.940648530762701e-08 
 3.106205882353094e-06  2.842333600726948e+00  2.649482841256678e-02  3.870519872582171e+00  3.870429587022793e+00 -2.476608074175601e-08 
 3.106500000000152e-06  2.842333649111706e+00  2.649483163269739e-02  3.870519872660037e+00  3.870429586997285e+00 -3.741996579265106e-08 
 3.106558823529564e-06  2.842333639392974e+00  2.649483107748926e-02  3.870519872977259e+00  3.870429586991185e+00 -4.006672327250271e-08 
 3.106676470588387e-06  2.842333619955508e+00  2.649482760022731e-02  3.870519873676076e+00  3.870429586981428e+00 -4.404806475122314e-08 
 3.106911764706034e-06  2.842333581080578e+00  2.649481889092883e-02  3.870519873668679e+00  3.870429586976179e+00 -4.663662878101604e-08 
 3.107205882353094e-06  2.842333532486915e+00  2.649481293634873e-02  3.870519873022206e+00  3.870429586988530e+00 -4.125392649712012e-08 
 3.107500000000153e-06  2.842333483893252e+00  2.649480970195639e-02  3.870519872943980e+00  3.870429587014171e+00 -2.854515912531497e-08 
 3.107558823529565e-06  2.842333493654187e+00  2.649481025904846e-02  3.870519872625553e+00  3.870429587020303e+00 -2.588694769656286e-08 
 3.107676470588388e-06  2.842333513176056e+00  2.649481375135307e-02  3.870519871923422e+00  3.870429587030110e+00 -2.188831160765403e-08 
 3.107911764706036e-06  2.842333552219795e+00  2.649482249896795e-02  3.870519871930883e+00  3.870429587035399e+00 -1.928835047237953e-08 
 3.108205882353093e-06  2.842333601024468e+00  2.649482847901780e-02  3.870519872580338e+00  3.870429587023016e+00 -2.469410276262352e-08 
 3.108500000000152e-06  2.842333649829142e+00  2.649483172761666e-02  3.870519872658826e+00  3.870429586997286e+00 -3.745756771422748e-08 
 3.108558823529563e-06  2.842333640026582e+00  2.649483116756979e-02  3.870519872978863e+00  3.870429586991132e+00 -4.012726151358947e-08 
 3.108676470588386e-06  2.842333620421461e+00  2.649482766066311e-02  3.870519873683573e+00  3.870429586981292e+00 -4.414314958012255e-08 
 3.108911764706033e-06  2.842333581211221e+00  2.649481887597432e-02  3.870519873676311e+00  3.870429586975998e+00 -4.675442255575035e-08 
 3.109205882353093e-06  2.842333532198420e+00  2.649481286898589e-02  3.870519873024291e+00  3.870429586988458e+00 -4.132570552428660e-08 
 3.109500000000153e-06  2.842333483185619e+00  2.649480960746350e-02  3.870519872945164e+00  3.870429587014322e+00 -2.850758562544797e-08 
 3.109558823529565e-06  2.842333493030210e+00  2.649481016970562e-02  3.870519872623985e+00  3.870429587020506e+00 -2.582642366633081e-08 
 3.109676470588389e-06  2.842333512719391e+00  2.649481369104695e-02  3.870519871916323e+00  3.870429587030396e+00 -2.179331204388291e-08 
 3.109911764706037e-06  2.842333552097753e+00  2.649482251354668e-02  3.870519871923411e+00  3.870429587035732e+00 -1.917069880619238e-08 
 3.110205882353095e-06  2.842333601320706e+00  2.649482854607998e-02  3.870519872578373e+00  3.870429587023243e+00 -2.462233794631175e-08 
 3.110500000000153e-06  2.842333650543659e+00  2.649483182208637e-02  3.870519872657770e+00  3.870429586997292e+00 -3.749492805127375e-08 
 3.110558823529564e-06  2.842333640657601e+00  2.649483125735153e-02  3.870519872980420e+00  3.870429586991086e+00 -4.018748711587250e-08 
 3.110676470588387e-06  2.842333620885485e+00  2.649482772077885e-02  3.870519873691117e+00  3.870429586981159e+00 -4.423780808338051e-08 
 3.110911764706033e-06  2.842333581341252e+00  2.649481886058597e-02  3.870519873683959e+00  3.870429586975817e+00 -4.687173316142434e-08 
 3.111205882353093e-06  2.842333531910962e+00  2.649481280228114e-02  3.870519873026241e+00  3.870429586988381e+00 -4.139724296692293e-08 
 3.111500000000153e-06  2.842333482480671e+00  2.649480951318728e-02  3.870519872946427e+00  3.870429587014463e+00 -2.847016844498285e-08 
 3.111558823529565e-06  2.842333492408594e+00  2.649481008057511e-02  3.870519872622411e+00  3.870429587020699e+00 -2.576616964233835e-08 
 3.111676470588389e-06  2.842333512264439e+00  2.649481363203232e-02  3.870519871908893e+00  3.870429587030673e+00 -2.169862511891552e-08 
 3.111911764706037e-06  2.842333551976129e+00  2.649482252844695e-02  3.870519871916196e+00  3.870429587036053e+00 -1.905340241137310e-08 
 3.112205882353095e-06  2.842333601615742e+00  2.649482861168481e-02  3.870519872576558e+00  3.870429587023460e+00 -2.455089997965842e-08 
 3.112500000000154e-06  2.842333651255354e+00  2.649483191658616e-02  3.870519872656480e+00  3.870429586997289e+00 -3.753218891233701e-08 
 3.112558823529565e-06  2.842333641286113e+00  2.649483134676031e-02  3.870519872982110e+00  3.870429586991030e+00 -4.024754218789894e-08 
 3.112676470588389e-06  2.842333621347630e+00  2.649482778002549e-02  3.870519873698711e+00  3.870429586981020e+00 -4.433216815868946e-08 
 3.112911764706036e-06  2.842333581470665e+00  2.649481884532007e-02  3.870519873691396e+00  3.870429586975632e+00 -4.698870270658517e-08 
 3.113205882353094e-06  2.842333531624459e+00  2.649481273650664e-02  3.870519873028144e+00  3.870429586988301e+00 -4.146843934904609e-08 
 3.113500000000152e-06  2.842333481778253e+00  2.649480941886306e-02  3.870519872947821e+00  3.870429587014601e+00 -2.843289337306487e-08 
 3.113558823529564e-06  2.842333491789195e+00  2.649480999061227e-02  3.870519872621117e+00  3.870429587020890e+00 -2.570618562458549e-08 
 3.113676470588388e-06  2.842333511811079e+00  2.649481357252820e-02  3.870519871901178e+00  3.870429587030948e+00 -2.160442136300844e-08 
 3.113911764706034e-06  2.842333551854848e+00  2.649482254397595e-02  3.870519871908848e+00  3.870429587036374e+00 -1.893664602903300e-08 
 3.114205882353094e-06  2.842333601909558e+00  2.649482867791431e-02  3.870519872574792e+00  3.870429587023674e+00 -2.447968938668055e-08 
 3.114500000000153e-06  2.842333651964269e+00  2.649483200998970e-02  3.870519872655376e+00  3.870429586997284e+00 -3.756930766485311e-08 
 3.114558823529565e-06  2.842333641912157e+00  2.649483143546694e-02  3.870519872983664e+00  3.870429586990974e+00 -4.030736988624994e-08 
 3.114676470588388e-06  2.842333621807934e+00  2.649482783933194e-02  3.870519873706171e+00  3.870429586980882e+00 -4.442620138433995e-08 
 3.114911764706036e-06  2.842333581599488e+00  2.649481883064567e-02  3.870519873698842e+00  3.870429586975450e+00 -4.710513223926682e-08 
 3.115205882353094e-06  2.842333531338930e+00  2.649481267061604e-02  3.870519873030158e+00  3.870429586988223e+00 -4.153937993578438e-08 
 3.115500000000153e-06  2.842333481078372e+00  2.649480932550913e-02  3.870519872949075e+00  3.870429587014741e+00 -2.839568935542047e-08 
 3.115558823529564e-06  2.842333491172022e+00  2.649480990151257e-02  3.870519872619860e+00  3.870429587021083e+00 -2.564632950452506e-08 
 3.115676470588388e-06  2.842333511359323e+00  2.649481351276614e-02  3.870519871893778e+00  3.870429587031226e+00 -2.151048761334096e-08 
 3.115911764706035e-06  2.842333551733924e+00  2.649482255913696e-02  3.870519871901388e+00  3.870429587036696e+00 -1.882028755062493e-08 
 3.116205882353094e-06  2.842333602202176e+00  2.649482874414535e-02  3.870519872572979e+00  3.870429587023891e+00 -2.440873458908754e-08 
 3.116500000000153e-06  2.842333652670427e+00  2.649483210316325e-02  3.870519872654315e+00  3.870429586997284e+00 -3.760629851967678e-08 
 3.116558823529565e-06  2.842333642535755e+00  2.649483152391330e-02  3.870519872985232e+00  3.870429586990921e+00 -4.036697021092550e-08 
 3.116676470588389e-06  2.842333622266410e+00  2.649482789805455e-02  3.870519873713724e+00  3.870429586980747e+00 -4.451987933862256e-08 
 3.116911764706036e-06  2.842333581727721e+00  2.649481881559546e-02  3.870519873706226e+00  3.870429586975270e+00 -4.722124913314474e-08 
 3.117205882353095e-06  2.842333531054360e+00  2.649481260506995e-02  3.870519873032100e+00  3.870429586988147e+00 -4.161009314884723e-08 
 3.117500000000154e-06  2.842333480380998e+00  2.649480923211203e-02  3.870519872950396e+00  3.870429587014883e+00 -2.835869850059680e-08 
 3.117558823529565e-06  2.842333490557052e+00  2.649480981256752e-02  3.870519872618534e+00  3.870429587021276e+00 -2.558680023412307e-08 
 3.117676470588389e-06  2.842333510909161e+00  2.649481345421220e-02  3.870519871886105e+00  3.870429587031503e+00 -2.141690913504135e-08 
 3.117911764706036e-06  2.842333551613378e+00  2.649482257443631e-02  3.870519871894212e+00  3.870429587037020e+00 -1.870434118700359e-08 
 3.118205882353094e-06  2.842333602493649e+00  2.649482880950829e-02  3.870519872571232e+00  3.870429587024110e+00 -2.433803558687941e-08 
 3.118500000000152e-06  2.842333653373920e+00  2.649483219636797e-02  3.870519872653121e+00  3.870429586997286e+00 -3.764311884424387e-08 
 3.118558823529564e-06  2.842333643156988e+00  2.649483161229538e-02  3.870519872986832e+00  3.870429586990871e+00 -4.042630052936147e-08 
 3.118676470588387e-06  2.842333622723124e+00  2.649482795739397e-02  3.870519873721048e+00  3.870429586980611e+00 -4.461313096726371e-08 
 3.118911764706034e-06  2.842333581855396e+00  2.649481880005905e-02  3.870519873713851e+00  3.870429586975087e+00 -4.733688285796234e-08 
 3.119205882353094e-06  2.842333530770736e+00  2.649481253946948e-02  3.870519873033939e+00  3.870429586988067e+00 -4.168056477737991e-08 
 3.119500000000153e-06  2.842333479686077e+00  2.649480913958657e-02  3.870519872951624e+00  3.870429587015018e+00 -2.832180712175614e-08 
 3.119558823529565e-06  2.842333489944233e+00  2.649480972498341e-02  3.870519872617022e+00  3.870429587021463e+00 -2.552741307226825e-08 
 3.119676470588388e-06  2.842333510460545e+00  2.649481339455212e-02  3.870519871879275e+00  3.870429587031772e+00 -2.132367171725491e-08 
 3.119911764706036e-06  2.842333551493170e+00  2.649482258886252e-02  3.870519871886711e+00  3.870429587037335e+00 -1.858887799244258e-08 
 3.120205882353094e-06  2.842333602783951e+00  2.649482887511398e-02  3.870519872569361e+00  3.870429587024323e+00 -2.426769185603916e-08 
 3.120500000000153e-06  2.842333654074732e+00  2.649483228921218e-02  3.870519872652026e+00  3.870429586997282e+00 -3.767983969282795e-08 
 3.120558823529565e-06  2.842333643775840e+00  2.649483170033040e-02  3.870519872988425e+00  3.870429586990816e+00 -4.048548873925029e-08 
 3.120676470588388e-06  2.842333623178057e+00  2.649482801541236e-02  3.870519873728669e+00  3.870429586980474e+00 -4.470614101137471e-08 
 3.120911764706035e-06  2.842333581982489e+00  2.649481878551732e-02  3.870519873721016e+00  3.870429586974905e+00 -4.745207604628376e-08 
 3.121205882353094e-06  2.842333530488030e+00  2.649481247449689e-02  3.870519873035929e+00  3.870429586987987e+00 -4.175070955625415e-08 
 3.121500000000152e-06  2.842333478993571e+00  2.649480904690646e-02  3.870519872952930e+00  3.870429587015154e+00 -2.828504364060791e-08 
 3.121558823529564e-06  2.842333489333530e+00  2.649480963663428e-02  3.870519872615735e+00  3.870429587021651e+00 -2.546825328408886e-08 
 3.121676470588387e-06  2.842333510013448e+00  2.649481333633591e-02  3.870519871871644e+00  3.870429587032042e+00 -2.123076114912692e-08 
 3.121911764706034e-06  2.842333551373285e+00  2.649482260409416e-02  3.870519871879555e+00  3.870429587037648e+00 -1.847375585839472e-08 
 3.122205882353094e-06  2.842333603073080e+00  2.649482893992727e-02  3.870519872567639e+00  3.870429587024532e+00 -2.419753286631021e-08 
 3.122500000000153e-06  2.842333654772876e+00  2.649483238140549e-02  3.870519872650859e+00  3.870429586997276e+00 -3.771640422201017e-08 
 3.122558823529564e-06  2.842333644392330e+00  2.649483178814552e-02  3.870519872989862e+00  3.870429586990758e+00 -4.054442115375423e-08 
 3.122676470588388e-06  2.842333623631237e+00  2.649482807447801e-02  3.870519873736004e+00  3.870429586980333e+00 -4.479875315155368e-08 
 3.122911764706036e-06  2.842333582109053e+00  2.649481877048798e-02  3.870519873728556e+00  3.870429586974720e+00 -4.756682869810902e-08 
 3.123205882353094e-06  2.842333530206321e+00  2.649481240926643e-02  3.870519873037821e+00  3.870429586987906e+00 -4.182062696145294e-08 
 3.123500000000153e-06  2.842333478303590e+00  2.649480895450360e-02  3.870519872954183e+00  3.870429587015288e+00 -2.824849332228041e-08 
 3.123558823529565e-06  2.842333488725044e+00  2.649480954905653e-02  3.870519872614269e+00  3.870429587021837e+00 -2.540936350214906e-08 
 3.123676470588388e-06  2.842333509567951e+00  2.649481327839467e-02  3.870519871864273e+00  3.870429587032311e+00 -2.113824848493095e-08 
 3.123911764706035e-06  2.842333551253765e+00  2.649482261881309e-02  3.870519871872464e+00  3.870429587037963e+00 -1.835913110426191e-08 
 3.124205882353095e-06  2.842333603361032e+00  2.649482900434658e-02  3.870519872565869e+00  3.870429587024745e+00 -2.412768651538499e-08 
 3.124500000000154e-06  2.842333655468300e+00  2.649483247342466e-02  3.870519872649675e+00  3.870429586997274e+00 -3.775289769691881e-08 
 3.124558823529565e-06  2.842333645006407e+00  2.649483187578555e-02  3.870519872991304e+00  3.870429586990705e+00 -4.060318303800159e-08 
 3.124676470588389e-06  2.842333624082619e+00  2.649482813319809e-02  3.870519873743395e+00  3.870429586980198e+00 -4.489101002036477e-08 
 3.124911764706037e-06  2.842333582235046e+00  2.649481875545795e-02  3.870519873736031e+00  3.870429586974539e+00 -4.768115502429282e-08 
 3.125205882353095e-06  2.842333529925578e+00  2.649481234433221e-02  3.870519873039698e+00  3.870429586987828e+00 -4.189028857126686e-08 
 3.125500000000154e-06  2.842333477616110e+00  2.649480886299310e-02  3.870519872955379e+00  3.870429587015422e+00 -2.821201405822649e-08 
 3.125558823529566e-06  2.842333488118744e+00  2.649480946169894e-02  3.870519872613036e+00  3.870429587022022e+00 -2.535065846132056e-08 
 3.125676470588389e-06  2.842333509124011e+00  2.649481321977895e-02  3.870519871857015e+00  3.870429587032578e+00 -2.104604845953872e-08 
 3.125911764706036e-06  2.842333551134545e+00  2.649482263379030e-02  3.870519871865122e+00  3.870429587038274e+00 -1.824490425406111e-08 
 3.126205882353096e-06  2.842333603647712e+00  2.649482906919814e-02  3.870519872564115e+00  3.870429587024953e+00 -2.405802490557107e-08 
 3.126500000000155e-06  2.842333656160879e+00  2.649483256479079e-02  3.870519872648613e+00  3.870429586997270e+00 -3.778919221986143e-08 
 3.126558823529566e-06  2.842333645617965e+00  2.649483196271610e-02  3.870519872992764e+00  3.870429586990649e+00 -4.066166070515465e-08 
 3.126676470588390e-06  2.842333624532137e+00  2.649482819062790e-02  3.870519873750946e+00  3.870429586980060e+00 -4.498295425037213e-08 
 3.126911764706038e-06  2.842333582360480e+00  2.649481874087328e-02  3.870519873743173e+00  3.870429586974355e+00 -4.779506923568988e-08 
 3.127205882353095e-06  2.842333529645909e+00  2.649481228010428e-02  3.870519873041626e+00  3.870429586987747e+00 -4.195969438569591e-08 
 3.127500000000153e-06  2.842333476931338e+00  2.649480877145882e-02  3.870519872956665e+00  3.870429587015555e+00 -2.817569111357443e-08 
 3.127558823529565e-06  2.842333487514825e+00  2.649480937510240e-02  3.870519872611526e+00  3.870429587022206e+00 -2.529219500502222e-08 
 3.127676470588388e-06  2.842333508681798e+00  2.649481316171878e-02  3.870519871849994e+00  3.870429587032844e+00 -2.095424633807852e-08 
 3.127911764706035e-06  2.842333551015744e+00  2.649482264840758e-02  3.870519871857898e+00  3.870429587038585e+00 -1.813113215121120e-08 
 3.128205882353094e-06  2.842333603933176e+00  2.649482913343895e-02  3.870519872562347e+00  3.870429587025161e+00 -2.398870435627032e-08 
 3.128500000000154e-06  2.842333656850608e+00  2.649483265600633e-02  3.870519872647491e+00  3.870429586997265e+00 -3.782535884511162e-08 
 3.128558823529566e-06  2.842333646226996e+00  2.649483204990627e-02  3.870519872994077e+00  3.870429586990593e+00 -4.071988257692283e-08 
 3.128676470588390e-06  2.842333624979772e+00  2.649482824880248e-02  3.870519873758446e+00  3.870429586979923e+00 -4.507445794388332e-08 
 3.128911764706038e-06  2.842333582485325e+00  2.649481872585005e-02  3.870519873750558e+00  3.870429586974178e+00 -4.790850027802662e-08 
 3.129205882353095e-06  2.842333529367265e+00  2.649481221551356e-02  3.870519873043496e+00  3.870429586987671e+00 -4.202884440474008e-08 
 3.129500000000154e-06  2.842333476249205e+00  2.649480868018847e-02  3.870519872957891e+00  3.870429587015693e+00 -2.813960975345253e-08 
 3.129558823529565e-06  2.842333486913218e+00  2.649480928891818e-02  3.870519872609966e+00  3.870429587022394e+00 -2.523401576581819e-08 
 3.129676470588388e-06  2.842333508241243e+00  2.649481310458321e-02  3.870519871842855e+00  3.870429587033112e+00 -2.086281369884091e-08 
 3.129911764706035e-06  2.842333550897294e+00  2.649482266242895e-02  3.870519871850962e+00  3.870429587038896e+00 -1.801784321742161e-08 
 3.130205882353094e-06  2.842333604217357e+00  2.649482919744275e-02  3.870519872560467e+00  3.870429587025372e+00 -2.391965381320915e-08 
 3.130500000000154e-06  2.842333657537420e+00  2.649483274762032e-02  3.870519872646311e+00  3.870429586997262e+00 -3.786126967497694e-08 
 3.130558823529566e-06  2.842333646833443e+00  2.649483213619699e-02  3.870519872995853e+00  3.870429586990539e+00 -4.077782023159671e-08 
 3.130676470588390e-06  2.842333625425488e+00  2.649482830581210e-02  3.870519873765735e+00  3.870429586979788e+00 -4.516560636602662e-08 
 3.130911764706038e-06  2.842333582609578e+00  2.649481871098747e-02  3.870519873757706e+00  3.870429586973998e+00 -4.802150499472191e-08 
 3.131205882353096e-06  2.842333529089691e+00  2.649481215194510e-02  3.870519873045330e+00  3.870429586987594e+00 -4.209771020668995e-08 
 3.131500000000155e-06  2.842333475569804e+00  2.649480858955705e-02  3.870519872959183e+00  3.870429587015825e+00 -2.810358523674950e-08 
 3.131558823529566e-06  2.842333486314014e+00  2.649480920265157e-02  3.870519872608656e+00  3.870429587022577e+00 -2.517603547858016e-08 
 3.131676470588390e-06  2.842333507802433e+00  2.649481304692805e-02  3.870519871835679e+00  3.870429587033376e+00 -2.077173633097118e-08 
 3.131911764706037e-06  2.842333550779271e+00  2.649482267684916e-02  3.870519871843833e+00  3.870429587039206e+00 -1.790506587440177e-08 
 3.132205882353095e-06  2.842333604500318e+00  2.649482926154015e-02  3.870519872558662e+00  3.870429587025580e+00 -2.385087327638757e-08 
 3.132500000000153e-06  2.842333658221365e+00  2.649483283780696e-02  3.870519872645290e+00  3.870429586997259e+00 -3.789715208313282e-08 
 3.132558823529565e-06  2.842333647437342e+00  2.649483222190935e-02  3.870519872997332e+00  3.870429586990485e+00 -4.083565841028758e-08 
 3.132676470588389e-06  2.842333625869294e+00  2.649482836307715e-02  3.870519873772964e+00  3.870429586979651e+00 -4.525642793851148e-08 
 3.132911764706035e-06  2.842333582733198e+00  2.649481869688716e-02  3.870519873764872e+00  3.870429586973814e+00 -4.813401233150216e-08 
 3.133205882353095e-06  2.842333528813079e+00  2.649481208805105e-02  3.870519873047304e+00  3.870429586987507e+00 -4.216624915898137e-08 
 3.133500000000154e-06  2.842333474892959e+00  2.649480849924735e-02  3.870519872960356e+00  3.870429587015948e+00 -2.806770282859361e-08 
 3.133558823529566e-06  2.842333485717058e+00  2.649480911709770e-02  3.870519872607199e+00  3.870429587022751e+00 -2.511825414330815e-08 
 3.133676470588389e-06  2.842333507365255e+00  2.649481299003337e-02  3.870519871828567e+00  3.870429587033632e+00 -2.068098581275990e-08 
 3.133911764706037e-06  2.842333550661650e+00  2.649482269113154e-02  3.870519871836837e+00  3.870429587039506e+00 -1.779267222445924e-08 
 3.134205882353095e-06  2.842333604782143e+00  2.649482932464317e-02  3.870519872556905e+00  3.870429587025781e+00 -2.378239116751502e-08 
 3.134500000000154e-06  2.842333658902637e+00  2.649483292819377e-02  3.870519872644099e+00  3.870429586997250e+00 -3.793292080445099e-08 
 3.134558823529565e-06  2.842333648038871e+00  2.649483230737645e-02  3.870519872998960e+00  3.870429586990426e+00 -4.089322658273886e-08 
 3.134676470588389e-06  2.842333626311339e+00  2.649482842032846e-02  3.870519873780022e+00  3.870429586979512e+00 -4.534693687219260e-08 
 3.134911764706036e-06  2.842333582856275e+00  2.649481868249437e-02  3.870519873772108e+00  3.870429586973631e+00 -4.824610755349568e-08 
 3.135205882353095e-06  2.842333528537445e+00  2.649481202483853e-02  3.870519873049160e+00  3.870429586987426e+00 -4.223451810503320e-08 
 3.135500000000154e-06  2.842333474218615e+00  2.649480840914212e-02  3.870519872961622e+00  3.870429587016076e+00 -2.803193410727545e-08 
 3.135558823529566e-06  2.842333485122296e+00  2.649480903103998e-02  3.870519872606001e+00  3.870429587022929e+00 -2.506072860342101e-08 
 3.135676470588390e-06  2.842333506929656e+00  2.649481293245853e-02  3.870519871821353e+00  3.870429587033890e+00 -2.059066162019008e-08 
 3.135911764706037e-06  2.842333550544378e+00  2.649482270607270e-02  3.870519871829615e+00  3.870429587039808e+00 -1.768071911101288e-08 
 3.136205882353096e-06  2.842333605062780e+00  2.649482938831485e-02  3.870519872555219e+00  3.870429587025981e+00 -2.371415064317262e-08 
 3.136500000000155e-06  2.842333659581182e+00  2.649483301776032e-02  3.870519872643058e+00  3.870429586997241e+00 -3.796847636294842e-08 
 3.136558823529566e-06  2.842333648637981e+00  2.649483239256720e-02  3.870519873000400e+00  3.870429586990367e+00 -4.095058159236942e-08 
 3.136676470588390e-06  2.842333626751578e+00  2.649482847767015e-02  3.870519873787091e+00  3.870429586979373e+00 -4.543701948023227e-08 
 3.136911764706037e-06  2.842333582978772e+00  2.649481866805356e-02  3.870519873779409e+00  3.870429586973447e+00 -4.835774802813830e-08 
 3.137205882353096e-06  2.842333528262765e+00  2.649481196115852e-02  3.870519873051056e+00  3.870429586987342e+00 -4.230258809911902e-08 
 3.137500000000155e-06  2.842333473546757e+00  2.649480831919018e-02  3.870519872962805e+00  3.870429587016202e+00 -2.799640697048744e-08 
 3.137558823529567e-06  2.842333484529719e+00  2.649480894601994e-02  3.870519872604482e+00  3.870429587023106e+00 -2.500347306977346e-08 
 3.137676470588391e-06  2.842333506495641e+00  2.649481287645775e-02  3.870519871814176e+00  3.870429587034148e+00 -2.050066427727870e-08 
 3.137911764706038e-06  2.842333550427485e+00  2.649482272064188e-02  3.870519871822750e+00  3.870429587040109e+00 -1.756916390149854e-08 
 3.138205882353097e-06  2.842333605342290e+00  2.649482945069803e-02  3.870519872553547e+00  3.870429587026183e+00 -2.364619433592452e-08 
 3.138500000000156e-06  2.842333660257095e+00  2.649483310730902e-02  3.870519872641851e+00  3.870429586997234e+00 -3.800396086717228e-08 
 3.138558823529567e-06  2.842333649234756e+00  2.649483247750939e-02  3.870519873001921e+00  3.870429586990311e+00 -4.100778028259811e-08 
 3.138676470588391e-06  2.842333627190076e+00  2.649482853382398e-02  3.870519873794397e+00  3.870429586979237e+00 -4.552684629288706e-08 
 3.138911764706038e-06  2.842333583100718e+00  2.649481865408329e-02  3.870519873786355e+00  3.870429586973267e+00 -4.846899059884890e-08 
 3.139205882353096e-06  2.842333527989020e+00  2.649481189836608e-02  3.870519873052985e+00  3.870429586987261e+00 -4.237034545440110e-08 
 3.139500000000155e-06  2.842333472877322e+00  2.649480822970859e-02  3.870519872964050e+00  3.870429587016330e+00 -2.796093667711830e-08 
 3.139558823529567e-06  2.842333483939270e+00  2.649480886121183e-02  3.870519872603058e+00  3.870429587023283e+00 -2.494635964467307e-08 
 3.139676470588390e-06  2.842333506063165e+00  2.649481281972124e-02  3.870519871807221e+00  3.870429587034403e+00 -2.041096536231635e-08 
 3.139911764706037e-06  2.842333550310954e+00  2.649482273501524e-02  3.870519871815691e+00  3.870429587040407e+00 -1.745804922848038e-08 
 3.140205882353096e-06  2.842333605620691e+00  2.649482951380053e-02  3.870519872551789e+00  3.870429587026380e+00 -2.357842276978772e-08 
 3.140500000000155e-06  2.842333660930429e+00  2.649483319644547e-02  3.870519872640790e+00  3.870429586997223e+00 -3.803927484113956e-08 
 3.140558823529567e-06  2.842333649829242e+00  2.649483256229174e-02  3.870519873003348e+00  3.870429586990249e+00 -4.106465212316834e-08 
 3.140676470588390e-06  2.842333627626869e+00  2.649482859022739e-02  3.870519873801631e+00  3.870429586979097e+00 -4.561628941246454e-08 
 3.140911764706037e-06  2.842333583222123e+00  2.649481863926842e-02  3.870519873793511e+00  3.870429586973084e+00 -4.857987789819163e-08 
 3.141205882353096e-06  2.842333527716189e+00  2.649481183588684e-02  3.870519873054729e+00  3.870429586987178e+00 -4.243786122515303e-08 
 3.141500000000155e-06  2.842333472210257e+00  2.649480814095526e-02  3.870519872965283e+00  3.870429587016452e+00 -2.792555164887744e-08 
 3.141558823529567e-06  2.842333483350899e+00  2.649480877645025e-02  3.870519872601872e+00  3.870429587023455e+00 -2.488945938239340e-08 
 3.141676470588391e-06  2.842333505632185e+00  2.649481276285562e-02  3.870519871800159e+00  3.870429587034656e+00 -2.032160750786716e-08 
 3.141911764706038e-06  2.842333550194756e+00  2.649482274932191e-02  3.870519871808601e+00  3.870429587040703e+00 -1.734737509195838e-08 
 3.142205882353096e-06  2.842333605897970e+00  2.649482957658553e-02  3.870519872550063e+00  3.870429587026577e+00 -2.351096384245466e-08 
 3.142500000000154e-06  2.842333661601183e+00  2.649483328559374e-02  3.870519872639687e+00  3.870429586997214e+00 -3.807444670655968e-08 
 3.142558823529566e-06  2.842333650421444e+00  2.649483264666910e-02  3.870519873004926e+00  3.870429586990190e+00 -4.112136764433671e-08 
 3.142676470588389e-06  2.842333628061966e+00  2.649482864581829e-02  3.870519873808896e+00  3.870429586978958e+00 -4.570540568238357e-08 
 3.142911764706035e-06  2.842333583343010e+00  2.649481862493186e-02  3.870519873800426e+00  3.870429586972904e+00 -4.869029623932875e-08 
 3.143205882353096e-06  2.842333527444314e+00  2.649481177370100e-02  3.870519873056559e+00  3.870429586987097e+00 -4.250514962222951e-08 
 3.143500000000155e-06  2.842333471545619e+00  2.649480805239768e-02  3.870519872966526e+00  3.870429587016580e+00 -2.789035136174789e-08 
 3.143558823529568e-06  2.842333482764663e+00  2.649480869278936e-02  3.870519872600363e+00  3.870429587023631e+00 -2.483271543951560e-08 
 3.143676470588391e-06  2.842333505202752e+00  2.649481270641799e-02  3.870519871793507e+00  3.870429587034910e+00 -2.023259071393113e-08 
 3.143911764706040e-06  2.842333550078928e+00  2.649482276279866e-02  3.870519871801624e+00  3.870429587041000e+00 -1.723712728107785e-08 
 3.144205882353098e-06  2.842333606174148e+00  2.649482963909910e-02  3.870519872548214e+00  3.870429587026775e+00 -2.344381755392533e-08 
 3.144500000000156e-06  2.842333662269369e+00  2.649483337394196e-02  3.870519872638661e+00  3.870429586997205e+00 -3.810959015027038e-08 
 3.144558823529568e-06  2.842333651011367e+00  2.649483273079556e-02  3.870519873006310e+00  3.870429586990132e+00 -4.117789842439379e-08 
 3.144676470588391e-06  2.842333628495362e+00  2.649482870298300e-02  3.870519873815738e+00  3.870429586978819e+00 -4.579416668093472e-08 
 3.144911764706038e-06  2.842333583463354e+00  2.649481861081987e-02  3.870519873807753e+00  3.870429586972719e+00 -4.880028825482441e-08 
 3.145205882353096e-06  2.842333527173343e+00  2.649481171087578e-02  3.870519873058419e+00  3.870429586987010e+00 -4.257215380221169e-08 
 3.145500000000155e-06  2.842333470883332e+00  2.649480796379169e-02  3.870519872967666e+00  3.870429587016698e+00 -2.785530739402020e-08 
 3.145558823529567e-06  2.842333482180487e+00  2.649480860842432e-02  3.870519872599083e+00  3.870429587023799e+00 -2.477629834629624e-08 
 3.145676470588390e-06  2.842333504774797e+00  2.649481265078224e-02  3.870519871786250e+00  3.870429587035157e+00 -2.014391498050827e-08 
