 frequency                ac_re                    ac_im                   
 2.04173794466948472e+07 -1.40976737732443399e-02  8.12833980899227513e-04 
 2.08929613085399382e+07 -1.39194079553201268e-02  1.21138361261265278e-03 
 2.13796208950218521e+07 -1.37260142247091765e-02  1.59604962283477810e-03 
 2.18776162394950464e+07 -1.35184872360095513e-02  1.96614221005287802e-03 
 2.23872113856829032e+07 -1.32978613709262335e-02  2.32105654560615157e-03 
 2.29086765276772268e+07 -1.30652021375495791e-02  2.66027485630518585e-03 
 2.34422881531987041e+07 -1.28215975722466673e-02  2.98336754100049810e-03 
 2.39883291901943758e+07 -1.25681497576536176e-02  3.28999335250045001e-03 
 2.45470891568497606e+07 -1.23059665639045340e-02  3.57989868929349487e-03 
 2.51188643150952458e+07 -1.20361537091252940e-02  3.85291605516341947e-03 
 2.57039578276880682e+07 -1.17598072255155131e-02  4.10896175397367728e-03 
 2.63026799189532362e+07 -1.14780064045374615e-02  4.34803289776899450e-03 
 2.69153480392685607e+07 -1.11918072808255432e-02  4.57020381165264972e-03 
 2.75422870333810523e+07 -1.09022367009037006e-02  4.77562192500843863e-03 
 2.81838293126439117e+07 -1.06102870069594082e-02  4.96450323970087058e-03 
 2.88403150312654190e+07 -1.03169113517768869e-02  5.13712746565570498e-03 
 2.95120922666632012e+07 -1.00230196466685618e-02  5.29383291071295649e-03 
 3.01995172040194906e+07 -9.72947513131520308e-03  5.43501120478677088e-03 
 3.09029543251352161e+07 -9.43709154420318240e-03  5.56110193056966705e-03 
 3.16227766016830876e+07 -9.14663086483857163e-03  5.67258722209626736e-03 
 3.23593656929621026e+07 -8.85880159410789778e-03  5.76998638106850960e-03 
 3.31131121482583694e+07 -8.57425753922628001e-03  5.85385055115412219e-03 
 3.38844156139194965e+07 -8.29359707138550319e-03  5.92475748009985148e-03 
 3.46736850452523902e+07 -8.01736282932235915e-03  5.98330639399708569e-03 
 3.54813389233567566e+07 -7.74604184789341819e-03  6.03011300420731172e-03 
 3.63078054770093262e+07 -7.48006609624839169e-03  6.06580466832883428e-03 
 3.71535229097164273e+07 -7.21981341431448577e-03  6.09101572981292968e-03 
 3.80189396320552751e+07 -6.96560883746827862e-03  6.10638306717562439e-03 
 3.89045144994271919e+07 -6.71772629612537968e-03  6.11254189052244483e-03 
 3.98107170553488359e+07 -6.47639067068011328e-03  6.11012182968897165e-03 
 4.07380277804103643e+07 -6.24178017014452319e-03  6.09974336294254963e-03 
 4.16869383470326066e+07 -6.01402898864740118e-03  6.08201463512486433e-03 
 4.26579518801583126e+07 -5.79323017710178714e-03  6.05752870761842952e-03 
 4.36515832240156233e+07 -5.57943865121983927e-03  6.02686127072698911e-03 
 4.46683592150953114e+07 -5.37267424461718157e-03  5.99056882753924800e-03 
 4.57088189614864811e+07 -5.17292471014215577e-03  5.94918733210548535e-03 
 4.67735141287187710e+07 -4.98014857738763965e-03  5.90323123454090243e-03 
 4.78630092322627604e+07 -4.79427779138701105e-03  5.85319285553310802e-03 
 4.89778819368435219e+07 -4.61522008690200963e-03  5.79954199026113358e-03 
 5.01187233627261072e+07 -4.44286109223708797e-03  5.74272563014373467e-03 
 5.12861383991353363e+07 -4.27706619985495067e-03  5.68316769745865445e-03 
 5.24807460249760821e+07 -4.11768228059136970e-03  5.62126871259895858e-03 
 5.37031796370240673e+07 -3.96453934424387776e-03  5.55740535555560630e-03 
 5.49540873857612163e+07 -3.81745225539607521e-03  5.49192993330602144e-03 
 5.62341325190336406e+07 -3.67622259525564061e-03  5.42516981398713603e-03 
 5.75439937337143943e+07 -3.54064072203527300e-03  5.35742692487750465e-03 
 5.88843655355575681e+07 -3.41048803151801534e-03  5.28897742599526537e-03 
 6.02559586074344143e+07 -3.28553936912443292e-03  5.22007166064052727e-03 
 6.16595001861468256e+07 -3.16556550386598752e-03  5.15093445437704491e-03 
 6.30957344480179027e+07 -3.05033555520477055e-03  5.08176578889590544e-03 
 6.45654229034640938e+07 -2.93961926279732912e-03  5.01274183312206637e-03 
 6.60693448007581085e+07 -2.83318900915278081e-03  4.94401627458909872e-03 
 6.76082975391966552e+07 -2.73082153416008468e-03  4.87572187071678292e-03 
 6.91830970918920934e+07 -2.63229931506357186e-03  4.80797212974282823e-03 
 7.07945784384122044e+07 -2.53741161550195306e-03  4.74086303599569915e-03 
 7.24435960074973851e+07 -2.44595523107718309e-03  4.67447474740516084e-03 
 7.41310241300900877e+07 -2.35773497333993578e-03  4.60887321184795702e-03 
 7.58577575029166788e+07 -2.27256394041033902e-03  4.54411166764505294e-03 
 7.76247116628674269e+07 -2.19026362189915372e-03  4.48023201063631193e-03 
 7.94328234724263549e+07 -2.11066388138509038e-03  4.41726602328105199e-03 
 8.12830516164080799e+07 -2.03360285213987323e-03  4.35523647066639753e-03 
 8.31763771102652103e+07 -1.95892677481376235e-03  4.29415807365223206e-03 
 8.51138038202357143e+07 -1.88648979766010277e-03  4.23403837223458850e-03 
 8.70963589956060797e+07 -1.81615375444634289e-03  4.17487849249665796e-03 
 8.91250938133725226e+07 -1.74778793015446148e-03  4.11667382973572235e-03 
 9.12010839355888963e+07 -1.68126882075497687e-03  4.05941465880116543e-03 
 9.33254300796969682e+07 -1.61647989130101659e-03  4.00308668072215865e-03 
 9.54992586021414101e+07 -1.55331133507547034e-03  3.94767151296678779e-03 
 9.77237220955788344e+07 -1.49165983562813331e-03  3.89314712907524139e-03 
 9.99999999999977052e+07 -1.43142833364178434e-03  3.83948825215232794e-03 
 1.02329299228073061e+08 -1.37252580039335802e-03  3.78666670585980523e-03 
 1.04712854805087537e+08 -1.31486701982301514e-03  3.73465172600942648e-03 
 1.07151930523758158e+08 -1.25837238195641160e-03  3.68341023571298887e-03 
 1.09647819614315957e+08 -1.20296768972866144e-03  3.63290708695395044e-03 
 1.12201845430193737e+08 -1.14858398301609160e-03  3.58310527211383716e-03 
 1.14815362149685606e+08 -1.09515738155642559e-03  3.53396610884465587e-03 
 1.17489755493950218e+08 -1.04262895041171144e-03  3.48544940285245132e-03 
 1.20226443461738482e+08 -9.90944589704022705e-04  3.43751359325177377e-03 
 1.23026877081235275e+08 -9.40054950648239445e-04  3.39011588598233087e-03 
 1.25892541179413766e+08 -8.89915378877103756e-04  3.34321238123086364e-03 
 1.28824955169310361e+08 -8.40485885005984703e-04  3.29675820103434141e-03 
 1.31825673855637595e+08 -7.91731141883474966e-04  3.25070762384538706e-03 
 1.34896288259162158e+08 -7.43620506084144818e-04  3.20501423248049054e-03 
 1.38038426460285217e+08 -6.96128060549092934e-04  3.15963108204438993e-03 
 1.41253754462272078e+08 -6.49232673649160130e-04  3.11451089383931855e-03 
 1.44543977074589312e+08 -6.02918068936500635e-04  3.06960628080640754e-03 
 1.47910838816817224e+08 -5.57172898217910949e-04  3.02487000876155423e-03 
 1.51356124843617201e+08 -5.11990810038035924e-04  2.98025529699717882e-03 
 1.54881661891244441e+08 -4.67370504243141320e-04  2.93571615990194379e-03 
 1.58489319246107578e+08 -4.23315762839728731e-04  2.89120778976887640e-03 
 1.62181009735889137e+08 -3.79835446969544735e-04  2.84668697906007104e-03 
 1.65958690743752122e+08 -3.36943449673952943e-04  2.80211257815611223e-03 
 1.69824365246170402e+08 -2.94658594689410505e-04  2.75744598280243608e-03 
 1.73780082874933422e+08 -2.53004471999024750e-04  2.71265164267531786e-03 
 1.77827941003888041e+08 -2.12009202549347719e-04  2.66769758107474227e-03 
 1.81970085860994011e+08 -1.71705126084822782e-04  2.62255591347380045e-03 
 1.86208713666282296e+08 -1.32128408217401091e-04  2.57720335083352209e-03 
 1.90546071796320170e+08 -9.33185657691793392e-05  2.53162167308624338e-03 
 1.94984459975799859e+08 -5.53179120484114436e-05  2.48579815663078343e-03 
 1.99526231496883184e+08 -1.81709272069970236e-05  2.43972594050025212e-03 
 2.04173794466948032e+08  1.80764381448432227e-05  2.39340431562049720e-03 
 2.08929613085398912e+08  5.33775144735799088e-05  2.34683892386511805e-03 
 2.13796208950218052e+08  8.76857056543885443e-05  2.30004185472523553e-03 
 2.18776162394949973e+08  1.20955305077542720e-04  2.25303163095378223e-03 
 2.23872113856828541e+08  1.53142316625344424e-04  2.20583307722411635e-03 
 2.29086765276771754e+08  1.84205260354588368e-04  2.15847707008331568e-03 
 2.34422881531986535e+08  2.14105942318932761e-04  2.11100017100704796e-03 
 2.39883291901943237e+08  2.42810168467463275e-04  2.06344414901297492e-03 
 2.45470891568497092e+08  2.70288383846561779e-04  2.01585540243509002e-03 
 2.51188643150951922e+08  2.96516220607247888e-04  1.96828429379341998e-03 
 2.57039578276880145e+08  3.21474941201859050e-04  1.92078441424973307e-03 
 2.63026799189531803e+08  3.45151766588044050e-04  1.87341179634029596e-03 
 2.69153480392684996e+08  3.67540083266630754e-04  1.82622409562338051e-03 
 2.75422870333809912e+08  3.88639526904528991e-04  1.77927976197787482e-03 
 2.81838293126438498e+08  4.08455944441612649e-04  1.73263722136994579e-03 
 2.88403150312653542e+08  4.27001240204386533e-04  1.68635408743668348e-03 
 2.95120922666631341e+08  4.44293115193396823e-04  1.64048642089400110e-03 
 3.01995172040194213e+08  4.60354711186562173e-04  1.59508805169540462e-03 
 3.09029543251351476e+08  4.75214173841367470e-04  1.55020997664011219e-03 
 3.16227766016830146e+08  4.88904150151365157e-04  1.50589984148376157e-03 
 3.23593656929620266e+08  5.01461236592443474e-04  1.46220151371848767e-03 
 3.31131121482582927e+08  5.12925394217005190e-04  1.41915474880408184e-03 
 3.38844156139194191e+08  5.23339346608065435e-04  1.37679494988081547e-03 
 3.46736850452523053e+08  5.32747975400219443e-04  1.33515301816005696e-03 
 3.54813389233566642e+08  5.41197726748266373e-04  1.29425528907477628e-03 
 3.63078054770092309e+08  5.48736040474381197e-04  1.25412354749930436e-03 
 3.71535229097163260e+08  5.55410811378350463e-04  1.21477511372781294e-03 
 3.80189396320551693e+08  5.61269890719299082e-04  1.17622299139656878e-03 
 3.89045144994270861e+08  5.66360633430974792e-04  1.13847606766425422e-03 
 3.98107170553487301e+08  5.70729495080035741e-04  1.10153935608841452e-03 
 4.07380277804102540e+08  5.74421680717101049e-04  1.06541427272792964e-03 
 4.16869383470324934e+08  5.77480846250149173e-04  1.03009893647085845e-03 
 4.26579518801581919e+08  5.79948851651468041e-04  9.95588485241532010e-04 
 4.36515832240154982e+08  5.81865564297255611e-04  9.61875400563047306e-04 
 4.46683592150951862e+08  5.83268709752406220e-04  9.28949833773777653e-04 
 4.57088189614863515e+08  5.84193766729625532e-04  8.96799928151738291e-04 
 4.67735141287186384e+08  5.84673902486810074e-04  8.65412132113848047e-04 
 4.78630092322626233e+08  5.84739944681652267e-04  8.34771499555581574e-04 
 4.89778819368433774e+08  5.84420385426659113e-04  8.04861974207199751e-04 
 5.01187233627259552e+08  5.83741413534369542e-04  7.75666655708917335e-04 
 5.12861383991351783e+08  5.82726970759908864e-04  7.47168045742870957e-04 
 5.24807460249759197e+08  5.81398828234190330e-04  7.19348273214245795e-04 
 5.37031796370239019e+08  5.79776679378672622e-04  6.92189297977845045e-04 
 5.49540873857610464e+08  5.77878245982863621e-04  6.65673093059156932e-04 
 5.62341325190334678e+08  5.75719394274590117e-04  6.39781805679684500e-04 
 5.75439937337142229e+08  5.73314258278902070e-04  6.14497897693340759e-04 
 5.88843655355573893e+08  5.70675367942627843e-04  5.89804266267765628e-04 
 6.02559586074342251e+08  5.67813779881752080e-04  5.65684345814118335e-04 
 6.16595001861466289e+08  5.64739208856993849e-04  5.42122192291822789e-04 
 6.30957344480176926e+08  5.61460158377759212e-04  5.19102551089662746e-04 
 6.45654229034638762e+08  5.57984049068693962e-04  4.96610909729499608e-04 
 6.60693448007578850e+08  5.54317343675989711e-04  4.74633536647679928e-04 
 6.76082975391964197e+08  5.50465667785976563e-04  4.53157507301970490e-04 
 6.91830970918918490e+08  5.46433925519431742e-04  4.32170718819186361e-04 
 7.07945784384119511e+08  5.42226409637704436e-04  4.11661894350921840e-04 
 7.24435960074971199e+08  5.37846905591032529e-04  3.91620578268543423e-04 
 7.41310241300898194e+08  5.33298789246132833e-04  3.72037123235878183e-04 
 7.58577575029163957e+08  5.28585118024977848e-04  3.52902670176195887e-04 
 7.76247116628671408e+08  5.23708715386192458e-04  3.34209122037861612e-04 
 7.94328234724260688e+08  5.18672248548071634e-04  3.15949112243775249e-04 
 8.12830516164077878e+08  5.13478299501171523e-04  2.98115968604099218e-04 
 8.31763771102649093e+08  5.08129429336078150e-04  2.80703673446733206e-04 
 8.51138038202354074e+08  5.02628235999828159e-04  2.63706820638390086e-04 
 8.70963589956057668e+08  4.96977405599551025e-04  2.47120570130266110e-04 
 8.91250938133721948e+08  4.91179757409730428e-04  2.30940600606562268e-04 
 9.12010839355885625e+08  4.85238282745868688e-04  2.15163060783370727e-04 
 9.33254300796966314e+08  4.79156177905642479e-04  1.99784519847682042e-04 
 9.54992586021410584e+08  4.72936871374486428e-04  1.84801917507717867e-04 
 9.77237220955784678e+08  4.66584045506924974e-04  1.70212514094771408e-04 
 9.99999999999973416e+08  4.60101652930643070e-04  1.56013841105747590e-04 
