 v-sweep         id_narrow       id_wide        
 2.60000000e-01  4.69221415e-08  9.82636291e-07 
 2.70000000e-01  5.67987566e-08  1.19180995e-06 
 2.80000000e-01  6.86666991e-08  1.44307387e-06 
 2.90000000e-01  8.28866339e-08  1.74383344e-06 
 3.00000000e-01  9.98684265e-08  2.10239576e-06 
 3.10000000e-01  1.20072355e-07  2.52794988e-06 
 3.20000000e-01  1.44008622e-07  3.03050733e-06 
 3.30000000e-01  1.72234864e-07  3.62080027e-06 
 3.40000000e-01  2.05351492e-07  4.31013849e-06 
 3.50000000e-01  2.43994878e-07  5.11023023e-06 
 3.60000000e-01  2.88828569e-07  6.03297490e-06 
 3.70000000e-01  3.40532919e-07  7.09023853e-06 
 3.80000000e-01  3.99793634e-07  8.29362309e-06 
 3.90000000e-01  4.67289809e-07  9.65424083e-06 
 4.00000000e-01  5.43682023e-07  1.11825034e-05 
 4.10000000e-01  6.29601039e-07  1.28879341e-05 
 4.20000000e-01  7.25637526e-07  1.47790082e-05 
 4.30000000e-01  8.32333125e-07  1.68630265e-05 
 4.40000000e-01  9.50173058e-07  1.91460219e-05 
 4.50000000e-01  1.07958037e-06  2.16327010e-05 
 4.60000000e-01  1.22091177e-06  2.43264160e-05 
 4.70000000e-01  1.37445507e-06  2.72291677e-05 
 4.80000000e-01  1.54042799e-06  3.03416342e-05 
 4.90000000e-01  1.71897841e-06  3.36632220e-05 
 5.00000000e-01  1.91018563e-06  3.71921373e-05 
 5.10000000e-01  2.11406282e-06  4.09254730e-05 
 5.20000000e-01  2.33056028e-06  4.48593065e-05 
 5.30000000e-01  2.55956940e-06  4.89888069e-05 
 5.40000000e-01  2.80092719e-06  5.33083460e-05 
 5.50000000e-01  3.05442119e-06  5.78116102e-05 
 5.60000000e-01  3.31979454e-06  6.24917111e-05 
 5.70000000e-01  3.59675122e-06  6.73412917e-05 
 5.80000000e-01  3.88496112e-06  7.23526266e-05 
 5.90000000e-01  4.18406507e-06  7.75177147e-05 
 6.00000000e-01  4.49367956e-06  8.28283647e-05 
 6.10000000e-01  4.81340123e-06  8.82762709e-05 
 6.20000000e-01  5.14281103e-06  9.38530819e-05 
 6.30000000e-01  5.48147804e-06  9.95504599e-05 
 6.40000000e-01  5.82896298e-06  1.05360133e-04 
 6.50000000e-01  6.18482135e-06  1.11273939e-04 
 6.60000000e-01  6.54860624e-06  1.17283863e-04 
 6.70000000e-01  6.91987087e-06  1.23382072e-04 
 6.80000000e-01  7.29817075e-06  1.29560933e-04 
 6.90000000e-01  7.68306567e-06  1.35813042e-04 
 7.00000000e-01  8.07412131e-06  1.42131236e-04 
 7.10000000e-01  8.47091075e-06  1.48508603e-04 
 7.20000000e-01  8.87301561e-06  1.54938496e-04 
 7.30000000e-01  9.28002713e-06  1.61414535e-04 
 7.40000000e-01  9.69154696e-06  1.67930608e-04 
 7.50000000e-01  1.01071879e-05  1.74480877e-04 
 7.60000000e-01  1.05265743e-05  1.81059773e-04 
 7.70000000e-01  1.09493428e-05  1.87661993e-04 
 7.80000000e-01  1.13751420e-05  1.94282499e-04 
 7.90000000e-01  1.18036334e-05  2.00916509e-04 
 8.00000000e-01  1.22344909e-05  2.07559492e-04 
 8.10000000e-01  1.26674011e-05  2.14207162e-04 
 8.20000000e-01  1.31020631e-05  2.20855469e-04 
 8.30000000e-01  1.35381888e-05  2.27500594e-04 
 8.40000000e-01  1.39755020e-05  2.34138938e-04 
 8.50000000e-01  1.44137388e-05  2.40767112e-04 
 8.60000000e-01  1.48526472e-05  2.47381935e-04 
 8.70000000e-01  1.52919869e-05  2.53980418e-04 
 8.80000000e-01  1.57315288e-05  2.60559763e-04 
 8.90000000e-01  1.61710548e-05  2.67117347e-04 
 9.00000000e-01  1.66103575e-05  2.73650719e-04 
 9.10000000e-01  1.70492400e-05  2.80157593e-04 
 9.20000000e-01  1.74875153e-05  2.86635835e-04 
 9.30000000e-01  1.79250061e-05  2.93083459e-04 
 9.40000000e-01  1.83615446e-05  2.99498621e-04 
 9.50000000e-01  1.87969717e-05  3.05879607e-04 
 9.60000000e-01  1.92311372e-05  3.12224832e-04 
 9.70000000e-01  1.96638994e-05  3.18532829e-04 
 9.80000000e-01  2.00951242e-05  3.24802245e-04 
 9.90000000e-01  2.05246854e-05  3.31031835e-04 
 1.00000000e+00  2.09524644e-05  3.37220456e-04 
 1.01000000e+00  2.13783494e-05  3.43367060e-04 
 1.02000000e+00  2.18022355e-05  3.49470692e-04 
 1.03000000e+00  2.22240242e-05  3.55530480e-04 
 1.04000000e+00  2.26436234e-05  3.61545636e-04 
 1.05000000e+00  2.30609469e-05  3.67515449e-04 
 1.06000000e+00  2.34759142e-05  3.73439279e-04 
 1.07000000e+00  2.38884500e-05  3.79316554e-04 
 1.08000000e+00  2.42984847e-05  3.85146770e-04 
 1.09000000e+00  2.47059533e-05  3.90929479e-04 
 1.10000000e+00  2.51107956e-05  3.96664294e-04 
 1.11000000e+00  2.55129560e-05  4.02350881e-04 
 1.12000000e+00  2.59123833e-05  4.07988956e-04 
 1.13000000e+00  2.63090301e-05  4.13578283e-04 
 1.14000000e+00  2.67028534e-05  4.19118671e-04 
 1.15000000e+00  2.70938135e-05  4.24609973e-04 
 1.16000000e+00  2.74818745e-05  4.30052079e-04 
 1.17000000e+00  2.78670039e-05  4.35444918e-04 
 1.18000000e+00  2.82491724e-05  4.40788453e-04 
 1.19000000e+00  2.86283536e-05  4.46082681e-04 
 1.20000000e+00  2.90045242e-05  4.51327627e-04 
