 v-sweep         id_narrow       id_wide        
 2.50000000e-01  6.48926277e-08  1.31060717e-06 
 2.60000000e-01  7.75409714e-08  1.56940516e-06 
 2.70000000e-01  9.25238867e-08  1.87591009e-06 
 2.80000000e-01  1.10218072e-07  2.23758755e-06 
 2.90000000e-01  1.31042165e-07  2.66262838e-06 
 3.00000000e-01  1.55455838e-07  3.15989396e-06 
 3.10000000e-01  1.83957302e-07  3.73882870e-06 
 3.20000000e-01  2.17079139e-07  4.40934059e-06 
 3.30000000e-01  2.55382483e-07  5.18165343e-06 
 3.40000000e-01  2.99449692e-07  6.06613708e-06 
 3.50000000e-01  3.49875815e-07  7.07312337e-06 
 3.60000000e-01  4.07259202e-07  8.21271645e-06 
 3.70000000e-01  4.72191700e-07  9.49460615e-06 
 3.80000000e-01  5.45248860e-07  1.09278920e-05 
 3.90000000e-01  6.26980552e-07  1.25209247e-05 
 4.00000000e-01  7.17902349e-07  1.42811698e-05 
 4.10000000e-01  8.18487933e-07  1.62150971e-05 
 4.20000000e-01  9.29162702e-07  1.83280977e-05 
 4.30000000e-01  1.05029868e-06  2.06244281e-05 
 4.40000000e-01  1.18221074e-06  2.31071823e-05 
 4.50000000e-01  1.32515416e-06  2.57782873e-05 
 4.60000000e-01  1.47932338e-06  2.86385230e-05 
 4.70000000e-01  1.64485188e-06  3.16875606e-05 
 4.80000000e-01  1.82181318e-06  3.49240190e-05 
 4.90000000e-01  2.01022263e-06  3.83455347e-05 
 5.00000000e-01  2.21004009e-06  4.19488432e-05 
 5.10000000e-01  2.42117323e-06  4.57298671e-05 
 5.20000000e-01  2.64348130e-06  4.96838101e-05 
 5.30000000e-01  2.87677933e-06  5.38052526e-05 
 5.40000000e-01  3.12084253e-06  5.80882463e-05 
 5.50000000e-01  3.37541076e-06  6.25264063e-05 
 5.60000000e-01  3.64019303e-06  6.71129995e-05 
 5.70000000e-01  3.91487193e-06  7.18410260e-05 
 5.80000000e-01  4.19910782e-06  7.67032953e-05 
 5.90000000e-01  4.49254284e-06  8.16924947e-05 
 6.00000000e-01  4.79480464e-06  8.68012510e-05 
 6.10000000e-01  5.10550986e-06  9.20221846e-05 
 6.20000000e-01  5.42426725e-06  9.73479572e-05 
 6.30000000e-01  5.75068055e-06  1.02771313e-04 
 6.40000000e-01  6.08435102e-06  1.08285112e-04 
 6.50000000e-01  6.42487977e-06  1.13882362e-04 
 6.60000000e-01  6.77186973e-06  1.19556240e-04 
 6.70000000e-01  7.12492744e-06  1.25300114e-04 
 6.80000000e-01  7.48366452e-06  1.31107558e-04 
 6.90000000e-01  7.84769904e-06  1.36972361e-04 
 7.00000000e-01  8.21665658e-06  1.42888539e-04 
 7.10000000e-01  8.59017118e-06  1.48850341e-04 
 7.20000000e-01  8.96788608e-06  1.54852248e-04 
 7.30000000e-01  9.34945437e-06  1.60888980e-04 
 7.40000000e-01  9.73453943e-06  1.66955493e-04 
 7.50000000e-01  1.01228153e-05  1.73046974e-04 
 7.60000000e-01  1.05139671e-05  1.79158845e-04 
 7.70000000e-01  1.09076909e-05  1.85286752e-04 
 7.80000000e-01  1.13036939e-05  1.91426563e-04 
 7.90000000e-01  1.17016948e-05  1.97574362e-04 
 8.00000000e-01  1.21014233e-05  2.03726443e-04 
 8.10000000e-01  1.25026201e-05  2.09879302e-04 
 8.20000000e-01  1.29050371e-05  2.16029631e-04 
 8.30000000e-01  1.33084368e-05  2.22174313e-04 
 8.40000000e-01  1.37125922e-05  2.28310409e-04 
 8.50000000e-01  1.41172867e-05  2.34435158e-04 
 8.60000000e-01  1.45223138e-05  2.40545963e-04 
 8.70000000e-01  1.49274768e-05  2.46640388e-04 
 8.80000000e-01  1.53325885e-05  2.52716150e-04 
 8.90000000e-01  1.57374708e-05  2.58771111e-04 
 9.00000000e-01  1.61419547e-05  2.64803272e-04 
 9.10000000e-01  1.65458797e-05  2.70810767e-04 
 9.20000000e-01  1.69490936e-05  2.76791854e-04 
 9.30000000e-01  1.73514523e-05  2.82744913e-04 
 9.40000000e-01  1.77528193e-05  2.88668435e-04 
 9.50000000e-01  1.81530656e-05  2.94561022e-04 
 9.60000000e-01  1.85520692e-05  3.00421376e-04 
 9.70000000e-01  1.89497152e-05  3.06248296e-04 
 9.80000000e-01  1.93458949e-05  3.12040674e-04 
 9.90000000e-01  1.97405062e-05  3.17797490e-04 
 1.00000000e+00  2.01334527e-05  3.23517803e-04 
 1.01000000e+00  2.05246442e-05  3.29200754e-04 
 1.02000000e+00  2.09139956e-05  3.34845556e-04 
 1.03000000e+00  2.13014273e-05  3.40451491e-04 
 1.04000000e+00  2.16868647e-05  3.46017910e-04 
 1.05000000e+00  2.20702381e-05  3.51544222e-04 
 1.06000000e+00  2.24514823e-05  3.57029898e-04 
 1.07000000e+00  2.28305367e-05  3.62474465e-04 
 1.08000000e+00  2.32073446e-05  3.67877500e-04 
 1.09000000e+00  2.35818536e-05  3.73238633e-04 
 1.10000000e+00  2.39540150e-05  3.78557536e-04 
 1.11000000e+00  2.43237839e-05  3.83833930e-04 
 1.12000000e+00  2.46911186e-05  3.89067573e-04 
 1.13000000e+00  2.50559811e-05  3.94258267e-04 
 1.14000000e+00  2.54183362e-05  3.99405845e-04 
 1.15000000e+00  2.57781521e-05  4.04510181e-04 
 1.16000000e+00  2.61353995e-05  4.09571175e-04 
 1.17000000e+00  2.64900520e-05  4.14588764e-04 
 1.18000000e+00  2.68420860e-05  4.19562908e-04 
 1.19000000e+00  2.71914801e-05  4.24493599e-04 
 1.20000000e+00  2.75382153e-05  4.29380850e-04 
