 v-sweep         id_narrow       id_wide        
 7.80000000e-01  6.28757647e-06  1.35280700e-04 
 7.90000000e-01  6.79035278e-06  1.44470285e-04 
 8.00000000e-01  7.30993439e-06  1.53868276e-04 
 8.10000000e-01  7.84570701e-06  1.63461669e-04 
 8.20000000e-01  8.39704518e-06  1.73237616e-04 
 8.30000000e-01  8.96331533e-06  1.83183460e-04 
 8.40000000e-01  9.54387850e-06  1.93286773e-04 
 8.50000000e-01  1.01380928e-05  2.03535380e-04 
 8.60000000e-01  1.07453156e-05  2.13917385e-04 
 8.70000000e-01  1.13649055e-05  2.24421188e-04 
 8.80000000e-01  1.19962244e-05  2.35035498e-04 
 8.90000000e-01  1.26386385e-05  2.45749347e-04 
 9.00000000e-01  1.32915202e-05  2.56552098e-04 
 9.10000000e-01  1.39542490e-05  2.67433453e-04 
 9.20000000e-01  1.46262127e-05  2.78383452e-04 
 9.30000000e-01  1.53068082e-05  2.89392480e-04 
 9.40000000e-01  1.59954422e-05  3.00451269e-04 
 9.50000000e-01  1.66915324e-05  3.11550891e-04 
 9.60000000e-01  1.73945072e-05  3.22682764e-04 
 9.70000000e-01  1.81038072e-05  3.33838645e-04 
 9.80000000e-01  1.88188848e-05  3.45010629e-04 
 9.90000000e-01  1.95392049e-05  3.56191145e-04 
 1.00000000e+00  2.02642456e-05  3.67372949e-04 
 1.01000000e+00  2.09934976e-05  3.78549121e-04 
 1.02000000e+00  2.17264654e-05  3.89713060e-04 
 1.03000000e+00  2.24626667e-05  4.00858477e-04 
 1.04000000e+00  2.32016333e-05  4.11979387e-04 
 1.05000000e+00  2.39429103e-05  4.23070104e-04 
 1.06000000e+00  2.46860571e-05  4.34125234e-04 
 1.07000000e+00  2.54306469e-05  4.45139667e-04 
 1.08000000e+00  2.61762668e-05  4.56108568e-04 
 1.09000000e+00  2.69225179e-05  4.67027373e-04 
 1.10000000e+00  2.76690152e-05  4.77891776e-04 
 1.11000000e+00  2.84153875e-05  4.88697725e-04 
 1.12000000e+00  2.91612774e-05  4.99441414e-04 
 1.13000000e+00  2.99063411e-05  5.10119271e-04 
 1.14000000e+00  3.06502481e-05  5.20727953e-04 
 1.15000000e+00  3.13926813e-05  5.31264340e-04 
 1.16000000e+00  3.21333370e-05  5.41725520e-04 
 1.17000000e+00  3.28719239e-05  5.52108789e-04 
 1.18000000e+00  3.36081638e-05  5.62411637e-04 
 1.19000000e+00  3.43417908e-05  5.72631744e-04 
 1.20000000e+00  3.50725513e-05  5.82766972e-04 
