 v-sweep         id_narrow       id_wide        
 5.60000000e-01  1.92021997e-06  4.24114376e-05 
 5.70000000e-01  2.11848427e-06  4.62760391e-05 
 5.80000000e-01  2.32817392e-06  5.03124609e-05 
 5.90000000e-01  2.54912059e-06  5.45145473e-05 
 6.00000000e-01  2.78111196e-06  5.88756995e-05 
 6.10000000e-01  3.02389683e-06  6.33889722e-05 
 6.20000000e-01  3.27719021e-06  6.80471632e-05 
 6.30000000e-01  3.54067827e-06  7.28428954e-05 
 6.40000000e-01  3.81402310e-06  7.77686887e-05 
 6.50000000e-01  4.09686716e-06  8.28170251e-05 
 6.60000000e-01  4.38883737e-06  8.79804042e-05 
 6.70000000e-01  4.68954897e-06  9.32513919e-05 
 6.80000000e-01  4.99860885e-06  9.86226607e-05 
 6.90000000e-01  5.31561874e-06  1.04087024e-04 
 7.00000000e-01  5.64017786e-06  1.09637467e-04 
 7.10000000e-01  5.97188541e-06  1.15267163e-04 
 7.20000000e-01  6.31034265e-06  1.20969500e-04 
 7.30000000e-01  6.65515475e-06  1.26738086e-04 
 7.40000000e-01  7.00593237e-06  1.32566767e-04 
 7.50000000e-01  7.36229300e-06  1.38449628e-04 
 7.60000000e-01  7.72386210e-06  1.44380997e-04 
 7.70000000e-01  8.09027403e-06  1.50355451e-04 
 7.80000000e-01  8.46117279e-06  1.56367811e-04 
 7.90000000e-01  8.83621265e-06  1.62413141e-04 
 8.00000000e-01  9.21505858e-06  1.68486743e-04 
 8.10000000e-01  9.59738662e-06  1.74584154e-04 
 8.20000000e-01  9.98288404e-06  1.80701139e-04 
 8.30000000e-01  1.03712495e-05  1.86833682e-04 
 8.40000000e-01  1.07621931e-05  1.92977981e-04 
 8.50000000e-01  1.11554362e-05  1.99130438e-04 
 8.60000000e-01  1.15507116e-05  2.05287654e-04 
 8.70000000e-01  1.19477630e-05  2.11446418e-04 
 8.80000000e-01  1.23463451e-05  2.17603698e-04 
 8.90000000e-01  1.27462232e-05  2.23756636e-04 
 9.00000000e-01  1.31471728e-05  2.29902539e-04 
 9.10000000e-01  1.35489798e-05  2.36038870e-04 
 9.20000000e-01  1.39514395e-05  2.42163240e-04 
 9.30000000e-01  1.43543569e-05  2.48273406e-04 
 9.40000000e-01  1.47575460e-05  2.54367255e-04 
 9.50000000e-01  1.51608297e-05  2.60442808e-04 
 9.60000000e-01  1.55640391e-05  2.66498205e-04 
 9.70000000e-01  1.59670138e-05  2.72531702e-04 
 9.80000000e-01  1.63696013e-05  2.78541670e-04 
 9.90000000e-01  1.67716562e-05  2.84526580e-04 
 1.00000000e+00  1.71730410e-05  2.90485005e-04 
 1.01000000e+00  1.75736247e-05  2.96415615e-04 
 1.02000000e+00  1.79732832e-05  3.02317167e-04 
 1.03000000e+00  1.83718990e-05  3.08188506e-04 
 1.04000000e+00  1.87693607e-05  3.14028557e-04 
 1.05000000e+00  1.91655627e-05  3.19836325e-04 
 1.06000000e+00  1.95604053e-05  3.25610885e-04 
 1.07000000e+00  1.99537943e-05  3.31351383e-04 
 1.08000000e+00  2.03456407e-05  3.37057033e-04 
 1.09000000e+00  2.07358605e-05  3.42727110e-04 
 1.10000000e+00  2.11243746e-05  3.48360948e-04 
 1.11000000e+00  2.15111086e-05  3.53957938e-04 
 1.12000000e+00  2.18959925e-05  3.59517526e-04 
 1.13000000e+00  2.22789604e-05  3.65039207e-04 
 1.14000000e+00  2.26599508e-05  3.70522524e-04 
 1.15000000e+00  2.30389058e-05  3.75967065e-04 
 1.16000000e+00  2.34157715e-05  3.81372463e-04 
 1.17000000e+00  2.37904972e-05  3.86738391e-04 
 1.18000000e+00  2.41630361e-05  3.92064560e-04 
 1.19000000e+00  2.45333442e-05  3.97350716e-04 
 1.20000000e+00  2.49013810e-05  4.02596643e-04 
