 v-sweep         id_narrow       id_wide        
 1.60000000e-01  1.01416943e-09  2.25622219e-08 
 1.70000000e-01  1.27566593e-09  2.84981478e-08 
 1.80000000e-01  1.60506213e-09  3.60023930e-08 
 1.90000000e-01  2.02005723e-09  4.54897049e-08 
 2.00000000e-01  2.54295709e-09  5.74839053e-08 
 2.10000000e-01  3.20185814e-09  7.26460162e-08 
 2.20000000e-01  4.03212444e-09  9.18092590e-08 
 2.30000000e-01  5.07822298e-09  1.16022374e-07 
 2.40000000e-01  6.39599289e-09  1.46602863e-07 
 2.50000000e-01  8.05543304e-09  1.85201859e-07 
 2.60000000e-01  1.01440985e-08  2.33882255e-07 
 2.70000000e-01  1.27711956e-08  2.95211434e-07 
 2.80000000e-01  1.60724528e-08  3.72369258e-07 
 2.90000000e-01  2.02158159e-08  4.69270764e-07 
 3.00000000e-01  2.54079586e-08  5.90701065e-07 
 3.10000000e-01  3.19015117e-08  7.42457289e-07 
 3.20000000e-01  4.00027848e-08  9.31488961e-07 
 3.30000000e-01  5.00795876e-08  1.16602444e-06 
 3.40000000e-01  6.25685653e-08  1.45566767e-06 
 3.50000000e-01  7.79812806e-08  1.81144773e-06 
 3.60000000e-01  9.69081431e-08  2.24580427e-06 
 3.70000000e-01  1.20019278e-07  2.77249653e-06 
 3.80000000e-01  1.48061575e-07  3.40643130e-06 
 3.90000000e-01  1.81851493e-07  4.16341432e-06 
 4.00000000e-01  2.22263643e-07  5.05983929e-06 
 4.10000000e-01  2.70215692e-07  6.11233469e-06 
 4.20000000e-01  3.26650520e-07  7.33739158e-06 
 4.30000000e-01  3.92516860e-07  8.75099489e-06 
 4.40000000e-01  4.68749663e-07  1.03682779e-05 
 4.50000000e-01  5.56251380e-07  1.22032150e-05 
 4.60000000e-01  6.55875062e-07  1.42683643e-05 
 4.70000000e-01  7.68409920e-07  1.65746646e-05 
 4.80000000e-01  8.94569667e-07  1.91312894e-05 
 4.90000000e-01  1.03498370e-06  2.19455549e-05 
 5.00000000e-01  1.19019096e-06  2.50228778e-05 
 5.10000000e-01  1.36063625e-06  2.83667769e-05 
 5.20000000e-01  1.54666867e-06  3.19789140e-05 
 5.30000000e-01  1.74854196e-06  3.58591670e-05 
 5.40000000e-01  1.96641646e-06  4.00057320e-05 
 5.50000000e-01  2.20036253e-06  4.44152480e-05 
 5.60000000e-01  2.45036504e-06  4.90829372e-05 
 5.70000000e-01  2.71632896e-06  5.40027578e-05 
 5.80000000e-01  2.99808553e-06  5.91675614e-05 
 5.90000000e-01  3.29539893e-06  6.45692497e-05 
 6.00000000e-01  3.60797311e-06  7.01989289e-05 
 6.10000000e-01  3.93545870e-06  7.60470554e-05 
 6.20000000e-01  4.27745978e-06  8.21035730e-05 
 6.30000000e-01  4.63354030e-06  8.83580386e-05 
 6.40000000e-01  5.00323031e-06  9.47997368e-05 
 6.50000000e-01  5.38603169e-06  1.01417782e-04 
 6.60000000e-01  5.78142346e-06  1.08201211e-04 
 6.70000000e-01  6.18886678e-06  1.15139062e-04 
 6.80000000e-01  6.60780934e-06  1.22220442e-04 
 6.90000000e-01  7.03768950e-06  1.29434591e-04 
 7.00000000e-01  7.47793995e-06  1.36770931e-04 
 7.10000000e-01  7.92799096e-06  1.44219107e-04 
 7.20000000e-01  8.38727335e-06  1.51769024e-04 
 7.30000000e-01  8.85522106e-06  1.59410877e-04 
 7.40000000e-01  9.33127346e-06  1.67135170e-04 
 7.50000000e-01  9.81487731e-06  1.74932738e-04 
 7.60000000e-01  1.03054885e-05  1.82794757e-04 
 7.70000000e-01  1.08025734e-05  1.90712754e-04 
 7.80000000e-01  1.13056105e-05  1.98678611e-04 
 7.90000000e-01  1.18140910e-05  2.06684567e-04 
 8.00000000e-01  1.23275198e-05  2.14723223e-04 
 8.10000000e-01  1.28454163e-05  2.22787529e-04 
 8.20000000e-01  1.33673149e-05  2.30870789e-04 
 8.30000000e-01  1.38927653e-05  2.38966651e-04 
 8.40000000e-01  1.44213329e-05  2.47069097e-04 
 8.50000000e-01  1.49525987e-05  2.55172439e-04 
 8.60000000e-01  1.54861596e-05  2.63271308e-04 
 8.70000000e-01  1.60216284e-05  2.71360643e-04 
 8.80000000e-01  1.65586336e-05  2.79435679e-04 
 8.90000000e-01  1.70968190e-05  2.87491942e-04 
 9.00000000e-01  1.76358440e-05  2.95525232e-04 
 9.10000000e-01  1.81753830e-05  3.03531616e-04 
 9.20000000e-01  1.87151252e-05  3.11507414e-04 
 9.30000000e-01  1.92547740e-05  3.19449190e-04 
 9.40000000e-01  1.97940473e-05  3.27353742e-04 
 9.50000000e-01  2.03326764e-05  3.35218087e-04 
 9.60000000e-01  2.08704061e-05  3.43039458e-04 
 9.70000000e-01  2.14069943e-05  3.50815287e-04 
 9.80000000e-01  2.19422113e-05  3.58543199e-04 
 9.90000000e-01  2.24758395e-05  3.66221000e-04 
 1.00000000e+00  2.30076735e-05  3.73846671e-04 
 1.01000000e+00  2.35375187e-05  3.81418358e-04 
 1.02000000e+00  2.40651921e-05  3.88934360e-04 
 1.03000000e+00  2.45905208e-05  3.96393128e-04 
 1.04000000e+00  2.51133423e-05  4.03793250e-04 
 1.05000000e+00  2.56335041e-05  4.11133447e-04 
 1.06000000e+00  2.61508629e-05  4.18412565e-04 
 1.07000000e+00  2.66652846e-05  4.25629570e-04 
 1.08000000e+00  2.71766438e-05  4.32783538e-04 
 1.09000000e+00  2.76848235e-05  4.39873650e-04 
 1.10000000e+00  2.81897148e-05  4.46899188e-04 
 1.11000000e+00  2.86912164e-05  4.53859526e-04 
 1.12000000e+00  2.91892344e-05  4.60754128e-04 
 1.13000000e+00  2.96836819e-05  4.67582539e-04 
 1.14000000e+00  3.01744788e-05  4.74344382e-04 
 1.15000000e+00  3.06615515e-05  4.81039355e-04 
 1.16000000e+00  3.11448325e-05  4.87667224e-04 
 1.17000000e+00  3.16242601e-05  4.94227818e-04 
 1.18000000e+00  3.20997782e-05  5.00721028e-04 
 1.19000000e+00  3.25713363e-05  5.07146801e-04 
 1.20000000e+00  3.30388888e-05  5.13505138e-04 
