 v-sweep         id_narrow       id_wide        
 6.80000000e-01  7.06845702e-06  1.27355533e-04 
 6.90000000e-01  7.47272066e-06  1.33993066e-04 
 7.00000000e-01  7.88460381e-06  1.40715034e-04 
 7.10000000e-01  8.30361905e-06  1.47513243e-04 
 7.20000000e-01  8.72928567e-06  1.54379777e-04 
 7.30000000e-01  9.16113123e-06  1.61307010e-04 
 7.40000000e-01  9.59869286e-06  1.68287614e-04 
 7.50000000e-01  1.00415184e-05  1.75314564e-04 
 7.60000000e-01  1.04891672e-05  1.82381143e-04 
 7.70000000e-01  1.09412111e-05  1.89480940e-04 
 7.80000000e-01  1.13972346e-05  1.96607845e-04 
 7.90000000e-01  1.18568359e-05  2.03756052e-04 
 8.00000000e-01  1.23196265e-05  2.10920048e-04 
 8.10000000e-01  1.27852320e-05  2.18094608e-04 
 8.20000000e-01  1.32532920e-05  2.25274790e-04 
 8.30000000e-01  1.37234599e-05  2.32455923e-04 
 8.40000000e-01  1.41954033e-05  2.39633602e-04 
 8.50000000e-01  1.46688035e-05  2.46803677e-04 
 8.60000000e-01  1.51433553e-05  2.53962244e-04 
 8.70000000e-01  1.56187673e-05  2.61105636e-04 
 8.80000000e-01  1.60947610e-05  2.68230412e-04 
 8.90000000e-01  1.65710708e-05  2.75333349e-04 
 9.00000000e-01  1.70474437e-05  2.82411432e-04 
 9.10000000e-01  1.75236391e-05  2.89461846e-04 
 9.20000000e-01  1.79994280e-05  2.96481962e-04 
 9.30000000e-01  1.84745930e-05  3.03469335e-04 
 9.40000000e-01  1.89489281e-05  3.10421690e-04 
 9.50000000e-01  1.94222378e-05  3.17336916e-04 
 9.60000000e-01  1.98943371e-05  3.24213055e-04 
 9.70000000e-01  2.03650511e-05  3.31048301e-04 
 9.80000000e-01  2.08342145e-05  3.37840982e-04 
 9.90000000e-01  2.13016713e-05  3.44589563e-04 
 1.00000000e+00  2.17672747e-05  3.51292631e-04 
 1.01000000e+00  2.22308862e-05  3.57948896e-04 
 1.02000000e+00  2.26923757e-05  3.64557176e-04 
 1.03000000e+00  2.31516211e-05  3.71116397e-04 
 1.04000000e+00  2.36085079e-05  3.77625587e-04 
 1.05000000e+00  2.40629287e-05  3.84083865e-04 
 1.06000000e+00  2.45147834e-05  3.90490443e-04 
 1.07000000e+00  2.49639783e-05  3.96844617e-04 
 1.08000000e+00  2.54104264e-05  4.03145761e-04 
 1.09000000e+00  2.58540466e-05  4.09393324e-04 
 1.10000000e+00  2.62947636e-05  4.15586828e-04 
 1.11000000e+00  2.67325080e-05  4.21725860e-04 
 1.12000000e+00  2.71672154e-05  4.27810070e-04 
 1.13000000e+00  2.75988267e-05  4.33839165e-04 
 1.14000000e+00  2.80272876e-05  4.39812911e-04 
 1.15000000e+00  2.84525484e-05  4.45731122e-04 
 1.16000000e+00  2.88745638e-05  4.51593663e-04 
 1.17000000e+00  2.92932929e-05  4.57400446e-04 
 1.18000000e+00  2.97086985e-05  4.63151422e-04 
 1.19000000e+00  3.01207474e-05  4.68846585e-04 
 1.20000000e+00  3.05294099e-05  4.74485966e-04 
