clock_cycle,dac_code
37864,114726
37865,114726
37866,114726
37867,114726
37868,114726
37869,114726
37870,114726
37871,114726
37872,114726
37873,114726
37874,114726
37875,114726
37876,114726
37877,114726
37878,114726
37879,114727
37880,114727
37881,114727
37882,114727
37883,114727
37884,114727
37885,114727
37886,114727
37887,114727
37888,114727
37889,114727
37890,114727
37891,114727
37892,114727
37893,114727
37894,114727
37895,114727
37896,114727
37897,114727
37898,114727
37899,114727
37900,114727
37901,114727
37902,114727
37903,114727
37904,114727
37905,114727
37906,114727
37907,114727
37908,114727
37909,114727
37910,114727
37911,114727
37912,114727
37913,114727
37914,114727
37915,114727
37916,114726
37917,114726
37918,114726
37919,114727
37920,114727
37921,114727
37922,114726
37923,114726
37924,114726
37925,114726
37926,114726
37927,114726
37928,114726
37929,114727
37930,114726
37931,114726
37932,114726
37933,114727
37934,114726
37935,114727
37936,114727
37937,114727
37938,114726
37939,114727
37940,114727
37941,114727
37942,114727
37943,114727
37944,114727
37945,114727
37946,114726
37947,114727
37948,114726
37949,114727
37950,114727
37951,114727
37952,114727
37953,114727
37954,114727
37955,114727
37956,114727
37957,114727
37958,114727
37959,114727
37960,114727
37961,114727
37962,114727
37963,114727
37964,114727
37965,114727
37966,114727
37967,114727
37968,114727
37969,114727
37970,114727
37971,114727
37972,114727
37973,114727
37974,114727
37975,114727
37976,114727
37977,114727
37978,114727
37979,114727
37980,114727
37981,114727
37982,114727
37983,114727
37984,114727
37985,114727
37986,114727
37987,114727
37988,114727
37989,114727
37990,114727
37991,114727
37992,114727
37993,114727
37994,114727
37995,114727
37996,114727
37997,114727
37998,114727
37999,114727
38000,114727
38001,114727
38002,114727
38003,114727
38004,114727
38005,114727
38006,114727
38007,114728
38008,114728
38009,114728
38010,114727
38011,114728
38012,114727
38013,114728
38014,114728
38015,114728
38016,114727
38017,114727
38018,114727
38019,114727
38020,114727
38021,114727
38022,114727
38023,114727
38024,114727
38025,114727
38026,114727
38027,114727
38028,114727
38029,114727
38030,114727
38031,114727
38032,114727
38033,114727
38034,114727
38035,114727
38036,114727
38037,114727
38038,114727
38039,114727
38040,114727
38041,114727
38042,114727
38043,114728
38044,114728
38045,114728
38046,114728
38047,114728
38048,114728
38049,114728
38050,114728
38051,114728
38052,114728
38053,114728
38054,114728
38055,114728
38056,114728
38057,114728
38058,114728
38059,114728
38060,114728
38061,114728
38062,114728
38063,114728
38064,114728
38065,114728
38066,114728
38067,114728
38068,114728
38069,114728
38070,114728
38071,114728
38072,114728
38073,114728
38074,114728
38075,114728
38076,114728
38077,114728
38078,114728
38079,114728
38080,114728
38081,114728
38082,114728
38083,114728
38084,114728
38085,114728
38086,114728
38087,114728
38088,114728
38089,114728
38090,114728
38091,114728
38092,114728
38093,114728
38094,114728
38095,114728
38096,114728
38097,114728
38098,114728
38099,114728
38100,114728
38101,114728
38102,114728
38103,114728
38104,114728
38105,114728
38106,114728
38107,114728
38108,114728
38109,114728
38110,114728
38111,114729
38112,114728
38113,114729
38114,114728
38115,114728
38116,114728
38117,114728
38118,114728
38119,114728
38120,114728
38121,114728
38122,114728
38123,114728
38124,114728
38125,114728
38126,114728
38127,114728
38128,114728
38129,114728
38130,114728
38131,114728
38132,114728
38133,114728
38134,114728
38135,114728
38136,114728
38137,114728
38138,114728
38139,114728
38140,114728
38141,114728
38142,114728
38143,114728
38144,114728
38145,114728
38146,114728
38147,114728
38148,114728
38149,114728
38150,114728
38151,114728
38152,114728
38153,114728
38154,114728
38155,114728
38156,114728
38157,114728
38158,114728
38159,114728
38160,114728
38161,114728
38162,114727
38163,114728
38164,114728
38165,114728
38166,114728
38167,114728
38168,114728
38169,114728
38170,114728
38171,114728
38172,114728
38173,114728
38174,114728
38175,114728
38176,114728
38177,114728
38178,114728
38179,114728
38180,114728
38181,114728
38182,114728
38183,114728
38184,114728
38185,114728
38186,114728
38187,114728
38188,114728
38189,114728
38190,114728
38191,114728
38192,114728
38193,114728
38194,114728
38195,114728
38196,114727
38197,114727
38198,114727
38199,114727
38200,114727
38201,114727
38202,114727
38203,114727
38204,114727
38205,114727
38206,114727
38207,114727
38208,114727
38209,114727
38210,114727
38211,114727
38212,114727
38213,114727
38214,114727
38215,114727
38216,114727
38217,114727
38218,114727
38219,114727
38220,114727
38221,114727
38222,114727
38223,114727
38224,114727
38225,114728
38226,114727
38227,114728
38228,114728
38229,114728
38230,114728
38231,114728
38232,114728
38233,114728
38234,114728
38235,114728
38236,114728
38237,114728
38238,114728
38239,114728
38240,114728
38241,114728
38242,114728
38243,114728
38244,114728
38245,114728
38246,114728
38247,114728
38248,114728
38249,114728
38250,114728
38251,114728
38252,114728
38253,114728
38254,114728
38255,114728
38256,114728
38257,114728
38258,114728
38259,114728
38260,114728
38261,114728
38262,114728
38263,114728
38264,114727
38265,114728
38266,114728
38267,114728
38268,114727
38269,114727
38270,114727
38271,114727
38272,114727
38273,114727
38274,114727
38275,114727
38276,114727
38277,114727
38278,114727
38279,114727
38280,114727
38281,114727
38282,114727
38283,114727
38284,114727
38285,114727
38286,114727
38287,114727
38288,114727
38289,114727
38290,114727
38291,114727
38292,114727
38293,114727
38294,114727
38295,114727
38296,114727
38297,114727
38298,114727
38299,114727
38300,114727
38301,114727
38302,114727
38303,114727
38304,114727
38305,114727
38306,114727
38307,114727
38308,114727
38309,114727
38310,114727
38311,114727
38312,114727
38313,114727
38314,114727
38315,114727
38316,114727
38317,114728
38318,114728
38319,114728
38320,114728
38321,114728
38322,114728
38323,114728
38324,114728
38325,114728
38326,114728
38327,114728
38328,114728
38329,114728
38330,114728
38331,114728
38332,114728
38333,114728
38334,114728
38335,114728
38336,114728
38337,114728
38338,114728
38339,114728
38340,114728
38341,114728
38342,114728
38343,114728
38344,114728
38345,114728
38346,114728
38347,114728
38348,114728
38349,114728
38350,114728
38351,114728
38352,114728
38353,114728
38354,114728
38355,114728
38356,114728
38357,114728
38358,114728
38359,114728
38360,114728
38361,114728
38362,114728
38363,114728
38364,114728
38365,114728
38366,114728
38367,114728
38368,114727
38369,114728
38370,114727
38371,114727
38372,114727
38373,114727
38374,114727
38375,114727
38376,114727
38377,114728
38378,114728
38379,114728
38380,114728
38381,114728
38382,114728
38383,114728
38384,114727
38385,114727
38386,114727
38387,114727
38388,114727
38389,114727
38390,114727
38391,114727
38392,114727
38393,114727
38394,114727
38395,114727
38396,114727
38397,114727
38398,114727
38399,114727
38400,114727
38401,114727
38402,114727
38403,114727
38404,114727
38405,114728
38406,114727
38407,114727
38408,114727
38409,114727
38410,114727
38411,114727
38412,114727
38413,114727
38414,114727
38415,114727
38416,114727
38417,114727
38418,114727
38419,114727
38420,114727
38421,114727
38422,114727
38423,114727
38424,114727
38425,114727
38426,114727
38427,114727
38428,114727
38429,114728
38430,114727
38431,114728
38432,114728
38433,114728
38434,114727
38435,114727
38436,114727
38437,114728
38438,114728
38439,114728
38440,114728
38441,114728
38442,114728
38443,114728
38444,114728
38445,114728
38446,114728
38447,114728
38448,114728
38449,114728
38450,114728
38451,114728
38452,114728
38453,114728
38454,114728
38455,114728
38456,114727
38457,114727
38458,114727
38459,114728
38460,114727
38461,114727
38462,114727
38463,114727
38464,114727
38465,114727
38466,114727
38467,114727
38468,114727
38469,114727
38470,114727
38471,114727
38472,114727
38473,114727
38474,114727
38475,114727
38476,114727
38477,114727
38478,114727
38479,114727
38480,114727
38481,114727
38482,114727
38483,114727
38484,114727
38485,114727
38486,114727
38487,114727
38488,114727
38489,114727
38490,114727
38491,114727
38492,114727
38493,114727
38494,114727
38495,114727
38496,114727
38497,114727
38498,114727
38499,114727
38500,114727
38501,114727
38502,114727
38503,114727
38504,114727
38505,114727
38506,114727
38507,114727
38508,114727
38509,114728
38510,114727
38511,114728
38512,114728
38513,114728
38514,114727
38515,114728
38516,114727
38517,114728
38518,114727
38519,114728
38520,114728
38521,114728
38522,114728
38523,114728
38524,114728
38525,114728
38526,114728
38527,114728
38528,114728
38529,114728
38530,114728
38531,114728
38532,114728
38533,114728
38534,114728
38535,114728
38536,114728
38537,114728
38538,114728
38539,114728
38540,114728
38541,114728
38542,114728
38543,114728
38544,114728
38545,114728
38546,114728
38547,114728
38548,114728
38549,114728
38550,114728
38551,114728
38552,114728
38553,114728
38554,114728
38555,114728
38556,114728
38557,114728
38558,114728
38559,114728
38560,114728
38561,114728
38562,114728
38563,114728
38564,114728
38565,114728
38566,114728
38567,114728
38568,114728
38569,114728
38570,114728
38571,114728
38572,114728
38573,114728
38574,114728
38575,114728
38576,114728
38577,114728
38578,114728
38579,114728
38580,114728
38581,114728
38582,114728
38583,114728
38584,114728
38585,114728
38586,114728
38587,114728
38588,114728
38589,114728
38590,114728
38591,114728
38592,114728
38593,114728
38594,114728
38595,114728
38596,114728
38597,114728
38598,114728
38599,114728
38600,114728
38601,114728
38602,114728
38603,114728
38604,114728
38605,114728
38606,114728
38607,114728
38608,114728
38609,114728
38610,114728
38611,114728
38612,114728
38613,114728
38614,114728
38615,114728
38616,114728
38617,114728
38618,114728
38619,114728
38620,114728
38621,114728
38622,114728
38623,114728
38624,114728
38625,114728
38626,114728
38627,114728
38628,114728
38629,114728
38630,114728
38631,114728
38632,114728
38633,114728
38634,114728
38635,114728
38636,114728
38637,114728
38638,114728
38639,114728
38640,114728
38641,114728
38642,114728
38643,114728
38644,114728
38645,114728
38646,114728
38647,114728
38648,114728
38649,114729
38650,114729
38651,114729
38652,114729
38653,114729
38654,114729
38655,114729
38656,114728
38657,114729
38658,114728
38659,114728
38660,114728
38661,114728
38662,114728
38663,114728
38664,114728
38665,114729
38666,114728
38667,114729
38668,114729
38669,114729
38670,114729
38671,114729
38672,114729
38673,114729
38674,114729
38675,114729
38676,114728
38677,114728
38678,114728
38679,114729
38680,114728
38681,114729
38682,114728
38683,114729
38684,114729
38685,114729
38686,114729
38687,114729
38688,114728
38689,114728
38690,114728
38691,114728
38692,114728
38693,114729
38694,114729
38695,114729
38696,114729
38697,114729
38698,114729
38699,114729
38700,114729
38701,114729
38702,114729
38703,114729
38704,114728
38705,114728
38706,114728
38707,114729
38708,114729
38709,114729
38710,114728
38711,114728
38712,114728
38713,114729
38714,114729
38715,114729
38716,114729
38717,114729
38718,114728
38719,114729
38720,114729
38721,114729
38722,114728
38723,114729
38724,114729
38725,114729
38726,114729
38727,114729
38728,114729
38729,114729
38730,114729
38731,114729
38732,114729
38733,114729
38734,114729
38735,114729
38736,114729
38737,114729
38738,114729
38739,114729
38740,114729
38741,114729
38742,114729
38743,114729
38744,114729
38745,114729
38746,114729
38747,114729
38748,114729
38749,114729
38750,114729
38751,114729
38752,114729
38753,114729
38754,114729
38755,114729
38756,114729
38757,114729
38758,114729
38759,114729
38760,114729
38761,114729
38762,114729
38763,114729
38764,114729
38765,114729
38766,114729
38767,114729
38768,114729
38769,114729
38770,114729
38771,114729
38772,114729
38773,114729
38774,114729
38775,114729
38776,114729
38777,114729
38778,114729
38779,114729
38780,114729
38781,114729
38782,114729
38783,114729
38784,114729
38785,114729
38786,114729
38787,114729
38788,114729
38789,114729
38790,114729
38791,114729
38792,114729
38793,114729
38794,114729
38795,114729
38796,114729
38797,114729
38798,114729
38799,114729
38800,114729
38801,114729
38802,114729
38803,114729
38804,114729
38805,114729
38806,114728
38807,114728
38808,114728
38809,114728
38810,114728
38811,114728
38812,114728
38813,114728
38814,114728
38815,114728
38816,114728
38817,114728
38818,114728
38819,114728
38820,114728
38821,114728
38822,114728
38823,114728
38824,114728
38825,114728
38826,114728
38827,114728
38828,114728
38829,114728
38830,114728
38831,114728
38832,114728
38833,114729
38834,114728
38835,114729
38836,114728
38837,114728
38838,114728
38839,114728
38840,114728
38841,114728
38842,114728
38843,114728
38844,114728
38845,114728
38846,114728
38847,114728
38848,114728
38849,114728
38850,114728
38851,114728
38852,114728
38853,114728
38854,114728
38855,114728
38856,114728
38857,114729
38858,114728
38859,114729
38860,114729
38861,114729
38862,114729
38863,114729
38864,114729
38865,114729
38866,114729
38867,114729
38868,114729
38869,114729
38870,114729
38871,114729
38872,114728
38873,114729
38874,114728
38875,114729
38876,114729
38877,114729
38878,114729
38879,114729
38880,114728
38881,114728
38882,114728
38883,114728
38884,114728
38885,114728
38886,114728
38887,114728
38888,114728
38889,114728
38890,114728
38891,114728
38892,114728
38893,114728
38894,114728
38895,114728
38896,114728
38897,114728
38898,114728
38899,114728
38900,114728
38901,114728
38902,114728
38903,114728
38904,114728
38905,114728
38906,114728
38907,114728
38908,114728
38909,114728
38910,114728
38911,114728
38912,114728
38913,114728
38914,114728
38915,114728
38916,114728
38917,114728
38918,114728
38919,114728
38920,114728
38921,114728
38922,114728
38923,114728
38924,114728
38925,114728
38926,114728
38927,114728
38928,114728
38929,114728
38930,114728
38931,114728
38932,114728
38933,114728
38934,114728
38935,114728
38936,114728
38937,114728
38938,114728
38939,114728
38940,114728
38941,114728
38942,114728
38943,114728
38944,114728
38945,114728
38946,114728
38947,114728
38948,114728
38949,114729
38950,114729
38951,114729
38952,114729
38953,114729
38954,114729
38955,114729
38956,114728
38957,114728
38958,114728
38959,114729
38960,114728
38961,114728
38962,114728
38963,114728
38964,114728
38965,114728
38966,114728
38967,114728
38968,114728
38969,114728
38970,114728
38971,114728
38972,114728
38973,114728
38974,114728
38975,114728
38976,114728
38977,114728
38978,114728
38979,114728
38980,114728
38981,114728
38982,114728
38983,114728
38984,114728
38985,114728
38986,114728
38987,114728
38988,114728
38989,114728
38990,114728
38991,114728
38992,114728
38993,114728
38994,114728
38995,114728
38996,114728
38997,114728
38998,114728
38999,114728
39000,114728
39001,114728
39002,114728
39003,114728
39004,114728
39005,114728
39006,114728
39007,114728
39008,114728
39009,114728
39010,114728
39011,114728
39012,114728
39013,114728
39014,114728
39015,114728
39016,114728
39017,114728
39018,114728
39019,114728
39020,114728
39021,114728
39022,114728
39023,114728
39024,114728
39025,114728
39026,114728
39027,114728
39028,114728
39029,114728
39030,114728
39031,114728
39032,114728
39033,114728
39034,114728
39035,114728
39036,114728
39037,114728
39038,114728
39039,114729
39040,114729
39041,114729
39042,114728
39043,114729
39044,114729
39045,114729
39046,114729
39047,114729
39048,114729
39049,114729
39050,114729
39051,114729
39052,114728
39053,114728
39054,114728
39055,114729
39056,114729
39057,114729
39058,114729
39059,114729
39060,114729
39061,114729
39062,114729
39063,114729
39064,114729
39065,114729
39066,114729
39067,114729
39068,114729
39069,114729
39070,114729
39071,114729
39072,114729
39073,114729
39074,114729
39075,114729
39076,114729
39077,114729
39078,114729
39079,114729
39080,114729
39081,114729
39082,114729
39083,114729
39084,114729
39085,114729
39086,114729
39087,114729
39088,114729
39089,114729
39090,114729
39091,114729
39092,114729
39093,114729
39094,114729
39095,114729
39096,114729
39097,114729
39098,114729
39099,114729
39100,114729
39101,114729
39102,114729
39103,114729
39104,114729
39105,114729
39106,114729
39107,114729
39108,114729
39109,114729
39110,114729
39111,114729
39112,114729
39113,114729
39114,114729
39115,114729
39116,114729
39117,114729
39118,114729
39119,114729
39120,114729
39121,114729
39122,114729
39123,114729
39124,114729
39125,114730
39126,114730
39127,114730
39128,114730
39129,114730
39130,114730
39131,114730
39132,114730
39133,114730
39134,114730
39135,114730
39136,114730
39137,114730
39138,114730
39139,114730
39140,114730
39141,114730
39142,114730
39143,114730
39144,114730
39145,114730
39146,114730
39147,114730
39148,114730
39149,114730
39150,114730
39151,114730
39152,114730
39153,114730
39154,114730
39155,114730
39156,114729
39157,114730
39158,114729
39159,114730
39160,114730
39161,114730
39162,114729
39163,114730
39164,114729
39165,114730
39166,114729
39167,114729
39168,114729
39169,114729
39170,114729
39171,114729
39172,114729
39173,114729
39174,114729
39175,114729
39176,114729
39177,114729
39178,114729
39179,114729
39180,114729
39181,114729
39182,114729
39183,114729
39184,114729
39185,114729
39186,114729
39187,114729
39188,114729
39189,114730
39190,114730
39191,114730
39192,114729
39193,114730
39194,114729
39195,114730
39196,114730
39197,114730
39198,114730
39199,114730
39200,114730
39201,114730
39202,114729
39203,114729
39204,114729
39205,114730
39206,114730
39207,114730
39208,114730
39209,114730
39210,114730
39211,114730
39212,114729
39213,114730
39214,114730
39215,114730
39216,114729
39217,114729
39218,114729
39219,114729
39220,114729
39221,114729
39222,114729
39223,114729
39224,114729
39225,114729
39226,114729
39227,114730
39228,114729
39229,114730
39230,114729
39231,114730
39232,114729
39233,114729
39234,114729
39235,114729
39236,114729
39237,114729
39238,114729
39239,114729
39240,114729
39241,114729
39242,114729
39243,114729
39244,114729
39245,114729
39246,114729
39247,114729
39248,114729
39249,114729
39250,114729
39251,114729
39252,114729
39253,114729
39254,114729
39255,114730
39256,114730
39257,114730
39258,114730
39259,114730
39260,114730
39261,114730
39262,114730
39263,114730
39264,114730
39265,114730
39266,114730
39267,114730
39268,114730
39269,114730
39270,114730
39271,114730
39272,114730
39273,114730
39274,114730
39275,114730
39276,114730
39277,114730
39278,114730
39279,114730
39280,114730
39281,114730
39282,114730
39283,114730
39284,114730
39285,114730
39286,114730
39287,114730
39288,114730
39289,114730
39290,114730
39291,114730
39292,114730
39293,114730
39294,114730
39295,114730
39296,114730
39297,114730
39298,114730
39299,114730
39300,114730
39301,114730
39302,114730
39303,114730
39304,114730
39305,114730
39306,114730
39307,114730
39308,114730
39309,114730
39310,114730
39311,114730
39312,114730
39313,114730
39314,114730
39315,114730
39316,114730
39317,114730
39318,114730
39319,114731
39320,114730
39321,114730
39322,114730
39323,114730
39324,114730
39325,114730
39326,114730
39327,114730
39328,114730
39329,114731
39330,114730
39331,114731
39332,114730
39333,114731
39334,114730
39335,114730
39336,114730
39337,114730
39338,114730
39339,114730
39340,114730
39341,114730
39342,114730
39343,114730
39344,114730
39345,114730
39346,114730
39347,114730
39348,114730
39349,114731
39350,114730
39351,114731
39352,114731
39353,114731
39354,114730
39355,114731
39356,114731
39357,114731
39358,114730
39359,114731
39360,114730
39361,114730
39362,114730
39363,114730
39364,114730
39365,114730
39366,114730
39367,114730
39368,114730
39369,114731
39370,114730
39371,114730
39372,114730
39373,114730
39374,114730
39375,114731
39376,114731
39377,114731
39378,114730
39379,114731
39380,114731
39381,114731
39382,114731
39383,114731
39384,114731
39385,114731
39386,114731
39387,114731
39388,114731
39389,114731
39390,114731
39391,114731
39392,114731
39393,114731
39394,114731
39395,114731
39396,114731
39397,114731
39398,114731
39399,114731
39400,114731
39401,114731
39402,114730
39403,114731
39404,114730
39405,114730
39406,114730
39407,114730
39408,114730
39409,114730
39410,114730
39411,114730
39412,114730
39413,114730
39414,114730
39415,114730
39416,114730
39417,114730
39418,114730
39419,114730
39420,114730
39421,114730
39422,114730
39423,114730
39424,114730
39425,114730
39426,114730
39427,114730
39428,114730
39429,114730
39430,114730
39431,114730
39432,114730
39433,114730
39434,114730
39435,114730
39436,114730
39437,114730
39438,114730
39439,114730
39440,114730
39441,114730
39442,114730
39443,114730
39444,114730
39445,114730
39446,114730
39447,114730
39448,114730
39449,114730
39450,114730
39451,114730
39452,114730
39453,114730
39454,114730
39455,114730
39456,114730
39457,114730
39458,114730
39459,114730
39460,114730
39461,114730
39462,114730
39463,114730
39464,114730
39465,114730
39466,114730
39467,114730
39468,114730
39469,114730
39470,114730
39471,114730
39472,114730
39473,114730
39474,114730
39475,114730
39476,114730
39477,114730
39478,114730
39479,114730
39480,114730
39481,114730
39482,114730
39483,114730
39484,114730
39485,114730
39486,114730
39487,114730
39488,114730
39489,114730
39490,114730
39491,114730
39492,114730
39493,114730
39494,114730
39495,114730
39496,114730
39497,114730
39498,114730
39499,114730
39500,114730
39501,114730
39502,114730
39503,114730
39504,114730
39505,114730
39506,114730
39507,114730
39508,114730
39509,114730
39510,114730
39511,114730
39512,114730
39513,114730
39514,114730
39515,114730
39516,114730
39517,114730
39518,114730
39519,114730
39520,114730
39521,114730
39522,114730
39523,114730
39524,114730
39525,114730
39526,114730
39527,114730
39528,114730
39529,114730
39530,114730
39531,114730
39532,114730
39533,114730
39534,114730
39535,114730
39536,114730
39537,114730
39538,114730
39539,114730
39540,114730
39541,114730
39542,114730
39543,114730
39544,114730
39545,114730
39546,114730
39547,114730
39548,114730
39549,114730
39550,114730
39551,114730
39552,114730
39553,114730
39554,114730
39555,114730
39556,114730
39557,114730
39558,114730
39559,114730
39560,114730
39561,114730
39562,114730
39563,114730
39564,114730
39565,114730
39566,114730
39567,114730
39568,114730
39569,114730
39570,114730
39571,114730
39572,114730
39573,114730
39574,114730
39575,114730
39576,114730
39577,114730
39578,114730
39579,114730
39580,114730
39581,114730
39582,114730
39583,114730
39584,114730
39585,114731
39586,114730
39587,114730
39588,114730
39589,114730
39590,114730
39591,114730
39592,114730
39593,114730
39594,114730
39595,114730
39596,114730
39597,114731
39598,114731
39599,114731
39600,114731
39601,114731
39602,114731
39603,114731
39604,114731
39605,114731
39606,114731
39607,114731
39608,114730
39609,114731
39610,114730
39611,114731
39612,114730
39613,114731
39614,114730
39615,114731
39616,114730
39617,114730
39618,114730
39619,114730
39620,114730
39621,114730
39622,114730
39623,114730
39624,114730
39625,114730
39626,114730
39627,114731
39628,114730
39629,114730
39630,114730
39631,114731
39632,114731
39633,114731
39634,114730
39635,114731
39636,114730
39637,114730
39638,114730
39639,114731
39640,114731
39641,114731
39642,114731
39643,114731
39644,114731
39645,114731
39646,114731
39647,114731
39648,114731
39649,114731
39650,114731
39651,114731
39652,114731
39653,114731
39654,114731
39655,114731
39656,114731
39657,114731
39658,114731
39659,114731
39660,114731
39661,114731
39662,114730
39663,114730
39664,114730
39665,114730
39666,114730
39667,114730
39668,114730
39669,114730
39670,114730
39671,114730
39672,114730
39673,114730
39674,114730
39675,114730
39676,114730
39677,114730
39678,114730
39679,114730
39680,114730
39681,114730
39682,114730
39683,114730
39684,114730
39685,114730
39686,114730
39687,114730
39688,114730
39689,114730
39690,114730
39691,114730
39692,114730
39693,114730
39694,114730
39695,114731
39696,114730
39697,114731
39698,114731
39699,114731
39700,114731
39701,114731
39702,114731
39703,114731
39704,114731
39705,114731
39706,114731
39707,114731
39708,114731
39709,114731
39710,114731
39711,114731
39712,114731
39713,114731
39714,114731
39715,114731
39716,114731
39717,114731
39718,114731
39719,114731
39720,114731
39721,114731
39722,114731
39723,114731
39724,114731
39725,114731
39726,114731
39727,114731
39728,114731
39729,114731
39730,114731
39731,114731
39732,114731
39733,114731
39734,114731
39735,114731
39736,114731
39737,114731
39738,114731
39739,114731
39740,114731
39741,114731
39742,114731
39743,114731
39744,114731
39745,114731
39746,114731
39747,114731
39748,114731
39749,114731
39750,114731
39751,114731
39752,114731
39753,114731
39754,114731
39755,114731
39756,114731
39757,114732
39758,114731
39759,114732
39760,114732
39761,114732
39762,114732
39763,114732
39764,114732
39765,114732
39766,114732
39767,114732
39768,114732
39769,114732
39770,114732
39771,114732
39772,114732
39773,114732
39774,114732
39775,114732
39776,114732
39777,114732
39778,114732
39779,114732
39780,114732
39781,114732
39782,114732
39783,114732
39784,114732
39785,114732
39786,114732
39787,114732
39788,114732
39789,114732
39790,114732
39791,114732
39792,114732
39793,114732
39794,114732
39795,114732
39796,114732
39797,114732
39798,114732
39799,114732
39800,114732
39801,114732
39802,114732
39803,114732
39804,114732
39805,114732
39806,114732
39807,114732
39808,114732
39809,114732
39810,114732
39811,114732
39812,114732
39813,114732
39814,114732
39815,114732
39816,114732
39817,114732
39818,114732
39819,114732
39820,114732
39821,114732
39822,114732
39823,114732
39824,114732
39825,114732
39826,114732
39827,114732
39828,114732
39829,114732
39830,114732
39831,114732
39832,114732
39833,114732
39834,114732
39835,114732
39836,114732
39837,114732
39838,114732
39839,114732
39840,114732
39841,114733
39842,114733
39843,114733
39844,114733
39845,114733
39846,114733
39847,114733
39848,114733
39849,114733
39850,114733
39851,114733
39852,114733
39853,114733
39854,114733
39855,114733
39856,114733
39857,114733
39858,114733
39859,114733
39860,114732
39861,114733
39862,114732
39863,114733
39864,114732
39865,114732
39866,114732
39867,114733
39868,114732
39869,114733
39870,114732
39871,114732
39872,114732
39873,114732
39874,114732
39875,114732
39876,114732
39877,114732
39878,114732
39879,114732
39880,114732
39881,114732
39882,114732
39883,114732
39884,114732
39885,114732
39886,114732
39887,114732
39888,114732
39889,114732
39890,114732
39891,114732
39892,114732
39893,114732
39894,114732
39895,114732
39896,114732
39897,114732
39898,114732
39899,114732
39900,114732
39901,114732
39902,114732
39903,114732
39904,114732
39905,114732
39906,114732
39907,114732
39908,114732
39909,114732
39910,114732
39911,114732
39912,114732
39913,114732
39914,114732
39915,114732
39916,114732
39917,114732
39918,114732
39919,114732
39920,114732
39921,114732
39922,114732
39923,114732
39924,114732
39925,114732
39926,114732
39927,114732
39928,114732
39929,114732
39930,114732
39931,114732
39932,114732
39933,114732
39934,114732
39935,114732
39936,114732
39937,114732
39938,114732
39939,114732
39940,114732
39941,114732
39942,114732
39943,114732
39944,114732
39945,114732
39946,114732
39947,114733
39948,114733
39949,114733
39950,114733
39951,114733
39952,114733
39953,114733
39954,114733
39955,114733
39956,114733
39957,114733
39958,114733
39959,114733
39960,114733
39961,114733
39962,114733
39963,114733
39964,114732
39965,114732
39966,114732
39967,114732
39968,114732
39969,114732
39970,114732
39971,114733
39972,114733
39973,114733
39974,114733
39975,114733
39976,114732
39977,114732
39978,114732
39979,114732
39980,114732
39981,114732
39982,114732
39983,114733
39984,114732
39985,114732
39986,114732
39987,114733
39988,114733
39989,114733
39990,114733
39991,114733
39992,114733
39993,114733
39994,114733
39995,114733
39996,114733
39997,114733
39998,114733
39999,114733
40000,114733
40001,114733
40002,114733
40003,114733
40004,114733
40005,114733
40006,114733
40007,114733
40008,114733
40009,114733
40010,114733
40011,114733
40012,114733
40013,114733
40014,114733
40015,114733
40016,114733
40017,114733
40018,114733
40019,114733
40020,114733
40021,114733
40022,114733
40023,114733
40024,114733
40025,114733
40026,114733
40027,114733
40028,114733
40029,114733
40030,114733
40031,114733
40032,114733
40033,114733
40034,114733
40035,114734
40036,114733
40037,114734
40038,114734
40039,114734
40040,114734
40041,114734
40042,114734
40043,114734
40044,114734
40045,114734
40046,114734
40047,114734
40048,114734
40049,114734
40050,114734
40051,114734
40052,114734
40053,114734
40054,114734
40055,114734
40056,114734
40057,114734
40058,114734
40059,114734
40060,114734
40061,114734
40062,114734
40063,114734
40064,114734
40065,114734
40066,114734
40067,114734
40068,114734
40069,114734
40070,114734
40071,114734
40072,114734
40073,114734
40074,114734
40075,114734
40076,114734
40077,114734
40078,114734
40079,114734
40080,114734
40081,114734
40082,114734
40083,114734
40084,114734
40085,114734
40086,114734
40087,114734
40088,114734
40089,114734
40090,114734
40091,114734
40092,114734
40093,114734
40094,114734
40095,114734
40096,114734
40097,114734
40098,114734
40099,114734
40100,114734
40101,114734
40102,114734
40103,114734
40104,114734
40105,114734
40106,114734
40107,114734
40108,114734
40109,114734
40110,114734
40111,114734
40112,114734
40113,114734
40114,114734
40115,114734
40116,114734
40117,114734
40118,114734
40119,114734
40120,114734
40121,114734
40122,114734
40123,114734
40124,114734
40125,114734
40126,114734
40127,114734
40128,114734
40129,114734
40130,114734
40131,114734
40132,114734
40133,114734
40134,114734
40135,114734
40136,114734
40137,114734
40138,114734
40139,114734
40140,114734
40141,114734
40142,114734
40143,114734
40144,114734
40145,114734
40146,114734
40147,114734
40148,114734
40149,114734
40150,114734
40151,114734
40152,114734
40153,114734
40154,114733
40155,114734
40156,114734
40157,114734
40158,114733
40159,114733
40160,114733
40161,114733
40162,114733
40163,114733
40164,114733
40165,114733
40166,114733
40167,114733
40168,114733
40169,114733
40170,114733
40171,114733
40172,114733
40173,114733
40174,114733
40175,114733
40176,114733
40177,114733
40178,114733
40179,114733
40180,114733
40181,114733
40182,114733
40183,114733
40184,114733
40185,114733
40186,114733
40187,114733
40188,114733
40189,114733
40190,114733
40191,114733
40192,114733
40193,114733
40194,114733
