Device;Net1;Net2;Capacitance [fF];Resistance [Ω]
C76;CTX_L50_2;CTX_L8_8;0.007;
C77;CTX_L50_2;VSUBS;0.477;
C78;CTX_L50_3;CTX_L8_8;0.065;
C79;CTX_L50_3;N;1.296;
C80;CTX_L50_3;VSUBS;0.436;
C81;CTX_L8_1;CTX_L8_9;0.054;
C82;CTX_L8_1;VSUBS;0.116;
C83;CTX_L8_4;CTX_L8_6;0.005;
C84;CTX_L8_4;CTX_L8_9;0.093;
C85;CTX_L8_4;VSUBS;0.151;
C86;CTX_L8_6;VSUBS;0.076;
C87;CTX_L8_8;CTX_L8_9;0.181;
C88;CTX_L8_8;N;0.017;
C89;CTX_L8_8;P;0.01;
C90;CTX_L8_8;VSUBS;1.651;
C91;CTX_L8_9;N;0.008;
C92;CTX_L8_9;P;0.047;
C93;CTX_L8_9;VSUBS;3.266;
C94;N;P;3.488;
C95;N;VSUBS;0.155;
C96;P;VSUBS;0.463;
