point	time_s	cml_p_V	cml_diff_V	EF_P_obs	EF_P_ref	EF_P_res	EF_N_obs	EF_N_ref	EF_N_res	GP_obs	GP_ref	GP_res	GN_obs	GN_ref	GN_res	E_CM_obs	E_CM_ref	E_CM_res	CM_N_obs	CM_N_ref	CM_N_res	CM_P_obs	CM_P_ref	CM_P_res
462	8.6299999999999981e-10	1.4211881913641902	0.0023763827283800332	0.64998342003525178	0.64332576563042743	0.0066576544048243536	0.63504408936525714	0.64105005029506279	-0.0060059609298056538	0.29573386169255056	0.25653986771929682	0.039193993973253738	0.21772624289211873	0.25563237837523661	-0.037906135483117886	0.00025625005483564944	0.00011718565085390403	0.0001390644039817454	0.83454006761735899	0.90394137627376359	-0.069401308656404592	1.1613567094825785	0.91693411576592765	0.24442259371665087
463	8.649999999999998e-10	1.4120645811024908	-0.015870837795018744	0.64135256770703164	0.63459035354933069	0.006762214157700952	0.64380622678884447	0.64978888781890187	-0.0059826610300574012	0.29254558320140855	0.25305643804682065	0.039489145154587901	0.22099236905947517	0.2591171733825402	-0.038124804323065031	0.00024154850027589825	0.00011247174503341863	0.00012907675524247961	0.83426908406473332	0.90734021127316611	-0.073071127208432785	1.1619488760986192	0.82193545323053985	0.34001342286807934
464	8.669999999999998e-10	1.4029409708407914	-0.034118058318417521	0.63272703149762177	0.62585952547994383	0.0068675060176779379	0.6525733574074688	0.65853210229070569	-0.0059587448832368883	0.2893380831286661	0.24957483629050822	0.039763246838157879	0.22427881207745815	0.26260371396556609	-0.038324901888107943	0.00022820751384270213	0.00010788076726723146	0.00012032674657547067	0.83400340427185171	0.91073692122352023	-0.076733516951668523	1.1625442034199263	0.73062215120654783	0.43192205221337843
465	8.6899999999999979e-10	1.3938173605790918	-0.052365278841816743	0.62410707723581638	0.61713340293966878	0.0069736742961475917	0.66134529914389695	0.66727958446445446	-0.0059342853205575086	0.28611303174783492	0.24609511090639105	0.040017920841443871	0.22758386180567669	0.26609195647694661	-0.038508094671269921	0.00021619883985376023	0.00010338267325025552	0.00011281616660350471	0.83374270061605005	0.91413148575030545	-0.080388785134255403	1.1631421476381294	0.64385984219701553	0.51928230544111387
466	8.7099999999999978e-10	1.3846937503173924	-0.07061249936521552	0.61549291127408479	0.60841211311902377	0.0070807981550610188	0.67012176243345623	0.6760312272453991	-0.0059094648119428772	0.28287147003990415	0.24261731261658356	0.040254157423320586	0.23090568304741432	0.2695818581571835	-0.038676175109769173	0.00020566241841120381	9.8944718839858413e-05	0.00010671769957134539	0.83348669877133963	0.91752387281438552	-0.084037174043045892	1.1637420957555629	0.56205009020822061	0.60169200554734226
467	8.7299999999999978e-10	1.375570140055693	-0.088859719888614297	0.60688487195124063	0.59969596287731186	0.0071889090739287731	0.67890260796612456	0.6847870668015531	-0.005884458835428541	0.2796148755373753	0.23914156378379597	0.040473311753579322	0.23424282764192572	0.27307343339441803	-0.038830605752492309	0.00019651287126117717	9.4543532387018103e-05	0.00010196933887415907	0.83323511777651738	0.92091398199615437	-0.087678864219636998	1.1643435357519647	0.48555471033683184	0.67878882541513286
468	8.7499999999999977e-10	1.3664465297939934	-0.10710694041201352	0.59828329132854496	0.59098502468047376	0.0072982666480712055	0.68768767224246619	0.69354692718909816	-0.0058592549466319754	0.27634514466839755	0.23566789330718871	0.040677251361208838	0.23759422182367856	0.27656661200699645	-0.038972390183317884	0.00018854164012990782	9.0166576105468063e-05	9.8375064024439754e-05	0.83298764539752168	0.92430182734383937	-0.091314181946317685	1.1649460396834914	0.4142956683017377	0.75065037138175372
469	8.7699999999999976e-10	1.357322919532294	-0.1253541609354123	0.58968847531597357	0.58227934757742272	0.0074091277385508469	0.69647675005840237	0.70231064068949822	-0.0058338906310958505	0.27306351886131391	0.23219632074824859	0.040867198113065328	0.2409586497757355	0.28006132709869791	-0.039102677322962409	0.00018174782259019681	8.5815762068046204e-05	9.5932060522150607e-05	0.832744006894102	0.9276874394736172	-0.094943432579515208	1.1655490957003614	0.3480205338455129	0.81752856185484846
470	8.7899999999999976e-10	1.3481993092705946	-0.14360138145881107	0.5811006825988132	0.57357908057441676	0.0075216020243964454	0.70526971100667946	0.71107811569407642	-0.0058084046873969619	0.2697711352175069	0.22872690552529776	0.041044229692209139	0.2443349769032449	0.28355754212555945	-0.039222565222314543	0.00017611788608966686	8.1504873485307045e-05	9.4613012604359814e-05	0.83250394226116253	0.93107081213416121	-0.098566869872998675	1.1661521964602659	0.28642606115877262	0.87972613530149335
471	8.8099999999999975e-10	1.339075699008895	-0.16184860198221029	0.57252026785044885	0.56488437873668307	0.0076358891137657814	0.71406637400840178	0.71984926360741708	-0.0057828895990152951	0.26646906678158533	0.22525970947368876	0.041209357307896571	0.24772216857040025	0.28705522174730497	-0.03933305317690472	0.00017164765639594501	7.7256106741745793e-05	9.4391549654199215e-05	0.83226720238618734	0.93445194113015306	-0.10218473874396572	1.1667548288080856	0.22908342569142143	0.93767140311666419
472	8.8299999999999974e-10	1.3299520887471956	-0.18009582250560907	0.56394748350823254	0.55619540349298113	0.0077520800152514058	0.72286664244177357	0.72862399869295624	-0.005757356251182677	0.26315829868376833	0.22179479696764967	0.041363501716118661	0.25111925604038721	0.29055433176978329	-0.039435075729396085	0.00016832786256817597	7.309237606797751e-05	9.5235486500198463e-05	0.83203355023585346	0.93783081546265068	-0.10579726522679722	1.1673564743443514	0.17555171842444145	0.99180475591990991
473	8.8499999999999974e-10	1.3208284784854962	-0.19834304302900785	0.55538271899248126	0.54751262949420276	0.0078700894982784986	0.73167034138131648	0.73740240931700185	-0.0057320679356853699	0.25983976281962068	0.21833235728196673	0.041507405537653946	0.2545253542992168	0.29405490742784329	-0.039529553128626493	0.00016615814811130059	6.9006737121133727e-05	9.7151410990166859e-05	0.83180275798210856	0.94120726257619869	-0.10940450459409012	1.1679566022299765	0.1262740306056139	1.0416825716243627
474	8.8699999999999973e-10	1.3117048682237966	-0.21659026355240707	0.54682622889888366	0.53883596479916107	0.0079902640997225882	0.74047740413192942	0.74618424494568736	-0.0057068408137579407	0.25651431686500109	0.21487235375547481	0.041641963109526281	0.25793963123130648	0.29755684881833416	-0.039617217587027687	0.00016513803334088431	6.4837215525675827e-05	0.00010030081781520848	0.83157460716472498	0.94458117176656831	-0.11300656460184333	1.1685546677791079	0.084644327565570388	1.0839103402135375
475	8.8899999999999972e-10	1.3025812579620972	-0.23483748407580585	0.53827843513123352	0.53016557679849685	0.0081128583327366721	0.74928765926467078	0.75496941822194363	-0.0056817589572728533	0.25318277445832299	0.21141485313828082	0.041767921320042173	0.26136132432639131	0.30106012110760932	-0.039698796781218015	0.00016527577009545213	6.0383067269090947e-05	0.00010489270282636119	0.83134888623378256	0.94795229254296143	-0.11660340630917887	1.1691501064437995	0.056066429850208682	1.1130836765935908
476	8.9099999999999971e-10	1.2934576477003978	-0.25308470459920462	0.52973960210532756	0.52150165807140547	0.0082379440339220844	0.75810106529423393	0.76375785432047794	-0.0056567890262440024	0.24984588623739989	0.20795993222624262	0.041885954011157273	0.26478971246027366	0.30456469446003753	-0.03977498199976387	0.00016658282102441357	5.578199409246858e-05	0.00011080082693194499	0.83112539009788811	0.95132072403179468	-0.12019533393390658	1.169742331093397	0.03906768829676445	1.1306746427966325
477	8.9299999999999971e-10	1.2843340374386982	-0.27133192512260385	0.52121018461586555	0.51284440977175361	0.0083657748441119395	0.76691745354064711	0.77254948075568097	-0.0056320272150338635	0.24650436669147688	0.20450767123396202	0.04199669545751486	0.26822413179169996	0.30807053996992317	-0.039846408178223214	0.00016907944566410538	5.1291083406317796e-05	0.00011778836225778759	0.83090391790204854	0.95468667551338171	-0.12378275761133317	1.170330726416577	0.028686587235174754	1.1416441391814023
478	8.949999999999997e-10	1.2752104271769991	-0.28957914564600218	0.5126904639089549	0.50419413294553739	0.0084963309634175088	0.77573680314855142	0.78134426613569785	-0.0056074629871464277	0.24315887663218372	0.20105819020927709	0.042100686422906625	0.27166394968015095	0.31157764511731023	-0.03991369543715928	0.00017279146689354666	4.7048398214400176e-05	0.00012574306867914648	0.83068427221210672	0.95805018096686467	-0.12736590875475795	1.1709146453026094	0.021849861419188835	1.1490647838834205
479	8.9699999999999969e-10	1.2660868169152995	-0.3078263661694014	0.50418092930550007	0.49555126111344039	0.0086296681920596807	0.78455894796867143	0.79014222160309677	-0.0055832736344253453	0.23981004754708757	0.19761166202685876	0.042198385520228809	0.27510857999794752	0.31508601434400907	-0.039977434346061547	0.00017775379362391583	4.3108218930303534e-05	0.0001346455746936123	0.8304662569362764	0.96141112940238638	-0.13094487246610997	1.171493403254567	0.017073813306296686	1.1544195899482703
480	8.9899999999999969e-10	1.2569632066536001	-0.32607358669280018	0.49568188564560567	0.48691574893169093	0.0087661367139147406	0.79338388373595881	0.79894315546546546	-0.005559271729506654	0.2364584651097264	0.19416806860618499	0.042290396503541411	0.27855745882404814	0.3185955712088937	-0.040038112384845559	0.000184008675070884	3.9464862177371984e-05	0.00014454381289351201	0.83024967629196322	0.96476952669971239	-0.13451985040774916	1.1720662740859944	0.013539437552294075	1.1585268365337003
481	9.0099999999999968e-10	1.2478395963919005	-0.3443208072161994	0.48719385934710074	0.4782878394745822	0.0089060198725185447	0.80221144681423995	0.80774700396490073	-0.0055355571506607859	0.23310469160820835	0.19072750687944762	0.042377184728760731	0.2820100593038396	0.32210629028842686	-0.040096230984587256	0.00019160792284463046	3.6109426515909087e-05	0.00015549849632872138	0.83003433281784711	0.96812526046656833	-0.13809092764872122	1.1726324841167031	0.010852248951020252	1.1617802351656827
482	9.0299999999999967e-10	1.2387159861302011	-0.36256802773959818	0.47871718562516197	0.46966778747025362	0.0090493981549083502	0.81104164606001583	0.81655370521189385	-0.0055120591518780238	0.22974925023944159	0.18729007842557702	0.042459171813864577	0.28546586885003061	0.32561814690350388	-0.040152278053473267	0.00020061213057471355	3.3027023450092556e-05	0.00016758510712462101	0.82982002620870221	0.9714782029807395	-0.14165817677203729	1.1731912072956616	0.0087682144515437259	1.1644229928441179
483	9.0499999999999967e-10	1.2295923758685017	-0.38081524826299695	0.47025243145121315	0.46105586010878391	0.0091965713424292383	0.81987432041917152	0.82536319920681234	-0.0054888787876408163	0.22639264600967113	0.1838558897911626	0.042536756218508526	0.28892440362494404	0.32913111712573878	-0.040206713500794744	0.0002110920726349011	3.0200287667418588e-05	0.00018089178496748251	0.82960655138765205	0.97482821569071842	-0.14522166430306638	1.1737415590639173	0.007127881068639842	1.1666136779952774
484	9.0699999999999966e-10	1.2204687656068021	-0.39906246878639617	0.46179996941456575	0.45245258597314314	0.0093473834414226076	0.82870948892187968	0.83417550352651459	-0.0054660146046349167	0.22303535065472091	0.18042515175861415	0.04261019889610676	0.29238518705622352	0.33264520796242908	-0.040260020906205563	0.00022312854123616652	2.7617321317514835e-05	0.0001955112199186517	0.82939369726349266	0.97817505801473714	-0.14878136075124448	1.1742825909805981	0.0058293248610196647	1.1684532661195783
485	9.0899999999999965e-10	1.2113451553451027	-0.41730968930979495	0.45336041140861255	0.44385825550723224	0.0095021559013803158	0.8375469932019376	0.84299054656223738	-0.0054435533602997799	0.21967782229028529	0.17699798015007615	0.042679842140209145	0.29584776398841284	0.33616039085997446	-0.040312626871561619	0.00023681321182640949	2.5257882080190864e-05	0.00021155532974621863	0.82918124485008893	0.98151856798777282	-0.15233732313768389	1.1748132842263825	0.0047895211465886576	1.1700237630797938
486	9.1099999999999965e-10	1.2022215450834031	-0.43555690983319417	0.4449341747921467	0.43527297351241323	0.0096612012797334668	0.84638685997430996	0.85180820601701157	-0.0054213460427016136	0.21632049086452743	0.17357441675844451	0.042746074106082915	0.29931168038483091	0.33967661705056879	-0.040364936665737872	0.00025224885609877873	2.3099070335899116e-05	0.00022914978576287962	0.82896896598893688	0.98485865426751951	-0.15588968827858263	1.1753325438238862	0.0039465769602214009	1.1713859668636648
487	9.1299999999999964e-10	1.1930979348217039	-0.45380413035659251	0.43652192172436227	0.42669706875608504	0.0098248529682772312	0.85522893368168529	0.86062842868922995	-0.0053994950075446635	0.21296377675710748	0.17015459268647828	0.042809184070629197	0.30277649718993982	0.34319386531801488	-0.04041736812807506	0.00026954983806302263	2.112479196593576e-05	0.00024842504609708685	0.82875662152067742	0.98819513726459529	-0.15943851574391787	1.1758391918411086	0.0032599025592084077	1.1725792892819002
488	9.1499999999999963e-10	1.1839743245600043	-0.47205135087999173	0.42812412230112723	0.41813088732912201	0.009993234972005216	0.86407324663864116	0.8694511628179642	-0.005377916179323039	0.20960807671366033	0.16673864594554974	0.042869430768110589	0.30624177114445422	0.34671211502146609	-0.040470343877011872	0.00028884252267620536	1.9319969523324216e-05	0.00026952255315288115	0.8285439600167589	0.9915278293968649	-0.16298386938010601	1.1763319613489658	0.0026983152982920752	1.1736336460506738
489	9.1699999999999963e-10	1.1748507142983049	-0.4902985714033905	0.41974149535998051	0.40957479384148926	0.01016670151849125	0.87291964622735796	0.87827635803525839	-0.0053567118079004272	0.2062537815405287	0.16332672193241476	0.042927059608113938	0.30970706841030676	0.35023134607666778	-0.040524277666361019	0.00031026547840803248	1.7670566136839233e-05	0.00029259491227119324	0.82833071602943642	0.99485653077291925	-0.16652581474348283	1.1768094894796539	0.0022375375763720577	1.1745719519032818
490	9.1899999999999962e-10	1.1657271040366055	-0.50854579192678928	0.41137457245469122	0.40102965521061873	0.010344917244072493	0.88176816863499163	0.88710406927252061	-0.0053359006375289786	0.20290126249948948	0.15991916634682082	0.042982096152668653	0.31317194647574204	0.35375158038609006	-0.040579633910348023	0.00033396993270348729	1.6169238553250345e-05	0.00031780069415023694	0.8281166088891202	0.99818083344814024	-0.17006422455902004	1.177270311346307	0.0018612940628619764	1.175409017283445
491	9.2099999999999961e-10	1.1566034937749059	-0.5267930124501885	0.4030241367010452	0.39249554114417756	0.010528595556867637	0.8906186643286379	0.89593416135585802	-0.0053154970272201174	0.19955088821150618	0.15651600698713092	0.043034881224375265	0.31663596761531698	0.35727276404583636	-0.040636796430519373	0.00036011969306324471	1.4798284154942751e-05	0.00034532140890830196	0.82790134108400448	1.001500642273762	-0.17359930118975753	1.1777128532207279	0.0015508911069558495	1.176161962113772
492	9.229999999999996e-10	1.1474798835132065	-0.54504023297358728	0.39469079077660185	0.38397279021281261	0.010718000563789243	0.89947117196529569	0.90476656627195329	-0.005295394306657597	0.19620301151036756	0.15311737886742338	0.043085632642944183	0.3200986819072022	0.36079486993688337	-0.040696188029681168	0.00038889151408389236	1.3545515292998087e-05	0.00037534599879089425	0.82768459719949483	1.0048157553779162	-0.1771311581784214	1.1781354267456676	0.0012938769857777825	1.1768415497598899
493	9.2476046517334844e-10	1.1394489844527413	-0.56110203109451762	0.38737032961562079	0.37648031390856324	0.010890015707057554	0.90726497848946019	0.91254297141525964	-0.0052779929257994462	0.1932584438727154	0.150129594616006	0.043128849256709401	0.32314524337476341	0.36389587381945326	-0.04075063044468985	0.00041653464253928879	1.2530639817878876e-05	0.00040400400272140992	0.82749233089358909	1.007729837942007	-0.1802375070484179	1.1784894629724312	0.0011035156686997811	1.1773859473037314
494	9.2652093034669717e-10	1.1314180853922771	-0.57716382921544618	0.38006421954545722	0.36899789264416794	0.011066326901289281	0.91506027661928824	0.92032120671694595	-0.0052609300976577122	0.19031631776608329	0.14714581998363721	0.043170497782446082	0.32619012818448201	0.36699760746768262	-0.040807479283200609	0.00044649364978706016	1.1597829354344113e-05	0.00043489582043271604	0.82729842101021878	1.0106396583424988	-0.18334123733228003	1.178825314663859	0.00094349844593930152	1.1778818162179197
495	9.2672093034669713e-10	1.1314180853922771	-0.57716382921544618	0.37950876775579723	0.36899789264416794	0.010510875111629292	0.91565121523400872	0.92032120671694595	-0.0046699914829372302	0.18998215824011871	0.14714581998363721	0.042836338256481504	0.32653402297224199	0.36699760746768262	-0.04046358449544063	0.00044989436226384148	1.1597829354344113e-05	0.00043829653290949737	0.82727619725298829	1.0106396583424988	-0.18336346108951052	1.1788618757516522	0.00094349844593930152	1.1779183773057129
496	9.2712093034669715e-10	1.1314180853922771	-0.57716382921544618	0.37866336496100872	0.36899789264416794	0.0096654723168407841	0.91651220227560093	0.92032120671694595	-0.0038090044413450208	0.18931463718498301	0.14714581998363721	0.042168817201345798	0.32721657406592042	0.36699760746768262	-0.0397810334017622	0.00045632715080682305	1.1597829354344113e-05	0.00044472932145247894	0.82723159081455278	1.0106396583424988	-0.18340806752794603	1.1789336405847846	0.00094349844593930152	1.1779901421388452
497	9.2792093034669719e-10	1.1314180853922771	-0.57716382921544618	0.37772097651111941	0.36899789264416794	0.0087230838669514754	0.91721046810130624	0.92032120671694595	-0.0031107386156397077	0.18799169444212102	0.14714581998363721	0.040845874458483811	0.32854521710428897	0.36699760746768262	-0.038452390363393651	0.00046714382678801278	1.1597829354344113e-05	0.00045554599743366866	0.82714228573587434	1.0106396583424988	-0.18349737260662446	1.1790678821202973	0.00094349844593930152	1.178124383674358
498	9.2952093034669716e-10	1.1314180853922771	-0.57716382921544618	0.37645880951424354	0.36899789264416794	0.0074609168700756068	0.91762488170633372	0.92032120671694595	-0.0026963250106122327	0.18543485288641176	0.14714581998363721	0.03828903290277455	0.3310582908947981	0.36699760746768262	-0.035939316572884517	0.00048563060600750885	1.1597829354344113e-05	0.00047403277665316473	0.82697028616137791	1.0106396583424988	-0.18366937218112089	1.1793003556908748	0.00094349844593930152	1.1783568572449354
499	9.3152093034669715e-10	1.1314180853922771	-0.57716382921544618	0.37533147413894974	0.36899789264416794	0.0063335814947818037	0.91783599912701808	0.92032120671694595	-0.0024852075899278736	0.18244145743627047	0.14714581998363721	0.035295637452633255	0.33395853175752677	0.36699760746768262	-0.033039075710155852	0.00050981006623237665	1.1597829354344113e-05	0.00049821223687803254	0.82677528895411556	1.0106396583424988	-0.18386436938838324	1.1795314275780917	0.00094349844593930152	1.1785879291321524
500	9.3352093034669715e-10	1.1314180853922771	-0.57716382921544618	0.37455570921650877	0.36899789264416794	0.0055578165723408346	0.91798658531619459	0.92032120671694595	-0.0023346214007513577	0.17967813343137681	0.14714581998363721	0.032532313447739603	0.33661625825601649	0.36699760746768262	-0.030381349211666131	0.00053731039765906805	1.1597829354344113e-05	0.00052571256830472393	0.82660439598107915	1.0106396583424988	-0.18403526236141965	1.1797023162728459	0.00094349844593930152	1.1787588178269066
501	9.3552093034669714e-10	1.1314180853922771	-0.57716382921544618	0.37398394484063763	0.36899789264416794	0.0049860521964696924	0.91811703151742452	0.92032120671694595	-0.0022041751995214298	0.17713218810251935	0.14714581998363721	0.02998636811888214	0.33904891498829676	0.36699760746768262	-0.027948692479385862	0.00056747791586861038	1.1597829354344113e-05	0.00055588008651426626	0.82645621991201335	1.0106396583424988	-0.18418343843048546	1.1798165696001628	0.00094349844593930152	1.1788730711542235
502	9.3752093034669713e-10	1.1314180853922771	-0.57716382921544618	0.3735387122449591	0.36899789264416794	0.0045408196007911683	0.9182368247717565	0.92032120671694595	-0.0020843819451894507	0.17478829480446312	0.14714581998363721	0.027642474820825907	0.34127392416494534	0.36699760746768262	-0.025723683302737277	0.00059919683575716809	1.1597829354344113e-05	0.00058759900640282397	0.82632895039622822	1.0106396583424988	-0.18431070794627058	1.1798778702092378	0.00094349844593930152	1.1789343717632985
503	9.3952093034669713e-10	1.1314180853922771	-0.57716382921544618	0.37317351184372832	0.36899789264416794	0.0041756191995603875	0.91834429866502487	0.92032120671694595	-0.001976908051921078	0.17263108202172273	0.14714581998363721	0.025485262038085515	0.3433069154327627	0.36699760746768262	-0.023690692034919913	0.00063203191712005516	1.1597829354344113e-05	0.00062043408776571104	0.82622078236375485	1.0106396583424988	-0.18441887597874396	1.1798893123060881	0.00094349844593930152	1.1789458138601487
504	9.4152093034669712e-10	1.1314180853922771	-0.57716382921544618	0.3728614733015107	0.36899789264416794	0.0038635806573427689	0.91844343996771394	0.92032120671694595	-0.0018777667492320127	0.17064603630186409	0.14714581998363721	0.02350021631822688	0.3451633586898889	0.36699760746768262	-0.021834248777793719	0.00066540550913357296	1.1597829354344113e-05	0.00065380767977922885	0.82613007815754169	1.0106396583424988	-0.18450958018495711	1.1798542804612231	0.00094349844593930152	1.1789107820152838
505	9.4352093034669711e-10	1.1314180853922771	-0.57716382921544618	0.37258895410332987	0.36899789264416794	0.0035910614591619372	0.91853303302128053	0.92032120671694595	-0.0017881736956654182	0.16881962981391765	0.14714581998363721	0.021673809830280444	0.34685831114579685	0.36699760746768262	-0.020139296321885769	0.00069881781176087641	1.1597829354344113e-05	0.0006872199824065323	0.82605532579393404	1.0106396583424988	-0.18458433254856477	1.1797761369112945	0.00094349844593930152	1.1788326384653551
506	9.455209303466971e-10	1.1314180853922771	-0.57716382921544618	0.37234557358898701	0.36899789264416794	0.0033476809448190759	0.91861574282104941	0.92032120671694595	-0.0017054638958965418	0.16713925117410744	0.14714581998363721	0.019993431190470229	0.34840532494530757	0.36699760746768262	-0.018592282522375048	0.00073192813262336863	1.1597829354344113e-05	0.00072033030326902451	0.82599515107301913	1.0106396583424988	-0.18464450726947967	1.1796580293284067	0.00094349844593930152	1.1787145308824674
507	9.475209303466971e-10	1.1314180853922771	-0.57716382921544618	0.37212731809260791	0.36899789264416794	0.0031294254484399708	0.91869069041756823	0.92032120671694595	-0.0016305162993777156	0.16559329753459129	0.14714581998363721	0.018447477550954078	0.34981730423405499	0.36699760746768262	-0.017180303233627625	0.00076440605165795095	1.1597829354344113e-05	0.00075280822230360683	0.82594831319123285	1.0106396583424988	-0.18469134515126595	1.1795030292095652	0.00094349844593930152	1.1785595307636259
508	9.4952093034669709e-10	1.1314180853922771	-0.57716382921544618	0.37192902908765868	0.36899789264416794	0.002931136443490745	0.91875983972599085	0.92032120671694595	-0.0015613669909551042	0.16417097908775702	0.14714581998363721	0.017025159104119808	0.35110547021937794	0.36699760746768262	-0.015892137248304683	0.00079614135043566334	1.1597829354344113e-05	0.00078454352108131922	0.82591367366729695	1.0106396583424988	-0.18472598467520185	1.1793138637825491	0.00094349844593930152	1.1783703653366098
509	9.5152093034669708e-10	1.1314180853922771	-0.57716382921544618	0.37174942395439436	0.36899789264416794	0.0027515313102264294	0.91882257026377756	0.92032120671694595	-0.0014986364531683893	0.16286247389175074	0.14714581998363721	0.015716653908113526	0.35228100655696032	0.36699760746768262	-0.014716600910722299	0.00082681075000259549	1.1597829354344113e-05	0.00081521292064825137	0.82589021977077792	1.0106396583424988	-0.18474943857172088	1.1790933916163231	0.00094349844593930152	1.1781498931703838
510	9.5352093034669708e-10	1.1314180853922771	-0.57716382921544618	0.37158526053302826	0.36899789264416794	0.0025873678888603258	0.91888042673064463	0.92032120671694595	-0.0014407799863013215	0.16165868415517107	0.14714581998363721	0.014512864171533857	0.35335371777076457	0.36699760746768262	-0.013643889696918043	0.00085631574767662186	1.1597829354344113e-05	0.00084471791832227774	0.82587701921608381	1.0106396583424988	-0.184762639126415	1.1788441285024318	0.00094349844593930152	1.1779006300564925
511	9.5552093034669707e-10	1.1314180853922771	-0.57716382921544618	0.371435934118792	0.36899789264416794	0.0024380414746240642	0.91893293068359694	0.92032120671694595	-0.0013882760333490118	0.16055124593149983	0.14714581998363721	0.01340542594786262	0.35433258083108282	0.36699760746768262	-0.012665026636599797	0.00088455248708828836	1.1597829354344113e-05	0.00087295465773394424	0.82587322446804301	1.0106396583424988	-0.18476643387445579	1.1785684431143868	0.00094349844593930152	1.1776249446684475
512	9.5752093034669706e-10	1.1314180853922771	-0.57716382921544618	0.37129912335610699	0.36899789264416794	0.0023012307119390507	0.91898133595141518	0.92032120671694595	-0.0013398707655307707	0.15953247278883359	0.14714581998363721	0.01238665280519638	0.3552259696532572	0.36699760746768262	-0.011771637814425417	0.00091143950146250693	1.1597829354344113e-05	0.00089984167210816282	0.82587805079831478	1.0106396583424988	-0.18476160754418403	1.1782686036256178	0.00094349844593930152	1.1773251051796785
513	9.5952093034669706e-10	1.1314180853922771	-0.57716382921544618	0.37117440294998671	0.36899789264416794	0.0021765103058187796	0.91902527382131238	0.92032120671694595	-0.001295932895633567	0.15859526673412616	0.14714581998363721	0.011449446750488951	0.35604120245213244	0.36699760746768262	-0.010956405015550175	0.00093698673438886299	1.1597829354344113e-05	0.00092538890503451887	0.82589080413303528	1.0106396583424988	-0.18474885420946352	1.1779465797809456	0.00094349844593930152	1.1770030813350063
514	9.6152093034669705e-10	1.1314180853922771	-0.57716382921544618	0.37105996377708311	0.36899789264416794	0.0020620711329151775	0.91906575854995676	0.92032120671694595	-0.0012554481669891926	0.15773309733656876	0.14714581998363721	0.010587277352931551	0.35678507861975817	0.36699760746768262	-0.010212528847924451	0.00096119680895359258	1.1597829354344113e-05	0.00094959897959924846	0.82591083528444342	1.0106396583424988	-0.18472882305805538	1.1776042732315195	0.00094349844593930152	1.1766607747855802
515	9.6352093034669704e-10	1.1314180853922771	-0.57716382921544618	0.37095551332536725	0.36899789264416794	0.0019576206811993124	0.91910251760235517	0.92032120671694595	-0.0012186891145907763	0.1569399760475069	0.14714581998363721	0.0097941560638696856	0.35746390366894576	0.36699760746768262	-0.0095337037987368589	0.00098405327652085865	1.1597829354344113e-05	0.00097245544716651454	0.82593756076888514	1.0106396583424988	-0.18470209757361367	1.1772434494982909	0.00094349844593930152	1.1762999510523515
516	9.6552093034669704e-10	1.1314180853922771	-0.57716382921544618	0.37085958116886342	0.36899789264416794	0.0018616885246954817	0.91913637081299282	0.92032120671694595	-0.0011848359039531298	0.1562103723166138	0.14714581998363721	0.0090645523329765942	0.3580832582572811	0.36699760746768262	-0.0089143492104015176	0.0010056088212899057	1.1597829354344113e-05	0.00099401099193556172	0.82597046284408326	1.0106396583424988	-0.18466919549841554	1.1768656800231745	0.00094349844593930152	1.1759221815772352
517	9.6752093034669703e-10	1.1314180853922771	-0.57716382921544618	0.37077195091579934	0.36899789264416794	0.0017740582716314068	0.91916711884737534	0.92032120671694595	-0.001154087869570608	0.15553921960338629	0.14714581998363721	0.0083933996197490812	0.35864849212219269	0.36699760746768262	-0.0083491153454899325	0.0010258502099402805	1.1597829354344113e-05	0.0010142523805859365	0.82600902487339933	1.0106396583424988	-0.18463063346909947	1.1764725321568683	0.00094349844593930152	1.175529033710929
518	9.6952093034669702e-10	1.1314180853922771	-0.57716382921544618	0.37069144820775451	0.36899789264416794	0.0016935555635865795	0.91919541947088168	0.92032120671694595	-0.0011257872460642693	0.15492184566679176	0.14714581998363721	0.0077760256831545527	0.35916436808988778	0.36699760746768262	-0.0078332393777948428	0.0010448268426886329	1.1597829354344113e-05	0.0010332290133342888	0.82605279183446534	1.0106396583424988	-0.18458686650803346	1.1760653842384274	0.00094349844593930152	1.1751218857924881
519	9.7152093034669701e-10	1.1314180853922771	-0.57716382921544618	0.37061784481738413	0.36899789264416794	0.0016199521732161992	0.91922114233381691	0.92032120671694595	-0.0011000643831290402	0.15435395277675029	0.14714581998363721	0.0072081327931130812	0.35963522086836858	0.36699760746768262	-0.0073623865993140414	0.0010625762158443068	1.1597829354344113e-05	0.0010509783864899628	0.82610134382991163	1.0106396583424988	-0.18453831451258718	1.1756455095707103	0.00094349844593930152	1.174702011124771
520	9.7352093034669701e-10	1.1314180853922771	-0.57716382921544618	0.37055020362629865	0.36899789264416794	0.0015523109821307113	0.91924480786119567	0.92032120671694595	-0.0010763988557502824	0.15383158454652646	0.14714581998363721	0.0066857645628892459	0.36006501646168754	0.36699760746768262	-0.0069325910059950813	0.0010791549761899714	1.1597829354344113e-05	0.0010675571468356274	0.82615429572772414	1.0106396583424988	-0.18448536261477466	1.1752140748115774	0.00094349844593930152	1.174270576365638
