 time                   v(gate)                v(gfet)                v(gate_core)           v(en_core)             v(vdd)                 v(vdda)                i(vdda)                i(vdd)                
 2.563999999999999e-06  8.891929204665056e-10  8.891929256073439e-10  9.543727067573345e-08  1.774553499814393e-08  1.319999999710646e+00  3.599999999850656e+00 -2.986881852962142e-10 -5.787077483887515e-10 
 2.613999999999999e-06  8.891929155062806e-10  8.891929204518198e-10  9.543727077585707e-08  1.774553492351877e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986837444041157e-10 -5.787077483887515e-10 
 2.663999999999999e-06  8.891929744597737e-10  8.891929410238965e-10  9.543727087375947e-08  1.774553504417094e-08  1.319999999710646e+00  3.599999999850656e+00 -2.986872971177945e-10 -5.787077483887515e-10 
 2.713999999999998e-06  8.891929525317848e-10  8.891929497414672e-10  9.543727081309903e-08  1.774553497746487e-08  1.319999999710646e+00  3.599999999850656e+00 -2.986872971177945e-10 -5.787077483887515e-10 
 2.763999999999998e-06  8.891929454573656e-10  8.891929497713406e-10  9.543727075596621e-08  1.774553490085208e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986855207609551e-10 -5.787081924779613e-10 
 2.813999999999998e-06  8.891929405784559e-10  8.891929461001615e-10  9.543727085570863e-08  1.774553502504976e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986837444041157e-10 -5.787077483887515e-10 
 2.863999999999998e-06  8.891930001282602e-10  8.891929669771651e-10  9.543727079868318e-08  1.774553495038598e-08  1.319999999710646e+00  3.599999999850656e+00 -2.986872971177945e-10 -5.787077483887515e-10 
 2.913999999999998e-06  8.891929787965824e-10  8.891929758803328e-10  9.543727073650490e-08  1.774553507176191e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986846325825354e-10 -5.787077483887515e-10 
 2.963999999999998e-06  8.891929711800622e-10  8.891929757808581e-10  9.543727083782184e-08  1.774553499660397e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986846325825354e-10 -5.787081924779613e-10 
 3.013999999999998e-06  8.891929672227242e-10  8.891929723377097e-10  9.543727077667710e-08  1.774553492115779e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986855207609551e-10 -5.787077483887515e-10 
 3.063999999999998e-06  8.891929624251296e-10  8.891929676840480e-10  9.543727072403419e-08  1.774553505189707e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986855207609551e-10 -5.787081924779613e-10 
 3.113999999999998e-06  8.891929574377996e-10  8.891929626548164e-10  9.543727081884485e-08  1.774553497555349e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986864089393748e-10 -5.787081924779613e-10 
 3.163999999999998e-06  8.891929524504696e-10  8.891929575672315e-10  9.543727076236055e-08  1.774553489996747e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986864089393748e-10 -5.787077483887515e-10 
 3.213999999999998e-06  8.891929475173498e-10  8.891929525297618e-10  9.543727086302715e-08  1.774553482547328e-08  1.319999999710646e+00  3.599999999850657e+00 -2.986855207609551e-10 -5.787081924779613e-10 
 3.263999999999998e-06  8.891929417168681e-10  8.891929471971105e-10  9.543727080231776e-08  1.774553494797273e-08  1.319999999710646e+00  3.599999999850659e+00 -2.986819680472763e-10 -5.787081924779613e-10 
 3.313999999999998e-06  8.891930006432562e-10  8.891929675090385e-10  9.543727074809772e-08  1.774553488111927e-08  1.319999999710646e+00  3.599999999850660e+00 -2.986810798688566e-10 -5.787077483887515e-10 
 3.363999999999998e-06  8.891929790134229e-10  8.891929761731779e-10  9.543727084573956e-08  1.774553499991282e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986837444041157e-10 -5.787077483887515e-10 
 3.413999999999998e-06  8.891929715053228e-10  8.891929760388638e-10  9.543727094288302e-08  1.774553492486819e-08  1.319999999710646e+00  3.599999999850658e+00 -2.986837444041157e-10 -5.787077483887515e-10 
 3.463999999999998e-06  8.891929665993080e-10  8.891929722361787e-10  9.543727072815194e-08  1.774553504802689e-08  1.319999999710646e+00  3.599999999850659e+00 -2.986828562256960e-10 -5.787077483887515e-10 
 3.513999999999998e-06  8.891929622082892e-10  8.891929674644858e-10  9.543727082584375e-08  1.774553498074868e-08  1.319999999710646e+00  3.599999999850660e+00 -2.986801916904369e-10 -5.787081924779613e-10 
 3.563999999999998e-06  8.891929578443755e-10  8.891929626621030e-10  9.543727076995375e-08  1.774553490392285e-08  1.319999999710646e+00  3.599999999850661e+00 -2.986775271551778e-10 -5.787077483887515e-10 
 3.613999999999998e-06  8.891929523691545e-10  8.891929575844472e-10  9.543727086671226e-08  1.774553502536778e-08  1.319999999710646e+00  3.599999999850659e+00 -2.986819680472763e-10 -5.787077483887515e-10 
 3.663999999999997e-06  8.891929471378790e-10  8.891929523902888e-10  9.543727081082303e-08  1.774553495240905e-08  1.319999999710646e+00  3.599999999850661e+00 -2.986784153335975e-10 -5.787081924779613e-10 
 3.713999999999997e-06  8.891929422589692e-10  8.891929472989294e-10  9.543727091003684e-08  1.774553507472363e-08  1.319999999710646e+00  3.599999999850660e+00 -2.986801916904369e-10 -5.787077483887515e-10 
 3.763999999999997e-06  8.891929366211179e-10  8.891929420095330e-10  9.543727085370182e-08  1.774553500810642e-08  1.319999999710646e+00  3.599999999850662e+00 -2.986766389767581e-10 -5.787081924779613e-10 
 3.813999999999997e-06  8.891929964419728e-10  8.891929627246296e-10  9.543727079244985e-08  1.774553493123842e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986739744414990e-10 -5.787077483887515e-10 
 3.863999999999997e-06  8.891929744868788e-10  8.891929715725486e-10  9.543727073948540e-08  1.774553485587496e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986739744414990e-10 -5.787077483887515e-10 
 3.913999999999998e-06  8.891929675208798e-10  8.891929717214650e-10  9.543727083034143e-08  1.774553497723195e-08  1.319999999710646e+00  3.599999999850662e+00 -2.986757507983384e-10 -5.787081924779613e-10 
 3.963999999999998e-06  8.891929628046004e-10  8.891929681845024e-10  9.543727092943701e-08  1.774553510289970e-08  1.319999999710646e+00  3.599999999850662e+00 -2.986757507983384e-10 -5.787081924779613e-10 
 4.013999999999998e-06  8.891929583051614e-10  8.891929635253735e-10  9.543727087230096e-08  1.774553483455344e-08  1.319999999710646e+00  3.599999999850661e+00 -2.986775271551778e-10 -5.787081924779613e-10 
 4.063999999999999e-06  8.891929528299404e-10  8.891929583153746e-10  9.543727081641064e-08  1.774553495518027e-08  1.319999999710646e+00  3.599999999850662e+00 -2.986766389767581e-10 -5.787081924779613e-10 
 4.113999999999999e-06  8.891929477612952e-10  8.891929530517431e-10  9.543727075092133e-08  1.774553487964603e-08  1.319999999710646e+00  3.599999999850660e+00 -2.986793035120172e-10 -5.787077483887515e-10 
 4.163999999999999e-06  8.891929426655450e-10  8.891929478445375e-10  9.543727085316243e-08  1.774553500388697e-08  1.319999999710646e+00  3.599999999850659e+00 -2.986828562256960e-10 -5.787081924779613e-10 
 4.214000000000000e-06  8.891930019985089e-10  8.891929684646851e-10  9.543727095263949e-08  1.774553492867997e-08  1.319999999710646e+00  3.599999999850660e+00 -2.986801916904369e-10 -5.787077483887515e-10 
 4.264000000000000e-06  8.891929799349947e-10  8.891929771768385e-10  9.543727089219346e-08  1.774553505771700e-08  1.319999999710646e+00  3.599999999850661e+00 -2.986784153335975e-10 -5.787077483887515e-10 
 4.314000000000001e-06  8.891929731045210e-10  8.891929772903424e-10  9.543727083294345e-08  1.774553498140193e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986748626199187e-10 -5.787081924779613e-10 
 4.364000000000001e-06  8.891929680358759e-10  8.891929736112566e-10  9.543727077564453e-08  1.774553490912231e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986748626199187e-10 -5.787077483887515e-10 
 4.414000000000001e-06  8.891930278838358e-10  8.891929945844711e-10  9.543727071997449e-08  1.774553503088343e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986677571925611e-10 -5.787077483887515e-10 
 4.464000000000002e-06  8.891930060642671e-10  8.891930033710324e-10  9.543727082188340e-08  1.774553495597999e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986748626199187e-10 -5.787077483887515e-10 
 4.514000000000002e-06  8.891929992066883e-10  8.891930034626070e-10  9.543727075791649e-08  1.774553507726616e-08  1.319999999710646e+00  3.599999999850662e+00 -2.986757507983384e-10 -5.787086365671712e-10 
 4.564000000000002e-06  8.891929944090937e-10  8.891929998595166e-10  9.543727085658438e-08  1.774553500197516e-08  1.319999999710646e+00  3.599999999850665e+00 -2.986704217278202e-10 -5.787077483887515e-10 
 4.614000000000003e-06  8.891929899909699e-10  8.891929951914800e-10  9.543727080101059e-08  1.774553493382447e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986686453709808e-10 -5.787086365671712e-10 
 4.664000000000003e-06  8.891929850307449e-10  8.891929901935787e-10  9.543727073883424e-08  1.774553486178530e-08  1.319999999710646e+00  3.599999999850664e+00 -2.986721980846596e-10 -5.787081924779613e-10 
 4.714000000000003e-06  8.891929797181543e-10  8.891929850038287e-10  9.543727084270033e-08  1.774553498192478e-08  1.319999999710646e+00  3.599999999850663e+00 -2.986748626199187e-10 -5.787077483887515e-10 
 4.764000000000004e-06  8.891929745952990e-10  8.891929798024667e-10  9.543727094044309e-08  1.774553510599541e-08  1.319999999710646e+00  3.599999999850664e+00 -2.986730862630793e-10 -5.787081924779613e-10 
 4.814000000000004e-06  8.891929694182336e-10  8.891929746085011e-10  9.543727088118824e-08  1.774553503103740e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986686453709808e-10 -5.787081924779613e-10 
 4.864000000000005e-06  8.891929639972228e-10  8.891929693251966e-10  9.543727082378211e-08  1.774553495550229e-08  1.319999999710646e+00  3.599999999850665e+00 -2.986704217278202e-10 -5.787077483887515e-10 
 4.914000000000005e-06  8.891929586846321e-10  8.891929640123099e-10  9.543727076344307e-08  1.774553488844391e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986677571925611e-10 -5.787081924779613e-10 
 4.964000000000005e-06  8.891929541038780e-10  8.891929589863598e-10  9.543727086498526e-08  1.774553500942014e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986650926573020e-10 -5.787077483887515e-10 
 5.014000000000006e-06  8.891929489268126e-10  8.891929539573510e-10  9.543727080150237e-08  1.774553493551697e-08  1.319999999710646e+00  3.599999999850664e+00 -2.986713099062399e-10 -5.787081924779613e-10 
 5.064000000000006e-06  8.891929433160663e-10  8.891929486950353e-10  9.543727073981203e-08  1.774553485964116e-08  1.319999999710646e+00  3.599999999850664e+00 -2.986713099062399e-10 -5.787081924779613e-10 
 5.114000000000006e-06  8.891929381932111e-10  8.891929434418426e-10  9.543727084036975e-08  1.774553498348725e-08  1.319999999710646e+00  3.599999999850665e+00 -2.986704217278202e-10 -5.787081924779613e-10 
 5.164000000000007e-06  8.891929329348305e-10  8.891929381883994e-10  9.543727078117718e-08  1.774553511470648e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986677571925611e-10 -5.787077483887515e-10 
 5.214000000000007e-06  8.891929279746056e-10  8.891929330521932e-10  9.543727071942744e-08  1.774553503838774e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986677571925611e-10 -5.787081924779613e-10 
 5.264000000000008e-06  8.891929227162251e-10  8.891929278905647e-10  9.543727082129004e-08  1.774553496555067e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986677571925611e-10 -5.787077483887515e-10 
 5.314000000000008e-06  8.891929817781384e-10  8.891929484132685e-10  9.543727092097895e-08  1.774553489094997e-08  1.319999999710646e+00  3.599999999850665e+00 -2.986704217278202e-10 -5.787077483887515e-10 
 5.364000000000008e-06  8.891929590912079e-10  8.891929567889852e-10  9.543727086394856e-08  1.774553501394108e-08  1.319999999710646e+00  3.599999999850664e+00 -2.986713099062399e-10 -5.787081924779613e-10 
 5.414000000000009e-06  8.891929526131000e-10  8.891929567937744e-10  9.543727080172307e-08  1.774553514376436e-08  1.319999999710646e+00  3.599999999850665e+00 -2.986704217278202e-10 -5.787081924779613e-10 
 5.464000000000009e-06  8.891929476257700e-10  8.891929531275304e-10  9.543727089891343e-08  1.774553506695830e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986686453709808e-10 -5.787077483887515e-10 
 5.514000000000009e-06  8.891929429365956e-10  8.891929483179077e-10  9.543727084687828e-08  1.774553499269507e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986633163004626e-10 -5.787086365671712e-10 
 5.564000000000010e-06  8.891929382745262e-10  8.891929433386306e-10  9.543727078485735e-08  1.774553511443225e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986642044788823e-10 -5.787077483887515e-10 
 5.614000000000010e-06  8.891929331787760e-10  8.891929382788335e-10  9.543727072761379e-08  1.774553484349887e-08  1.319999999710646e+00  3.599999999850667e+00 -2.986668690141414e-10 -5.787077483887515e-10 
 5.664000000000010e-06  8.891929273240843e-10  8.891929328849744e-10  9.543727082449131e-08  1.774553515771262e-08  1.319999999710646e+00  3.599999999850667e+00 -2.986668690141414e-10 -5.787081924779613e-10 
 5.714000000000011e-06  8.891929228517503e-10  8.891929277929129e-10  9.543727076800195e-08  1.774553489294497e-08  1.319999999710646e+00  3.599999999850666e+00 -2.986686453709808e-10 -5.787077483887515e-10 
 5.764000000000011e-06  8.891929168073232e-10  8.891929223802646e-10  9.543727086498186e-08  1.774553500944232e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986633163004626e-10 -5.787077483887515e-10 
 5.814000000000012e-06  8.891929121994640e-10  8.891929172254148e-10  9.543727080784302e-08  1.774553494655978e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986633163004626e-10 -5.787081924779613e-10 
 5.864000000000012e-06  8.891929068326632e-10  8.891929120373442e-10  9.543727075618491e-08  1.774553486781105e-08  1.319999999710646e+00  3.599999999850669e+00 -2.986624281220429e-10 -5.787073042995416e-10 
 5.914000000000012e-06  8.891929013845473e-10  8.891929067386112e-10  9.543727084920512e-08  1.774553498933553e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986642044788823e-10 -5.787081924779613e-10 
 5.964000000000013e-06  8.891928962887971e-10  8.891929014989391e-10  9.543727078979584e-08  1.774553510998344e-08  1.319999999710646e+00  3.599999999850670e+00 -2.986606517652035e-10 -5.787077483887515e-10 
 6.014000000000013e-06  8.891928910033115e-10  8.891928962527536e-10  9.543727089116651e-08  1.774553504322234e-08  1.319999999710646e+00  3.599999999850669e+00 -2.986615399436232e-10 -5.787077483887515e-10 
 6.064000000000013e-06  8.891929493333884e-10  8.891929164357704e-10  9.543727083034478e-08  1.774553496623554e-08  1.319999999710646e+00  3.599999999850669e+00 -2.986624281220429e-10 -5.787073042995416e-10 
 6.114000000000014e-06  8.891929278390803e-10  8.891929250336979e-10  9.543727093030518e-08  1.774553489135859e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986650926573020e-10 -5.787081924779613e-10 
 6.164000000000014e-06  8.891929211441319e-10  8.891929251974569e-10  9.543727086921475e-08  1.774553501266319e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986633163004626e-10 -5.787073042995416e-10 
 6.214000000000015e-06  8.891929155333857e-10  8.891929213645803e-10  9.543727081776357e-08  1.774553493729020e-08  1.319999999710646e+00  3.599999999850668e+00 -2.986650926573020e-10 -5.787081924779613e-10 
 6.264000000000015e-06  8.891929109526315e-10  8.891929164332256e-10  9.543727091274501e-08  1.774553506683149e-08  1.319999999710646e+00  3.599999999850667e+00 -2.986668690141414e-10 -5.787077483887515e-10 
 6.314000000000015e-06  8.891929707463813e-10  8.891929371722171e-10  9.543727085598988e-08  1.774553499067606e-08  1.319999999710646e+00  3.599999999850669e+00 -2.986615399436232e-10 -5.787081924779613e-10 
