 frequency              onoise_spectrum        inoise_spectrum       
 5.942921586155174e+01  2.895826942458108e-05  1.448864260802677e-06 
 5.956621435289551e+01  2.892394597521082e-05  1.447146961389616e-06 
 5.970352865837813e+01  2.888966352926426e-05  1.445431713494011e-06 
 5.984115950602640e+01  2.885542203740702e-05  1.443718514647523e-06 
 5.997910762554536e+01  2.882122145036473e-05  1.442007362384813e-06 
 6.011737374832221e+01  2.878706171892282e-05  1.440298254243539e-06 
 6.025595860743017e+01  2.875294279392654e-05  1.438591187764351e-06 
 6.039486293763236e+01  2.871886462628086e-05  1.436886160490883e-06 
 6.053408747538572e+01  2.868482716695041e-05  1.435183169969758e-06 
 6.067363295884488e+01  2.865083036695944e-05  1.433482213750577e-06 
 6.081350012786612e+01  2.861687417739124e-05  1.431783289385924e-06 
 6.095368972401123e+01  2.858295854938972e-05  1.430086394431347e-06 
 6.109420249055150e+01  2.854908343415701e-05  1.428391526445373e-06 
 6.123503917247163e+01  2.851524878295490e-05  1.426698682989490e-06 
 6.137620051647369e+01  2.848145454710442e-05  1.425007861628151e-06 
 6.151768727098106e+01  2.844770067798580e-05  1.423319059928768e-06 
 6.165950018614245e+01  2.841398712703814e-05  1.421632275461707e-06 
 6.180164001383581e+01  2.838031384575977e-05  1.419947505800287e-06 
 6.194410750767235e+01  2.834668078570778e-05  1.418264748520774e-06 
 6.208690342300054e+01  2.831308789849815e-05  1.416584001202383e-06 
 6.223002851691012e+01  2.827953513580554e-05  1.414905261427262e-06 
 6.237348354823608e+01  2.824602244936379e-05  1.413228526780504e-06 
 6.251726927756272e+01  2.821254979096478e-05  1.411553794850130e-06 
 6.266138646722766e+01  2.817911711245932e-05  1.409881063227097e-06 
 6.280583588132590e+01  2.814572436575630e-05  1.408210329505314e-06 
 6.295061828571384e+01  2.811237150284304e-05  1.406541591281524e-06 
 6.309573444801340e+01  2.807905847570676e-05  1.404874846155479e-06 
 6.324118513761600e+01  2.804578523645097e-05  1.403210091729819e-06 
 6.338697112568673e+01  2.801255173721811e-05  1.401547325610096e-06 
 6.353309318516839e+01  2.797935793020875e-05  1.399886545404768e-06 
 6.367955209078558e+01  2.794620376768164e-05  1.398227748725199e-06 
 6.382634861904886e+01  2.791308920195324e-05  1.396570933185657e-06 
 6.397348354825878e+01  2.788001418539822e-05  1.394916096403306e-06 
 6.412095765851012e+01  2.784697867044856e-05  1.393263235998203e-06 
 6.426877173169591e+01  2.781398260959524e-05  1.391612349593300e-06 
 6.441692655151165e+01  2.778102595538581e-05  1.389963434814434e-06 
 6.456542290345946e+01  2.774810866042576e-05  1.388316489290324e-06 
 6.471426157485222e+01  2.771523067737500e-05  1.386671510652573e-06 
 6.486344335481772e+01  2.768239195896056e-05  1.385028496535659e-06 
 6.501296903430293e+01  2.764959245795729e-05  1.383387444576933e-06 
 6.516283940607811e+01  2.761683212720056e-05  1.381748352416613e-06 
 6.531305526474105e+01  2.758411091958302e-05  1.380111217697789e-06 
 6.546361740672130e+01  2.755142878805426e-05  1.378476038066412e-06 
 6.561452663028432e+01  2.751878568562201e-05  1.376842811171289e-06 
 6.576578373553581e+01  2.748618156534998e-05  1.375211534664085e-06 
 6.591738952442587e+01  2.745361638035932e-05  1.373582206199316e-06 
 6.606934480075331e+01  2.742109008382812e-05  1.371954823434349e-06 
 6.622165037016988e+01  2.738860262899090e-05  1.370329384029395e-06 
 6.637430704018455e+01  2.735615396914013e-05  1.368705885647504e-06 
 6.652731562016778e+01  2.732374405762389e-05  1.367084325954569e-06 
 6.668067692135584e+01  2.729137284784726e-05  1.365464702619314e-06 
 6.683439175685507e+01  2.725904029327198e-05  1.363847013313298e-06 
 6.698846094164624e+01  2.722674634741625e-05  1.362231255710904e-06 
 6.714288529258882e+01  2.719449096385469e-05  1.360617427489340e-06 
 6.729766562842534e+01  2.716227409621836e-05  1.359005526328636e-06 
 6.745280276978573e+01  2.713009569819754e-05  1.357395549911641e-06 
 6.760829753919170e+01  2.709795572353005e-05  1.355787495924014e-06 
 6.776415076106100e+01  2.706585412601844e-05  1.354181362054227e-06 
 6.792036326171193e+01  2.703379085951873e-05  1.352577145993560e-06 
 6.807693586936760e+01  2.700176587794280e-05  1.350974845436094e-06 
 6.823386941416040e+01  2.696977913525846e-05  1.349374458078711e-06 
 6.839116472813635e+01  2.693783058548956e-05  1.347775981621092e-06 
 6.854882264525955e+01  2.690592018271567e-05  1.346179413765711e-06 
 6.870684400141658e+01  2.687404788107198e-05  1.344584752217827e-06 
 6.886522963442096e+01  2.684221363474993e-05  1.342991994685490e-06 
 6.902398038401752e+01  2.681041739799599e-05  1.341401138879534e-06 
 6.918309709188695e+01  2.677865912511245e-05  1.339812182513572e-06 
 6.934258060165020e+01  2.674693877045672e-05  1.338225123303987e-06 
 6.950243175887294e+01  2.671525628843945e-05  1.336639958969945e-06 
 6.966265141107012e+01  2.668361163353512e-05  1.335056687233375e-06 
 6.982324040771036e+01  2.665200476026439e-05  1.333475305818973e-06 
 6.998419960022055e+01  2.662043562320623e-05  1.331895812454200e-06 
 7.014552984199031e+01  2.658890417699483e-05  1.330318204869272e-06 
 7.030723198837651e+01  2.655741037631946e-05  1.328742480797166e-06 
 7.046930689670785e+01  2.652595417592417e-05  1.327168637973608e-06 
 7.063175542628933e+01  2.649453553060852e-05  1.325596674137076e-06 
 7.079457843840690e+01  2.646315439522644e-05  1.324026587028789e-06 
 7.095777679633197e+01  2.643181072468681e-05  1.322458374392715e-06 
 7.112135136532598e+01  2.640050447395332e-05  1.320892033975556e-06 
 7.128530301264500e+01  2.636923559804432e-05  1.319327563526754e-06 
 7.144963260754436e+01  2.633800405203268e-05  1.317764960798475e-06 
 7.161434102128321e+01  2.630680979104558e-05  1.316204223545627e-06 
 7.177942912712916e+01  2.627565277026562e-05  1.314645349525831e-06 
 7.194489780036292e+01  2.624453294492891e-05  1.313088336499439e-06 
 7.211074791828291e+01  2.621345027032608e-05  1.311533182229520e-06 
 7.227698036020996e+01  2.618240470180190e-05  1.309979884481854e-06 
 7.244359600749192e+01  2.615139619475613e-05  1.308428441024942e-06 
 7.261059574350837e+01  2.612042470464190e-05  1.306878849629985e-06 
 7.277798045367528e+01  2.608949018696660e-05  1.305331108070897e-06 
 7.294575102544972e+01  2.605859259729168e-05  1.303785214124289e-06 
 7.311390834833458e+01  2.602773189123251e-05  1.302241165569475e-06 
 7.328245331388322e+01  2.599690802445842e-05  1.300698960188462e-06 
 7.345138681570428e+01  2.596612095269216e-05  1.299158595765952e-06 
 7.362070974946637e+01  2.593537063171124e-05  1.297620070089335e-06 
 7.379042301290283e+01  2.590465701734577e-05  1.296083380948687e-06 
 7.396052750581650e+01  2.587398006547996e-05  1.294548526136766e-06 
 7.413102413008446e+01  2.584333973205148e-05  1.293015503449010e-06 
 7.430191378966282e+01  2.581273597305144e-05  1.291484310683591e-06 
 7.447319739059157e+01  2.578216874452461e-05  1.289954945641181e-06 
 7.464487584099929e+01  2.575163800256868e-05  1.288427406125291e-06 
 7.481695005110805e+01  2.572114370333522e-05  1.286901689942047e-06 
 7.498942093323818e+01  2.569068580302858e-05  1.285377794900233e-06 
 7.516228940181313e+01  2.566026425790598e-05  1.283855718811295e-06 
 7.533555637336430e+01  2.562987902427889e-05  1.282335459489333e-06 
 7.550922276653593e+01  2.559953005851066e-05  1.280817014751104e-06 
 7.568328950208995e+01  2.556921731701803e-05  1.279300382416011e-06 
 7.585775750291087e+01  2.553894075627066e-05  1.277785560306108e-06 
 7.603262769401066e+01  2.550870033279094e-05  1.276272546246088e-06 
 7.620790100253366e+01  2.547849600315393e-05  1.274761338063287e-06 
 7.638357835776151e+01  2.544832772398781e-05  1.273251933587814e-06 
 7.655966069111805e+01  2.541819545197319e-05  1.271744330652000e-06 
 7.673614893617429e+01  2.538809914384311e-05  1.270238527091223e-06 
 7.691304402865333e+01  2.535803875638293e-05  1.268734520743342e-06 
 7.709034690643536e+01  2.532801424643136e-05  1.267232309448847e-06 
 7.726805850956256e+01  2.529802557087853e-05  1.265731891050848e-06 
 7.744617978024418e+01  2.526807268666704e-05  1.264233263395071e-06 
 7.762471166286146e+01  2.523815555079251e-05  1.262736424329857e-06 
 7.780365510397266e+01  2.520827412030184e-05  1.261241371706158e-06 
 7.798301105231810e+01  2.517842835229452e-05  1.259748103377537e-06 
 7.816278045882518e+01  2.514861820392198e-05  1.258256617200156e-06 
 7.834296427661337e+01  2.511884363238760e-05  1.256766911032785e-06 
 7.852356346099936e+01  2.508910459494648e-05  1.255278982736788e-06 
 7.870457896950202e+01  2.505940104890650e-05  1.253792830176127e-06 
 7.888601176184757e+01  2.502973295162641e-05  1.252308451217356e-06 
 7.906786279997462e+01  2.500010026051702e-05  1.250825843729615e-06 
 7.925013304803926e+01  2.497050293304088e-05  1.249345005584634e-06 
 7.943282347242021e+01  2.494094092671201e-05  1.247865934656723e-06 
 7.961593504172392e+01  2.491141419909601e-05  1.246388628822772e-06 
 7.979946872678968e+01  2.488192270781032e-05  1.244913085962249e-06 
 7.998342550069484e+01  2.485246641052333e-05  1.243439303957193e-06 
 8.016780633875989e+01  2.482304526495477e-05  1.241967280692214e-06 
 8.035261221855367e+01  2.479365922887650e-05  1.240497014054489e-06 
 8.053784411989858e+01  2.476430826011067e-05  1.239028501933757e-06 
 8.072350302487571e+01  2.473499231653105e-05  1.237561742222321e-06 
 8.090958991783010e+01  2.470571135606235e-05  1.236096732815037e-06 
 8.109610578537593e+01  2.467646533668036e-05  1.234633471609321e-06 
 8.128305161640175e+01  2.464725421641219e-05  1.233171956505137e-06 
 8.147042840207575e+01  2.461807795333543e-05  1.231712185404996e-06 
 8.165823713585101e+01  2.458893650557876e-05  1.230254156213955e-06 
 8.184647881347072e+01  2.455982983132164e-05  1.228797866839613e-06 
 8.203515443297354e+01  2.453075788879423e-05  1.227343315192110e-06 
 8.222426499469881e+01  2.450172063627715e-05  1.225890499184118e-06 
 8.241381150129190e+01  2.447271803210236e-05  1.224439416730844e-06 
 8.260379495770952e+01  2.444375003465168e-05  1.222990065750022e-06 
 8.279421637122505e+01  2.441481660235769e-05  1.221542444161916e-06 
 8.298507675143385e+01  2.438591769370326e-05  1.220096549889309e-06 
 8.317637711025868e+01  2.435705326722148e-05  1.218652380857509e-06 
 8.336811846195499e+01  2.432822328151842e-05  1.217209934994335e-06 
 8.356030182311633e+01  2.429942769518398e-05  1.215769210230128e-06 
 8.375292821267976e+01  2.427066646692385e-05  1.214330204497732e-06 
 8.394599865193122e+01  2.424193955547275e-05  1.212892915732503e-06 
 8.413951416451096e+01  2.421324691961469e-05  1.211457341872301e-06 
 8.433347577641896e+01  2.418458851818393e-05  1.210023480857489e-06 
 8.452788451602039e+01  2.415596431006477e-05  1.208591330630927e-06 
 8.472274141405103e+01  2.412737425419101e-05  1.207160889137971e-06 
 8.491804750362274e+01  2.409881830954689e-05  1.205732154326469e-06 
 8.511380382022898e+01  2.407029643516594e-05  1.204305124146761e-06 
 8.531001140175024e+01  2.404180859013154e-05  1.202879796551669e-06 
 8.550667128845961e+01  2.401335473357667e-05  1.201456169496503e-06 
 8.570378452302822e+01  2.398493482468361e-05  1.200034240939052e-06 
 8.590135215053081e+01  2.395654882268503e-05  1.198614008839581e-06 
 8.609937521845129e+01  2.392819668686217e-05  1.197195471160828e-06 
 8.629785477668823e+01  2.389987837654571e-05  1.195778625868008e-06 
 8.649679187756050e+01  2.387159385111648e-05  1.194363470928800e-06 
 8.669618757581281e+01  2.384334307000373e-05  1.192950004313347e-06 
 8.689604292862131e+01  2.381512599268621e-05  1.191538223994258e-06 
 8.709635899559918e+01  2.378694257869184e-05  1.190128127946598e-06 
 8.729713683880225e+01  2.375879278759743e-05  1.188719714147892e-06 
 8.749837752273467e+01  2.373067657902931e-05  1.187312980578113e-06 
 8.770008211435452e+01  2.370259391266242e-05  1.185907925219688e-06 
 8.790225168307944e+01  2.367454474822053e-05  1.184504546057491e-06 
 8.810488730079240e+01  2.364652904547621e-05  1.183102841078839e-06 
 8.830799004184723e+01  2.361854676425159e-05  1.181702808273491e-06 
 8.851156098307447e+01  2.359059786441665e-05  1.180304445633643e-06 
 8.871560120378699e+01  2.356268230589008e-05  1.178907751153930e-06 
 8.892011178578572e+01  2.353480004864002e-05  1.177512722831411e-06 
 8.912509381336541e+01  2.350695105268228e-05  1.176119358665585e-06 
 8.933054837332035e+01  2.347913527808157e-05  1.174727656658370e-06 
 8.953647655495018e+01  2.345135268495078e-05  1.173337614814110e-06 
 8.974287945006562e+01  2.342360323345160e-05  1.171949231139569e-06 
 8.994975815299426e+01  2.339588688379363e-05  1.170562503643927e-06 
 9.015711376058641e+01  2.336820359625091e-05  1.169177430338781e-06 
 9.036494737222084e+01  2.334055333109755e-05  1.167794009238190e-06 
 9.057326008981067e+01  2.331293604870384e-05  1.166412238358466e-06 
 9.078205301780920e+01  2.328535170947264e-05  1.165032115718483e-06 
 9.099132726321577e+01  2.325780027385386e-05  1.163653639339465e-06 
 9.120108393558155e+01  2.323028170234652e-05  1.162276807245034e-06 
 9.141132414701558e+01  2.320279595549658e-05  1.160901617461214e-06 
 9.162204901219050e+01  2.317534299389829e-05  1.159528068016418e-06 
 9.183325964834859e+01  2.314792277819360e-05  1.158156156941453e-06 
 9.204495717530760e+01  2.312053526907199e-05  1.156785882269511e-06 
 9.225714271546676e+01  2.309318042727114e-05  1.155417242036171e-06 
 9.246981739381268e+01  2.306585821357588e-05  1.154050234279395e-06 
 9.268298233792532e+01  2.303856858881876e-05  1.152684857039523e-06 
 9.289663867798400e+01  2.301131151387951e-05  1.151321108359272e-06 
 9.311078754677337e+01  2.298408694968614e-05  1.149958986283731e-06 
 9.332543007968941e+01  2.295689485721306e-05  1.148598488860361e-06 
 9.354056741474547e+01  2.292973519748271e-05  1.147239614138992e-06 
 9.375620069257828e+01  2.290260793156442e-05  1.145882360171815e-06 
 9.397233105645401e+01  2.287551302057480e-05  1.144526725013387e-06 
 9.418895965227433e+01  2.284845042567735e-05  1.143172706720620e-06 
 9.440608762858251e+01  2.282142010808348e-05  1.141820303352787e-06 
 9.462371613656944e+01  2.279442202905085e-05  1.140469512971509e-06 
 9.484184633007983e+01  2.276745614988436e-05  1.139120333640760e-06 
 9.506047936561824e+01  2.274052243193550e-05  1.137772763426862e-06 
 9.527961640235524e+01  2.271362083660356e-05  1.136426800398480e-06 
 9.549925860213362e+01  2.268675132533331e-05  1.135082442626623e-06 
 9.571940712947445e+01  2.265991385961765e-05  1.133739688184637e-06 
 9.594006315158329e+01  2.263310840099512e-05  1.132398535148203e-06 
 9.616122783835641e+01  2.260633491105138e-05  1.131058981595338e-06 
 9.638290236238697e+01  2.257959335141833e-05  1.129721025606388e-06 
 9.660508789897122e+01  2.255288368377488e-05  1.128384665264026e-06 
 9.682778562611477e+01  2.252620586984592e-05  1.127049898653250e-06 
 9.705099672453879e+01  2.249955987140305e-05  1.125716723861380e-06 
 9.727472237768630e+01  2.247294565026384e-05  1.124385138978055e-06 
 9.749896377172846e+01  2.244636316829290e-05  1.123055142095229e-06 
 9.772372209557079e+01  2.241981238740026e-05  1.121726731307171e-06 
 9.794899854085958e+01  2.239329326954267e-05  1.120399904710459e-06 
 9.817479430198810e+01  2.236680577672278e-05  1.119074660403980e-06 
 9.840111057610301e+01  2.234034987099689e-05  1.117750996488924e-06 
 9.862794856311065e+01  2.231392551444426e-05  1.116428911068785e-06 
 9.885530946568346e+01  2.228753266921371e-05  1.115108402249353e-06 
 9.908319448926630e+01  2.226117129749158e-05  1.113789468138719e-06 
 9.931160484208290e+01  2.223484136151900e-05  1.112472106847264e-06 
 9.954054173514218e+01  2.220854282355657e-05  1.111156316487660e-06 
 9.977000638224479e+01  2.218227564593749e-05  1.109842095174868e-06 
 9.999999999998943e+01  2.215603979103106e-05  1.108529441026136e-06 
 1.002305238077794e+02  2.212983522125261e-05  1.107218352160989e-06 
 1.004615790278289e+02  2.210366189906257e-05  1.105908826701238e-06 
 1.006931668851697e+02  2.207751978696785e-05  1.104600862770964e-06 
 1.009252886076577e+02  2.205140884751998e-05  1.103294458496529e-06 
 1.011579454259791e+02  2.202532904331592e-05  1.101989612006560e-06 
 1.013911385736572e+02  2.199928033699845e-05  1.100686321431957e-06 
 1.016248692870588e+02  2.197326269125507e-05  1.099384584905882e-06 
 1.018591388054009e+02  2.194727606881906e-05  1.098084400563764e-06 
 1.020939483707571e+02  2.192132043246852e-05  1.096785766543290e-06 
 1.023292992280645e+02  2.189539574502668e-05  1.095488680984403e-06 
 1.025651926251299e+02  2.186950196936166e-05  1.094193142029301e-06 
 1.028016298126364e+02  2.184363906838738e-05  1.092899147822437e-06 
 1.030386120441506e+02  2.181780700506184e-05  1.091606696510532e-06 
 1.032761405761287e+02  2.179200574238807e-05  1.090315786242488e-06 
 1.035142166679233e+02  2.176623524341459e-05  1.089026415169517e-06 
 1.037528415817902e+02  2.174049547123378e-05  1.087738581445049e-06 
 1.039920165828948e+02  2.171478638898365e-05  1.086452283224753e-06 
 1.042317429393193e+02  2.168910795984630e-05  1.085167518666558e-06 
 1.044720219220688e+02  2.166346014704834e-05  1.083884285930552e-06 
 1.047128548050787e+02  2.163784291386174e-05  1.082602583179127e-06 
 1.049542428652210e+02  2.161225622360219e-05  1.081322408576876e-06 
 1.051961873823110e+02  2.158670003962999e-05  1.080043760290619e-06 
 1.054386896391146e+02  2.156117432535028e-05  1.078766636489395e-06 
 1.056817509213545e+02  2.153567904421194e-05  1.077491035344463e-06 
 1.059253725177175e+02  2.151021415970870e-05  1.076216955029299e-06 
 1.061695557198611e+02  2.148477963537823e-05  1.074944393719593e-06 
 1.064143018224202e+02  2.145937543480213e-05  1.073673349593245e-06 
 1.066596121230143e+02  2.143400152160698e-05  1.072403820830364e-06 
 1.069054879222543e+02  2.140865785946267e-05  1.071135805613263e-06 
 1.071519305237491e+02  2.138334441208341e-05  1.069869302126460e-06 
 1.073989412341129e+02  2.135806114322705e-05  1.068604308556671e-06 
 1.076465213629719e+02  2.133280801669583e-05  1.067340823092810e-06 
 1.078946722229713e+02  2.130758499633602e-05  1.066078843925988e-06 
 1.081433951297821e+02  2.128239204603704e-05  1.064818369249553e-06 
 1.083926914021087e+02  2.125722912973225e-05  1.063559397258902e-06 
 1.086425623616948e+02  2.123209621139925e-05  1.062301926151757e-06 
 1.088930093333316e+02  2.120699325505871e-05  1.061045954127983e-06 
 1.091440336448639e+02  2.118192022477508e-05  1.059791479389620e-06 
 1.093956366271976e+02  2.115687708465618e-05  1.058538500140893e-06 
 1.096478196143066e+02  2.113186379885368e-05  1.057287014588197e-06 
 1.099005839432402e+02  2.110688033156263e-05  1.056037020940104e-06 
 1.101539309541296e+02  2.108192664702124e-05  1.054788517407356e-06 
 1.104078619901953e+02  2.105700270951087e-05  1.053541502202865e-06 
 1.106623783977546e+02  2.103210848335702e-05  1.052295973541703e-06 
 1.109174815262281e+02  2.100724393292759e-05  1.051051929641110e-06 
 1.111731727281471e+02  2.098240902263365e-05  1.049809368720486e-06 
 1.114294533591609e+02  2.095760371693016e-05  1.048568289001385e-06 
 1.116863247780440e+02  2.093282798032131e-05  1.047328688707519e-06 
 1.119437883467030e+02  2.090808177733391e-05  1.046090566064751e-06 
 1.122018454301841e+02  2.088336507255827e-05  1.044853919301094e-06 
 1.124604973966804e+02  2.085867783062032e-05  1.043618746646708e-06 
 1.127197456175387e+02  2.083402001619041e-05  1.042385046333897e-06 
 1.129795914672675e+02  2.080939159397990e-05  1.041152816597106e-06 
 1.132400363235433e+02  2.078479252874406e-05  1.039922055672924e-06 
 1.135010815672191e+02  2.076022278528022e-05  1.038692761800068e-06 
 1.137627285823307e+02  2.073568232842865e-05  1.037464933219396e-06 
 1.140249787561044e+02  2.071117112307206e-05  1.036238568173896e-06 
 1.142878334789647e+02  2.068668913413555e-05  1.035013664908680e-06 
 1.145512941445410e+02  2.066223632658752e-05  1.033790221670995e-06 
 1.148153621496757e+02  2.063781266543805e-05  1.032568236710203e-06 
 1.150800388944310e+02  2.061341811573944e-05  1.031347708277791e-06 
 1.153453257820966e+02  2.058905264258701e-05  1.030128634627364e-06 
 1.156112242191972e+02  2.056471621111826e-05  1.028911014014642e-06 
 1.158777356154999e+02  2.054040878651253e-05  1.027694844697459e-06 
 1.161448613840215e+02  2.051613033399127e-05  1.026480124935759e-06 
 1.164126029410364e+02  2.049188081881886e-05  1.025266852991595e-06 
 1.166809617060834e+02  2.046766020630089e-05  1.024055027129124e-06 
 1.169499391019743e+02  2.044346846178551e-05  1.022844645614605e-06 
 1.172195365548002e+02  2.041930555066244e-05  1.021635706716401e-06 
 1.174897554939400e+02  2.039517143837749e-05  1.020428208704970e-06 
 1.177605973520678e+02  2.037106609037690e-05  1.019222149852867e-06 
 1.180320635651600e+02  2.034698947218989e-05  1.018017528434735e-06 
 1.183041555725034e+02  2.032294154937361e-05  1.016814342727314e-06 
 1.185768748167029e+02  2.029892228752736e-05  1.015612591009425e-06 
 1.188502227436887e+02  2.027493165229212e-05  1.014412271561979e-06 
 1.191242008027243e+02  2.025096960935006e-05  1.013213382667966e-06 
 1.193988104464141e+02  2.022703612442478e-05  1.012015922612458e-06 
 1.196740531307111e+02  2.020313116328225e-05  1.010819889682604e-06 
 1.199499303149246e+02  2.017925469172908e-05  1.009625282167626e-06 
 1.202264434617280e+02  2.015540667561386e-05  1.008432098358820e-06 
 1.205035940371664e+02  2.013158708082584e-05  1.007240336549553e-06 
 1.207813835106647e+02  2.010779587329654e-05  1.006049995035254e-06 
 1.210598133550348e+02  2.008403301899790e-05  1.004861072113424e-06 
 1.213388850464843e+02  2.006029848394369e-05  1.003673566083620e-06 
 1.216186000646233e+02  2.003659223418844e-05  1.002487475247461e-06 
 1.218989598924732e+02  2.001291423582774e-05  1.001302797908625e-06 
 1.221799660164736e+02  1.998926445499864e-05  1.000119532372864e-06 
 1.224616199264913e+02  1.996564285787922e-05  9.989376769479154e-07 
 1.227439231158271e+02  1.994204941068790e-05  9.977572299436353e-07 
 1.230268770812245e+02  1.991848407968485e-05  9.965781896719031e-07 
 1.233104833228772e+02  1.989494683117047e-05  9.954005544466427e-07 
 1.235947433444373e+02  1.987143763148611e-05  9.942243225838201e-07 
 1.238796586530231e+02  1.984795644701387e-05  9.930494924014420e-07 
 1.241652307592273e+02  1.982450324417709e-05  9.918760622195505e-07 
 1.244514611771247e+02  1.980107798943899e-05  9.907040303602246e-07 
 1.247383514242804e+02  1.977768064930393e-05  9.895333951475730e-07 
 1.250259030217581e+02  1.975431119031664e-05  9.883641549077368e-07 
 1.253141174941276e+02  1.973096957906209e-05  9.871963079688794e-07 
 1.256029963694735e+02  1.970765578216656e-05  9.860298526611957e-07 
 1.258925411794027e+02  1.968436976629567e-05  9.848647873168985e-07 
 1.261827534590530e+02  1.966111149815622e-05  9.837011102702209e-07 
 1.264736347471010e+02  1.963788094449533e-05  9.825388198574144e-07 
 1.267651865857704e+02  1.961467807209986e-05  9.813779144167431e-07 
 1.270574105208400e+02  1.959150284779700e-05  9.802183922884873e-07 
 1.273503081016519e+02  1.956835523845463e-05  9.790602518149331e-07 
 1.276438808811201e+02  1.954523521097989e-05  9.779034913403775e-07 
 1.279381304157382e+02  1.952214273233835e-05  9.767481092111202e-07 
 1.282330582655878e+02  1.949907776948283e-05  9.755941037754643e-07 
 1.285286659943472e+02  1.947604028945818e-05  9.744414733837131e-07 
 1.288249551692990e+02  1.945303025933250e-05  9.732902163881674e-07 
 1.291219273613390e+02  1.943004764621287e-05  9.721403311431243e-07 
 1.294195841449841e+02  1.940709241724707e-05  9.709918160048724e-07 
 1.297179270983811e+02  1.938416453962180e-05  9.698446693316923e-07 
 1.300169578033145e+02  1.936126398056444e-05  9.686988894838496e-07 
 1.303166778452153e+02  1.933839070734107e-05  9.675544748235984e-07 
 1.306170888131695e+02  1.931554468725826e-05  9.664114237151749e-07 
 1.309181922999260e+02  1.929272588766136e-05  9.652697345247947e-07 
 1.312199899019056e+02  1.926993427593584e-05  9.641294056207153e-07 
 1.315224832192091e+02  1.924716981950691e-05  9.629904353729859e-07 
 1.318256738556259e+02  1.922443248583954e-05  9.618528221538123e-07 
 1.321295634186427e+02  1.920172224243535e-05  9.607165643373085e-07 
 1.324341535194516e+02  1.917903905683812e-05  9.595816602995596e-07 
 1.327394457729590e+02  1.915638289663036e-05  9.584481084186154e-07 
 1.330454417977941e+02  1.913375372943387e-05  9.573159070744914e-07 
 1.333521432163174e+02  1.911115152290903e-05  9.561850546491627e-07 
 1.336595516546292e+02  1.908857624475578e-05  9.550555495265646e-07 
 1.339676687425784e+02  1.906602786272629e-05  9.539273900925872e-07 
 1.342764961137713e+02  1.904350634457274e-05  9.528005747350769e-07 
 1.345860354055797e+02  1.902101165812484e-05  9.516751018438741e-07 
 1.348962882591501e+02  1.899854377123903e-05  9.505509698106412e-07 
 1.352072563194125e+02  1.897610265180987e-05  9.494281770291147e-07 
 1.355189412350883e+02  1.895368826777160e-05  9.483067218949342e-07 
 1.358313446587001e+02  1.893130058709680e-05  9.471866028056813e-07 
 1.361444682465796e+02  1.890893957779656e-05  9.460678181608760e-07 
 1.364583136588770e+02  1.888660520792152e-05  9.449503663619787e-07 
 1.367728825595694e+02  1.886429744556012e-05  9.438342458123828e-07 
 1.370881766164698e+02  1.884201625884643e-05  9.427194549174163e-07 
 1.374041975012360e+02  1.881976161593382e-05  9.416059920843375e-07 
 1.377209468893790e+02  1.879753348503313e-05  9.404938557223333e-07 
 1.380384264602728e+02  1.877533183438760e-05  9.393830442425134e-07 
 1.383566378971624e+02  1.875315663227840e-05  9.382735560579153e-07 
 1.386755828871731e+02  1.873100784702588e-05  9.371653895834943e-07 
 1.389952631213195e+02  1.870888544700108e-05  9.360585432361269e-07 
 1.393156802945145e+02  1.868678940057464e-05  9.349530154346052e-07 
 1.396368361055779e+02  1.866471967619467e-05  9.338488045996331e-07 
 1.399587322572459e+02  1.864267624233382e-05  9.327459091538320e-07 
 1.402813704561798e+02  1.862065906750354e-05  9.316443275217277e-07 
 1.406047524129754e+02  1.859866812025333e-05  9.305440581297551e-07 
 1.409288798421714e+02  1.857670336917023e-05  9.294450994062523e-07 
 1.412537544622593e+02  1.855476478288010e-05  9.283474497814635e-07 
 1.415793779956920e+02  1.853285233004601e-05  9.272511076875282e-07 
 1.419057521688930e+02  1.851096597936944e-05  9.261560715584889e-07 
 1.422328787122657e+02  1.848910569958956e-05  9.250623398302793e-07 
 1.425607593602025e+02  1.846727145948368e-05  9.239699109407285e-07 
 1.428893958510939e+02  1.844546322786630e-05  9.228787833295573e-07 
 1.432187899273379e+02  1.842368097359023e-05  9.217889554383730e-07 
 1.435489433353491e+02  1.840192466554605e-05  9.207004257106707e-07 
 1.438798578255680e+02  1.838019427266118e-05  9.196131925918682e-07 
 1.442115351524703e+02  1.835848976390180e-05  9.185272545291466e-07 
 1.445439770745761e+02  1.833681110827073e-05  9.174426099716846e-07 
 1.448771853544595e+02  1.831515827480857e-05  9.163592573705006e-07 
 1.452111617587575e+02  1.829353123259356e-05  9.152771951784860e-07 
 1.455459080581799e+02  1.827192995075216e-05  9.141964218504035e-07 
 1.458814260275180e+02  1.825035439841547e-05  9.131169358428898e-07 
 1.462177174456550e+02  1.822880454478476e-05  9.120387356144464e-07 
 1.465547840955743e+02  1.820728035908787e-05  9.109618196254427e-07 
 1.468926277643697e+02  1.818578181058907e-05  9.098861863381085e-07 
 1.472312502432549e+02  1.816430886859062e-05  9.088118342165381e-07 
 1.475706533275724e+02  1.814286150243193e-05  9.077387617266842e-07 
 1.479108388168036e+02  1.812143968148887e-05  9.066669673363527e-07 
 1.482518085145782e+02  1.810004337517511e-05  9.055964495152078e-07 
 1.485935642286835e+02  1.807867255294072e-05  9.045272067347658e-07 
